ID,filename,session,trial,visStimLeft,secondStim,mod2Type,frequency,rewardAccurate,yesKey,mod2Stim,stimPair,match,key,reactionTime,choice,choiceAccurate,reward,surprise,0A belief,1A belief,2A belief,0B belief,1B belief,2B belief,0C belief,1C belief,2C belief,beliefPair,lik,corrLik,rewardPE,update2,fit_percModel,fit_respModel,fit_startBelief,fit_alpha1,fit_alpha12,fit_nonDecisionTime,fit_weight,fit_startingBoundary,fit_startingPoint,fit_NLL
CBC_P009,CBC_P009_AV_prob0.9_Vset2_Aset4_2023-03-17_16h27.01.985.csv,1,1,0,2,aud,0.35,1,b,B,0B,0,b,1.95912619999945,1,0,0,2.19722457733622,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.139468083342057,0.499933370713914,-0.5,-0.06498885928363,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.731574947741578,0.12997771856726,0.460585539777918,2.38375737143761,2.18039565591,0.5,14.5120908070028
CBC_P009,CBC_P009_AV_prob0.9_Vset2_Aset4_2023-03-17_16h27.01.985.csv,1,2,2,0,aud,0.5,1,b,C,2C,1,b,1.14792210000087,1,1,1,2.30258509299405,0.5,0.5,0.5,0.43501114071637,0.5,0.5,0.5,0.5,0.5,0.5,0.320735000443706,0.500306080839296,0.5,0.365787473870789,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.731574947741578,0.12997771856726,0.460585539777918,2.38375737143761,2.18039565591,0.5,14.5120908070028
CBC_P009,CBC_P009_AV_prob0.9_Vset2_Aset4_2023-03-17_16h27.01.985.csv,1,3,1,2,aud,0.5,1,b,B,1B,1,b,1.25193849999778,1,1,1,2.39789527279837,0.5,0.5,0.5,0.43501114071637,0.5,0.5,0.5,0.5,0.865787473870789,0.5,0.289708135270818,0.500518935998089,0.5,0.365787473870789,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.731574947741578,0.12997771856726,0.460585539777918,2.38375737143761,2.18039565591,0.5,14.5120908070028
CBC_P009,CBC_P009_AV_prob0.9_Vset2_Aset4_2023-03-17_16h27.01.985.csv,1,4,2,0,aud,0.5,1,b,C,2C,1,b,0.954354199999216,1,1,1,1.79175946922805,0.5,0.5,0.5,0.43501114071637,0.865787473870789,0.5,0.5,0.5,0.865787473870789,0.865787473870789,1.18805197963039,0.978112077303882,0.134212526129211,0.0981865217892428,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.731574947741578,0.12997771856726,0.460585539777918,2.38375737143761,2.18039565591,0.5,14.5120908070028
CBC_P009,CBC_P009_AV_prob0.9_Vset2_Aset4_2023-03-17_16h27.01.985.csv,1,5,1,2,aud,0.5,1,b,B,1B,1,b,0.857570100000885,1,1,1,1.87180217690159,0.5,0.5,0.5,0.43501114071637,0.865787473870789,0.5,0.5,0.5,0.963973995660032,0.865787473870789,1.4252196789816,0.978233308950958,0.134212526129211,0.0981865217892428,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.731574947741578,0.12997771856726,0.460585539777918,2.38375737143761,2.18039565591,0.5,14.5120908070028
CBC_P009,CBC_P009_AV_prob0.9_Vset2_Aset4_2023-03-17_16h27.01.985.csv,1,6,2,1,aud,0.35,1,b,A,2A,0,z,1.11684379999861,0,1,1,2.63905732961526,0.5,0.5,0.5,0.43501114071637,0.963973995660032,0.5,0.5,0.5,0.963973995660032,0.5,0.329610644801905,0.499308334451914,0.5,-0.365787473870789,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.731574947741578,0.12997771856726,0.460585539777918,2.38375737143761,2.18039565591,0.5,14.5120908070028
CBC_P009,CBC_P009_AV_prob0.9_Vset2_Aset4_2023-03-17_16h27.01.985.csv,1,7,0,2,aud,0.35,1,b,B,0B,0,z,1.54945169999701,0,1,1,2.01490302054226,0.5,0.5,0.134212526129211,0.43501114071637,0.963973995660032,0.5,0.5,0.5,0.963973995660032,0.43501114071637,0.283758696581212,0.662577709118368,0.43501114071637,-0.318243252536582,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.731574947741578,0.12997771856726,0.460585539777918,2.38375737143761,2.18039565591,0.5,14.5120908070028
CBC_P009,CBC_P009_AV_prob0.9_Vset2_Aset4_2023-03-17_16h27.01.985.csv,1,8,1,0,aud,0.35,1,b,C,1C,0,None,NaN,NaN,NaN,NaN,2.77258872223978,0.5,0.5,0.134212526129211,0.116767888179788,0.963973995660032,0.5,0.5,0.5,0.963973995660032,0.5,NaN,NaN,0,0,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.731574947741578,0.12997771856726,0.460585539777918,2.38375737143761,2.18039565591,0.5,14.5120908070028
CBC_P009,CBC_P009_AV_prob0.9_Vset2_Aset4_2023-03-17_16h27.01.985.csv,1,9,0,1,aud,0.5,0,b,A,0A,1,b,1.05155009999726,1,1,0,2.83321334405622,0.5,0.5,0.134212526129211,0.116767888179788,0.963973995660032,0.5,0.5,0.5,0.963973995660032,0.5,0.349842977151977,0.499929233100235,-0.5,-0.06498885928363,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.731574947741578,0.12997771856726,0.460585539777918,2.38375737143761,2.18039565591,0.5,14.5120908070028
CBC_P009,CBC_P009_AV_prob0.9_Vset2_Aset4_2023-03-17_16h27.01.985.csv,1,10,2,0,aud,0.5,1,b,C,2C,1,b,0.915038099999947,1,1,1,1.79175946922805,0.43501114071637,0.5,0.134212526129211,0.116767888179788,0.963973995660032,0.5,0.5,0.5,0.963973995660032,0.963973995660032,1.40844395480449,0.992041702689968,0.0360260043399684,0.0263557222423502,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.731574947741578,0.12997771856726,0.460585539777918,2.38375737143761,2.18039565591,0.5,14.5120908070028
