ID,filename,session,trial,visStimLeft,visStimRight,correctKey,leftCorrect,rightCorrect,secondStim,mod2Type,mod2Stim,frequency,rewardAccurate,stimPairLeft,stimPairRight,pCorrectLeft,pCorrectRight,key,reactionTime,choiceLeft,choiceRight,choiceAccurate,reward,chosenPair,otherPair,triplet,surprise,0A belief,1A belief,2A belief,3A belief,0B belief,1B belief,2B belief,3B belief,0C belief,1C belief,2C belief,3C belief,0D belief,1D belief,2D belief,3D belief,beliefPair,beliefOtherPair,beliefPairNorm,beliefOtherPairNorm,prob,lik,rewardPE,update2,fitCBCsimpleRW_CBCsimpleSigmoid_pwBelief_startBelief,fitCBCsimpleRW_CBCsimpleSigmoid_pwBelief_alpha1,fitCBCsimpleRW_CBCsimpleSigmoid_pwBelief_beta,fit_CBCsimpleRW_CBCsimpleSigmoid_pwBelief_NLL
CBC_1007,CBC_1007_MSI_AV_v3_Vset2_Aset1_2023-06-21_15h59.48.192.csv,1,1,0,1,z,0,1,3,aud,B,63,1,0B,1B,0,1,b,2.25464279999869,1,0,0,0,0B,1B,B01,2.77258872223978,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,-0.161012498323388,0.5,0.322024996646776,3.81478691591749,14.16766842878
CBC_1007,CBC_1007_MSI_AV_v3_Vset2_Aset1_2023-06-21_15h59.48.192.csv,1,2,0,1,b,1,0,0,aud,A,63,1,0A,1A,1,0,z,1.56986979999965,0,1,0,0,1A,0A,A01,2.83321334405622,0.5,0.5,0.5,0.5,0.338987501676612,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,-0.161012498323388,0.5,0.322024996646776,3.81478691591749,14.16766842878
CBC_1007,CBC_1007_MSI_AV_v3_Vset2_Aset1_2023-06-21_15h59.48.192.csv,1,3,2,3,z,0,1,2,aud,D,63,1,2D,3D,0,1,z,2.18656360000023,0,1,1,1,3D,2D,D23,2.89037175789616,0.5,0.338987501676612,0.5,0.5,0.338987501676612,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.161012498323388,0.5,0.322024996646776,3.81478691591749,14.16766842878
CBC_1007,CBC_1007_MSI_AV_v3_Vset2_Aset1_2023-06-21_15h59.48.192.csv,1,4,2,1,z,0,1,3,aud,B,9,1,2B,1B,0,1,b,2.28754330000083,1,0,0,0,2B,1B,B21,2.94443897916644,0.5,0.338987501676612,0.5,0.5,0.338987501676612,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.661012498323388,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,-0.161012498323388,0.5,0.322024996646776,3.81478691591749,14.16766842878
CBC_1007,CBC_1007_MSI_AV_v3_Vset2_Aset1_2023-06-21_15h59.48.192.csv,1,5,0,2,b,1,0,0,aud,A,27,1,0A,2A,1,0,z,2.41652909999902,0,1,0,0,2A,0A,A02,2.99573227355399,0.5,0.338987501676612,0.5,0.5,0.338987501676612,0.5,0.338987501676612,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.661012498323388,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,-0.161012498323388,0.5,0.322024996646776,3.81478691591749,14.16766842878
CBC_1007,CBC_1007_MSI_AV_v3_Vset2_Aset1_2023-06-21_15h59.48.192.csv,1,6,2,3,b,1,0,1,aud,C,63,1,2C,3C,1,0,b,2.19427229999928,1,0,1,1,2C,3C,C23,3.04452243772342,0.5,0.338987501676612,0.338987501676612,0.5,0.338987501676612,0.5,0.338987501676612,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.661012498323388,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.161012498323388,0.5,0.322024996646776,3.81478691591749,14.16766842878
CBC_1007,CBC_1007_MSI_AV_v3_Vset2_Aset1_2023-06-21_15h59.48.192.csv,1,7,1,3,z,0,1,2,aud,D,27,1,1D,3D,0,1,z,1.58380880000186,0,1,1,1,3D,1D,D13,3.09104245335832,0.5,0.338987501676612,0.338987501676612,0.5,0.338987501676612,0.5,0.338987501676612,0.5,0.5,0.5,0.661012498323388,0.5,0.5,0.5,0.5,0.661012498323388,0.661012498323388,0.338987501676612,0.661012498323388,0.338987501676612,0.773548354207462,0.773548354207462,0.338987501676612,0.10916244909071,0.5,0.322024996646776,3.81478691591749,14.16766842878
CBC_1007,CBC_1007_MSI_AV_v3_Vset2_Aset1_2023-06-21_15h59.48.192.csv,1,8,1,0,z,0,1,0,aud,A,63,1,1A,0A,0,1,b,1.65568639999947,1,0,0,0,1A,0A,A10,3.13549421592915,0.5,0.338987501676612,0.338987501676612,0.5,0.338987501676612,0.5,0.338987501676612,0.5,0.5,0.5,0.661012498323388,0.5,0.5,0.5,0.5,0.770174947414098,0.338987501676612,0.661012498323388,0.338987501676612,0.661012498323388,0.226451645792538,0.226451645792538,-0.338987501676612,-0.10916244909071,0.5,0.322024996646776,3.81478691591749,14.16766842878
CBC_1007,CBC_1007_MSI_AV_v3_Vset2_Aset1_2023-06-21_15h59.48.192.csv,1,9,2,0,b,1,0,1,aud,C,27,1,2C,0C,1,0,b,3.50904509999964,1,0,1,1,2C,0C,C20,3.17805383034795,0.5,0.229825052585902,0.338987501676612,0.5,0.338987501676612,0.5,0.338987501676612,0.5,0.5,0.5,0.661012498323388,0.5,0.5,0.5,0.5,0.770174947414098,0.661012498323388,0.338987501676612,0.661012498323388,0.338987501676612,0.773548354207462,0.773548354207462,0.338987501676612,0.10916244909071,0.5,0.322024996646776,3.81478691591749,14.16766842878
CBC_1007,CBC_1007_MSI_AV_v3_Vset2_Aset1_2023-06-21_15h59.48.192.csv,1,10,2,3,z,0,1,2,aud,D,63,1,2D,3D,0,1,z,1.15311800000018,0,1,1,1,3D,2D,D23,2.52572864430826,0.5,0.229825052585902,0.338987501676612,0.5,0.338987501676612,0.5,0.338987501676612,0.5,0.5,0.5,0.770174947414098,0.5,0.5,0.5,0.5,0.770174947414098,0.770174947414098,0.229825052585902,0.770174947414098,0.229825052585902,0.887086424914593,0.887086424914593,0.229825052585902,0.0740094117883202,0.5,0.322024996646776,3.81478691591749,14.16766842878
CBC_1007,CBC_1007_MSI_AV_v3_Vset2_Aset1_2023-06-21_15h59.48.192.csv,1,11,1,0,b,1,0,3,aud,B,63,0,1B,0B,0,1,b,2.48599909999939,1,0,1,0,1B,0B,B10,3.25809653802148,0.5,0.229825052585902,0.338987501676612,0.5,0.338987501676612,0.5,0.338987501676612,0.5,0.5,0.5,0.770174947414098,0.5,0.5,0.5,0.5,0.844184359202418,0.661012498323388,0.338987501676612,0.661012498323388,0.338987501676612,0.773548354207462,0.773548354207462,-0.661012498323388,-0.212862547556066,0.5,0.322024996646776,3.81478691591749,14.16766842878
CBC_1007,CBC_1007_MSI_AV_v3_Vset2_Aset1_2023-06-21_15h59.48.192.csv,1,12,0,1,b,1,0,0,aud,A,63,1,0A,1A,NaN,NaN,[],NaN,NaN,NaN,NaN,NaN,,,A01,2.60268968544438,0.5,0.229825052585902,0.338987501676612,0.5,0.338987501676612,0.448149950767322,0.338987501676612,0.5,0.5,0.5,0.770174947414098,0.5,0.5,0.5,0.5,0.844184359202418,0,0,0,0,0,NaN,0,0,0.5,0.322024996646776,3.81478691591749,14.16766842878
CBC_1007,CBC_1007_MSI_AV_v3_Vset2_Aset1_2023-06-21_15h59.48.192.csv,1,13,2,3,z,0,1,2,aud,D,63,1,2D,3D,0,1,z,1.0379326000002,0,1,1,1,3D,2D,D23,2.23359222150709,0.5,0.229825052585902,0.338987501676612,0.5,0.338987501676612,0.448149950767322,0.338987501676612,0.5,0.5,0.5,0.770174947414098,0.5,0.5,0.5,0.5,0.844184359202418,0.844184359202418,0.155815640797582,0.844184359202418,0.155815640797582,0.932515005920491,0.932515005920491,0.155815640797582,0.0501765312053565,0.5,0.322024996646776,3.81478691591749,14.16766842878
CBC_1007,CBC_1007_MSI_AV_v3_Vset2_Aset1_2023-06-21_15h59.48.192.csv,1,14,2,0,b,1,0,1,aud,C,27,1,2C,0C,1,0,b,1.70076030000018,1,0,1,1,2C,0C,C20,2.67414864942653,0.5,0.229825052585902,0.338987501676612,0.5,0.338987501676612,0.448149950767322,0.338987501676612,0.5,0.5,0.5,0.770174947414098,0.5,0.5,0.5,0.5,0.894360890407775,0.770174947414098,0.229825052585902,0.770174947414098,0.229825052585902,0.887086424914593,0.887086424914593,0.229825052585902,0.0740094117883202,0.5,0.322024996646776,3.81478691591749,14.16766842878
CBC_1007,CBC_1007_MSI_AV_v3_Vset2_Aset1_2023-06-21_15h59.48.192.csv,1,15,0,1,b,1,0,0,aud,A,63,1,0A,1A,1,0,b,1.61453559999973,1,0,1,1,0A,1A,A01,2.30258509299405,0.5,0.229825052585902,0.338987501676612,0.5,0.338987501676612,0.448149950767322,0.338987501676612,0.5,0.5,0.5,0.844184359202418,0.5,0.5,0.5,0.5,0.894360890407775,0.770174947414098,0.229825052585902,0.770174947414098,0.229825052585902,0.887086424914593,0.887086424914593,0.229825052585902,0.0740094117883202,0.5,0.322024996646776,3.81478691591749,14.16766842878
CBC_1007,CBC_1007_MSI_AV_v3_Vset2_Aset1_2023-06-21_15h59.48.192.csv,1,16,1,3,b,1,0,3,aud,B,27,1,1B,3B,1,0,z,1.10762390000127,0,1,0,0,3B,1B,B13,3.43398720448515,0.844184359202418,0.229825052585902,0.338987501676612,0.5,0.338987501676612,0.448149950767322,0.338987501676612,0.5,0.5,0.5,0.844184359202418,0.5,0.5,0.5,0.5,0.894360890407775,0.551850049232678,0.448149950767322,0.551850049232678,0.448149950767322,0.597628559296717,0.597628559296717,-0.551850049232678,-0.177709510253676,0.5,0.322024996646776,3.81478691591749,14.16766842878
