ID,session,trialNr,visStimLeft,mod2Stim,match,correctKey,frequency,rewardAccurate,stimPair,probFB,surprise,0A belief,1A belief,2A belief,0B belief,1B belief,2B belief,0C belief,1C belief,2C belief,reactionTime,choice,beliefPair,choiceAccurate,reward,rewardPE,update2,choicePE,update1,sim_percModel,sim_respModel,sim_startBelief,sim_alpha1,sim_alpha12,sim_alpha2,sim_nonDecisionTime,sim_weight,sim_startingBoundary,sim_startingPoint,lik,corrLik,fit_percModel,fit_respModel,fit_startBelief,fit_alpha1,fit_alpha12,fit_alpha2,fit_nonDecisionTime,fit_weight,fit_startingBoundary,fit_startingPoint,fit_NLL
123,1,1,1,C,0,left,36,1,1C,1,2.19722457733622,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2.88810028604232,1,0.5,0,0,-0.5,-0.164953536019165,-0.5,-0.208892010772463,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.739672541894226,0.777221827234496,0.355330446770405,2.36610028604232,6.25680310530466,2.24840908316326,0.5,0.487312027268902,0.500188835276278,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.417784021544926,0.32990707203833,0.472590399196767,2.4129402805549,5.45054520868384,1.42225947624223,0.5,-43.6556456877647
123,1,2,0,A,1,left,50,1,0A,1,2.30258509299405,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.335046463980835,0.5,2.84110028604232,1,0.5,1,1,0.5,0.208892010772463,0.5,0.208892010772463,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.739672541894226,0.777221827234496,0.355330446770405,2.36610028604232,6.25680310530466,2.24840908316326,0.5,0.546192340734311,0.500104040500501,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.417784021544926,0.32990707203833,0.472590399196767,2.4129402805549,5.45054520868384,1.42225947624223,0.5,-43.6556456877647
123,1,3,2,C,1,left,50,1,2C,1,2.39789527279837,0.708892010772463,0.335046463980835,0.335046463980835,0.335046463980835,0.5,0.5,0.335046463980835,0.335046463980835,0.5,2.66410028604232,1,0.5,1,1,0.5,0.208892010772463,0.5,0.208892010772463,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.739672541894226,0.777221827234496,0.355330446770405,2.36610028604232,6.25680310530466,2.24840908316326,0.5,0.822036141233512,0.499532176047423,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.417784021544926,0.32990707203833,0.472590399196767,2.4129402805549,5.45054520868384,1.42225947624223,0.5,-43.6556456877647
123,1,4,2,C,1,left,50,1,2C,1,1.79175946922805,0.708892010772463,0.335046463980835,0.224512266052122,0.335046463980835,0.5,0.335046463980835,0.224512266052122,0.224512266052122,0.708892010772463,2.57310028604232,1,0.708892010772463,1,1,0.291107989227537,0.121620266443337,0.291107989227537,0.121620266443337,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.739672541894226,0.777221827234496,0.355330446770405,2.36610028604232,6.25680310530466,2.24840908316326,0.5,3.04156318812889,0.962189844340912,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.417784021544926,0.32990707203833,0.472590399196767,2.4129402805549,5.45054520868384,1.42225947624223,0.5,-43.6556456877647
123,1,5,1,B,1,left,50,1,1B,1,2.56494935746154,0.708892010772463,0.335046463980835,0.150444081722176,0.335046463980835,0.5,0.224512266052122,0.150444081722176,0.150444081722176,0.830512277215801,2.77810028604232,1,0.5,1,1,0.5,0.208892010772463,0.5,0.208892010772463,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.739672541894226,0.777221827234496,0.355330446770405,2.36610028604232,6.25680310530466,2.24840908316326,0.5,0.635512998488304,0.499842521014296,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.417784021544926,0.32990707203833,0.472590399196767,2.4129402805549,5.45054520868384,1.42225947624223,0.5,-43.6556456877647
123,1,6,0,A,1,left,50,1,0A,1,1.94591014905531,0.708892010772463,0.224512266052122,0.150444081722176,0.224512266052122,0.708892010772463,0.150444081722176,0.150444081722176,0.100811515215717,0.830512277215801,2.70710028604232,1,0.708892010772463,1,1,0.291107989227537,0.121620266443337,0.291107989227537,0.121620266443337,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.739672541894226,0.777221827234496,0.355330446770405,2.36610028604232,6.25680310530466,2.24840908316326,0.5,1.76759869334119,0.962277851036799,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.417784021544926,0.32990707203833,0.472590399196767,2.4129402805549,5.45054520868384,1.42225947624223,0.5,-43.6556456877647
123,1,7,2,B,0,left,14,1,2B,1,2.70805020110221,0.830512277215801,0.150444081722176,0.100811515215717,0.150444081722176,0.708892010772463,0.150444081722176,0.100811515215717,0.100811515215717,0.830512277215801,2.70610028604232,0,0.150444081722176,1,1,0.150444081722176,-0.0628531334795241,-0.150444081722176,-0.0628531334795241,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.739672541894226,0.777221827234496,0.355330446770405,2.36610028604232,6.25680310530466,2.24840908316326,0.5,1.34565499082904,0.995586122042677,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.417784021544926,0.32990707203833,0.472590399196767,2.4129402805549,5.45054520868384,1.42225947624223,0.5,-43.6556456877647
123,1,8,0,A,1,left,50,1,0A,1,1.67397643357167,0.830512277215801,0.150444081722176,0.100811515215717,0.150444081722176,0.708892010772463,0.0875909482426516,0.100811515215717,0.100811515215717,0.830512277215801,2.53010028604232,1,0.830512277215801,1,1,0.169487722784199,0.0708092624272745,0.169487722784199,0.0708092624272745,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.739672541894226,0.777221827234496,0.355330446770405,2.36610028604232,6.25680310530466,2.24840908316326,0.5,4.95159755106424,0.994075931922706,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.417784021544926,0.32990707203833,0.472590399196767,2.4129402805549,5.45054520868384,1.42225947624223,0.5,-43.6556456877647
123,1,9,1,C,0,left,36,1,1C,1,2.14006616349627,0.901321539643075,0.100811515215717,0.0675530834031525,0.100811515215717,0.708892010772463,0.0875909482426516,0.0675530834031525,0.100811515215717,0.830512277215801,2.58110028604232,0,0.100811515215717,1,1,0.100811515215717,-0.0421174402448599,-0.100811515215717,-0.0421174402448599,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.739672541894226,0.777221827234496,0.355330446770405,2.36610028604232,6.25680310530466,2.24840908316326,0.5,4.10893115228733,0.99794873030631,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.417784021544926,0.32990707203833,0.472590399196767,2.4129402805549,5.45054520868384,1.42225947624223,0.5,-43.6556456877647
123,1,10,2,A,0,left,36,1,2A,1,2.89037175789616,0.901321539643075,0.100811515215717,0.0675530834031525,0.100811515215717,0.708892010772463,0.0875909482426516,0.0675530834031525,0.0586940749708575,0.830512277215801,2.61210028604232,0,0.0675530834031525,1,1,0.0675530834031525,-0.0282225988519288,-0.0675530834031525,-0.0282225988519289,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.739672541894226,0.777221827234496,0.355330446770405,2.36610028604232,6.25680310530466,2.24840908316326,0.5,2.80193587183238,0.998776360317661,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.417784021544926,0.32990707203833,0.472590399196767,2.4129402805549,5.45054520868384,1.42225947624223,0.5,-43.6556456877647
123,1,11,1,B,1,left,50,1,1B,1,2.2512917986065,0.901321539643075,0.100811515215717,0.0393304845512236,0.100811515215717,0.708892010772463,0.0875909482426516,0.0675530834031525,0.0586940749708575,0.830512277215801,2.66910028604232,1,0.708892010772463,1,1,0.291107989227537,0.121620266443337,0.291107989227537,0.121620266443337,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.739672541894226,0.777221827234496,0.355330446770405,2.36610028604232,6.25680310530466,2.24840908316326,0.5,2.11737450685924,0.962301417216675,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.417784021544926,0.32990707203833,0.472590399196767,2.4129402805549,5.45054520868384,1.42225947624223,0.5,-43.6556456877647
123,1,12,2,A,0,left,36,1,2A,1,2.30258509299405,0.901321539643075,0.0675530834031525,0.0393304845512236,0.0675530834031525,0.830512277215801,0.0586940749708574,0.0675530834031525,0.0393304845512236,0.830512277215801,2.56410028604232,0,0.0393304845512236,1,1,0.0393304845512237,-0.0164316480051208,-0.0393304845512236,-0.0164316480051208,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.739672541894226,0.777221827234496,0.355330446770405,2.36610028604232,6.25680310530466,2.24840908316326,0.5,4.7906123682113,0.99920999136346,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.417784021544926,0.32990707203833,0.472590399196767,2.4129402805549,5.45054520868384,1.42225947624223,0.5,-43.6556456877647
123,1,13,0,B,0,left,36,1,0B,1,3.04452243772342,0.901321539643075,0.0675530834031525,0.0228988365461028,0.0675530834031525,0.830512277215801,0.0586940749708574,0.0675530834031525,0.0393304845512236,0.830512277215801,2.55910028604232,0,0.0675530834031525,1,1,0.0675530834031525,-0.0282225988519288,-0.0675530834031525,-0.0282225988519289,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.739672541894226,0.777221827234496,0.355330446770405,2.36610028604232,6.25680310530466,2.24840908316326,0.5,5.06862152635842,0.998776649468454,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.417784021544926,0.32990707203833,0.472590399196767,2.4129402805549,5.45054520868384,1.42225947624223,0.5,-43.6556456877647
123,1,14,1,A,0,left,14,1,1A,1,3.09104245335832,0.901321539643075,0.0675530834031525,0.0228988365461028,0.0393304845512236,0.830512277215801,0.0586940749708574,0.0675530834031525,0.0393304845512236,0.830512277215801,2.46310028604232,0,0.0675530834031525,1,1,0.0675530834031525,-0.0282225988519288,-0.0675530834031525,-0.0282225988519289,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.739672541894226,0.777221827234496,0.355330446770405,2.36610028604232,6.25680310530466,2.24840908316326,0.5,2.67189260497347,0.998775422575856,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.417784021544926,0.32990707203833,0.472590399196767,2.4129402805549,5.45054520868384,1.42225947624223,0.5,-43.6556456877647
123,1,15,2,C,1,left,50,1,2C,1,2.03688192726104,0.901321539643075,0.0393304845512236,0.0228988365461028,0.0393304845512236,0.830512277215801,0.0586940749708574,0.0675530834031525,0.0393304845512236,0.830512277215801,2.70710028604232,1,0.830512277215801,1,1,0.169487722784199,0.0708092624272745,0.169487722784199,0.0708092624272745,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.739672541894226,0.777221827234496,0.355330446770405,2.36610028604232,6.25680310530466,2.24840908316326,0.5,1.44120478067595,0.994093048181399,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.417784021544926,0.32990707203833,0.472590399196767,2.4129402805549,5.45054520868384,1.42225947624223,0.5,-43.6556456877647
