ID,filename,session,trial,visStimLeft,visStimRight,correctKey,leftCorrect,rightCorrect,secondStim,mod2Type,mod2Stim,frequency,rewardAccurate,stimPairLeft,stimPairRight,pCorrectLeft,pCorrectRight,key,reactionTime,choiceLeft,choiceRight,choiceAccurate,reward,chosenPair,otherPair,triplet,surprise,0A belief,1A belief,2A belief,3A belief,0B belief,1B belief,2B belief,3B belief,0C belief,1C belief,2C belief,3C belief,0D belief,1D belief,2D belief,3D belief,beliefPair,beliefOtherPair,beliefPairNorm,beliefOtherPairNorm,prob,lik,rewardPE,update2,fitCBCsimpleRW_CBCsimpleSigmoid_pwBelief_startBelief,fitCBCsimpleRW_CBCsimpleSigmoid_pwBelief_alpha1,fitCBCsimpleRW_CBCsimpleSigmoid_pwBelief_beta,fit_CBCsimpleRW_CBCsimpleSigmoid_pwBelief_NLL
CBC_1038,CBC_1038_MSI_AV_v3_Vset4_Aset1_2024-05-04_09h31.10.662.csv,1,1,3,1,z,0,1,1,aud,B,27,1,3B,1B,0,1,z,2.88622609999993,0,1,1,1,1B,3B,B31,2.77258872223978,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0012423380703508,0.5,0.00248467614070161,1,25.6415703052187
CBC_1038,CBC_1038_MSI_AV_v3_Vset4_Aset1_2024-05-04_09h31.10.662.csv,1,2,2,3,b,1,0,3,aud,C,63,1,2C,3C,1,0,b,1.37158779999982,1,0,1,1,2C,3C,C23,2.83321334405622,0.5,0.5,0.5,0.5,0.5,0.501242338070351,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0012423380703508,0.5,0.00248467614070161,1,25.6415703052187
CBC_1038,CBC_1038_MSI_AV_v3_Vset4_Aset1_2024-05-04_09h31.10.662.csv,1,3,2,3,z,0,1,0,aud,D,63,1,2D,3D,0,1,z,1.72719280000047,0,1,1,1,3D,2D,D23,2.89037175789616,0.5,0.5,0.5,0.5,0.5,0.501242338070351,0.5,0.5,0.5,0.5,0.501242338070351,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0012423380703508,0.5,0.00248467614070161,1,25.6415703052187
CBC_1038,CBC_1038_MSI_AV_v3_Vset4_Aset1_2024-05-04_09h31.10.662.csv,1,4,1,0,b,1,0,1,aud,B,63,1,1B,0B,1,0,z,4.27475170000025,0,1,0,0,0B,1B,B10,2.94443897916644,0.5,0.5,0.5,0.5,0.5,0.501242338070351,0.5,0.5,0.5,0.5,0.501242338070351,0.5,0.5,0.5,0.5,0.501242338070351,0.498757661929649,0.501242338070351,0.498757661929649,0.501242338070351,0.499378831284396,0.499378831284396,-0.498757661929649,-0.00123925126258872,0.5,0.00248467614070161,1,25.6415703052187
CBC_1038,CBC_1038_MSI_AV_v3_Vset4_Aset1_2024-05-04_09h31.10.662.csv,1,5,3,0,z,0,1,2,aud,A,9,1,3A,0A,0,1,z,1.77118220000057,0,1,1,1,0A,3A,A30,2.99573227355399,0.5,0.5,0.5,0.5,0.49751841066706,0.501242338070351,0.5,0.5,0.5,0.5,0.501242338070351,0.5,0.5,0.5,0.5,0.501242338070351,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0012423380703508,0.5,0.00248467614070161,1,25.6415703052187
CBC_1038,CBC_1038_MSI_AV_v3_Vset4_Aset1_2024-05-04_09h31.10.662.csv,1,6,2,3,z,0,1,0,aud,D,63,1,2D,3D,NaN,NaN,[],NaN,NaN,NaN,NaN,NaN,,,D23,2.35137525716348,0.501242338070351,0.5,0.5,0.5,0.49751841066706,0.501242338070351,0.5,0.5,0.5,0.5,0.501242338070351,0.5,0.5,0.5,0.5,0.501242338070351,0,0,0,0,0,NaN,0,0,0.5,0.00248467614070161,1,25.6415703052187
CBC_1038,CBC_1038_MSI_AV_v3_Vset4_Aset1_2024-05-04_09h31.10.662.csv,1,7,2,0,b,1,0,3,aud,C,27,1,2C,0C,1,0,b,1.20315030000029,1,0,1,1,2C,0C,C20,3.09104245335832,0.501242338070351,0.5,0.5,0.5,0.49751841066706,0.501242338070351,0.5,0.5,0.5,0.5,0.501242338070351,0.5,0.5,0.5,0.5,0.501242338070351,0.501242338070351,0.498757661929649,0.501242338070351,0.498757661929649,0.500621168715604,0.500621168715604,0.498757661929649,0.00123925126258872,0.5,0.00248467614070161,1,25.6415703052187
CBC_1038,CBC_1038_MSI_AV_v3_Vset4_Aset1_2024-05-04_09h31.10.662.csv,1,8,1,0,z,0,1,2,aud,A,63,1,1A,0A,0,1,b,2.7398289000007,1,0,0,0,1A,0A,A10,3.13549421592915,0.501242338070351,0.5,0.5,0.5,0.49751841066706,0.501242338070351,0.5,0.5,0.5,0.5,0.50248158933294,0.5,0.5,0.5,0.5,0.501242338070351,0.498757661929649,0.501242338070351,0.498757661929649,0.501242338070351,0.499378831284396,0.499378831284396,-0.498757661929649,-0.00123925126258872,0.5,0.00248467614070161,1,25.6415703052187
CBC_1038,CBC_1038_MSI_AV_v3_Vset4_Aset1_2024-05-04_09h31.10.662.csv,1,9,0,1,z,0,1,1,aud,B,63,1,0B,1B,0,1,b,2.91651279999996,1,0,0,0,0B,1B,B01,3.17805383034795,0.501242338070351,0.49751841066706,0.5,0.5,0.49751841066706,0.501242338070351,0.5,0.5,0.5,0.5,0.50248158933294,0.5,0.5,0.5,0.5,0.501242338070351,0.496276118519212,0.503723881480788,0.496276118519212,0.503723881480788,0.498138067866251,0.498138067866251,-0.496276118519212,-0.00123308543088469,0.5,0.00248467614070161,1,25.6415703052187
CBC_1038,CBC_1038_MSI_AV_v3_Vset4_Aset1_2024-05-04_09h31.10.662.csv,1,10,3,1,b,1,0,0,aud,D,27,1,3D,1D,1,0,b,2.05542230000037,1,0,1,1,3D,1D,D31,3.2188758248682,0.501242338070351,0.49751841066706,0.5,0.5,0.495043033088328,0.501242338070351,0.5,0.5,0.5,0.5,0.50248158933294,0.5,0.5,0.5,0.5,0.501242338070351,0.501242338070351,0.498757661929649,0.501242338070351,0.498757661929649,0.500621168715604,0.500621168715604,0.498757661929649,0.00123925126258872,0.5,0.00248467614070161,1,25.6415703052187
CBC_1038,CBC_1038_MSI_AV_v3_Vset4_Aset1_2024-05-04_09h31.10.662.csv,1,11,2,3,b,1,0,3,aud,C,63,1,2C,3C,NaN,NaN,[],NaN,NaN,NaN,NaN,NaN,,,C23,2.56494935746154,0.501242338070351,0.49751841066706,0.5,0.5,0.495043033088328,0.501242338070351,0.5,0.5,0.5,0.5,0.50248158933294,0.5,0.5,0.5,0.5,0.50248158933294,0,0,0,0,0,NaN,0,0,0.5,0.00248467614070161,1,25.6415703052187
CBC_1038,CBC_1038_MSI_AV_v3_Vset4_Aset1_2024-05-04_09h31.10.662.csv,1,12,0,1,z,0,1,1,aud,B,63,1,0B,1B,0,1,b,0.938377100000707,1,0,0,0,0B,1B,B01,2.60268968544438,0.501242338070351,0.49751841066706,0.5,0.5,0.495043033088328,0.501242338070351,0.5,0.5,0.5,0.5,0.50248158933294,0.5,0.5,0.5,0.5,0.50248158933294,0.493800847721167,0.506199152278833,0.493800847721167,0.506199152278833,0.496900463565016,0.496900463565016,-0.493800847721167,-0.00122693518459101,0.5,0.00248467614070161,1,25.6415703052187
CBC_1038,CBC_1038_MSI_AV_v3_Vset4_Aset1_2024-05-04_09h31.10.662.csv,1,13,1,0,z,0,1,2,aud,A,63,1,1A,0A,0,1,b,2.99172370000042,1,0,0,0,1A,0A,A10,2.63905732961526,0.501242338070351,0.49751841066706,0.5,0.5,0.492573912536576,0.501242338070351,0.5,0.5,0.5,0.5,0.50248158933294,0.5,0.5,0.5,0.5,0.50248158933294,0.496276118519212,0.503723881480788,0.496276118519212,0.503723881480788,0.498138067866251,0.498138067866251,-0.496276118519212,-0.00123308543088469,0.5,0.00248467614070161,1,25.6415703052187
