ID,filename,session,trial,visStimLeft,visStimRight,correctKey,leftCorrect,rightCorrect,secondStim,mod2Type,mod2Stim,frequency,rewardAccurate,stimPairLeft,stimPairRight,pCorrectLeft,pCorrectRight,key,reactionTime,choiceLeft,choiceRight,choiceAccurate,reward,chosenPair,otherPair,triplet,surprise,0A belief,1A belief,2A belief,3A belief,0B belief,1B belief,2B belief,3B belief,0C belief,1C belief,2C belief,3C belief,0D belief,1D belief,2D belief,3D belief,beliefPair,beliefOtherPair,beliefPairNorm,beliefOtherPairNorm,prob,lik,rewardPE,update2,rewardPEOP,update2OP,fitCBCbothPairsRW_CBCsimpleSigmoid_pwBelief_startBelief,fitCBCbothPairsRW_CBCsimpleSigmoid_pwBelief_alpha1,fitCBCbothPairsRW_CBCsimpleSigmoid_pwBelief_alpha2,fitCBCbothPairsRW_CBCsimpleSigmoid_pwBelief_beta,fit_CBCbothPairsRW_CBCsimpleSigmoid_pwBelief_NLL
CBC_1031,CBC_1031_MSI_AV_v3_Vset1_Aset1_2023-10-20_10h25.09.885.csv,1,1,0,1,b,1,0,0,aud,A,63,1,0A,1A,1,0,b,2.23747240000193,1,0,1,1,0A,1A,A01,2.77258872223978,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.00201416015625,0.5,-0,0.5,0.0040283203125,0,2.04467548429966,28.6348884693297
CBC_1031,CBC_1031_MSI_AV_v3_Vset1_Aset1_2023-10-20_10h25.09.885.csv,1,2,3,2,z,0,1,1,aud,C,63,1,3C,2C,0,1,z,1.32212889999937,0,1,1,1,2C,3C,C32,2.83321334405622,0.50201416015625,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.00201416015625,0.5,-0,0.5,0.0040283203125,0,2.04467548429966,28.6348884693297
CBC_1031,CBC_1031_MSI_AV_v3_Vset1_Aset1_2023-10-20_10h25.09.885.csv,1,3,0,2,b,1,0,0,aud,A,27,1,0A,2A,1,0,b,1.81188900000052,1,0,1,1,0A,2A,A02,2.89037175789616,0.50201416015625,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.50201416015625,0.5,0.5,0.5,0.5,0.5,0.50201416015625,0.49798583984375,0.50201416015625,0.49798583984375,0.502059140305182,0.502059140305182,0.49798583984375,0.00200604647397995,0.49798583984375,-0,0.5,0.0040283203125,0,2.04467548429966,28.6348884693297
CBC_1031,CBC_1031_MSI_AV_v3_Vset1_Aset1_2023-10-20_10h25.09.885.csv,1,4,1,0,b,1,0,3,aud,B,63,1,1B,0B,1,0,z,3.1904013000003,0,1,0,0,0B,1B,B10,2.94443897916644,0.50402020663023,0.5,0.49798583984375,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.50201416015625,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,-0.00201416015625,-0.5,0,0.5,0.0040283203125,0,2.04467548429966,28.6348884693297
CBC_1031,CBC_1031_MSI_AV_v3_Vset1_Aset1_2023-10-20_10h25.09.885.csv,1,5,0,1,z,0,1,3,aud,B,63,1,0B,1B,0,1,b,2.06485919999977,1,0,0,0,0B,1B,B01,2.99573227355399,0.50402020663023,0.5,0.49798583984375,0.5,0.49798583984375,0.5,0.5,0.5,0.5,0.5,0.50201416015625,0.5,0.5,0.5,0.5,0.5,0.49798583984375,0.50201416015625,0.49798583984375,0.50201416015625,0.497940859694818,0.497940859694818,-0.49798583984375,-0.00200604647397995,-0.49798583984375,0,0.5,0.0040283203125,0,2.04467548429966,28.6348884693297
CBC_1031,CBC_1031_MSI_AV_v3_Vset1_Aset1_2023-10-20_10h25.09.885.csv,1,6,3,2,z,0,1,1,aud,C,63,1,3C,2C,0,1,z,1.70574160000069,0,1,1,1,2C,3C,C32,2.35137525716348,0.50402020663023,0.5,0.49798583984375,0.5,0.49597979336977,0.50201416015625,0.5,0.5,0.5,0.5,0.50201416015625,0.5,0.5,0.5,0.5,0.5,0.50201416015625,0.49798583984375,0.50201416015625,0.49798583984375,0.502059140305182,0.502059140305182,0.49798583984375,0.00200604647397995,0.49798583984375,-0,0.5,0.0040283203125,0,2.04467548429966,28.6348884693297
CBC_1031,CBC_1031_MSI_AV_v3_Vset1_Aset1_2023-10-20_10h25.09.885.csv,1,7,3,1,b,1,0,2,aud,D,27,1,3D,1D,1,0,b,2.17132569999922,1,0,1,1,3D,1D,D31,3.09104245335832,0.50402020663023,0.5,0.49798583984375,0.5,0.49597979336977,0.50201416015625,0.5,0.5,0.5,0.5,0.50402020663023,0.49798583984375,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.00201416015625,0.5,-0,0.5,0.0040283203125,0,2.04467548429966,28.6348884693297
CBC_1031,CBC_1031_MSI_AV_v3_Vset1_Aset1_2023-10-20_10h25.09.885.csv,1,8,1,2,z,0,1,1,aud,C,9,1,1C,2C,0,1,b,5.08116520000112,1,0,0,0,1C,2C,C12,3.13549421592915,0.50402020663023,0.5,0.49798583984375,0.5,0.49597979336977,0.50201416015625,0.5,0.5,0.5,0.5,0.50402020663023,0.49798583984375,0.5,0.5,0.5,0.50201416015625,0.49597979336977,0.50402020663023,0.49597979336977,0.50402020663023,0.495890083597487,0.495890083597487,-0.49597979336977,-0.001997965476221,-0.49597979336977,0,0.5,0.0040283203125,0,2.04467548429966,28.6348884693297
CBC_1031,CBC_1031_MSI_AV_v3_Vset1_Aset1_2023-10-20_10h25.09.885.csv,1,9,3,1,z,0,1,3,aud,B,27,1,3B,1B,0,1,b,1.30998390000059,1,0,0,0,3B,1B,B31,3.17805383034795,0.50402020663023,0.5,0.49798583984375,0.5,0.49597979336977,0.50201416015625,0.5,0.5,0.5,0.493981827893549,0.50402020663023,0.49798583984375,0.5,0.5,0.5,0.50201416015625,0.49798583984375,0.50201416015625,0.49798583984375,0.50201416015625,0.497940859694818,0.497940859694818,-0.49798583984375,-0.00200604647397995,-0.49798583984375,0,0.5,0.0040283203125,0,2.04467548429966,28.6348884693297
CBC_1031,CBC_1031_MSI_AV_v3_Vset1_Aset1_2023-10-20_10h25.09.885.csv,1,10,3,2,b,1,0,2,aud,D,63,1,3D,2D,NaN,NaN,[],NaN,NaN,NaN,NaN,NaN,,,D32,3.2188758248682,0.50402020663023,0.5,0.49798583984375,0.5,0.49597979336977,0.50201416015625,0.5,0.49597979336977,0.5,0.493981827893549,0.50402020663023,0.49798583984375,0.5,0.5,0.5,0.50201416015625,0,0,0,0,0,NaN,0,0,0,0,0.5,0.0040283203125,0,2.04467548429966,28.6348884693297
CBC_1031,CBC_1031_MSI_AV_v3_Vset1_Aset1_2023-10-20_10h25.09.885.csv,1,11,1,0,b,1,0,3,aud,B,63,1,1B,0B,1,0,z,0.846583200000168,0,1,0,0,0B,1B,B10,2.56494935746154,0.50402020663023,0.5,0.49798583984375,0.5,0.49597979336977,0.50201416015625,0.5,0.49597979336977,0.5,0.493981827893549,0.50402020663023,0.49798583984375,0.5,0.5,0.5,0.50201416015625,0.493965828656468,0.506034171343532,0.493965828656468,0.506034171343532,0.493831351895829,0.493831351895829,-0.493965828656468,-0.00198985258125775,-0.493965828656468,0,0.5,0.0040283203125,0,2.04467548429966,28.6348884693297
CBC_1031,CBC_1031_MSI_AV_v3_Vset1_Aset1_2023-10-20_10h25.09.885.csv,1,12,0,2,z,0,1,1,aud,C,27,1,0C,2C,0,1,b,1.05026329999964,1,0,0,0,0C,2C,C02,3.29583686600433,0.50402020663023,0.5,0.49798583984375,0.5,0.491975976075211,0.506034171343532,0.5,0.49597979336977,0.5,0.493981827893549,0.50402020663023,0.49798583984375,0.5,0.5,0.5,0.50201416015625,0.49597979336977,0.50402020663023,0.49597979336977,0.50402020663023,0.495890083597487,0.495890083597487,-0.49597979336977,-0.001997965476221,-0.49597979336977,0,0.5,0.0040283203125,0,2.04467548429966,28.6348884693297
CBC_1031,CBC_1031_MSI_AV_v3_Vset1_Aset1_2023-10-20_10h25.09.885.csv,1,13,3,2,b,1,0,2,aud,D,63,0,3D,2D,0,1,z,5.77476779999961,0,1,0,1,2D,3D,D32,2.63905732961526,0.50402020663023,0.5,0.49798583984375,0.5,0.491975976075211,0.506034171343532,0.5,0.49597979336977,0.493981827893549,0.493981827893549,0.50402020663023,0.49798583984375,0.5,0.5,0.5,0.50201416015625,0.49798583984375,0.50201416015625,0.49798583984375,0.50201416015625,0.497940859694818,0.497940859694818,0.50201416015625,0.00202227383852005,0.50201416015625,-0,0.5,0.0040283203125,0,2.04467548429966,28.6348884693297
CBC_1031,CBC_1031_MSI_AV_v3_Vset1_Aset1_2023-10-20_10h25.09.885.csv,1,14,1,0,z,0,1,0,aud,A,63,1,1A,0A,0,1,b,3.54580329999953,1,0,0,0,1A,0A,A10,3.36729582998647,0.50402020663023,0.5,0.49798583984375,0.5,0.491975976075211,0.506034171343532,0.5,0.49597979336977,0.493981827893549,0.493981827893549,0.50402020663023,0.49798583984375,0.5,0.5,0.50000811368227,0.50201416015625,0.49597979336977,0.50402020663023,0.49597979336977,0.50402020663023,0.495890083597487,0.495890083597487,-0.49597979336977,-0.001997965476221,-0.49597979336977,0,0.5,0.0040283203125,0,2.04467548429966,28.6348884693297
CBC_1031,CBC_1031_MSI_AV_v3_Vset1_Aset1_2023-10-20_10h25.09.885.csv,1,15,2,3,b,1,0,1,aud,C,63,1,2C,3C,1,0,z,3.13303540000197,0,1,0,0,3C,2C,C23,3.40119738166216,0.50402020663023,0.493981827893549,0.49798583984375,0.5,0.491975976075211,0.506034171343532,0.5,0.49597979336977,0.493981827893549,0.493981827893549,0.50402020663023,0.49798583984375,0.5,0.5,0.50000811368227,0.50201416015625,0.493965828656468,0.506034171343532,0.493965828656468,0.506034171343532,0.493831351895829,0.493831351895829,-0.493965828656468,-0.00198985258125775,-0.493965828656468,0,0.5,0.0040283203125,0,2.04467548429966,28.6348884693297
CBC_1031,CBC_1031_MSI_AV_v3_Vset1_Aset1_2023-10-20_10h25.09.885.csv,1,16,0,2,b,1,0,0,aud,A,27,1,0A,2A,1,0,z,1.11289510000097,0,1,0,0,2A,0A,A02,2.7408400239252,0.50402020663023,0.493981827893549,0.49798583984375,0.5,0.491975976075211,0.506034171343532,0.5,0.49597979336977,0.493981827893549,0.493981827893549,0.506034171343532,0.491975976075211,0.5,0.5,0.50000811368227,0.50201416015625,0.493965828656468,0.506034171343532,0.493965828656468,0.506034171343532,0.493831351895829,0.493831351895829,-0.493965828656468,-0.00198985258125775,-0.493965828656468,0,0.5,0.0040283203125,0,2.04467548429966,28.6348884693297
CBC_1031,CBC_1031_MSI_AV_v3_Vset1_Aset1_2023-10-20_10h25.09.885.csv,1,17,2,3,z,0,1,2,aud,D,63,1,2D,3D,0,1,b,1.17194650000056,1,0,0,0,2D,3D,D23,3.46573590279973,0.506034171343532,0.493981827893549,0.491975976075211,0.5,0.491975976075211,0.506034171343532,0.5,0.49597979336977,0.493981827893549,0.493981827893549,0.506034171343532,0.491975976075211,0.5,0.5,0.50000811368227,0.50201416015625,0.497993953394887,0.502006046605113,0.497993953394887,0.502006046605113,0.497949154344252,0.497949154344252,-0.497993953394887,-0.0020060791579628,-0.497993953394887,0,0.5,0.0040283203125,0,2.04467548429966,28.6348884693297
CBC_1031,CBC_1031_MSI_AV_v3_Vset1_Aset1_2023-10-20_10h25.09.885.csv,1,18,3,2,b,1,0,2,aud,D,63,1,3D,2D,1,0,b,1.64930420000019,1,0,1,1,3D,2D,D32,2.39789527279837,0.506034171343532,0.493981827893549,0.491975976075211,0.5,0.491975976075211,0.506034171343532,0.5,0.49597979336977,0.493981827893549,0.493981827893549,0.506034171343532,0.491975976075211,0.5,0.5,0.495987874236924,0.502006046605113,0.506017978625114,0.493982021374886,0.506017978625114,0.493982021374886,0.50615209618996,0.50615209618996,0.493982021374886,0.00198991781071426,0.493982021374886,-0,0.5,0.0040283203125,0,2.04467548429966,28.6348884693297
CBC_1031,CBC_1031_MSI_AV_v3_Vset1_Aset1_2023-10-20_10h25.09.885.csv,1,19,3,1,z,0,1,3,aud,B,27,1,3B,1B,0,1,z,2.55687640000178,0,1,1,1,1B,3B,B31,2.83321334405622,0.506034171343532,0.493981827893549,0.491975976075211,0.5,0.491975976075211,0.506034171343532,0.5,0.49597979336977,0.493981827893549,0.493981827893549,0.506034171343532,0.491975976075211,0.5,0.5,0.493982021374886,0.508007896435829,0.510053402447258,0.489946597552742,0.510053402447258,0.489946597552742,0.510276525361661,0.510276525361661,0.489946597552742,0.00197366183096197,0.489946597552742,-0,0.5,0.0040283203125,0,2.04467548429966,28.6348884693297
CBC_1031,CBC_1031_MSI_AV_v3_Vset1_Aset1_2023-10-20_10h25.09.885.csv,1,20,0,3,z,0,1,2,aud,D,9,1,0D,3D,0,1,z,1.9261361000008,0,1,1,1,3D,0D,D03,3.55534806148941,0.506034171343532,0.493981827893549,0.491975976075211,0.5,0.491975976075211,0.51202706427822,0.5,0.489946597552742,0.493981827893549,0.493981827893549,0.506034171343532,0.491975976075211,0.5,0.5,0.493982021374886,0.508007896435829,0.508007896435829,0.491992103564171,0.508007896435829,0.491992103564171,0.508186043234014,0.508186043234014,0.491992103564171,0.00198190178437716,0.491992103564171,-0,0.5,0.0040283203125,0,2.04467548429966,28.6348884693297
CBC_1031,CBC_1031_MSI_AV_v3_Vset1_Aset1_2023-10-20_10h25.09.885.csv,1,21,1,0,b,1,0,3,aud,B,63,1,1B,0B,1,0,b,2.43895520000115,1,0,1,1,1B,0B,B10,2.484906649788,0.506034171343532,0.493981827893549,0.491975976075211,0.5,0.491975976075211,0.51202706427822,0.5,0.489946597552742,0.493981827893549,0.493981827893549,0.506034171343532,0.491975976075211,0.491992103564171,0.5,0.493982021374886,0.509989798220206,0.520043351032445,0.479956648967555,0.520043351032445,0.479956648967555,0.520479610105675,0.520479610105675,0.479956648967555,0.00193341911815544,0.479956648967555,-0,0.5,0.0040283203125,0,2.04467548429966,28.6348884693297
CBC_1031,CBC_1031_MSI_AV_v3_Vset1_Aset1_2023-10-20_10h25.09.885.csv,1,22,1,0,z,0,1,0,aud,A,63,1,1A,0A,0,1,z,1.12174670000059,0,1,1,1,0A,1A,A10,2.91777073208428,0.506034171343532,0.493981827893549,0.491975976075211,0.5,0.479956648967555,0.5219767701506,0.5,0.489946597552742,0.493981827893549,0.493981827893549,0.506034171343532,0.491975976075211,0.491992103564171,0.5,0.493982021374886,0.509989798220206,0.512050592996188,0.487949407003812,0.512050592996188,0.487949407003812,0.512317283497666,0.512317283497666,0.487949407003812,0.00196561650770578,0.487949407003812,-0,0.5,0.0040283203125,0,2.04467548429966,28.6348884693297
CBC_1031,CBC_1031_MSI_AV_v3_Vset1_Aset1_2023-10-20_10h25.09.885.csv,1,23,2,3,b,1,0,1,aud,C,63,1,2C,3C,1,0,b,2.36111449999953,1,0,1,1,2C,3C,C23,2.94443897916644,0.514016209503894,0.487949407003812,0.491975976075211,0.5,0.479956648967555,0.5219767701506,0.5,0.489946597552742,0.493981827893549,0.493981827893549,0.506034171343532,0.491975976075211,0.491992103564171,0.5,0.493982021374886,0.509989798220206,0.514055473097888,0.485944526902112,0.514055473097888,0.485944526902112,0.514365485919662,0.514365485919662,0.485944526902112,0.00195754020846798,0.485944526902112,-0,0.5,0.0040283203125,0,2.04467548429966,28.6348884693297
CBC_1031,CBC_1031_MSI_AV_v3_Vset1_Aset1_2023-10-20_10h25.09.885.csv,1,24,0,2,b,1,0,0,aud,A,27,1,0A,2A,1,0,z,5.16000040000108,0,1,0,0,2A,0A,A02,2.56494935746154,0.514016209503894,0.487949407003812,0.491975976075211,0.5,0.479956648967555,0.5219767701506,0.5,0.489946597552742,0.493981827893549,0.493981827893549,0.516013013306356,0.485944526902112,0.491992103564171,0.5,0.493982021374886,0.509989798220206,0.477969677255711,0.522030322744289,0.477969677255711,0.522030322744289,0.477492790200483,0.477492790200483,-0.477969677255711,-0.00192541495964825,-0.477969677255711,0,0.5,0.0040283203125,0,2.04467548429966,28.6348884693297
CBC_1031,CBC_1031_MSI_AV_v3_Vset1_Aset1_2023-10-20_10h25.09.885.csv,1,25,1,0,b,1,0,3,aud,B,63,1,1B,0B,1,0,b,2.44494910000139,1,0,1,1,1B,0B,B10,2.30258509299405,0.522030322744289,0.487949407003812,0.476044262296062,0.5,0.479956648967555,0.5219767701506,0.5,0.489946597552742,0.493981827893549,0.493981827893549,0.516013013306356,0.485944526902112,0.491992103564171,0.5,0.493982021374886,0.509989798220206,0.541946213947573,0.458053786052427,0.541946213947573,0.458053786052427,0.542778358314468,0.542778358314468,0.458053786052427,0.00184518737057252,0.458053786052427,-0,0.5,0.0040283203125,0,2.04467548429966,28.6348884693297
CBC_1031,CBC_1031_MSI_AV_v3_Vset1_Aset1_2023-10-20_10h25.09.885.csv,1,26,2,3,z,0,1,2,aud,D,63,1,2D,3D,0,1,z,4.05066750000151,0,1,1,1,3D,2D,D23,3.02042488614436,0.522030322744289,0.487949407003812,0.476044262296062,0.5,0.458053786052427,0.543791401318146,0.5,0.489946597552742,0.493981827893549,0.493981827893549,0.516013013306356,0.485944526902112,0.491992103564171,0.5,0.493982021374886,0.509989798220206,0.516003928323564,0.483996071676436,0.516003928323564,0.483996071676436,0.516355582597777,0.516355582597777,0.483996071676436,0.00194969120670439,0.483996071676436,-0,0.5,0.0040283203125,0,2.04467548429966,28.6348884693297
CBC_1031,CBC_1031_MSI_AV_v3_Vset1_Aset1_2023-10-20_10h25.09.885.csv,1,27,1,2,b,1,0,3,aud,B,9,1,1B,2B,1,0,b,2.67873720000171,1,0,1,1,1B,2B,B12,3.73766961828337,0.522030322744289,0.487949407003812,0.476044262296062,0.5,0.458053786052427,0.543791401318146,0.5,0.489946597552742,0.493981827893549,0.493981827893549,0.516013013306356,0.485944526902112,0.491992103564171,0.5,0.483996071676436,0.517953619530268,0.543791401318146,0.456208598681854,0.543791401318146,0.456208598681854,0.544650341475509,0.544650341475509,0.456208598681854,0.00183775436480727,0.456208598681854,-0,0.5,0.0040283203125,0,2.04467548429966,28.6348884693297
CBC_1031,CBC_1031_MSI_AV_v3_Vset1_Aset1_2023-10-20_10h25.09.885.csv,1,28,1,3,z,0,1,2,aud,D,27,1,1D,3D,NaN,NaN,[],NaN,NaN,NaN,NaN,NaN,,,D13,3.76120011569356,0.522030322744289,0.487949407003812,0.476044262296062,0.5,0.458053786052427,0.545629155682953,0.456208598681854,0.489946597552742,0.493981827893549,0.493981827893549,0.516013013306356,0.485944526902112,0.491992103564171,0.5,0.483996071676436,0.517953619530268,0,0,0,0,0,NaN,0,0,0,0,0.5,0.0040283203125,0,2.04467548429966,28.6348884693297
CBC_1031,CBC_1031_MSI_AV_v3_Vset1_Aset1_2023-10-20_10h25.09.885.csv,1,29,1,0,z,0,1,0,aud,A,63,1,1A,0A,0,1,b,1.44215570000233,1,0,0,0,1A,0A,A10,2.68557734525015,0.522030322744289,0.487949407003812,0.476044262296062,0.5,0.458053786052427,0.545629155682953,0.456208598681854,0.489946597552742,0.493981827893549,0.493981827893549,0.516013013306356,0.485944526902112,0.491992103564171,0.5,0.483996071676436,0.517953619530268,0.465955236863718,0.534044763136282,0.465955236863718,0.534044763136282,0.465250862646349,0.465250862646349,-0.465955236863718,-0.00187701694537387,-0.465955236863718,0,0.5,0.0040283203125,0,2.04467548429966,28.6348884693297
CBC_1031,CBC_1031_MSI_AV_v3_Vset1_Aset1_2023-10-20_10h25.09.885.csv,1,30,0,1,b,1,0,0,aud,A,63,1,0A,1A,1,0,z,2.21747910000158,0,1,0,0,1A,0A,A01,3.11351530921037,0.534044763136282,0.464078219918344,0.476044262296062,0.5,0.458053786052427,0.545629155682953,0.456208598681854,0.489946597552742,0.493981827893549,0.493981827893549,0.516013013306356,0.485944526902112,0.491992103564171,0.5,0.483996071676436,0.517953619530268,0.43037405257235,0.56962594742765,0.43037405257235,0.56962594742765,0.429295777835136,0.429295777835136,-0.43037405257235,-0.00173368453795014,-0.43037405257235,0,0.5,0.0040283203125,0,2.04467548429966,28.6348884693297
CBC_1031,CBC_1031_MSI_AV_v3_Vset1_Aset1_2023-10-20_10h25.09.885.csv,1,31,0,2,z,0,1,1,aud,C,27,1,0C,2C,0,1,z,1.49603350000143,0,1,1,1,2C,0C,C02,3.13549421592915,0.56962594742765,0.4286403680344,0.476044262296062,0.5,0.458053786052427,0.545629155682953,0.456208598681854,0.489946597552742,0.493981827893549,0.493981827893549,0.516013013306356,0.485944526902112,0.491992103564171,0.5,0.483996071676436,0.517953619530268,0.522022696185804,0.477977303814196,0.522022696185804,0.477977303814196,0.522499428674354,0.522499428674354,0.477977303814196,0.00192544568186871,0.477977303814196,-0,0.5,0.0040283203125,0,2.04467548429966,28.6348884693297
CBC_1031,CBC_1031_MSI_AV_v3_Vset1_Aset1_2023-10-20_10h25.09.885.csv,1,32,1,0,z,0,1,0,aud,A,63,1,1A,0A,0,1,z,2.51593220000177,0,1,1,1,0A,1A,A10,2.46385324059017,0.56962594742765,0.4286403680344,0.476044262296062,0.5,0.458053786052427,0.545629155682953,0.456208598681854,0.489946597552742,0.477977303814196,0.493981827893549,0.523948141867673,0.485944526902112,0.491992103564171,0.5,0.483996071676436,0.517953619530268,0.638238242523508,0.361761757476492,0.638238242523508,0.361761757476492,0.637679052738798,0.637679052738798,0.361761757476492,0.00145729223592825,0.361761757476492,-0,0.5,0.0040283203125,0,2.04467548429966,28.6348884693297
CBC_1031,CBC_1031_MSI_AV_v3_Vset1_Aset1_2023-10-20_10h25.09.885.csv,1,33,1,0,b,1,0,3,aud,B,63,1,1B,0B,1,0,b,3.24788110000009,1,0,1,1,1B,0B,B10,2.26176309847379,0.639695534759437,0.361761757476492,0.476044262296062,0.5,0.458053786052427,0.545629155682953,0.456208598681854,0.489946597552742,0.477977303814196,0.493981827893549,0.523948141867673,0.485944526902112,0.491992103564171,0.5,0.483996071676436,0.517953619530268,0.586909997009111,0.413090002990889,0.586909997009111,0.413090002990889,0.58792777720764,0.58792777720764,0.413090002990889,0.00166405884993888,0.413090002990889,-0,0.5,0.0040283203125,0,2.04467548429966,28.6348884693297
CBC_1031,CBC_1031_MSI_AV_v3_Vset1_Aset1_2023-10-20_10h25.09.885.csv,1,34,3,2,b,1,0,2,aud,D,63,1,3D,2D,1,0,z,4.04010180000114,0,1,0,0,2D,3D,D32,2.50552593699074,0.639695534759437,0.361761757476492,0.476044262296062,0.5,0.413090002990889,0.58857405585905,0.456208598681854,0.489946597552742,0.477977303814196,0.493981827893549,0.523948141867673,0.485944526902112,0.491992103564171,0.5,0.483996071676436,0.517953619530268,0.466081435219405,0.533918564780595,0.466081435219405,0.533918564780595,0.465379259132969,0.465379259132969,-0.466081435219405,-0.00187752531277348,-0.466081435219405,0,0.5,0.0040283203125,0,2.04467548429966,28.6348884693297
CBC_1031,CBC_1031_MSI_AV_v3_Vset1_Aset1_2023-10-20_10h25.09.885.csv,1,35,3,1,z,0,1,3,aud,B,27,1,3B,1B,0,1,b,3.97338400000081,1,0,0,0,3B,1B,B31,2.81341071676004,0.639695534759437,0.361761757476492,0.476044262296062,0.5,0.413090002990889,0.58857405585905,0.456208598681854,0.489946597552742,0.477977303814196,0.493981827893549,0.523948141867673,0.485944526902112,0.491992103564171,0.5,0.464203909906631,0.533918564780595,0.401722594267257,0.598277405732743,0.401722594267257,0.598277405732743,0.400858138719291,0.400858138719291,-0.401722594267257,-0.00161826728647699,-0.401722594267257,0,0.5,0.0040283203125,0,2.04467548429966,28.6348884693297
CBC_1031,CBC_1031_MSI_AV_v3_Vset1_Aset1_2023-10-20_10h25.09.885.csv,1,36,3,2,z,0,1,1,aud,C,63,1,3C,2C,0,1,b,1.32757250000031,1,0,0,0,3C,2C,C32,2.83321334405622,0.639695534759437,0.361761757476492,0.476044262296062,0.5,0.413090002990889,0.598277405732743,0.456208598681854,0.40010432698078,0.477977303814196,0.493981827893549,0.523948141867673,0.485944526902112,0.491992103564171,0.5,0.464203909906631,0.533918564780595,0.462047484675097,0.537952515324903,0.462047484675097,0.537952515324903,0.461277407198274,0.461277407198274,-0.462047484675097,-0.00186127526785622,-0.462047484675097,0,0.5,0.0040283203125,0,2.04467548429966,28.6348884693297
