ID,filename,session,trial,visStimLeft,visStimRight,correctKey,leftCorrect,rightCorrect,secondStim,mod2Type,mod2Stim,frequency,rewardAccurate,stimPairLeft,stimPairRight,pCorrectLeft,pCorrectRight,key,reactionTime,choiceLeft,choiceRight,choiceAccurate,reward,chosenPair,otherPair,triplet,surprise,0A belief,1A belief,2A belief,3A belief,0B belief,1B belief,2B belief,3B belief,0C belief,1C belief,2C belief,3C belief,0D belief,1D belief,2D belief,3D belief,beliefPair,beliefOtherPair,beliefPairNorm,beliefOtherPairNorm,prob,lik,rewardPE,update2,rewardPEOP,update2OP,fitCBCbothPairsRW_CBCsimpleSigmoid_startBelief,fitCBCbothPairsRW_CBCsimpleSigmoid_alpha1,fitCBCbothPairsRW_CBCsimpleSigmoid_alpha2,fitCBCbothPairsRW_CBCsimpleSigmoid_beta,fit_CBCbothPairsRW_CBCsimpleSigmoid_NLL
CBC_1075,CBC_1075_MSI_AV_v3_Vset3_Aset3_2024-03-13_15h01.44.828.csv,1,1,1,0,b,1,0,0,aud,B,63,1,1B,0B,1,0,z,0.912142800001675,0,1,0,0,0B,1B,B10,2.77258872223978,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,-0.0604637145130231,-0.5,0.0250670938733191,0.5,0.120927429026046,0.0501341877466381,1.693115234375,29.5017527047376
CBC_1075,CBC_1075_MSI_AV_v3_Vset3_Aset3_2024-03-13_15h01.44.828.csv,1,2,1,0,z,0,1,1,aud,A,63,1,1A,0A,0,1,b,1.85668040000019,1,0,0,0,1A,0A,A10,2.83321334405622,0.5,0.5,0.5,0.5,0.439536285486977,0.525067093873319,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,-0.0604637145130231,-0.5,0.0250670938733191,0.5,0.120927429026046,0.0501341877466381,1.693115234375,29.5017527047376
CBC_1075,CBC_1075_MSI_AV_v3_Vset3_Aset3_2024-03-13_15h01.44.828.csv,1,3,3,2,b,1,0,3,aud,D,63,1,3D,2D,1,0,z,1.12403900000027,0,1,0,0,2D,3D,D32,2.89037175789616,0.525067093873319,0.439536285486977,0.5,0.5,0.439536285486977,0.525067093873319,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,-0.0604637145130231,-0.5,0.0250670938733191,0.5,0.120927429026046,0.0501341877466381,1.693115234375,29.5017527047376
CBC_1075,CBC_1075_MSI_AV_v3_Vset3_Aset3_2024-03-13_15h01.44.828.csv,1,4,1,2,b,1,0,0,aud,B,9,1,1B,2B,1,0,z,2.22112689999994,0,1,0,0,2B,1B,B12,2.94443897916644,0.525067093873319,0.439536285486977,0.5,0.5,0.439536285486977,0.525067093873319,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.439536285486977,0.525067093873319,0.5,0.525067093873319,0.487772949681469,0.512227050318531,0.489650575840954,0.489650575840954,-0.5,-0.0604637145130231,-0.474932906126681,0.0238103754828115,0.5,0.120927429026046,0.0501341877466381,1.693115234375,29.5017527047376
CBC_1075,CBC_1075_MSI_AV_v3_Vset3_Aset3_2024-03-13_15h01.44.828.csv,1,5,2,0,z,0,1,1,aud,A,27,1,2A,0A,0,1,z,1.51490770000055,0,1,1,1,0A,2A,A20,2.99573227355399,0.525067093873319,0.439536285486977,0.5,0.5,0.439536285486977,0.548877469356131,0.439536285486977,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.439536285486977,0.525067093873319,0.525067093873319,0.5,0.512227050318531,0.487772949681469,0.510349424159045,0.510349424159045,0.474932906126681,0.0574324152977681,0.5,-0.0250670938733191,0.5,0.120927429026046,0.0501341877466381,1.693115234375,29.5017527047376
CBC_1075,CBC_1075_MSI_AV_v3_Vset3_Aset3_2024-03-13_15h01.44.828.csv,1,6,3,2,z,0,1,2,aud,C,63,1,3C,2C,0,1,b,1.73350030000256,1,0,0,0,3C,2C,C32,3.04452243772342,0.582499509171087,0.439536285486977,0.474932906126681,0.5,0.439536285486977,0.548877469356131,0.439536285486977,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.439536285486977,0.525067093873319,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,-0.0604637145130231,-0.5,0.0250670938733191,0.5,0.120927429026046,0.0501341877466381,1.693115234375,29.5017527047376
CBC_1075,CBC_1075_MSI_AV_v3_Vset3_Aset3_2024-03-13_15h01.44.828.csv,1,7,3,1,b,1,0,3,aud,D,27,1,3D,1D,1,0,z,3.26812640000207,0,1,0,0,1D,3D,D31,3.09104245335832,0.582499509171087,0.439536285486977,0.474932906126681,0.5,0.439536285486977,0.548877469356131,0.439536285486977,0.5,0.5,0.5,0.525067093873319,0.439536285486977,0.5,0.5,0.439536285486977,0.525067093873319,0.5,0.525067093873319,0.487772949681469,0.512227050318531,0.489650575840954,0.489650575840954,-0.5,-0.0604637145130231,-0.474932906126681,0.0238103754828115,0.5,0.120927429026046,0.0501341877466381,1.693115234375,29.5017527047376
CBC_1075,CBC_1075_MSI_AV_v3_Vset3_Aset3_2024-03-13_15h01.44.828.csv,1,8,0,1,b,1,0,1,aud,A,63,1,0A,1A,1,0,b,1.71383930000229,1,0,1,1,0A,1A,A01,3.13549421592915,0.582499509171087,0.439536285486977,0.474932906126681,0.5,0.439536285486977,0.548877469356131,0.439536285486977,0.5,0.5,0.5,0.525067093873319,0.439536285486977,0.5,0.439536285486977,0.439536285486977,0.548877469356131,0.582499509171087,0.439536285486977,0.569940419127855,0.430059580872145,0.558933384707211,0.558933384707211,0.417500490828913,0.0504872609730528,0.439536285486977,-0.022035794658064,0.5,0.120927429026046,0.0501341877466381,1.693115234375,29.5017527047376
CBC_1075,CBC_1075_MSI_AV_v3_Vset3_Aset3_2024-03-13_15h01.44.828.csv,1,9,0,2,z,0,1,2,aud,C,27,1,0C,2C,0,1,z,1.51240700000017,0,1,1,1,2C,0C,C02,3.17805383034795,0.63298677014414,0.417500490828913,0.474932906126681,0.5,0.439536285486977,0.548877469356131,0.439536285486977,0.5,0.5,0.5,0.525067093873319,0.439536285486977,0.5,0.439536285486977,0.439536285486977,0.548877469356131,0.525067093873319,0.5,0.512227050318531,0.487772949681469,0.510349424159045,0.510349424159045,0.474932906126681,0.0574324152977681,0.5,-0.0250670938733191,0.5,0.120927429026046,0.0501341877466381,1.693115234375,29.5017527047376
CBC_1075,CBC_1075_MSI_AV_v3_Vset3_Aset3_2024-03-13_15h01.44.828.csv,1,10,3,2,b,1,0,3,aud,D,63,1,3D,2D,1,0,z,2.56606100000135,0,1,0,0,2D,3D,D32,2.52572864430826,0.63298677014414,0.417500490828913,0.474932906126681,0.5,0.439536285486977,0.548877469356131,0.439536285486977,0.5,0.474932906126681,0.5,0.582499509171087,0.439536285486977,0.5,0.439536285486977,0.439536285486977,0.548877469356131,0.439536285486977,0.548877469356131,0.444688556116608,0.555311443883391,0.453312081557464,0.453312081557464,-0.439536285486977,-0.0531519929675984,-0.451122530643869,0.0226166616480383,0.5,0.120927429026046,0.0501341877466381,1.693115234375,29.5017527047376
