ID,filename,session,trial,visStimLeft,visStimRight,correctKey,leftCorrect,rightCorrect,secondStim,mod2Type,mod2Stim,frequency,rewardAccurate,stimPairLeft,stimPairRight,pCorrectLeft,pCorrectRight,key,reactionTime,choiceLeft,choiceRight,choiceAccurate,reward,chosenPair,otherPair,triplet,surprise,0A belief,1A belief,2A belief,3A belief,0B belief,1B belief,2B belief,3B belief,0C belief,1C belief,2C belief,3C belief,0D belief,1D belief,2D belief,3D belief,beliefPair,beliefOtherPair,beliefPairNorm,beliefOtherPairNorm,prob,lik,rewardPE,update2,fitCBCsimpleRW_CBCsimpleSigmoid_pwBelief_startBelief,fitCBCsimpleRW_CBCsimpleSigmoid_pwBelief_alpha1,fitCBCsimpleRW_CBCsimpleSigmoid_pwBelief_beta,fit_CBCsimpleRW_CBCsimpleSigmoid_pwBelief_NLL
CBC_1003,CBC_1003_MSI_AV_v3_Vset4_Aset3_2023-06-14_14h56.33.053.csv,1,1,0,1,z,0,1,2,aud,B,63,1,0B,1B,0,1,z,2.38535430000047,0,1,1,1,1B,0B,B01,2.77258872223978,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.00648696529599913,0.5,0.0129739305919983,1.90921532866807,27.6173040016404
CBC_1003,CBC_1003_MSI_AV_v3_Vset4_Aset3_2023-06-14_14h56.33.053.csv,1,2,0,1,b,1,0,0,aud,A,63,1,0A,1A,1,0,b,1.41755640000019,1,0,1,1,0A,1A,A01,2.83321334405622,0.5,0.5,0.5,0.5,0.5,0.506486965295999,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.00648696529599913,0.5,0.0129739305919983,1.90921532866807,27.6173040016404
CBC_1003,CBC_1003_MSI_AV_v3_Vset4_Aset3_2023-06-14_14h56.33.053.csv,1,3,2,3,z,0,1,3,aud,D,63,1,2D,3D,0,1,b,2.72811800000045,1,0,0,0,2D,3D,D23,2.89037175789616,0.506486965295999,0.5,0.5,0.5,0.5,0.506486965295999,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,-0.00648696529599913,0.5,0.0129739305919983,1.90921532866807,27.6173040016404
CBC_1003,CBC_1003_MSI_AV_v3_Vset4_Aset3_2023-06-14_14h56.33.053.csv,1,4,2,1,z,0,1,2,aud,B,9,1,2B,1B,0,1,b,1.10040400000025,1,0,0,0,2B,1B,B21,2.94443897916644,0.506486965295999,0.5,0.5,0.5,0.5,0.506486965295999,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.493513034704001,0.5,0.493513034704001,0.506486965295999,0.493513034704001,0.506486965295999,0.493807809810648,0.493807809810648,-0.493513034704001,-0.00640280385849613,0.5,0.0129739305919983,1.90921532866807,27.6173040016404
CBC_1003,CBC_1003_MSI_AV_v3_Vset4_Aset3_2023-06-14_14h56.33.053.csv,1,5,0,2,b,1,0,0,aud,A,27,1,0A,2A,1,0,b,1.65205319999995,1,0,1,1,0A,2A,A02,2.99573227355399,0.506486965295999,0.5,0.5,0.5,0.5,0.506486965295999,0.487110230845505,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.493513034704001,0.5,0.506486965295999,0.493513034704001,0.506486965295999,0.493513034704001,0.506192190189352,0.506192190189352,0.493513034704001,0.00640280385849613,0.5,0.0129739305919983,1.90921532866807,27.6173040016404
CBC_1003,CBC_1003_MSI_AV_v3_Vset4_Aset3_2023-06-14_14h56.33.053.csv,1,6,2,3,b,1,0,1,aud,C,63,1,2C,3C,1,0,z,1.58538200000021,0,1,0,0,3C,2C,C23,3.04452243772342,0.512889769154495,0.5,0.5,0.5,0.5,0.506486965295999,0.487110230845505,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.493513034704001,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,-0.00648696529599913,0.5,0.0129739305919983,1.90921532866807,27.6173040016404
CBC_1003,CBC_1003_MSI_AV_v3_Vset4_Aset3_2023-06-14_14h56.33.053.csv,1,7,1,3,z,0,1,3,aud,D,27,1,1D,3D,0,1,b,2.6122762,1,0,0,0,1D,3D,D13,3.09104245335832,0.512889769154495,0.5,0.5,0.5,0.5,0.506486965295999,0.487110230845505,0.5,0.5,0.5,0.5,0.493513034704001,0.5,0.5,0.493513034704001,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,-0.00648696529599913,0.5,0.0129739305919983,1.90921532866807,27.6173040016404
CBC_1003,CBC_1003_MSI_AV_v3_Vset4_Aset3_2023-06-14_14h56.33.053.csv,1,8,1,0,z,0,1,0,aud,A,63,0,1A,0A,1,0,z,1.71038850000014,0,1,1,0,0A,1A,A10,3.13549421592915,0.512889769154495,0.5,0.5,0.5,0.5,0.506486965295999,0.487110230845505,0.5,0.5,0.5,0.5,0.493513034704001,0.5,0.493513034704001,0.493513034704001,0.5,0.512889769154495,0.487110230845505,0.512889769154495,0.487110230845505,0.51230218904333,0.51230218904333,-0.512889769154495,-0.00665419626635643,0.5,0.0129739305919983,1.90921532866807,27.6173040016404
CBC_1003,CBC_1003_MSI_AV_v3_Vset4_Aset3_2023-06-14_14h56.33.053.csv,1,9,2,0,b,1,0,1,aud,C,27,1,2C,0C,1,0,z,3.08627569999999,0,1,0,0,0C,2C,C20,3.17805383034795,0.506235572888139,0.5,0.5,0.5,0.5,0.506486965295999,0.487110230845505,0.5,0.5,0.5,0.5,0.493513034704001,0.5,0.493513034704001,0.493513034704001,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,-0.00648696529599913,0.5,0.0129739305919983,1.90921532866807,27.6173040016404
CBC_1003,CBC_1003_MSI_AV_v3_Vset4_Aset3_2023-06-14_14h56.33.053.csv,1,10,2,3,z,0,1,3,aud,D,63,1,2D,3D,0,1,b,1.23571100000026,1,0,0,0,2D,3D,D23,2.52572864430826,0.506235572888139,0.5,0.5,0.5,0.5,0.506486965295999,0.487110230845505,0.5,0.493513034704001,0.5,0.5,0.493513034704001,0.5,0.493513034704001,0.493513034704001,0.5,0.493513034704001,0.506486965295999,0.493513034704001,0.506486965295999,0.493807809810648,0.493807809810648,-0.493513034704001,-0.00640280385849613,0.5,0.0129739305919983,1.90921532866807,27.6173040016404
CBC_1003,CBC_1003_MSI_AV_v3_Vset4_Aset3_2023-06-14_14h56.33.053.csv,1,11,1,0,b,1,0,2,aud,B,63,0,1B,0B,0,1,b,2.0702752000002,1,0,1,0,1B,0B,B10,3.25809653802148,0.506235572888139,0.5,0.5,0.5,0.5,0.506486965295999,0.487110230845505,0.5,0.493513034704001,0.5,0.5,0.493513034704001,0.5,0.493513034704001,0.487110230845505,0.5,0.506486965295999,0.493513034704001,0.506486965295999,0.493513034704001,0.506192190189352,0.506192190189352,-0.506486965295999,-0.00657112673350212,0.5,0.0129739305919983,1.90921532866807,27.6173040016404
CBC_1003,CBC_1003_MSI_AV_v3_Vset4_Aset3_2023-06-14_14h56.33.053.csv,1,12,0,1,b,1,0,0,aud,A,63,1,0A,1A,1,0,z,3.86236020000024,0,1,0,0,1A,0A,A01,2.60268968544438,0.506235572888139,0.5,0.5,0.5,0.5,0.499915838562497,0.487110230845505,0.5,0.493513034704001,0.5,0.5,0.493513034704001,0.5,0.493513034704001,0.487110230845505,0.5,0.493764427111861,0.506235572888139,0.493764427111861,0.506235572888139,0.494047755531173,0.494047755531173,-0.493764427111861,-0.00640606540614707,0.5,0.0129739305919983,1.90921532866807,27.6173040016404
CBC_1003,CBC_1003_MSI_AV_v3_Vset4_Aset3_2023-06-14_14h56.33.053.csv,1,13,2,3,z,0,1,3,aud,D,63,1,2D,3D,0,1,z,2.65914390000034,0,1,1,1,3D,2D,D23,2.23359222150709,0.506235572888139,0.487358361705714,0.5,0.5,0.5,0.499915838562497,0.487110230845505,0.5,0.493513034704001,0.5,0.5,0.493513034704001,0.5,0.493513034704001,0.487110230845505,0.5,0.512889769154495,0.487110230845505,0.512889769154495,0.487110230845505,0.51230218904333,0.51230218904333,0.487110230845505,0.00631973432564182,0.5,0.0129739305919983,1.90921532866807,27.6173040016404
CBC_1003,CBC_1003_MSI_AV_v3_Vset4_Aset3_2023-06-14_14h56.33.053.csv,1,14,2,0,b,1,0,1,aud,C,27,0,2C,0C,NaN,NaN,[],NaN,NaN,NaN,NaN,NaN,,,C20,2.67414864942653,0.506235572888139,0.487358361705714,0.5,0.5,0.5,0.499915838562497,0.487110230845505,0.5,0.493513034704001,0.5,0.5,0.493513034704001,0.5,0.493513034704001,0.487110230845505,0.519209503480137,0,0,0,0,0,NaN,0,0,0.5,0.0129739305919983,1.90921532866807,27.6173040016404
CBC_1003,CBC_1003_MSI_AV_v3_Vset4_Aset3_2023-06-14_14h56.33.053.csv,1,15,0,1,b,1,0,0,aud,A,63,1,0A,1A,1,0,z,0.782577299999957,0,1,0,0,1A,0A,A01,2.30258509299405,0.506235572888139,0.487358361705714,0.5,0.5,0.5,0.499915838562497,0.487110230845505,0.5,0.493513034704001,0.5,0.5,0.493513034704001,0.5,0.493513034704001,0.487110230845505,0.519209503480137,0.481128739141785,0.518871260858215,0.481128739141785,0.518871260858215,0.4819931407059,0.4819931407059,-0.481128739141785,-0.00624213086744115,0.5,0.0129739305919983,1.90921532866807,27.6173040016404
