ID,filename,session,trial,visStimLeft,visStimRight,correctKey,leftCorrect,rightCorrect,secondStim,mod2Type,mod2Stim,frequency,rewardAccurate,stimPairLeft,stimPairRight,pCorrectLeft,pCorrectRight,key,reactionTime,choiceLeft,choiceRight,choiceAccurate,reward,chosenPair,otherPair,triplet,surprise,0A belief,1A belief,2A belief,3A belief,0B belief,1B belief,2B belief,3B belief,0C belief,1C belief,2C belief,3C belief,0D belief,1D belief,2D belief,3D belief,beliefPair,beliefOtherPair,beliefPairNorm,beliefOtherPairNorm,prob,lik,rewardPE,update2,rewardPEOP,update2OP,fitCBCbothPairsRW_CBCsimpleSigmoid_startBelief,fitCBCbothPairsRW_CBCsimpleSigmoid_alpha1,fitCBCbothPairsRW_CBCsimpleSigmoid_alpha2,fitCBCbothPairsRW_CBCsimpleSigmoid_beta,fit_CBCbothPairsRW_CBCsimpleSigmoid_NLL
CBC_1003,CBC_1003_MSI_AV_v3_Vset4_Aset3_2023-06-14_14h56.33.053.csv,1,1,0,1,z,0,1,2,aud,B,63,1,0B,1B,0,1,z,2.38535430000047,0,1,1,1,1B,0B,B01,2.77258872223978,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,-0.374999981198001,0.5,0,0.749999962396002,1,27.0370323494135
CBC_1003,CBC_1003_MSI_AV_v3_Vset4_Aset3_2023-06-14_14h56.33.053.csv,1,2,0,1,b,1,0,0,aud,A,63,1,0A,1A,1,0,b,1.41755640000019,1,0,1,1,0A,1A,A01,2.83321334405622,0.5,0.5,0.5,0.5,0.125000018801999,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,-0.374999981198001,0.5,0,0.749999962396002,1,27.0370323494135
CBC_1003,CBC_1003_MSI_AV_v3_Vset4_Aset3_2023-06-14_14h56.33.053.csv,1,3,2,3,z,0,1,3,aud,D,63,1,2D,3D,0,1,b,2.72811800000045,1,0,0,0,2D,3D,D23,2.89037175789616,0.5,0.125000018801999,0.5,0.5,0.125000018801999,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,-0,-0.5,0.374999981198001,0.5,0,0.749999962396002,1,27.0370323494135
CBC_1003,CBC_1003_MSI_AV_v3_Vset4_Aset3_2023-06-14_14h56.33.053.csv,1,4,2,1,z,0,1,2,aud,B,9,1,2B,1B,0,1,b,1.10040400000025,1,0,0,0,2B,1B,B21,2.94443897916644,0.5,0.125000018801999,0.5,0.5,0.125000018801999,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.874999981198001,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,-0,-0.5,0.374999981198001,0.5,0,0.749999962396002,1,27.0370323494135
CBC_1003,CBC_1003_MSI_AV_v3_Vset4_Aset3_2023-06-14_14h56.33.053.csv,1,5,0,2,b,1,0,0,aud,A,27,1,0A,2A,1,0,b,1.65205319999995,1,0,1,1,0A,2A,A02,2.99573227355399,0.5,0.125000018801999,0.5,0.5,0.125000018801999,0.874999981198001,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.874999981198001,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0.5,-0.374999981198001,0.5,0,0.749999962396002,1,27.0370323494135
CBC_1003,CBC_1003_MSI_AV_v3_Vset4_Aset3_2023-06-14_14h56.33.053.csv,1,6,2,3,b,1,0,1,aud,C,63,1,2C,3C,1,0,z,1.58538200000021,0,1,0,0,3C,2C,C23,3.04452243772342,0.5,0.125000018801999,0.125000018801999,0.5,0.125000018801999,0.874999981198001,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.874999981198001,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,-0,-0.5,0.374999981198001,0.5,0,0.749999962396002,1,27.0370323494135
CBC_1003,CBC_1003_MSI_AV_v3_Vset4_Aset3_2023-06-14_14h56.33.053.csv,1,7,1,3,z,0,1,3,aud,D,27,1,1D,3D,0,1,b,2.6122762,1,0,0,0,1D,3D,D13,3.09104245335832,0.5,0.125000018801999,0.125000018801999,0.5,0.125000018801999,0.874999981198001,0.5,0.5,0.5,0.5,0.874999981198001,0.5,0.5,0.5,0.5,0.874999981198001,0.5,0.874999981198001,0.363636368608793,0.636363631391207,0.432237678902207,0.432237678902207,-0.5,-0,-0.125000018801999,0.093750009400999,0.5,0,0.749999962396002,1,27.0370323494135
CBC_1003,CBC_1003_MSI_AV_v3_Vset4_Aset3_2023-06-14_14h56.33.053.csv,1,8,1,0,z,0,1,0,aud,A,63,0,1A,0A,1,0,z,1.71038850000014,0,1,1,0,0A,1A,A10,3.13549421592915,0.5,0.125000018801999,0.125000018801999,0.5,0.125000018801999,0.874999981198001,0.5,0.5,0.5,0.5,0.874999981198001,0.5,0.5,0.5,0.5,0.968749990599,0.5,0.125000018801999,0.799999975933442,0.200000024066558,0.645656295213697,0.645656295213697,-0.5,-0,-0.874999981198001,0.656249952995003,0.5,0,0.749999962396002,1,27.0370323494135
CBC_1003,CBC_1003_MSI_AV_v3_Vset4_Aset3_2023-06-14_14h56.33.053.csv,1,9,2,0,b,1,0,1,aud,C,27,1,2C,0C,1,0,z,3.08627569999999,0,1,0,0,0C,2C,C20,3.17805383034795,0.5,0.781249971797002,0.125000018801999,0.5,0.125000018801999,0.874999981198001,0.5,0.5,0.5,0.5,0.874999981198001,0.5,0.5,0.5,0.5,0.968749990599,0.5,0.874999981198001,0.363636368608793,0.636363631391207,0.432237678902207,0.432237678902207,-0.5,-0,-0.125000018801999,0.093750009400999,0.5,0,0.749999962396002,1,27.0370323494135
CBC_1003,CBC_1003_MSI_AV_v3_Vset4_Aset3_2023-06-14_14h56.33.053.csv,1,10,2,3,z,0,1,3,aud,D,63,1,2D,3D,0,1,b,1.23571100000026,1,0,0,0,2D,3D,D23,2.52572864430826,0.5,0.781249971797002,0.125000018801999,0.5,0.125000018801999,0.874999981198001,0.5,0.5,0.5,0.5,0.968749990599,0.5,0.5,0.5,0.5,0.968749990599,0.5,0.968749990599,0.340425534093849,0.659574465906151,0.420883173681216,0.420883173681216,-0.5,-0,-0.0312500094010003,0.0234375058756249,0.5,0,0.749999962396002,1,27.0370323494135
