ID,filename,session,trial,visStimLeft,visStimRight,correctKey,leftCorrect,rightCorrect,secondStim,mod2Type,mod2Stim,frequency,rewardAccurate,stimPairLeft,stimPairRight,pCorrectLeft,pCorrectRight,key,reactionTime,choiceLeft,choiceRight,choiceAccurate,reward,chosenPair,otherPair,triplet,surprise,0 belief,1 belief,2 belief,3 belief,beliefPair,beliefOtherPair,beliefPairNorm,beliefOtherPairNorm,prob,lik,rewardPE,update2,fitCBCuniVsimpleRW_CBCsimpleSigmoid_startBelief,fitCBCuniVsimpleRW_CBCsimpleSigmoid_alpha1,fitCBCuniVsimpleRW_CBCsimpleSigmoid_beta,fit_CBCuniVsimpleRW_CBCsimpleSigmoid_NLL
CBC_1003,CBC_1003_MSI_AV_v3_Vset4_Aset3_2023-06-14_14h56.33.053.csv,1,1,0,1,z,0,1,2,aud,B,63,1,0,1,0,1,z,2.38535430000047,0,1,1,1,1,0,B01,2.77258872223978,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0297344855397408,0.5,0.0594689710794816,12.8339079760145,25.360833643112
CBC_1003,CBC_1003_MSI_AV_v3_Vset4_Aset3_2023-06-14_14h56.33.053.csv,1,2,0,1,b,1,0,0,aud,A,63,1,0,1,1,0,b,1.41755640000019,1,0,1,1,0,1,A01,2.83321334405622,0.5,0.529734485539741,0.5,0.5,0.5,0.529734485539741,0.485562061892025,0.514437938107975,0.408398382779469,0.408398382779469,0.514437938107975,0.0305930948635313,0.5,0.0594689710794816,12.8339079760145,25.360833643112
CBC_1003,CBC_1003_MSI_AV_v3_Vset4_Aset3_2023-06-14_14h56.33.053.csv,1,3,2,3,z,0,1,3,aud,D,63,1,2,3,0,1,b,2.72811800000045,1,0,0,0,2,3,D23,2.89037175789616,0.516155156755556,0.529734485539741,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,-0.0297344855397408,0.5,0.0594689710794816,12.8339079760145,25.360833643112
CBC_1003,CBC_1003_MSI_AV_v3_Vset4_Aset3_2023-06-14_14h56.33.053.csv,1,4,2,1,z,0,1,2,aud,B,9,1,2,1,0,1,b,1.10040400000025,1,0,0,0,2,1,B21,2.94443897916644,0.516155156755556,0.529734485539741,0.470265514460259,0.5,0.470265514460259,0.529734485539741,0.470265514460259,0.529734485539741,0.317947729278389,0.317947729278389,-0.470265514460259,-0.0279662062791147,0.5,0.0594689710794816,12.8339079760145,25.360833643112
CBC_1003,CBC_1003_MSI_AV_v3_Vset4_Aset3_2023-06-14_14h56.33.053.csv,1,5,0,2,b,1,0,0,aud,A,27,1,0,2,1,0,b,1.65205319999995,1,0,1,1,0,2,A02,2.99573227355399,0.516155156755556,0.529734485539741,0.442299308181145,0.5,0.516155156755556,0.442299308181145,0.538528616265192,0.461471383734808,0.728879574946914,0.728879574946914,0.461471383734808,0.0274432283733337,0.5,0.0594689710794816,12.8339079760145,25.360833643112
CBC_1003,CBC_1003_MSI_AV_v3_Vset4_Aset3_2023-06-14_14h56.33.053.csv,1,6,2,3,b,1,0,1,aud,C,63,1,2,3,1,0,z,1.58538200000021,0,1,0,0,3,2,C23,3.04452243772342,0.565971844638525,0.529734485539741,0.442299308181145,0.5,0.5,0.442299308181145,0.530616966030799,0.469383033969201,0.686943991890697,0.686943991890697,-0.530616966030799,-0.0315552450071679,0.5,0.0594689710794816,12.8339079760145,25.360833643112
CBC_1003,CBC_1003_MSI_AV_v3_Vset4_Aset3_2023-06-14_14h56.33.053.csv,1,7,1,3,z,0,1,3,aud,D,27,1,1,3,0,1,b,2.6122762,1,0,0,0,1,3,D13,3.09104245335832,0.565971844638525,0.529734485539741,0.442299308181145,0.499061721023631,0.529734485539741,0.499061721023631,0.514907113926173,0.485092886073827,0.594508006879422,0.594508006879422,-0.514907113926173,-0.0306209962666949,0.5,0.0594689710794816,12.8339079760145,25.360833643112
CBC_1003,CBC_1003_MSI_AV_v3_Vset4_Aset3_2023-06-14_14h56.33.053.csv,1,8,1,0,z,0,1,0,aud,A,63,0,1,0,1,0,z,1.71038850000014,0,1,1,0,0,1,A10,3.13549421592915,0.565971844638525,0.484286117659478,0.442299308181145,0.499061721023631,0.565971844638525,0.484286117659478,0.538888411186294,0.461111588813706,0.730700708795347,0.730700708795347,-0.538888411186294,-0.0320471393399055,0.5,0.0594689710794816,12.8339079760145,25.360833643112
CBC_1003,CBC_1003_MSI_AV_v3_Vset4_Aset3_2023-06-14_14h56.33.053.csv,1,9,2,0,b,1,0,1,aud,C,27,1,2,0,1,0,z,3.08627569999999,0,1,0,0,0,2,C20,3.17805383034795,0.506841271846388,0.484286117659478,0.442299308181145,0.499061721023631,0.506841271846388,0.442299308181145,0.534000212941781,0.465999787058219,0.705309530678794,0.705309530678794,-0.534000212941781,-0.0317564432198718,0.5,0.0594689710794816,12.8339079760145,25.360833643112
CBC_1003,CBC_1003_MSI_AV_v3_Vset4_Aset3_2023-06-14_14h56.33.053.csv,1,10,2,3,z,0,1,3,aud,D,63,1,2,3,0,1,b,1.23571100000026,1,0,0,0,2,3,D23,2.52572864430826,0.502243769721909,0.484286117659478,0.442299308181145,0.499061721023631,0.442299308181145,0.499061721023631,0.469850880224754,0.530149119775246,0.315644258420161,0.315644258420161,-0.469850880224754,-0.0279415484077549,0.5,0.0594689710794816,12.8339079760145,25.360833643112
