ID,session,trialNr,visStimLeft,mod2Stim,match,correctKey,frequency,rewardAccurate,stimPair,probFB,surprise,0A belief,1A belief,2A belief,0B belief,1B belief,2B belief,0C belief,1C belief,2C belief,reactionTime,choice,beliefPair,choiceAccurate,reward,rewardPE,update2,sim_percModel,sim_respModel,sim_startBelief,sim_alpha1,sim_nonDecisionTime,sim_weight,sim_startingBoundary,sim_startingPoint,lik,corrLik,fit_percModel,fit_respModel,fit_startBelief,fit_alpha1,fit_nonDecisionTime,fit_weight,fit_startingBoundary,fit_startingPoint,fit_NLL
130,1,1,2,A,0,right,36,1,2A,0.95,2.19722457733622,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.29523348468177,1,0.5,0,0,-0.5,-0.145071697413054,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.298871871189011,0.435233484681766,12.9926621181497,1.8666636394203,0.5,0.270448977091286,0.500452583013873,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.290143394826107,0.431985682179699,14.9944343753035,2.13646580303085,0.5,-43.6810671011393
130,1,2,1,B,1,right,50,1,1B,0.95,2.30258509299405,0.5,0.5,0.354928302586946,0.5,0.5,0.5,0.5,0.5,0.5,0.968233484681766,1,0.5,1,1,0.5,0.145071697413054,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.298871871189011,0.435233484681766,12.9926621181497,1.8666636394203,0.5,0.374340392788736,0.50009757346322,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.290143394826107,0.431985682179699,14.9944343753035,2.13646580303085,0.5,-43.6810671011393
130,1,3,2,A,0,right,36,1,2A,0.95,1.70474809223843,0.5,0.5,0.354928302586946,0.5,0.645071697413054,0.5,0.5,0.5,0.5,0.694233484681766,0,0.354928302586946,1,1,0.354928302586946,-0.102980102632444,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.298871871189011,0.435233484681766,12.9926621181497,1.8666636394203,0.5,3.14157741885895,0.999908016626192,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.290143394826107,0.431985682179699,14.9944343753035,2.13646580303085,0.5,-43.6810671011393
130,1,4,0,B,0,right,36,1,0B,0.95,2.484906649788,0.5,0.5,0.251948199954502,0.5,0.645071697413054,0.5,0.5,0.5,0.5,1.17423348468177,0,0.5,1,1,0.5,-0.145071697413054,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.298871871189011,0.435233484681766,12.9926621181497,1.8666636394203,0.5,0.306726445819637,0.49957140582739,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.290143394826107,0.431985682179699,14.9944343753035,2.13646580303085,0.5,-43.6810671011393
130,1,5,2,C,1,right,50,1,2C,0.95,2.56494935746154,0.5,0.5,0.251948199954502,0.354928302586946,0.645071697413054,0.5,0.5,0.5,0.5,1.57723348468177,0,0.5,0,0,-0.5,0.145071697413054,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.298871871189011,0.435233484681766,12.9926621181497,1.8666636394203,0.5,0.199324388327308,0.499533063852576,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.290143394826107,0.431985682179699,14.9944343753035,2.13646580303085,0.5,-43.6810671011393
130,1,6,1,A,0,right,14,1,1A,0.95,2.63905732961526,0.5,0.5,0.251948199954502,0.354928302586946,0.645071697413054,0.5,0.5,0.5,0.645071697413054,1.25123348468177,0,0.5,1,1,0.5,-0.145071697413054,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.298871871189011,0.435233484681766,12.9926621181497,1.8666636394203,0.5,0.28378253783105,0.501129096941904,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.290143394826107,0.431985682179699,14.9944343753035,2.13646580303085,0.5,-43.6810671011393
130,1,7,0,C,0,right,14,1,0C,0.95,2.70805020110221,0.5,0.354928302586946,0.251948199954502,0.354928302586946,0.645071697413054,0.5,0.5,0.5,0.645071697413054,1.17223348468177,1,0.5,0,0,-0.5,-0.145071697413054,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.298871871189011,0.435233484681766,12.9926621181497,1.8666636394203,0.5,0.307569080565628,0.499904720932583,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.290143394826107,0.431985682179699,14.9944343753035,2.13646580303085,0.5,-43.6810671011393
130,1,8,1,B,1,right,50,1,1B,0.95,2.07944154167984,0.5,0.354928302586946,0.251948199954502,0.354928302586946,0.645071697413054,0.5,0.354928302586946,0.5,0.645071697413054,0.972233484681766,1,0.645071697413054,1,1,0.354928302586946,0.102980102632444,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.298871871189011,0.435233484681766,12.9926621181497,1.8666636394203,0.5,0.233855755772457,0.99990835922624,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.290143394826107,0.431985682179699,14.9944343753035,2.13646580303085,0.5,-43.6810671011393
130,1,9,2,C,1,right,50,1,2C,0.95,2.14006616349627,0.5,0.354928302586946,0.251948199954502,0.354928302586946,0.748051800045498,0.5,0.354928302586946,0.5,0.645071697413054,0.693233484681766,1,0.645071697413054,1,1,0.354928302586946,0.102980102632444,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.298871871189011,0.435233484681766,12.9926621181497,1.8666636394203,0.5,3.16321631199522,0.999908016957185,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.290143394826107,0.431985682179699,14.9944343753035,2.13646580303085,0.5,-43.6810671011393
130,1,10,0,B,0,right,36,1,0B,0.95,2.19722457733622,0.5,0.354928302586946,0.251948199954502,0.354928302586946,0.748051800045498,0.5,0.354928302586946,0.5,0.748051800045498,0.734233484681766,0,0.354928302586946,1,1,0.354928302586946,-0.102980102632444,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.298871871189011,0.435233484681766,12.9926621181497,1.8666636394203,0.5,2.31902575171948,0.999908101084048,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.290143394826107,0.431985682179699,14.9944343753035,2.13646580303085,0.5,-43.6810671011393
