ID,session,trialNr,mod2Stim,visStimLeft,visStimRight,correctKey,frequency,rewardAccurate,probFB,stimPairLeft,stimPairRight,leftCorrect,rightCorrect,pCorrectLeft,pCorrectRight,triplet,surprise,0A belief,1A belief,2A belief,3A belief,0B belief,1B belief,2B belief,3B belief,0C belief,1C belief,2C belief,3C belief,0D belief,1D belief,2D belief,3D belief,reactionTime,choice,choiceLeft,choiceRight,chosenPair,otherPair,beliefPair,beliefOtherPair,beliefPairNorm,beliefOtherPairNorm,choiceAccurate,reward,rewardPE,update2,rewardPEOP,update2OP,sim_percModel,sim_respModel,sim_startBelief,sim_alpha1,sim_alpha12,sim_alpha2,sim_alpha22,sim_nonDecisionTime,sim_weight,sim_startingBoundary,sim_startingPoint,lik,corrLik,fit_percModel,fit_respModel,fit_startBelief,fit_alpha1,fit_alpha12,fit_alpha2,fit_alpha22,fit_nonDecisionTime,fit_weight,fit_startingBoundary,fit_startingPoint,fit_NLL
161,1,1,B,0,1,l,63,1,0.73,0B,1B,0,1,0,1,B01,2.77258872223978,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2.73194866589749,0,0,1,1B,0B,0.5,0.5,0.5,0.5,1,1,0.5,0.473302998302863,0.5,-0.151226472229644,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.535117203520055,0.48329386877019,0.368561792665075,0.20688878553715,2.2029486658975,0.491691835439957,3.03666170775046,0.5,0.167987660079051,0.498318730591001,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.946605996605726,0.284850384365407,0.302452944459288,0.458016321083082,2.17867790694607,1.33068495630554,3.11524336593691,0.5,93.0005608736197
161,1,2,A,0,1,a,63,1,0.73,0A,1A,1,0,1,0,A01,2.83321334405622,0.5,0.5,0.5,0.5,0.348773527770356,0.973302998302863,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,4.3959486658975,0,0,1,1A,0A,0.5,0.5,0.5,0.5,0,0,-0.5,-0.142425192182703,-0.5,0.229008160541541,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.535117203520055,0.48329386877019,0.368561792665075,0.20688878553715,2.2029486658975,0.491691835439957,3.03666170775046,0.5,0.104825106580284,0.500127274194272,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.946605996605726,0.284850384365407,0.302452944459288,0.458016321083082,2.17867790694607,1.33068495630554,3.11524336593691,0.5,93.0005608736197
161,1,3,D,2,3,l,63,1,0.73,2D,3D,0,1,0,1,D23,2.89037175789616,0.729008160541541,0.357574807817297,0.5,0.5,0.348773527770356,0.973302998302863,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2.9129486658975,0,0,1,3D,2D,0.5,0.5,0.5,0.5,1,1,0.5,0.473302998302863,0.5,-0.151226472229644,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.535117203520055,0.48329386877019,0.368561792665075,0.20688878553715,2.2029486658975,0.491691835439957,3.03666170775046,0.5,0.189199920431463,0.499811037908068,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.946605996605726,0.284850384365407,0.302452944459288,0.458016321083082,2.17867790694607,1.33068495630554,3.11524336593691,0.5,93.0005608736197
161,1,4,B,2,1,l,9,1,0.73,2B,1B,0,1,0,1,B21,2.94443897916644,0.729008160541541,0.357574807817297,0.5,0.5,0.348773527770356,0.973302998302863,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.348773527770356,0.973302998302863,4.76994866589749,1,1,0,2B,1B,0.5,0.973302998302863,0.339373503329569,0.660626496670431,0,0,-0.5,-0.142425192182703,-0.0266970016971372,0.0122276625012716,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.535117203520055,0.48329386877019,0.368561792665075,0.20688878553715,2.2029486658975,0.491691835439957,3.03666170775046,0.5,0.0349957281502739,0.208048114202496,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.946605996605726,0.284850384365407,0.302452944459288,0.458016321083082,2.17867790694607,1.33068495630554,3.11524336593691,0.5,93.0005608736197
161,1,5,A,0,2,a,27,1,0.73,0A,2A,1,0,1,0,A02,2.99573227355399,0.729008160541541,0.357574807817297,0.5,0.5,0.348773527770356,0.985530660804134,0.357574807817297,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.348773527770356,0.973302998302863,9.7139486658975,1,1,0,0A,2A,0.729008160541541,0.5,0.593167876298166,0.406832123701834,1,1,0.270991839458459,0.256522500262593,0.5,-0.151226472229644,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.535117203520055,0.48329386877019,0.368561792665075,0.20688878553715,2.2029486658975,0.491691835439957,3.03666170775046,0.5,0.00818638606224069,0.684770915348155,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.946605996605726,0.284850384365407,0.302452944459288,0.458016321083082,2.17867790694607,1.33068495630554,3.11524336593691,0.5,93.0005608736197
161,1,6,C,2,3,a,63,0,0.73,2C,3C,1,0,0,1,C23,3.04452243772342,0.985530660804134,0.357574807817297,0.348773527770356,0.5,0.348773527770356,0.985530660804134,0.357574807817297,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.348773527770356,0.973302998302863,3.3039486658975,1,1,0,2C,3C,0.5,0.5,0.5,0.5,1,0,-0.5,-0.142425192182703,-0.5,0.229008160541541,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.535117203520055,0.48329386877019,0.368561792665075,0.20688878553715,2.2029486658975,0.491691835439957,3.03666170775046,0.5,0.177110182136512,0.500207525196282,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.946605996605726,0.284850384365407,0.302452944459288,0.458016321083082,2.17867790694607,1.33068495630554,3.11524336593691,0.5,93.0005608736197
161,1,7,D,1,3,l,27,1,0.73,1D,3D,0,1,0,1,D13,3.09104245335832,0.985530660804134,0.357574807817297,0.348773527770356,0.5,0.348773527770356,0.985530660804134,0.357574807817297,0.5,0.5,0.5,0.357574807817297,0.729008160541541,0.5,0.5,0.348773527770356,0.973302998302863,5.6979486658975,0,0,1,3D,1D,0.973302998302863,0.5,0.660626496670431,0.339373503329569,1,1,0.0266970016971372,0.0252715418979033,0.5,-0.151226472229644,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.535117203520055,0.48329386877019,0.368561792665075,0.20688878553715,2.2029486658975,0.491691835439957,3.03666170775046,0.5,0.076294827714335,0.790803627844977,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.946605996605726,0.284850384365407,0.302452944459288,0.458016321083082,2.17867790694607,1.33068495630554,3.11524336593691,0.5,93.0005608736197
161,1,8,A,1,0,l,63,0,0.73,1A,0A,0,1,1,0,A10,3.13549421592915,0.985530660804134,0.357574807817297,0.348773527770356,0.5,0.348773527770356,0.985530660804134,0.357574807817297,0.5,0.5,0.5,0.357574807817297,0.729008160541541,0.5,0.348773527770356,0.348773527770356,0.998574540200766,3.37394866589749,0,0,1,0A,1A,0.985530660804134,0.357574807817297,0.733770119941278,0.266229880058722,1,0,-0.985530660804134,-0.280728787533951,-0.642425192182703,0.294241223094614,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.535117203520055,0.48329386877019,0.368561792665075,0.20688878553715,2.2029486658975,0.491691835439957,3.03666170775046,0.5,0.360212181335924,0.874288477252488,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.946605996605726,0.284850384365407,0.302452944459288,0.458016321083082,2.17867790694607,1.33068495630554,3.11524336593691,0.5,93.0005608736197
161,1,9,C,2,0,a,27,1,0.73,2C,0C,1,0,1,0,C20,3.17805383034795,0.704801873270183,0.65181603091191,0.348773527770356,0.5,0.348773527770356,0.985530660804134,0.357574807817297,0.5,0.5,0.5,0.357574807817297,0.729008160541541,0.5,0.348773527770356,0.348773527770356,0.998574540200766,3.5479486658975,0,0,1,0C,2C,0.5,0.357574807817297,0.583039514969665,0.416960485030335,0,0,-0.5,-0.142425192182703,-0.642425192182703,0.294241223094614,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.535117203520055,0.48329386877019,0.368561792665075,0.20688878553715,2.2029486658975,0.491691835439957,3.03666170775046,0.5,0.217640788939809,0.665593423577732,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.946605996605726,0.284850384365407,0.302452944459288,0.458016321083082,2.17867790694607,1.33068495630554,3.11524336593691,0.5,93.0005608736197
161,1,10,D,2,3,l,63,1,0.73,2D,3D,0,1,0,1,D23,2.52572864430826,0.704801873270183,0.65181603091191,0.348773527770356,0.5,0.348773527770356,0.985530660804134,0.357574807817297,0.5,0.357574807817297,0.5,0.65181603091191,0.729008160541541,0.5,0.348773527770356,0.348773527770356,0.998574540200766,2.9629486658975,0,0,1,3D,2D,0.998574540200766,0.348773527770356,0.74114073708099,0.258859262919009,1,1,0.00142545979923392,0.00134934879387522,0.348773527770356,-0.105487580423597,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.535117203520055,0.48329386877019,0.368561792665075,0.20688878553715,2.2029486658975,0.491691835439957,3.03666170775046,0.5,0.440619468095012,0.880834368739571,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.946605996605726,0.284850384365407,0.302452944459288,0.458016321083082,2.17867790694607,1.33068495630554,3.11524336593691,0.5,93.0005608736197
