ID,session,trialNr,visStimLeft,mod2Stim,match,correctKey,frequency,rewardAccurate,stimPair,probFB,surprise,0A belief,1A belief,2A belief,0B belief,1B belief,2B belief,0C belief,1C belief,2C belief,reactionTime,choice,beliefPair,choiceAccurate,reward,rewardPE,update2,choicePE,update1,sim_percModel,sim_respModel,sim_startBelief,sim_alpha1,sim_alpha2,sim_nonDecisionTime,sim_weight,sim_startingBoundary,sim_startingPoint,lik,corrLik,fit_percModel,fit_respModel,fit_startBelief,fit_alpha1,fit_alpha2,fit_nonDecisionTime,fit_weight,fit_startingBoundary,fit_startingPoint,fit_NLL
186,1,1,1,C,0,right,36,1,1C,1,2.19722457733622,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2.29359094905704,0,0.5,1,1,0.5,-0.118500434936549,-0.5,-0.118500434936549,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.303307401936063,0.167136297591557,2.02259094905705,6.59655970098051,1.46629785393009,0.5,0.630497677915807,0.499395673492412,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.237000869873097,0.077899460458168,2.01404840170966,10.3120916546239,1.69794930023574,0.5,-53.2103893551145
186,1,2,0,A,1,right,50,1,0A,1,2.30258509299405,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.381499565063451,0.5,2.41359094905705,1,0.5,1,1,0.5,0.118500434936549,0.5,0.118500434936549,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.303307401936063,0.167136297591557,2.02259094905705,6.59655970098051,1.46629785393009,0.5,0.54353197993495,0.500515752638088,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.237000869873097,0.077899460458168,2.01404840170966,10.3120916546239,1.69794930023574,0.5,-53.2103893551145
186,1,3,2,C,1,right,50,1,2C,1,2.39789527279837,0.618500434936549,0.461050269770916,0.461050269770916,0.461050269770916,0.5,0.5,0.461050269770916,0.381499565063451,0.5,2.15859094905705,0,0.5,0,0,-0.5,0.118500434936549,0.5,0.118500434936549,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.303307401936063,0.167136297591557,2.02259094905705,6.59655970098051,1.46629785393009,0.5,0.509870023639255,0.500515573895006,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.237000869873097,0.077899460458168,2.01404840170966,10.3120916546239,1.69794930023574,0.5,-53.2103893551145
186,1,4,2,C,1,right,50,1,2C,1,1.79175946922805,0.618500434936549,0.461050269770916,0.461050269770916,0.461050269770916,0.5,0.5,0.461050269770916,0.381499565063451,0.618500434936549,2.12459094905704,1,0.618500434936549,1,1,0.381499565063451,0.0904157287762463,0.381499565063451,0.0904157287762463,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.303307401936063,0.167136297591557,2.02259094905705,6.59655970098051,1.46629785393009,0.5,2.02474082951735,0.984473227537963,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.237000869873097,0.077899460458168,2.01404840170966,10.3120916546239,1.69794930023574,0.5,-53.2103893551145
186,1,5,1,B,1,right,50,1,1B,1,2.56494935746154,0.618500434936549,0.461050269770916,0.425134702511669,0.461050269770916,0.5,0.461050269770916,0.425134702511669,0.351780954779983,0.708916163712795,2.50359094905704,0,0.5,0,0,-0.5,0.118500434936549,0.5,0.118500434936549,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.303307401936063,0.167136297591557,2.02259094905705,6.59655970098051,1.46629785393009,0.5,0.470216438815212,0.500586669524223,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.237000869873097,0.077899460458168,2.01404840170966,10.3120916546239,1.69794930023574,0.5,-53.2103893551145
186,1,6,0,A,1,right,50,1,0A,1,1.94591014905531,0.618500434936549,0.461050269770916,0.425134702511669,0.461050269770916,0.618500434936549,0.461050269770916,0.425134702511669,0.351780954779983,0.708916163712795,2.78559094905704,1,0.618500434936549,1,1,0.381499565063451,0.0904157287762463,0.381499565063451,0.0904157287762463,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.303307401936063,0.167136297591557,2.02259094905705,6.59655970098051,1.46629785393009,0.5,0.231593621096498,0.984441499450767,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.237000869873097,0.077899460458168,2.01404840170966,10.3120916546239,1.69794930023574,0.5,-53.2103893551145
186,1,7,2,B,0,right,14,1,2B,1,2.70805020110221,0.708916163712795,0.425134702511669,0.392016938563966,0.425134702511669,0.618500434936549,0.461050269770916,0.392016938563966,0.351780954779983,0.708916163712795,2.19659094905704,0,0.461050269770916,1,1,0.461050269770916,-0.109269314990933,-0.461050269770916,-0.109269314990933,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.303307401936063,0.167136297591557,2.02259094905705,6.59655970098051,1.46629785393009,0.5,1.12538093014224,0.796701852948303,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.237000869873097,0.077899460458168,2.01404840170966,10.3120916546239,1.69794930023574,0.5,-53.2103893551145
186,1,8,0,A,1,right,50,1,0A,1,1.67397643357167,0.708916163712795,0.425134702511669,0.392016938563966,0.425134702511669,0.618500434936549,0.351780954779983,0.392016938563966,0.351780954779983,0.708916163712795,2.12859094905704,1,0.708916163712795,1,1,0.291083836287205,0.0689871224060659,0.291083836287205,0.0689871224060659,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.303307401936063,0.167136297591557,2.02259094905705,6.59655970098051,1.46629785393009,0.5,5.0362612194935,0.999337555257655,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.237000869873097,0.077899460458168,2.01404840170966,10.3120916546239,1.69794930023574,0.5,-53.2103893551145
186,1,9,1,C,0,right,36,1,1C,1,2.14006616349627,0.777903286118861,0.392016938563966,0.36147903055937,0.392016938563966,0.618500434936549,0.351780954779983,0.36147903055937,0.351780954779983,0.708916163712795,2.40459094905705,0,0.351780954779983,1,1,0.351780954779983,-0.0833723922876446,-0.351780954779983,-0.0833723922876446,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.303307401936063,0.167136297591557,2.02259094905705,6.59655970098051,1.46629785393009,0.5,1.18948330276263,0.994461458556969,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.237000869873097,0.077899460458168,2.01404840170966,10.3120916546239,1.69794930023574,0.5,-53.2103893551145
186,1,10,2,A,0,right,36,1,2A,1,2.89037175789616,0.777903286118861,0.392016938563966,0.36147903055937,0.392016938563966,0.618500434936549,0.351780954779983,0.36147903055937,0.268408562492338,0.708916163712795,2.26359094905705,0,0.36147903055937,1,1,0.36147903055937,-0.0856708446834547,-0.36147903055937,-0.0856708446834547,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.303307401936063,0.167136297591557,2.02259094905705,6.59655970098051,1.46629785393009,0.5,2.61830805266903,0.992251011426314,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.237000869873097,0.077899460458168,2.01404840170966,10.3120916546239,1.69794930023574,0.5,-53.2103893551145
