ID,mask,file,task,hemisphere,label,beta
CBC_1086,A,SPE_A_cluster2_-27_5_57_roi.mat,AV,left,superior frontal gyrus,0.0721622217624615
CBC_1095,A,SPE_A_cluster2_-27_5_57_roi.mat,AV,left,superior frontal gyrus,-0.207502996160593
CBC_1098,A,SPE_A_cluster2_-27_5_57_roi.mat,AV,left,superior frontal gyrus,0.516788070449076
CBC_1101,A,SPE_A_cluster2_-27_5_57_roi.mat,AV,left,superior frontal gyrus,0.357522308342643
CBC_1102,A,SPE_A_cluster2_-27_5_57_roi.mat,AV,left,superior frontal gyrus,0.248208535375457
CBC_1104,A,SPE_A_cluster2_-27_5_57_roi.mat,AV,left,superior frontal gyrus,-0.377138285800897
CBC_1105,A,SPE_A_cluster2_-27_5_57_roi.mat,AV,left,superior frontal gyrus,0.656123148724589
CBC_1106,A,SPE_A_cluster2_-27_5_57_roi.mat,AV,left,superior frontal gyrus,-0.494016053437026
CBC_1107,A,SPE_A_cluster2_-27_5_57_roi.mat,AV,left,superior frontal gyrus,-0.754876594290809
CBC_1109,A,SPE_A_cluster2_-27_5_57_roi.mat,AV,left,superior frontal gyrus,-0.0207528862570733
CBC_1116,A,SPE_A_cluster2_-27_5_57_roi.mat,AV,left,superior frontal gyrus,-0.708075036880002
CBC_1133,A,SPE_A_cluster2_-27_5_57_roi.mat,AV,left,superior frontal gyrus,0.408390437899786
CBC_1142,A,SPE_A_cluster2_-27_5_57_roi.mat,AV,left,superior frontal gyrus,-0.00628935230964126
CBC_1143,A,SPE_A_cluster2_-27_5_57_roi.mat,AV,left,superior frontal gyrus,-0.404052118851849
CBC_1144,A,SPE_A_cluster2_-27_5_57_roi.mat,AV,left,superior frontal gyrus,0.0646016160719627
CBC_1149,A,SPE_A_cluster2_-27_5_57_roi.mat,AV,left,superior frontal gyrus,0.038648775422339
CBC_1001,A,SPE_A_cluster2_-27_5_57_roi.mat,TV,left,superior frontal gyrus,0.122580354177971
CBC_1002,A,SPE_A_cluster2_-27_5_57_roi.mat,TV,left,superior frontal gyrus,-0.361481736035503
CBC_1003,A,SPE_A_cluster2_-27_5_57_roi.mat,TV,left,superior frontal gyrus,-0.184060798030504
CBC_1005,A,SPE_A_cluster2_-27_5_57_roi.mat,TV,left,superior frontal gyrus,0.0642130002976398
CBC_1006,A,SPE_A_cluster2_-27_5_57_roi.mat,TV,left,superior frontal gyrus,-0.1715496343426
CBC_1007,A,SPE_A_cluster2_-27_5_57_roi.mat,TV,left,superior frontal gyrus,-0.175776848515697
CBC_1013,A,SPE_A_cluster2_-27_5_57_roi.mat,TV,left,superior frontal gyrus,0.254127415957279
CBC_1014,A,SPE_A_cluster2_-27_5_57_roi.mat,TV,left,superior frontal gyrus,0.227265373076126
CBC_1015,A,SPE_A_cluster2_-27_5_57_roi.mat,TV,left,superior frontal gyrus,-0.258271707106646
CBC_1016,A,SPE_A_cluster2_-27_5_57_roi.mat,TV,left,superior frontal gyrus,0.934195328156279
CBC_1017,A,SPE_A_cluster2_-27_5_57_roi.mat,TV,left,superior frontal gyrus,-0.172677319947963
CBC_1019,A,SPE_A_cluster2_-27_5_57_roi.mat,TV,left,superior frontal gyrus,-0.348624240264875
CBC_1020,A,SPE_A_cluster2_-27_5_57_roi.mat,TV,left,superior frontal gyrus,0.0679187389646092
CBC_1024,A,SPE_A_cluster2_-27_5_57_roi.mat,TV,left,superior frontal gyrus,0.0773504392919293
CBC_1027,A,SPE_A_cluster2_-27_5_57_roi.mat,TV,left,superior frontal gyrus,0.292292694661229
CBC_1029,A,SPE_A_cluster2_-27_5_57_roi.mat,TV,left,superior frontal gyrus,0.223797303922247
CBC_1032,A,SPE_A_cluster2_-27_5_57_roi.mat,TV,left,superior frontal gyrus,-0.50448185160428
CBC_1033,A,SPE_A_cluster2_-27_5_57_roi.mat,TV,left,superior frontal gyrus,-0.213217116687238
CBC_1036,A,SPE_A_cluster2_-27_5_57_roi.mat,TV,left,superior frontal gyrus,-0.442032975355228
CBC_1037,A,SPE_A_cluster2_-27_5_57_roi.mat,TV,left,superior frontal gyrus,0.617257516931771
CBC_1039,A,SPE_A_cluster2_-27_5_57_roi.mat,TV,left,superior frontal gyrus,-0.0425187259692335
CBC_1040,A,SPE_A_cluster2_-27_5_57_roi.mat,TV,left,superior frontal gyrus,0.465852407911703
CBC_1046,A,SPE_A_cluster2_-27_5_57_roi.mat,TV,left,superior frontal gyrus,0.13683538745444
CBC_1047,A,SPE_A_cluster2_-27_5_57_roi.mat,TV,left,superior frontal gyrus,-0.849451390004185
CBC_1049,A,SPE_A_cluster2_-27_5_57_roi.mat,TV,left,superior frontal gyrus,-0.237222989055759
CBC_1051,A,SPE_A_cluster2_-27_5_57_roi.mat,TV,left,superior frontal gyrus,-0.0201197748112094
CBC_1055,A,SPE_A_cluster2_-27_5_57_roi.mat,TV,left,superior frontal gyrus,0.095740546774211
CBC_1056,A,SPE_A_cluster2_-27_5_57_roi.mat,TV,left,superior frontal gyrus,0.13278921727072
CBC_1057,A,SPE_A_cluster2_-27_5_57_roi.mat,TV,left,superior frontal gyrus,0.289332606068543
CBC_1058,A,SPE_A_cluster2_-27_5_57_roi.mat,TV,left,superior frontal gyrus,0.122391181356437
CBC_1062,A,SPE_A_cluster2_-27_5_57_roi.mat,TV,left,superior frontal gyrus,0.0639859210567146
CBC_1063,A,SPE_A_cluster2_-27_5_57_roi.mat,TV,left,superior frontal gyrus,-0.0406812094298523
CBC_1065,A,SPE_A_cluster2_-27_5_57_roi.mat,TV,left,superior frontal gyrus,0.688041181362033
CBC_1069,A,SPE_A_cluster2_-27_5_57_roi.mat,TV,left,superior frontal gyrus,0.27246810265639
CBC_1072,A,SPE_A_cluster2_-27_5_57_roi.mat,TV,left,superior frontal gyrus,0.285005463212943
CBC_1074,A,SPE_A_cluster2_-27_5_57_roi.mat,TV,left,superior frontal gyrus,-0.0688364431227999
CBC_1075,A,SPE_A_cluster2_-27_5_57_roi.mat,TV,left,superior frontal gyrus,-0.0569777248481268
CBC_1077,A,SPE_A_cluster2_-27_5_57_roi.mat,TV,left,superior frontal gyrus,-0.240757919046328
CBC_1080,A,SPE_A_cluster2_-27_5_57_roi.mat,TV,left,superior frontal gyrus,0.264064449856856
CBC_1083,A,SPE_A_cluster2_-27_5_57_roi.mat,TV,left,superior frontal gyrus,0.132370128508228
CBC_1084,A,SPE_A_cluster2_-27_5_57_roi.mat,TV,left,superior frontal gyrus,-0.005279204945559
CBC_1086,A,SPE_A_cluster2_-27_5_57_roi.mat,TV,left,superior frontal gyrus,0.035896577261498
CBC_1095,A,SPE_A_cluster2_-27_5_57_roi.mat,TV,left,superior frontal gyrus,-0.202031101026146
CBC_1098,A,SPE_A_cluster2_-27_5_57_roi.mat,TV,left,superior frontal gyrus,-0.404082768377223
CBC_1101,A,SPE_A_cluster2_-27_5_57_roi.mat,TV,left,superior frontal gyrus,0.192907128743997
CBC_1102,A,SPE_A_cluster2_-27_5_57_roi.mat,TV,left,superior frontal gyrus,0.790462068124975
CBC_1104,A,SPE_A_cluster2_-27_5_57_roi.mat,TV,left,superior frontal gyrus,-0.162155439208542
CBC_1105,A,SPE_A_cluster2_-27_5_57_roi.mat,TV,left,superior frontal gyrus,-0.0414281252307094
CBC_1106,A,SPE_A_cluster2_-27_5_57_roi.mat,TV,left,superior frontal gyrus,0.32323047011688
CBC_1107,A,SPE_A_cluster2_-27_5_57_roi.mat,TV,left,superior frontal gyrus,-0.790111317962749
CBC_1109,A,SPE_A_cluster2_-27_5_57_roi.mat,TV,left,superior frontal gyrus,-0.0516220444233637
CBC_1116,A,SPE_A_cluster2_-27_5_57_roi.mat,TV,left,superior frontal gyrus,0.0797604927589579
CBC_1133,A,SPE_A_cluster2_-27_5_57_roi.mat,TV,left,superior frontal gyrus,-0.119937509065741
CBC_1142,A,SPE_A_cluster2_-27_5_57_roi.mat,TV,left,superior frontal gyrus,0.222528318805852
CBC_1143,A,SPE_A_cluster2_-27_5_57_roi.mat,TV,left,superior frontal gyrus,-0.00218367554455279
CBC_1144,A,SPE_A_cluster2_-27_5_57_roi.mat,TV,left,superior frontal gyrus,0.0424436717128784
CBC_1149,A,SPE_A_cluster2_-27_5_57_roi.mat,TV,left,superior frontal gyrus,0.117758436942269
