ID,mask,file,task,hemisphere,label,beta
CBC_1063,AC,SPE_AC_cluster6_2_43_2_roi.mat,AV,bilateral,anterior cingualte gyrus,-1.0181057801414
CBC_1065,AC,SPE_AC_cluster6_2_43_2_roi.mat,AV,bilateral,anterior cingualte gyrus,-0.0842709471720753
CBC_1069,AC,SPE_AC_cluster6_2_43_2_roi.mat,AV,bilateral,anterior cingualte gyrus,0.138393224087383
CBC_1072,AC,SPE_AC_cluster6_2_43_2_roi.mat,AV,bilateral,anterior cingualte gyrus,0.438784314478183
CBC_1074,AC,SPE_AC_cluster6_2_43_2_roi.mat,AV,bilateral,anterior cingualte gyrus,1.3638224936219
CBC_1075,AC,SPE_AC_cluster6_2_43_2_roi.mat,AV,bilateral,anterior cingualte gyrus,-0.0396547774653442
CBC_1077,AC,SPE_AC_cluster6_2_43_2_roi.mat,AV,bilateral,anterior cingualte gyrus,-0.529453338852474
CBC_1080,AC,SPE_AC_cluster6_2_43_2_roi.mat,AV,bilateral,anterior cingualte gyrus,0.140338297502332
CBC_1083,AC,SPE_AC_cluster6_2_43_2_roi.mat,AV,bilateral,anterior cingualte gyrus,-0.518608310446966
CBC_1084,AC,SPE_AC_cluster6_2_43_2_roi.mat,AV,bilateral,anterior cingualte gyrus,-0.201205321192843
CBC_1086,AC,SPE_AC_cluster6_2_43_2_roi.mat,AV,bilateral,anterior cingualte gyrus,0.666575082033343
CBC_1095,AC,SPE_AC_cluster6_2_43_2_roi.mat,AV,bilateral,anterior cingualte gyrus,-0.213898468089212
CBC_1098,AC,SPE_AC_cluster6_2_43_2_roi.mat,AV,bilateral,anterior cingualte gyrus,-0.625787034188249
CBC_1101,AC,SPE_AC_cluster6_2_43_2_roi.mat,AV,bilateral,anterior cingualte gyrus,1.00451976853667
CBC_1102,AC,SPE_AC_cluster6_2_43_2_roi.mat,AV,bilateral,anterior cingualte gyrus,-0.790085427975443
CBC_1104,AC,SPE_AC_cluster6_2_43_2_roi.mat,AV,bilateral,anterior cingualte gyrus,-1.84635577916064
CBC_1105,AC,SPE_AC_cluster6_2_43_2_roi.mat,AV,bilateral,anterior cingualte gyrus,-1.90191795132548
CBC_1106,AC,SPE_AC_cluster6_2_43_2_roi.mat,AV,bilateral,anterior cingualte gyrus,-0.636351821277433
CBC_1107,AC,SPE_AC_cluster6_2_43_2_roi.mat,AV,bilateral,anterior cingualte gyrus,-0.092213714438241
CBC_1109,AC,SPE_AC_cluster6_2_43_2_roi.mat,AV,bilateral,anterior cingualte gyrus,0.800673673699655
CBC_1116,AC,SPE_AC_cluster6_2_43_2_roi.mat,AV,bilateral,anterior cingualte gyrus,-0.792875116993299
CBC_1133,AC,SPE_AC_cluster6_2_43_2_roi.mat,AV,bilateral,anterior cingualte gyrus,-0.924658812900286
CBC_1142,AC,SPE_AC_cluster6_2_43_2_roi.mat,AV,bilateral,anterior cingualte gyrus,0.214142565407911
CBC_1143,AC,SPE_AC_cluster6_2_43_2_roi.mat,AV,bilateral,anterior cingualte gyrus,0.262827643770581
CBC_1144,AC,SPE_AC_cluster6_2_43_2_roi.mat,AV,bilateral,anterior cingualte gyrus,0.426337640039445
CBC_1149,AC,SPE_AC_cluster6_2_43_2_roi.mat,AV,bilateral,anterior cingualte gyrus,0.28470749777591
CBC_1001,AC,SPE_AC_cluster6_2_43_2_roi.mat,TV,bilateral,anterior cingualte gyrus,-0.360562499963987
CBC_1002,AC,SPE_AC_cluster6_2_43_2_roi.mat,TV,bilateral,anterior cingualte gyrus,-0.0955261044957325
CBC_1003,AC,SPE_AC_cluster6_2_43_2_roi.mat,TV,bilateral,anterior cingualte gyrus,0.196413324943044
CBC_1005,AC,SPE_AC_cluster6_2_43_2_roi.mat,TV,bilateral,anterior cingualte gyrus,-0.381902246997803
CBC_1006,AC,SPE_AC_cluster6_2_43_2_roi.mat,TV,bilateral,anterior cingualte gyrus,-0.705618932596626
CBC_1007,AC,SPE_AC_cluster6_2_43_2_roi.mat,TV,bilateral,anterior cingualte gyrus,-1.01702894491786
CBC_1013,AC,SPE_AC_cluster6_2_43_2_roi.mat,TV,bilateral,anterior cingualte gyrus,-0.0984150915622154
CBC_1014,AC,SPE_AC_cluster6_2_43_2_roi.mat,TV,bilateral,anterior cingualte gyrus,-1.02935551139158
CBC_1015,AC,SPE_AC_cluster6_2_43_2_roi.mat,TV,bilateral,anterior cingualte gyrus,-0.355306339723593
CBC_1016,AC,SPE_AC_cluster6_2_43_2_roi.mat,TV,bilateral,anterior cingualte gyrus,0.136444602893107
CBC_1017,AC,SPE_AC_cluster6_2_43_2_roi.mat,TV,bilateral,anterior cingualte gyrus,0.264640759689662
CBC_1019,AC,SPE_AC_cluster6_2_43_2_roi.mat,TV,bilateral,anterior cingualte gyrus,0.255014879289618
CBC_1020,AC,SPE_AC_cluster6_2_43_2_roi.mat,TV,bilateral,anterior cingualte gyrus,-0.490225991212106
CBC_1024,AC,SPE_AC_cluster6_2_43_2_roi.mat,TV,bilateral,anterior cingualte gyrus,0.270276064557766
CBC_1027,AC,SPE_AC_cluster6_2_43_2_roi.mat,TV,bilateral,anterior cingualte gyrus,-0.462863174911088
CBC_1029,AC,SPE_AC_cluster6_2_43_2_roi.mat,TV,bilateral,anterior cingualte gyrus,0.29050430543838
CBC_1032,AC,SPE_AC_cluster6_2_43_2_roi.mat,TV,bilateral,anterior cingualte gyrus,-0.477222580973756
CBC_1033,AC,SPE_AC_cluster6_2_43_2_roi.mat,TV,bilateral,anterior cingualte gyrus,-0.0646184298401824
CBC_1036,AC,SPE_AC_cluster6_2_43_2_roi.mat,TV,bilateral,anterior cingualte gyrus,-0.596840730754696
CBC_1037,AC,SPE_AC_cluster6_2_43_2_roi.mat,TV,bilateral,anterior cingualte gyrus,-0.261218375945034
CBC_1039,AC,SPE_AC_cluster6_2_43_2_roi.mat,TV,bilateral,anterior cingualte gyrus,-0.0441413082935038
CBC_1040,AC,SPE_AC_cluster6_2_43_2_roi.mat,TV,bilateral,anterior cingualte gyrus,-0.760350387511353
CBC_1046,AC,SPE_AC_cluster6_2_43_2_roi.mat,TV,bilateral,anterior cingualte gyrus,-0.14299944205913
CBC_1047,AC,SPE_AC_cluster6_2_43_2_roi.mat,TV,bilateral,anterior cingualte gyrus,-0.165239328869951
CBC_1049,AC,SPE_AC_cluster6_2_43_2_roi.mat,TV,bilateral,anterior cingualte gyrus,-1.21777884273869
CBC_1051,AC,SPE_AC_cluster6_2_43_2_roi.mat,TV,bilateral,anterior cingualte gyrus,0.356921077201814
CBC_1055,AC,SPE_AC_cluster6_2_43_2_roi.mat,TV,bilateral,anterior cingualte gyrus,-0.278677299956285
CBC_1056,AC,SPE_AC_cluster6_2_43_2_roi.mat,TV,bilateral,anterior cingualte gyrus,-0.429415186053201
CBC_1057,AC,SPE_AC_cluster6_2_43_2_roi.mat,TV,bilateral,anterior cingualte gyrus,-1.21201953147895
CBC_1058,AC,SPE_AC_cluster6_2_43_2_roi.mat,TV,bilateral,anterior cingualte gyrus,-0.859841501185393
CBC_1062,AC,SPE_AC_cluster6_2_43_2_roi.mat,TV,bilateral,anterior cingualte gyrus,-0.633045623053011
CBC_1063,AC,SPE_AC_cluster6_2_43_2_roi.mat,TV,bilateral,anterior cingualte gyrus,0.135303564252732
CBC_1065,AC,SPE_AC_cluster6_2_43_2_roi.mat,TV,bilateral,anterior cingualte gyrus,0.238599948556615
CBC_1069,AC,SPE_AC_cluster6_2_43_2_roi.mat,TV,bilateral,anterior cingualte gyrus,0.0278045989445315
CBC_1072,AC,SPE_AC_cluster6_2_43_2_roi.mat,TV,bilateral,anterior cingualte gyrus,0.388927889291037
CBC_1074,AC,SPE_AC_cluster6_2_43_2_roi.mat,TV,bilateral,anterior cingualte gyrus,0.0692778184016283
CBC_1075,AC,SPE_AC_cluster6_2_43_2_roi.mat,TV,bilateral,anterior cingualte gyrus,-0.450639390980079
CBC_1077,AC,SPE_AC_cluster6_2_43_2_roi.mat,TV,bilateral,anterior cingualte gyrus,-0.541202903819889
CBC_1080,AC,SPE_AC_cluster6_2_43_2_roi.mat,TV,bilateral,anterior cingualte gyrus,-1.05587057898109
CBC_1083,AC,SPE_AC_cluster6_2_43_2_roi.mat,TV,bilateral,anterior cingualte gyrus,-0.544599738481367
CBC_1084,AC,SPE_AC_cluster6_2_43_2_roi.mat,TV,bilateral,anterior cingualte gyrus,0.171973160566523
CBC_1086,AC,SPE_AC_cluster6_2_43_2_roi.mat,TV,bilateral,anterior cingualte gyrus,-1.60598171719003
CBC_1095,AC,SPE_AC_cluster6_2_43_2_roi.mat,TV,bilateral,anterior cingualte gyrus,-0.442598048281856
CBC_1098,AC,SPE_AC_cluster6_2_43_2_roi.mat,TV,bilateral,anterior cingualte gyrus,-0.199008048109483
CBC_1101,AC,SPE_AC_cluster6_2_43_2_roi.mat,TV,bilateral,anterior cingualte gyrus,-0.399087896868348
CBC_1102,AC,SPE_AC_cluster6_2_43_2_roi.mat,TV,bilateral,anterior cingualte gyrus,-0.6295882172908
CBC_1104,AC,SPE_AC_cluster6_2_43_2_roi.mat,TV,bilateral,anterior cingualte gyrus,-0.0469281328094986
CBC_1105,AC,SPE_AC_cluster6_2_43_2_roi.mat,TV,bilateral,anterior cingualte gyrus,0.424873098105468
CBC_1106,AC,SPE_AC_cluster6_2_43_2_roi.mat,TV,bilateral,anterior cingualte gyrus,-0.321407723419016
CBC_1107,AC,SPE_AC_cluster6_2_43_2_roi.mat,TV,bilateral,anterior cingualte gyrus,-0.128831781764182
CBC_1109,AC,SPE_AC_cluster6_2_43_2_roi.mat,TV,bilateral,anterior cingualte gyrus,-0.751457280023469
CBC_1116,AC,SPE_AC_cluster6_2_43_2_roi.mat,TV,bilateral,anterior cingualte gyrus,-0.099819235569012
CBC_1133,AC,SPE_AC_cluster6_2_43_2_roi.mat,TV,bilateral,anterior cingualte gyrus,-0.262868366593016
CBC_1142,AC,SPE_AC_cluster6_2_43_2_roi.mat,TV,bilateral,anterior cingualte gyrus,-0.850364237018839
CBC_1143,AC,SPE_AC_cluster6_2_43_2_roi.mat,TV,bilateral,anterior cingualte gyrus,-0.509309613896724
CBC_1144,AC,SPE_AC_cluster6_2_43_2_roi.mat,TV,bilateral,anterior cingualte gyrus,-0.074514920834166
CBC_1149,AC,SPE_AC_cluster6_2_43_2_roi.mat,TV,bilateral,anterior cingualte gyrus,0.481531331284491
