ID,session,fit_percModel,fit_respModel,sim_percModel,sim_respModel,sim_startBelief,sim_alpha1,sim_nonDecisionTime,sim_weight,sim_startingBoundary,sim_startingPoint,fit_startBelief,fit_alpha1,fit_nonDecisionTime,fit_weight,fit_startingBoundary,fit_startingPoint,fit_NLL,accuracy,probFB,model
154,1,CBCsimpleRW,CBCdriftDiffusionLR,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.273721589508171,1.71961872213535,11.8214446050204,3.67177032507108,0.5,0.5,0.197103512211385,1.78774981404373,14.9967469548008,3.13947385837479,0.5,-1.61102157106124,0.9545454545454546,1,CBCsimpleRW_CBCdriftDiffusionLR
155,1,CBCsimpleRW,CBCdriftDiffusionLR,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.104019321795656,0.491534375609928,12.1021798356299,2.20425552317523,0.5,0.5,0.0882802255306845,0.491738260026422,14.3833588185356,2.24286447775067,0.5,22.1702998121209,0.8409090909090909,0.95,CBCsimpleRW_CBCdriftDiffusionLR
156,1,CBCsimpleRW,CBCdriftDiffusionLR,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.571704533488623,2.04939535863232,3.58388005938111,4.75819592297606,0.5,0.5,0.666742336592036,1.93934932663967,3.25067959196706,4.99179628244203,0.5,68.2036316029129,0.7272727272727273,0.82,CBCsimpleRW_CBCdriftDiffusionLR
157,1,CBCsimpleRW,CBCdriftDiffusionLR,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.844441159864915,1.59208290203917,9.28134554723403,2.30137139221394,0.5,0.5,0.924856081952213,1.61499848167205,10.6316813979863,2.45067873825955,0.5,-28.524383709649,0.8863636363636364,0.95,CBCsimpleRW_CBCdriftDiffusionLR
158,1,CBCsimpleRW,CBCdriftDiffusionLR,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.331362586446764,1.69169940829129,2.00887968890934,2.00830885043906,0.5,0.5,0.116340398699801,1.68383242596189,5.05730074779945,2.10097961627673,0.5,64.5365007757248,0.6590909090909091,0.73,CBCsimpleRW_CBCdriftDiffusionLR
159,1,CBCsimpleRW,CBCdriftDiffusionLR,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.0739152441676967,2.4883726897076,5.38573987139714,2.92262092803107,0.5,0.5,0.143829232091037,2.40417111307582,3.42562350888104,2.87604123429553,0.5,89.0633720660064,0.7045454545454546,0.73,CBCsimpleRW_CBCdriftDiffusionLR
160,1,CBCsimpleRW,CBCdriftDiffusionLR,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.590649777359247,1.65442391411203,1.31144819539067,4.17054006168929,0.5,0.5,0.019544933347568,1.90581463593888,13.2783360182151,3.73976578319285,0.5,97.130472698146,0.8636363636363636,1,CBCsimpleRW_CBCdriftDiffusionLR
161,1,CBCsimpleRW,CBCdriftDiffusionLR,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.0274187730549146,2.87619560068162,14.9721664042714,4.08255885964072,0.5,0.5,0.0385223666174456,2.7755378615931,10.2959872520004,3.67756445214206,0.5,106.641373824983,0.6363636363636364,0.73,CBCsimpleRW_CBCdriftDiffusionLR
162,1,CBCsimpleRW,CBCdriftDiffusionLR,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.751052475918608,1.69987925455389,14.0928360327584,3.67088893745432,0.5,0.5,0.81132597754409,1.69038784390992,14.7189567607166,4.59764507817834,0.5,-28.9095766193237,0.8181818181818182,0.91,CBCsimpleRW_CBCdriftDiffusionLR
163,1,CBCsimpleRW,CBCdriftDiffusionLR,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.436979043568534,1.66276201077685,2.44318288842529,1.49739389421136,0.5,0.5,0.384294628344804,1.70421342187202,3.80582059941492,1.43252770505553,0.5,10.7561735678465,0.8636363636363636,0.95,CBCsimpleRW_CBCdriftDiffusionLR
164,1,CBCsimpleRW,CBCdriftDiffusionLR,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.564874748984134,2.91499837711617,13.0222540354904,4.00061907240964,0.5,0.5,0.55763136326546,2.91151385025238,14.8239688956568,4.51294380730719,0.5,-15.7166850844515,0.8863636363636364,0.95,CBCsimpleRW_CBCdriftDiffusionLR
165,1,CBCsimpleRW,CBCdriftDiffusionLR,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.0403598535497179,1.13692792980399,3.3379145464939,3.96698276656869,0.5,0.5,1,1.13283662478188,0.172313973196626,3.54954314754921,0.5,107.757653726303,0.6818181818181818,0.73,CBCsimpleRW_CBCdriftDiffusionLR
166,1,CBCsimpleRW,CBCdriftDiffusionLR,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.244220856019446,2.06905629907219,7.73326522410968,1.36781007795695,0.5,0.5,0.110238455522624,2.11670289639103,12.5726723217037,1.09832482407697,0.5,-10.4470406933753,0.9090909090909091,1,CBCsimpleRW_CBCdriftDiffusionLR
167,1,CBCsimpleRW,CBCdriftDiffusionLR,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.667057455625499,1.427279062514,14.0068320353047,1.59178898021728,0.5,0.5,0.633812785349637,1.43735367533811,14.998447097693001,1.432530899013,0.5,-55.9955367966028,0.8863636363636364,0.95,CBCsimpleRW_CBCdriftDiffusionLR
168,1,CBCsimpleRW,CBCdriftDiffusionLR,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.683389300438841,0.646202568899759,8.12857563145407,2.12283000893185,0.5,0.5,0.614946676371207,0.631151370421746,7.15183867029286,2.16778959157713,0.5,-0.921298514479776,0.9090909090909091,0.95,CBCsimpleRW_CBCdriftDiffusionLR
169,1,CBCsimpleRW,CBCdriftDiffusionLR,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.286773339055741,0.60623453365788,5.67161925929407,1.18376944716061,0.5,0.5,0.23520784106134,0.607690303961501,8.90222228333508,1.15923454366102,0.5,-15.7258529316752,0.8409090909090909,0.95,CBCsimpleRW_CBCdriftDiffusionLR
170,1,CBCsimpleRW,CBCdriftDiffusionLR,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.21181731517316,1.8650646827444,14.178457252729,4.7364133283739704,0.5,0.5,0.243428719433332,1.88508656982874,13.9541838826329,4.15326633147516,0.5,10.8932492189549,0.9318181818181818,0.95,CBCsimpleRW_CBCdriftDiffusionLR
171,1,CBCsimpleRW,CBCdriftDiffusionLR,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.66544382247134,1.24420424492268,4.06605235582302,2.42404659580569,0.5,0.5,0.606659102050471,1.24104362281895,4.79752888331072,2.25033574698045,0.5,35.0536201214709,0.75,0.73,CBCsimpleRW_CBCdriftDiffusionLR
172,1,CBCsimpleRW,CBCdriftDiffusionLR,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.796726681668729,2.53017687192023,12.0024576290623,4.41386779644609,0.5,0.5,0.80166557060344,2.56150981910744,13.8400430776349,4.6040057916584,0.5,-13.1394415247914,0.9318181818181818,0.95,CBCsimpleRW_CBCdriftDiffusionLR
173,1,CBCsimpleRW,CBCdriftDiffusionLR,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.558200824286124,2.87277784618296,9.71748939029248,2.84685915269502,0.5,0.5,0.521933443458085,2.86305956376294,10.1314570352677,2.85059926875551,0.5,-8.62438561707844,0.8409090909090909,0.91,CBCsimpleRW_CBCdriftDiffusionLR
174,1,CBCsimpleRW,CBCdriftDiffusionLR,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.0688614186381332,2.97436472076653,8.63126039616105,1.31258327927023,0.5,0.5,0.737702176304181,3.0134175385114,2.00482470918375,1.15836928340026,0.5,4.72578625546057,0.75,1,CBCsimpleRW_CBCdriftDiffusionLR
175,1,CBCsimpleRW,CBCdriftDiffusionLR,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.0173641978539956,2.81989492318136,1.68523726371145,2.94947395592489,0.5,0.5,0.00518801873624164,2.83613852518638,0.00100923067127678,3.20006046125034,0.5,109.325354206592,0.5,0.95,CBCsimpleRW_CBCdriftDiffusionLR
176,1,CBCsimpleRW,CBCdriftDiffusionLR,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.0882008875716381,0.937369041743503,0.103515745957939,4.6783464760995,0.5,0.5,1.6455545016647e-4,0.91690864366685,0.0795791721646479,4.07931294791218,0.5,127.768549471859,0.4090909090909091,0.73,CBCsimpleRW_CBCdriftDiffusionLR
177,1,CBCsimpleRW,CBCdriftDiffusionLR,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.62030244193482,2.64491016394389,0.315873735042044,2.69049958847593,0.5,0.5,0.320652385513137,2.63469230613792,0.305662382046776,2.90280855644677,0.5,103.021532826674,0.6136363636363636,1,CBCsimpleRW_CBCdriftDiffusionLR
