ID,session,trialNr,mod2Stim,visStimLeft,visStimRight,correctKey,frequency,rewardAccurate,probFB,stimPairLeft,stimPairRight,leftCorrect,rightCorrect,pCorrectLeft,pCorrectRight,triplet,surprise,0A belief,1A belief,2A belief,3A belief,0B belief,1B belief,2B belief,3B belief,0C belief,1C belief,2C belief,3C belief,0D belief,1D belief,2D belief,3D belief,reactionTime,choice,choiceLeft,choiceRight,chosenPair,otherPair,beliefPair,beliefOtherPair,beliefPairNorm,beliefOtherPairNorm,choiceAccurate,reward,rewardPE,update2,sim_percModel,sim_respModel,sim_startBelief,sim_alpha1,sim_nonDecisionTime,sim_weight,sim_startingBoundary,sim_startingPoint,lik,corrLik,fit_percModel,fit_respModel,fit_startBelief,fit_alpha1,fit_nonDecisionTime,fit_weight,fit_startingBoundary,fit_startingPoint,fit_NLL,version
118,1,20,A,2,0,l,27,0,0.73,2A,0A,0,1,1,0,A20,3.55534806148941,0.734609216674144,0.220431547269943,0.5,0.5,0.0971801340636418,0.220431547269943,0.220431547269943,0.220431547269943,0.656317039523757,0.5,0.220431547269943,0.220431547269943,0.5,0.5,0.220431547269943,0.42197513762663,1.01213857270315,0,0,1,0A,2A,0.734609216674144,0.5,0.595013553076392,0.404986446923608,1,0,-0.734609216674144,-0.41074712413366,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.573754339664951,0.356138572703149,8.36454539197177,4.5547987997296,0.5,0.680986759619043,0.998822526678681,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.559136905460115,0.361565631073784,8.45692770970307,4.19574609214768,0.5,38.4364616457272,v3
118,1,21,D,0,3,l,9,1,0.73,0D,3D,0,1,0,1,D03,3.58351893845611,0.323862092540484,0.220431547269943,0.5,0.5,0.0971801340636418,0.220431547269943,0.220431547269943,0.220431547269943,0.656317039523757,0.5,0.220431547269943,0.220431547269943,0.5,0.5,0.220431547269943,0.42197513762663,1.87813857270315,1,1,0,0D,3D,0.5,0.42197513762663,0.542313973115492,0.457686026884508,0,0,-0.5,-0.279568452730057,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.573754339664951,0.356138572703149,8.36454539197177,4.5547987997296,0.5,0.319470824591123,0.952628392098674,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.559136905460115,0.361565631073784,8.45692770970307,4.19574609214768,0.5,38.4364616457272,v3
118,1,22,C,2,3,a,63,1,0.73,2C,3C,1,0,1,0,C23,2.91777073208428,0.323862092540484,0.220431547269943,0.5,0.5,0.0971801340636418,0.220431547269943,0.220431547269943,0.220431547269943,0.656317039523757,0.5,0.220431547269943,0.220431547269943,0.220431547269943,0.5,0.220431547269943,0.42197513762663,5.46613857270315,0,0,1,3C,2C,0.220431547269943,0.220431547269943,0.5,0.5,0,0,-0.220431547269943,-0.123251413206301,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.573754339664951,0.356138572703149,8.36454539197177,4.5547987997296,0.5,0.0426937790470252,0.500323786897146,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.559136905460115,0.361565631073784,8.45692770970307,4.19574609214768,0.5,38.4364616457272,v3
118,1,23,B,3,1,l,27,0,0.73,3B,1B,0,1,1,0,B31,3.63758615972639,0.323862092540484,0.220431547269943,0.5,0.5,0.0971801340636418,0.220431547269943,0.220431547269943,0.220431547269943,0.656317039523757,0.5,0.220431547269943,0.0971801340636418,0.220431547269943,0.5,0.220431547269943,0.42197513762663,7.75513857270315,1,1,0,3B,1B,0.220431547269943,0.220431547269943,0.5,0.5,0,1,0.779568452730057,0.435885492253814,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.573754339664951,0.356138572703149,8.36454539197177,4.5547987997296,0.5,0.0224171922227412,0.499021051286603,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.559136905460115,0.361565631073784,8.45692770970307,4.19574609214768,0.5,38.4364616457272,v3
118,1,24,C,3,2,l,63,1,0.73,3C,2C,0,1,0,1,C32,2.9704144655697,0.323862092540484,0.220431547269943,0.5,0.5,0.0971801340636418,0.220431547269943,0.220431547269943,0.656317039523757,0.656317039523757,0.5,0.220431547269943,0.0971801340636418,0.220431547269943,0.5,0.220431547269943,0.42197513762663,1.22413857270315,0,0,1,2C,3C,0.220431547269943,0.0971801340636418,0.694028463765555,0.305971536234445,1,1,0.779568452730057,0.435885492253814,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.573754339664951,0.356138572703149,8.36454539197177,4.5547987997296,0.5,0.764936365958588,0.999998954964615,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.559136905460115,0.361565631073784,8.45692770970307,4.19574609214768,0.5,38.4364616457272,v3
118,1,25,D,2,3,l,63,1,0.73,2D,3D,0,1,0,1,D23,2.07944154167984,0.323862092540484,0.220431547269943,0.5,0.5,0.0971801340636418,0.220431547269943,0.220431547269943,0.656317039523757,0.656317039523757,0.5,0.656317039523757,0.0971801340636418,0.220431547269943,0.5,0.220431547269943,0.42197513762663,0.842138572703149,0,0,1,3D,2D,0.42197513762663,0.220431547269943,0.656866043812368,0.343133956187632,1,1,0.57802486237337,0.323195032826455,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.573754339664951,0.356138572703149,8.36454539197177,4.5547987997296,0.5,1.24302821870943,0.999985425448105,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.559136905460115,0.361565631073784,8.45692770970307,4.19574609214768,0.5,38.4364616457272,v3
118,1,26,B,1,0,a,63,1,0.73,1B,0B,1,0,1,0,B10,2.6149597780362,0.323862092540484,0.220431547269943,0.5,0.5,0.0971801340636418,0.220431547269943,0.220431547269943,0.656317039523757,0.656317039523757,0.5,0.656317039523757,0.0971801340636418,0.220431547269943,0.5,0.220431547269943,0.745170170453085,0.793138572703149,1,1,0,1B,0B,0.220431547269943,0.0971801340636418,0.694028463765555,0.305971536234445,1,1,0.779568452730057,0.435885492253814,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.573754339664951,0.356138572703149,8.36454539197177,4.5547987997296,0.5,1.72296785438097,0.999998951239124,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.559136905460115,0.361565631073784,8.45692770970307,4.19574609214768,0.5,38.4364616457272,v3
118,1,27,A,0,3,a,9,1,0.73,0A,3A,1,0,1,0,A03,3.73766961828337,0.323862092540484,0.220431547269943,0.5,0.5,0.0971801340636418,0.656317039523757,0.220431547269943,0.656317039523757,0.656317039523757,0.5,0.656317039523757,0.0971801340636418,0.220431547269943,0.5,0.220431547269943,0.745170170453085,1.51413857270315,0,0,1,3A,0A,0.5,0.323862092540484,0.60689768897873,0.39310231102127,0,0,-0.5,-0.279568452730057,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.573754339664951,0.356138572703149,8.36454539197177,4.5547987997296,0.5,0.676323089691373,0.999494479993103,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.559136905460115,0.361565631073784,8.45692770970307,4.19574609214768,0.5,38.4364616457272,v3
118,1,28,D,2,3,l,63,0,0.73,2D,3D,0,1,1,0,D23,1.96944064646551,0.323862092540484,0.220431547269943,0.5,0.220431547269943,0.0971801340636418,0.656317039523757,0.220431547269943,0.656317039523757,0.656317039523757,0.5,0.656317039523757,0.0971801340636418,0.220431547269943,0.5,0.220431547269943,0.745170170453085,0.693138572703149,0,0,1,3D,2D,0.745170170453085,0.220431547269943,0.771715870814999,0.228284129185001,1,0,-0.745170170453085,-0.416652143148324,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.573754339664951,0.356138572703149,8.36454539197177,4.5547987997296,0.5,2.66674058025776,0.999999995774303,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.559136905460115,0.361565631073784,8.45692770970307,4.19574609214768,0.5,38.4364616457272,v3
118,1,29,C,2,0,a,27,1,0.73,2C,0C,1,0,1,0,C20,2.68557734525015,0.323862092540484,0.220431547269943,0.5,0.220431547269943,0.0971801340636418,0.656317039523757,0.220431547269943,0.656317039523757,0.656317039523757,0.5,0.656317039523757,0.0971801340636418,0.220431547269943,0.5,0.220431547269943,0.328518027304761,5.48813857270315,1,1,0,2C,0C,0.656317039523757,0.656317039523757,0.5,0.5,1,1,0.343682960476243,0.192165826980058,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.573754339664951,0.356138572703149,8.36454539197177,4.5547987997296,0.5,0.0425383230822006,0.501585402041667,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.559136905460115,0.361565631073784,8.45692770970307,4.19574609214768,0.5,38.4364616457272,v3
118,1,30,A,1,0,l,63,0,0.73,1A,0A,0,1,1,0,A10,3.11351530921037,0.323862092540484,0.220431547269943,0.5,0.220431547269943,0.0971801340636418,0.656317039523757,0.220431547269943,0.656317039523757,0.656317039523757,0.5,0.848482866503814,0.0971801340636418,0.220431547269943,0.5,0.220431547269943,0.328518027304761,1.29913857270315,0,0,1,0A,1A,0.323862092540484,0.220431547269943,0.595013553076392,0.404986446923608,1,0,-0.323862092540484,-0.181083248218924,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.573754339664951,0.356138572703149,8.36454539197177,4.5547987997296,0.5,0.765275182556807,0.998823393023784,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.559136905460115,0.361565631073784,8.45692770970307,4.19574609214768,0.5,38.4364616457272,v3
118,1,31,B,1,0,a,63,1,0.73,1B,0B,1,0,1,0,B10,2.4423470353692,0.14277884432156,0.220431547269943,0.5,0.220431547269943,0.0971801340636418,0.656317039523757,0.220431547269943,0.656317039523757,0.656317039523757,0.5,0.848482866503814,0.0971801340636418,0.220431547269943,0.5,0.220431547269943,0.328518027304761,0.851138572703149,1,1,0,1B,0B,0.656317039523757,0.0971801340636418,0.871027871808772,0.128972128191228,1,1,0.343682960476243,0.192165826980058,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.573754339664951,0.356138572703149,8.36454539197177,4.5547987997296,0.5,0.926222609487345,0.999999999996332,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.559136905460115,0.361565631073784,8.45692770970307,4.19574609214768,0.5,38.4364616457272,v3
118,1,32,D,3,1,a,27,1,0.73,3D,1D,1,0,1,0,D31,3.85014760171006,0.14277884432156,0.220431547269943,0.5,0.220431547269943,0.0971801340636418,0.848482866503814,0.220431547269943,0.656317039523757,0.656317039523757,0.5,0.848482866503814,0.0971801340636418,0.220431547269943,0.5,0.220431547269943,0.328518027304761,1.10713857270315,0,0,1,1D,3D,0.5,0.328518027304761,0.603487170492285,0.396512829507715,0,0,-0.5,-0.279568452730057,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.573754339664951,0.356138572703149,8.36454539197177,4.5547987997296,0.5,0.852462669802951,0.999352461320326,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.559136905460115,0.361565631073784,8.45692770970307,4.19574609214768,0.5,38.4364616457272,v3
118,1,33,C,3,2,l,63,1,0.73,3C,2C,0,1,0,1,C32,2.77258872223978,0.14277884432156,0.220431547269943,0.5,0.220431547269943,0.0971801340636418,0.848482866503814,0.220431547269943,0.656317039523757,0.656317039523757,0.5,0.848482866503814,0.0971801340636418,0.220431547269943,0.220431547269943,0.220431547269943,0.328518027304761,0.619138572703149,0,0,1,2C,3C,0.848482866503814,0.0971801340636418,0.897235977292833,0.102764022707167,1,1,0.151517133496186,0.0847188211472443,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.573754339664951,0.356138572703149,8.36454539197177,4.5547987997296,0.5,4.9255633161806,0.999999999999426,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.559136905460115,0.361565631073784,8.45692770970307,4.19574609214768,0.5,38.4364616457272,v3
118,1,34,B,1,0,a,63,0,0.73,1B,0B,1,0,0,1,B10,2.28238238567653,0.14277884432156,0.220431547269943,0.5,0.220431547269943,0.0971801340636418,0.848482866503814,0.220431547269943,0.656317039523757,0.656317039523757,0.5,0.933201687651059,0.0971801340636418,0.220431547269943,0.220431547269943,0.220431547269943,0.328518027304761,0.670138572703149,1,1,0,1B,0B,0.848482866503814,0.0971801340636418,0.897235977292833,0.102764022707167,1,0,-0.848482866503814,-0.474418084312871,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.573754339664951,0.356138572703149,8.36454539197177,4.5547987997296,0.5,4.87777897583552,0.999999999999428,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.559136905460115,0.361565631073784,8.45692770970307,4.19574609214768,0.5,38.4364616457272,v3
118,1,35,A,0,1,a,63,1,0.73,0A,1A,1,0,1,0,A01,2.52572864430826,0.14277884432156,0.220431547269943,0.5,0.220431547269943,0.0971801340636418,0.374064782190944,0.220431547269943,0.656317039523757,0.656317039523757,0.5,0.933201687651059,0.0971801340636418,0.220431547269943,0.220431547269943,0.220431547269943,0.328518027304761,1.28313857270315,0,0,1,1A,0A,0.220431547269943,0.14277884432156,0.60689768897873,0.39310231102127,0,0,-0.220431547269943,-0.123251413206301,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.573754339664951,0.356138572703149,8.36454539197177,4.5547987997296,0.5,0.85497817115695,0.999492325355663,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.559136905460115,0.361565631073784,8.45692770970307,4.19574609214768,0.5,38.4364616457272,v3
118,1,36,C,1,2,l,9,1,0.73,1C,2C,0,1,0,1,C12,3.93182563272433,0.14277884432156,0.0971801340636418,0.5,0.220431547269943,0.0971801340636418,0.374064782190944,0.220431547269943,0.656317039523757,0.656317039523757,0.5,0.933201687651059,0.0971801340636418,0.220431547269943,0.220431547269943,0.220431547269943,0.328518027304761,0.811138572703149,0,0,1,2C,1C,0.933201687651059,0.5,0.651130748513509,0.348869251486491,1,1,0.0667983123489413,0.0373494016567452,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.573754339664951,0.356138572703149,8.36454539197177,4.5547987997296,0.5,1.01792424661203,0.999977774126981,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.559136905460115,0.361565631073784,8.45692770970307,4.19574609214768,0.5,38.4364616457272,v3
118,1,37,A,1,0,l,63,1,0.73,1A,0A,0,1,0,1,A10,2.85263142991332,0.14277884432156,0.0971801340636418,0.5,0.220431547269943,0.0971801340636418,0.374064782190944,0.220431547269943,0.656317039523757,0.656317039523757,0.5,0.970551089307804,0.0971801340636418,0.220431547269943,0.220431547269943,0.220431547269943,0.328518027304761,2.39613857270315,0,0,1,0A,1A,0.14277884432156,0.0971801340636418,0.595013553076392,0.404986446923608,1,1,0.85722115567844,0.479303984280986,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.573754339664951,0.356138572703149,8.36454539197177,4.5547987997296,0.5,0.206033679290368,0.998814866275153,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.559136905460115,0.361565631073784,8.45692770970307,4.19574609214768,0.5,38.4364616457272,v3
118,1,38,D,3,1,a,27,0,0.73,3D,1D,1,0,0,1,D31,3.27714473299218,0.622082828602547,0.0971801340636418,0.5,0.220431547269943,0.0971801340636418,0.374064782190944,0.220431547269943,0.656317039523757,0.656317039523757,0.5,0.970551089307804,0.0971801340636418,0.220431547269943,0.220431547269943,0.220431547269943,0.328518027304761,2.04713857270315,1,1,0,3D,1D,0.328518027304761,0.220431547269943,0.598448459604471,0.401551540395529,1,0,-0.328518027304761,-0.183686553175045,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.573754339664951,0.356138572703149,8.36454539197177,4.5547987997296,0.5,0.329417268249265,0.999077256214656,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.559136905460115,0.361565631073784,8.45692770970307,4.19574609214768,0.5,38.4364616457272,v3
118,1,39,B,0,1,l,63,1,0.73,0B,1B,0,1,0,1,B01,3.29583686600433,0.622082828602547,0.0971801340636418,0.5,0.220431547269943,0.0971801340636418,0.374064782190944,0.220431547269943,0.656317039523757,0.656317039523757,0.5,0.970551089307804,0.0971801340636418,0.220431547269943,0.220431547269943,0.220431547269943,0.144831474129715,0.822138572703149,0,0,1,1B,0B,0.374064782190944,0.0971801340636418,0.793779984225567,0.206220015774433,1,1,0.625935217809056,0.349983480704259,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.573754339664951,0.356138572703149,8.36454539197177,4.5547987997296,0.5,2.57405927407508,0.999999999116726,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.559136905460115,0.361565631073784,8.45692770970307,4.19574609214768,0.5,38.4364616457272,v3
118,1,40,C,2,3,a,63,0,0.73,2C,3C,1,0,0,1,C23,2.90872089656436,0.622082828602547,0.0971801340636418,0.5,0.220431547269943,0.0971801340636418,0.724048262895203,0.220431547269943,0.656317039523757,0.656317039523757,0.5,0.970551089307804,0.0971801340636418,0.220431547269943,0.220431547269943,0.220431547269943,0.144831474129715,0.688138572703149,1,1,0,2C,3C,0.970551089307804,0.0971801340636418,0.908984459818654,0.0910155401813462,1,0,-0.970551089307804,-0.542670932666509,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.573754339664951,0.356138572703149,8.36454539197177,4.5547987997296,0.5,4.30846796541202,0.999999999999753,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.559136905460115,0.361565631073784,8.45692770970307,4.19574609214768,0.5,38.4364616457272,v3
118,1,41,A,2,0,l,27,1,0.73,2A,0A,0,1,0,1,A20,3.3322045101752,0.622082828602547,0.0971801340636418,0.5,0.220431547269943,0.0971801340636418,0.724048262895203,0.220431547269943,0.656317039523757,0.656317039523757,0.5,0.427880156641295,0.0971801340636418,0.220431547269943,0.220431547269943,0.220431547269943,0.144831474129715,4.74613857270315,0,0,1,0A,2A,0.622082828602547,0.5,0.554400096628602,0.445599903371398,1,1,0.377917171397453,0.211307437735412,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.573754339664951,0.356138572703149,8.36454539197177,4.5547987997296,0.5,0.0561870183785498,0.97940833768624,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.559136905460115,0.361565631073784,8.45692770970307,4.19574609214768,0.5,38.4364616457272,v3
118,1,42,D,3,2,a,63,1,0.73,3D,2D,1,0,1,0,D32,4.04305126783455,0.833390266337959,0.0971801340636418,0.5,0.220431547269943,0.0971801340636418,0.724048262895203,0.220431547269943,0.656317039523757,0.656317039523757,0.5,0.427880156641295,0.0971801340636418,0.220431547269943,0.220431547269943,0.220431547269943,0.144831474129715,1.31113857270315,0,0,1,2D,3D,0.220431547269943,0.144831474129715,0.603487170492285,0.396512829507715,0,0,-0.220431547269943,-0.123251413206301,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.573754339664951,0.356138572703149,8.36454539197177,4.5547987997296,0.5,0.818170787239396,0.999352196177391,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.559136905460115,0.361565631073784,8.45692770970307,4.19574609214768,0.5,38.4364616457272,v3
118,1,43,B,3,1,l,27,1,0.73,3B,1B,0,1,0,1,B31,3.36729582998647,0.833390266337959,0.0971801340636418,0.5,0.220431547269943,0.0971801340636418,0.724048262895203,0.220431547269943,0.656317039523757,0.656317039523757,0.5,0.427880156641295,0.0971801340636418,0.220431547269943,0.220431547269943,0.0971801340636418,0.144831474129715,1.21613857270315,0,0,1,1B,3B,0.724048262895203,0.656317039523757,0.524533803933188,0.475466196066812,1,1,0.275951737104797,0.15429480034112,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.573754339664951,0.356138572703149,8.36454539197177,4.5547987997296,0.5,0.179125439934892,0.851026912095425,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.559136905460115,0.361565631073784,8.45692770970307,4.19574609214768,0.5,38.4364616457272,v3
118,1,44,C,2,3,a,63,1,0.73,2C,3C,1,0,1,0,C23,2.69124308278583,0.833390266337959,0.0971801340636418,0.5,0.220431547269943,0.0971801340636418,0.878343063236322,0.220431547269943,0.656317039523757,0.656317039523757,0.5,0.427880156641295,0.0971801340636418,0.220431547269943,0.220431547269943,0.0971801340636418,0.144831474129715,0.757138572703149,1,1,0,2C,3C,0.427880156641295,0.0971801340636418,0.814916237651167,0.185083762348833,1,1,0.572119843358705,0.319893318767912,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.573754339664951,0.356138572703149,8.36454539197177,4.5547987997296,0.5,3.36359099948312,0.999999999803225,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.559136905460115,0.361565631073784,8.45692770970307,4.19574609214768,0.5,38.4364616457272,v3
119,1,1,B,0,1,l,63,1,0.95,0B,1B,0,1,0,1,B01,2.77258872223978,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,5.1485548724712,1,1,0,0B,1B,0.5,0.5,0.5,0.5,0,0,-0.5,-0.150670265971317,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.320655209000546,1.8145548724712,10.1911834528161,4.37446703699672,0.5,0.0692487254814139,0.501175686315055,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.301340531942633,1.84378396712068,11.4767840593639,4.48826603656559,0.5,21.6336677615898,v3
119,1,2,A,1,0,l,63,1,0.95,1A,0A,0,1,0,1,A10,2.83321334405622,0.5,0.5,0.5,0.5,0.349329734028683,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,7.6965548724712,0,0,1,0A,1A,0.5,0.5,0.5,0.5,1,1,0.5,0.150670265971317,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.320655209000546,1.8145548724712,10.1911834528161,4.37446703699672,0.5,0.0373315957896555,0.502040457930286,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.301340531942633,1.84378396712068,11.4767840593639,4.48826603656559,0.5,21.6336677615898,v3
119,1,3,C,2,1,a,9,1,0.95,2C,1C,1,0,1,0,C21,2.89037175789616,0.650670265971317,0.5,0.5,0.5,0.349329734028683,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,4.1775548724712,0,0,1,1C,2C,0.5,0.5,0.5,0.5,0,0,-0.5,-0.150670265971317,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.320655209000546,1.8145548724712,10.1911834528161,4.37446703699672,0.5,0.0856404418053964,0.501878571962083,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.301340531942633,1.84378396712068,11.4767840593639,4.48826603656559,0.5,21.6336677615898,v3
119,1,4,A,0,1,a,63,1,0.95,0A,1A,1,0,1,0,A01,2.94443897916644,0.650670265971317,0.5,0.5,0.5,0.349329734028683,0.5,0.5,0.5,0.5,0.349329734028683,0.5,0.5,0.5,0.5,0.5,0.5,4.3765548724712,1,1,0,0A,1A,0.650670265971317,0.5,0.565470652378477,0.434529347621523,1,1,0.349329734028683,0.105267207875582,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.320655209000546,1.8145548724712,10.1911834528161,4.37446703699672,0.5,0.137502411795702,0.998813537302122,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.301340531942633,1.84378396712068,11.4767840593639,4.48826603656559,0.5,21.6336677615898,v3
119,1,5,D,1,3,l,27,1,0.95,1D,3D,0,1,0,1,D13,2.99573227355399,0.755937473846899,0.5,0.5,0.5,0.349329734028683,0.5,0.5,0.5,0.5,0.349329734028683,0.5,0.5,0.5,0.5,0.5,0.5,7.2955548724712,1,1,0,1D,3D,0.5,0.5,0.5,0.5,0,0,-0.5,-0.150670265971317,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.320655209000546,1.8145548724712,10.1911834528161,4.37446703699672,0.5,0.0410625907831881,0.500566965527792,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.301340531942633,1.84378396712068,11.4767840593639,4.48826603656559,0.5,21.6336677615898,v3
119,1,6,B,1,0,a,63,1,0.95,1B,0B,1,0,1,0,B10,3.04452243772342,0.755937473846899,0.5,0.5,0.5,0.349329734028683,0.5,0.5,0.5,0.5,0.349329734028683,0.5,0.5,0.5,0.349329734028683,0.5,0.5,2.3135548724712,1,1,0,1B,0B,0.5,0.349329734028683,0.588699512059134,0.411300487940866,1,1,0.5,0.150670265971317,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.320655209000546,1.8145548724712,10.1911834528161,4.37446703699672,0.5,0.476283456409837,0.999892681399721,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.301340531942633,1.84378396712068,11.4767840593639,4.48826603656559,0.5,21.6336677615898,v3
119,1,7,C,3,2,l,63,1,0.95,3C,2C,0,1,0,1,C32,3.09104245335832,0.755937473846899,0.5,0.5,0.5,0.349329734028683,0.650670265971317,0.5,0.5,0.5,0.349329734028683,0.5,0.5,0.5,0.349329734028683,0.5,0.5,6.20455487247121,0,0,1,2C,3C,0.5,0.5,0.5,0.5,1,1,0.5,0.150670265971317,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.320655209000546,1.8145548724712,10.1911834528161,4.37446703699672,0.5,0.0533807838449744,0.498371738513054,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.301340531942633,1.84378396712068,11.4767840593639,4.48826603656559,0.5,21.6336677615898,v3
119,1,8,A,0,2,a,27,1,0.95,0A,2A,1,0,1,0,A02,3.13549421592915,0.755937473846899,0.5,0.5,0.5,0.349329734028683,0.650670265971317,0.5,0.5,0.5,0.349329734028683,0.650670265971317,0.5,0.5,0.349329734028683,0.5,0.5,2.5895548724712,1,1,0,0A,2A,0.755937473846899,0.5,0.601891009376036,0.398108990623964,1,1,0.244062526153101,0.0735459314582384,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.320655209000546,1.8145548724712,10.1911834528161,4.37446703699672,0.5,1.17507674037301,0.999972263841045,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.301340531942633,1.84378396712068,11.4767840593639,4.48826603656559,0.5,21.6336677615898,v3
119,1,9,D,2,3,l,63,1,0.95,2D,3D,0,1,0,1,D23,3.17805383034795,0.829483405305137,0.5,0.5,0.5,0.349329734028683,0.650670265971317,0.5,0.5,0.5,0.349329734028683,0.650670265971317,0.5,0.5,0.349329734028683,0.5,0.5,5.82155487247121,0,0,1,3D,2D,0.5,0.5,0.5,0.5,1,1,0.5,0.150670265971317,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.320655209000546,1.8145548724712,10.1911834528161,4.37446703699672,0.5,0.0588243094225534,0.500336215624022,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.301340531942633,1.84378396712068,11.4767840593639,4.48826603656559,0.5,21.6336677615898,v3
119,1,10,B,1,3,a,27,1,0.95,1B,3B,1,0,1,0,B13,3.2188758248682,0.829483405305137,0.5,0.5,0.5,0.349329734028683,0.650670265971317,0.5,0.5,0.5,0.349329734028683,0.650670265971317,0.5,0.5,0.349329734028683,0.5,0.650670265971317,3.3965548724712,1,1,0,1B,3B,0.650670265971317,0.5,0.565470652378477,0.434529347621523,1,1,0.349329734028683,0.105267207875582,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.320655209000546,1.8145548724712,10.1911834528161,4.37446703699672,0.5,0.46155854511444,0.998817819919398,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.301340531942633,1.84378396712068,11.4767840593639,4.48826603656559,0.5,21.6336677615898,v3
119,1,11,C,2,3,a,63,1,0.95,2C,3C,1,0,1,0,C23,3.25809653802148,0.829483405305137,0.5,0.5,0.5,0.349329734028683,0.755937473846899,0.5,0.5,0.5,0.349329734028683,0.650670265971317,0.5,0.5,0.349329734028683,0.5,0.650670265971317,4.0925548724712,1,1,0,2C,3C,0.650670265971317,0.5,0.565470652378477,0.434529347621523,1,1,0.349329734028683,0.105267207875582,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.320655209000546,1.8145548724712,10.1911834528161,4.37446703699672,0.5,0.199512117057333,0.998818580720965,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.301340531942633,1.84378396712068,11.4767840593639,4.48826603656559,0.5,21.6336677615898,v3
