ID,filename,session,trial,visStimLeft,secondStim,mod2Type,frequency,rewardAccurate,yesKey,mod2Stim,stimPair,match,key,reactionTime,choice,choiceAccurate,reward,simpleSurprise
CBC_P037,CBC_P037_AV_prob0.9_Vset3_Aset4_2024-05-16_13h59.19.719.csv,1,1,2,2,aud,0.5,1,z,C,2C,1,z,1.18001470000127,1,1,1,2.19722457733622
CBC_P037,CBC_P037_AV_prob0.9_Vset3_Aset4_2024-05-16_13h59.19.719.csv,1,2,1,0,aud,0.5,1,z,B,1B,1,z,1.41553250000106,1,1,1,2.30258509299405
CBC_P037,CBC_P037_AV_prob0.9_Vset3_Aset4_2024-05-16_13h59.19.719.csv,1,3,0,2,aud,0.15,1,z,C,0C,0,b,0.97956030000023,0,1,1,2.39789527279837
CBC_P037,CBC_P037_AV_prob0.9_Vset3_Aset4_2024-05-16_13h59.19.719.csv,1,4,2,1,aud,0.35,1,z,A,2A,0,b,1.87186810000276,0,1,1,2.484906649788
CBC_P037,CBC_P037_AV_prob0.9_Vset3_Aset4_2024-05-16_13h59.19.719.csv,1,5,1,2,aud,0.35,1,z,C,1C,0,z,2.1706434000007,1,0,0,2.56494935746154
CBC_P037,CBC_P037_AV_prob0.9_Vset3_Aset4_2024-05-16_13h59.19.719.csv,1,6,2,1,aud,0.35,1,z,A,2A,0,b,1.44930820000081,0,1,1,1.94591014905531
CBC_P037,CBC_P037_AV_prob0.9_Vset3_Aset4_2024-05-16_13h59.19.719.csv,1,7,1,0,aud,0.5,1,z,B,1B,1,z,1.98942690000149,1,1,1,2.01490302054226
CBC_P037,CBC_P037_AV_prob0.9_Vset3_Aset4_2024-05-16_13h59.19.719.csv,1,8,0,1,aud,0.5,1,z,A,0A,1,z,1.4358626000012,1,1,1,2.77258872223978
CBC_P037,CBC_P037_AV_prob0.9_Vset3_Aset4_2024-05-16_13h59.19.719.csv,1,9,1,0,aud,0.5,1,z,B,1B,1,z,1.25457650000135,1,1,1,1.73460105538811
CBC_P037,CBC_P037_AV_prob0.9_Vset3_Aset4_2024-05-16_13h59.19.719.csv,1,10,2,2,aud,0.5,0,z,C,2C,1,b,1.47701270000107,0,0,1,2.19722457733622
CBC_P037,CBC_P037_AV_prob0.9_Vset3_Aset4_2024-05-16_13h59.19.719.csv,1,11,0,0,aud,0.35,1,z,B,0B,0,z,1.39629460000106,1,0,0,2.94443897916644
CBC_P037,CBC_P037_AV_prob0.9_Vset3_Aset4_2024-05-16_13h59.19.719.csv,1,12,1,2,aud,0.35,1,z,C,1C,0,b,1.98270780000166,0,1,1,2.30258509299405
CBC_P037,CBC_P037_AV_prob0.9_Vset3_Aset4_2024-05-16_13h59.19.719.csv,1,13,0,1,aud,0.5,1,z,A,0A,1,b,1.52548900000147,0,0,0,2.35137525716348
CBC_P037,CBC_P037_AV_prob0.9_Vset3_Aset4_2024-05-16_13h59.19.719.csv,1,14,2,0,aud,0.15,1,z,B,2B,0,b,0.902811100002509,0,1,1,3.09104245335832
CBC_P037,CBC_P037_AV_prob0.9_Vset3_Aset4_2024-05-16_13h59.19.719.csv,1,15,1,1,aud,0.15,1,z,A,1A,0,b,1.76580170000125,0,1,1,3.13549421592915
