ID,filename,session,trial,visStimLeft,visStimRight,correctKey,leftCorrect,rightCorrect,secondStim,mod2Type,mod2Stim,frequency,rewardAccurate,stimPairLeft,stimPairRight,pCorrectLeft,pCorrectRight,key,reactionTime,choiceLeft,choiceRight,choiceAccurate,reward,chosenPair,otherPair,triplet,surprise,0A belief,1A belief,2A belief,3A belief,0B belief,1B belief,2B belief,3B belief,0C belief,1C belief,2C belief,3C belief,0D belief,1D belief,2D belief,3D belief,beliefPair,beliefOtherPair,beliefPairNorm,beliefOtherPairNorm,prob,lik,rewardPE,update2,rewardPEOP,update2OP,fitCBCbothPairsRW_CBCsimpleSigmoid_pwBelief_startBelief,fitCBCbothPairsRW_CBCsimpleSigmoid_pwBelief_alpha1,fitCBCbothPairsRW_CBCsimpleSigmoid_pwBelief_alpha2,fitCBCbothPairsRW_CBCsimpleSigmoid_pwBelief_beta,fit_CBCbothPairsRW_CBCsimpleSigmoid_pwBelief_NLL
CBC_1044,CBC_1044_MSI_AV_v3_Vset5_Aset1_2023-12-19_14h17.39.039.csv,1,1,1,0,z,0,1,3,aud,A,63,1,1A,0A,0,1,b,1.20119679999971,1,0,0,0,1A,0A,A10,2.77258872223978,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,-0.024200278873094,-0.5,1.7849008727977e-07,0.5,0.048400557746188,3.5698017455954e-07,2.78894279987849,20.9583617951102
CBC_1044,CBC_1044_MSI_AV_v3_Vset5_Aset1_2023-12-19_14h17.39.039.csv,1,2,3,2,b,1,0,0,aud,D,63,1,3D,2D,1,0,z,1.24554850000004,0,1,0,0,2D,3D,D32,2.83321334405622,0.500000178490087,0.475799721126906,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,-0.024200278873094,-0.5,1.7849008727977e-07,0.5,0.048400557746188,3.5698017455954e-07,2.78894279987849,20.9583617951102
CBC_1044,CBC_1044_MSI_AV_v3_Vset5_Aset1_2023-12-19_14h17.39.039.csv,1,3,2,0,b,1,0,2,aud,C,27,1,2C,0C,1,0,b,2.27179020000131,1,0,1,1,2C,0C,C20,2.89037175789616,0.500000178490087,0.475799721126906,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.475799721126906,0.500000178490087,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.024200278873094,0.5,-1.7849008727977e-07,0.5,0.048400557746188,3.5698017455954e-07,2.78894279987849,20.9583617951102
CBC_1044,CBC_1044_MSI_AV_v3_Vset5_Aset1_2023-12-19_14h17.39.039.csv,1,4,1,0,z,0,1,3,aud,A,63,1,1A,0A,0,1,b,2.32829679999941,1,0,0,0,1A,0A,A10,2.2512917986065,0.500000178490087,0.475799721126906,0.5,0.5,0.5,0.5,0.5,0.5,0.499999821509913,0.5,0.524200278873094,0.5,0.5,0.5,0.475799721126906,0.500000178490087,0.475799543054955,0.524200456945045,0.475799543054955,0.524200456945045,0.466304305162034,0.466304305162034,-0.475799543054955,-0.0230289632592412,-0.475799543054955,1.69851003935107e-07,0.5,0.048400557746188,3.5698017455954e-07,2.78894279987849,20.9583617951102
CBC_1044,CBC_1044_MSI_AV_v3_Vset5_Aset1_2023-12-19_14h17.39.039.csv,1,5,3,1,z,0,1,1,aud,B,27,1,3B,1B,0,1,z,2.11756230000083,0,1,1,1,1B,3B,B31,2.99573227355399,0.524200626796049,0.452770579795714,0.5,0.5,0.5,0.5,0.5,0.5,0.499999821509913,0.5,0.524200278873094,0.5,0.5,0.5,0.475799721126906,0.500000178490087,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.024200278873094,0.5,-1.7849008727977e-07,0.5,0.048400557746188,3.5698017455954e-07,2.78894279987849,20.9583617951102
CBC_1044,CBC_1044_MSI_AV_v3_Vset5_Aset1_2023-12-19_14h17.39.039.csv,1,6,2,3,b,1,0,2,aud,C,63,1,2C,3C,1,0,b,1.71808440000041,1,0,1,1,2C,3C,C23,3.04452243772342,0.524200626796049,0.452770579795714,0.5,0.5,0.5,0.524200278873094,0.5,0.499999821509913,0.499999821509913,0.5,0.524200278873094,0.5,0.5,0.5,0.475799721126906,0.500000178490087,0.524200278873094,0.475799721126906,0.524200278873094,0.475799721126906,0.533695447649468,0.533695447649468,0.475799721126906,0.023028971878023,0.475799721126906,-1.69851067503263e-07,0.5,0.048400557746188,3.5698017455954e-07,2.78894279987849,20.9583617951102
CBC_1044,CBC_1044_MSI_AV_v3_Vset5_Aset1_2023-12-19_14h17.39.039.csv,1,7,2,3,z,0,1,0,aud,D,63,1,2D,3D,0,1,z,1.35695410000062,0,1,1,1,3D,2D,D23,3.09104245335832,0.524200626796049,0.452770579795714,0.5,0.5,0.5,0.524200278873094,0.5,0.499999821509913,0.499999821509913,0.5,0.547229250751117,0.475799551275839,0.5,0.5,0.475799721126906,0.500000178490087,0.524200456945045,0.475799543054955,0.524200456945045,0.475799543054955,0.533695694837966,0.533695694837966,0.475799543054955,0.0230289632592412,0.475799543054955,-1.69851003935107e-07,0.5,0.048400557746188,3.5698017455954e-07,2.78894279987849,20.9583617951102
CBC_1044,CBC_1044_MSI_AV_v3_Vset5_Aset1_2023-12-19_14h17.39.039.csv,1,8,1,0,b,1,0,1,aud,B,63,1,1B,0B,1,0,z,1.7060119000007,0,1,0,0,0B,1B,B10,3.13549421592915,0.524200626796049,0.452770579795714,0.5,0.5,0.5,0.524200278873094,0.5,0.499999821509913,0.499999821509913,0.5,0.547229250751117,0.475799551275839,0.5,0.5,0.475799373203951,0.547229420204286,0.475799721126906,0.524200278873094,0.475799721126906,0.524200278873094,0.466304552350532,0.466304552350532,-0.475799721126906,-0.023028971878023,-0.475799721126906,1.69851067503263e-07,0.5,0.048400557746188,3.5698017455954e-07,2.78894279987849,20.9583617951102
CBC_1044,CBC_1044_MSI_AV_v3_Vset5_Aset1_2023-12-19_14h17.39.039.csv,1,9,0,2,b,1,0,3,aud,A,27,1,0A,2A,1,0,z,1.2448785000006,0,1,0,0,2A,0A,A02,3.17805383034795,0.524200626796049,0.452770579795714,0.5,0.5,0.452770749248883,0.524200448724161,0.5,0.499999821509913,0.499999821509913,0.5,0.547229250751117,0.475799551275839,0.5,0.5,0.475799373203951,0.547229420204286,0.475799373203951,0.524200626796049,0.475799373203951,0.524200626796049,0.466304069385363,0.466304069385363,-0.475799373203951,-0.0230289550383579,-0.475799373203951,1.69850943301666e-07,0.5,0.048400557746188,3.5698017455954e-07,2.78894279987849,20.9583617951102
CBC_1044,CBC_1044_MSI_AV_v3_Vset5_Aset1_2023-12-19_14h17.39.039.csv,1,10,0,3,z,0,1,0,aud,D,9,1,0D,3D,0,1,b,1.40659099999993,1,0,0,0,0D,3D,D03,3.2188758248682,0.524200796646992,0.452770579795714,0.452770418165593,0.5,0.452770749248883,0.524200448724161,0.5,0.499999821509913,0.499999821509913,0.5,0.547229250751117,0.475799551275839,0.5,0.5,0.475799373203951,0.547229420204286,0.452770579795714,0.547229420204286,0.452770579795714,0.547229420204286,0.434518194405862,0.434518194405862,-0.452770579795714,-0.0219143485931775,-0.452770579795714,1.61630120610898e-07,0.5,0.048400557746188,3.5698017455954e-07,2.78894279987849,20.9583617951102
