ID,filename,session,trial,visStimLeft,secondStim,mod2Type,frequency,rewardAccurate,yesKey,mod2Stim,stimPair,match,key,reactionTime,choice,choiceAccurate,reward,simpleSurprise
CBC_P011,CBC_P011_AV_prob0.7_Vset2_Aset2_2023-03-24_14h55.10.281.csv,1,1,0,1,aud,0.35,1,z,B,0B,0,z,2.46640099999968,1,0,0,2.19722457733622
CBC_P011,CBC_P011_AV_prob0.7_Vset2_Aset2_2023-03-24_14h55.10.281.csv,1,2,2,0,aud,0.5,1,z,C,2C,1,z,2.58443129999978,1,1,1,2.30258509299405
CBC_P011,CBC_P011_AV_prob0.7_Vset2_Aset2_2023-03-24_14h55.10.281.csv,1,3,1,1,aud,0.5,0,z,B,1B,1,z,2.33275609999964,1,1,0,2.39789527279837
CBC_P011,CBC_P011_AV_prob0.7_Vset2_Aset2_2023-03-24_14h55.10.281.csv,1,4,2,0,aud,0.5,0,z,C,2C,1,z,2.45652729999983,1,1,0,1.79175946922805
CBC_P011,CBC_P011_AV_prob0.7_Vset2_Aset2_2023-03-24_14h55.10.281.csv,1,5,1,1,aud,0.5,1,z,B,1B,1,z,2.57178480000039,1,1,1,1.87180217690159
CBC_P011,CBC_P011_AV_prob0.7_Vset2_Aset2_2023-03-24_14h55.10.281.csv,1,6,2,2,aud,0.35,1,z,A,2A,0,z,2.03427079999983,1,0,0,2.63905732961526
CBC_P011,CBC_P011_AV_prob0.7_Vset2_Aset2_2023-03-24_14h55.10.281.csv,1,7,0,1,aud,0.35,1,z,B,0B,0,b,2.49675569999999,0,1,1,2.01490302054226
CBC_P011,CBC_P011_AV_prob0.7_Vset2_Aset2_2023-03-24_14h55.10.281.csv,1,8,1,0,aud,0.35,0,z,C,1C,0,b,2.62584049999896,0,1,0,2.77258872223978
CBC_P011,CBC_P011_AV_prob0.7_Vset2_Aset2_2023-03-24_14h55.10.281.csv,1,9,0,2,aud,0.5,1,z,A,0A,1,z,2.89976039999965,1,1,1,2.83321334405622
CBC_P011,CBC_P011_AV_prob0.7_Vset2_Aset2_2023-03-24_14h55.10.281.csv,1,10,2,0,aud,0.5,1,z,C,2C,1,z,2.41133979999995,1,1,1,1.79175946922805
CBC_P011,CBC_P011_AV_prob0.7_Vset2_Aset2_2023-03-24_14h55.10.281.csv,1,11,0,2,aud,0.5,1,z,A,0A,1,z,1.52091709999968,1,1,1,2.2512917986065
CBC_P011,CBC_P011_AV_prob0.7_Vset2_Aset2_2023-03-24_14h55.10.281.csv,1,12,1,0,aud,0.35,1,z,C,1C,0,b,2.15215819999958,0,1,1,2.30258509299405
CBC_P011,CBC_P011_AV_prob0.7_Vset2_Aset2_2023-03-24_14h55.10.281.csv,1,13,2,1,aud,0.15,1,z,B,2B,0,b,2.31746579999981,0,1,1,3.04452243772342
CBC_P011,CBC_P011_AV_prob0.7_Vset2_Aset2_2023-03-24_14h55.10.281.csv,1,14,1,2,aud,0.15,0,z,A,1A,0,b,1.35926370000016,0,1,0,3.09104245335832
CBC_P011,CBC_P011_AV_prob0.7_Vset2_Aset2_2023-03-24_14h55.10.281.csv,1,15,2,0,aud,0.5,1,z,C,2C,1,z,2.56328219999978,1,1,1,1.74919985480926
CBC_P011,CBC_P011_AV_prob0.7_Vset2_Aset2_2023-03-24_14h55.10.281.csv,1,16,0,2,aud,0.5,0,z,A,0A,1,z,1.33954809999977,1,1,0,2.07944154167984
CBC_P011,CBC_P011_AV_prob0.7_Vset2_Aset2_2023-03-24_14h55.10.281.csv,1,17,1,0,aud,0.35,1,z,C,1C,0,b,2.46518430000015,0,1,1,2.12026353620009
CBC_P011,CBC_P011_AV_prob0.7_Vset2_Aset2_2023-03-24_14h55.10.281.csv,1,18,2,1,aud,0.15,0,z,B,2B,0,None,NaN,NaN,NaN,NaN,2.56494935746154
CBC_P011,CBC_P011_AV_prob0.7_Vset2_Aset2_2023-03-24_14h55.10.281.csv,1,19,1,0,aud,0.35,1,z,C,1C,0,b,2.59990509999989,0,1,1,1.90954250488444
CBC_P011,CBC_P011_AV_prob0.7_Vset2_Aset2_2023-03-24_14h55.10.281.csv,1,20,0,2,aud,0.5,1,z,A,0A,1,z,1.2110488999997,1,1,1,1.94591014905531
CBC_P011,CBC_P011_AV_prob0.7_Vset2_Aset2_2023-03-24_14h55.10.281.csv,1,21,2,0,aud,0.5,1,z,C,2C,1,z,2.3277694999997,1,1,1,1.75785791755237
CBC_P011,CBC_P011_AV_prob0.7_Vset2_Aset2_2023-03-24_14h55.10.281.csv,1,22,1,1,aud,0.5,1,z,B,1B,1,z,3.48527889999968,1,1,1,2.30258509299405
