ID,filename,session,trial,visStimLeft,visStimRight,correctKey,leftCorrect,rightCorrect,secondStim,mod2Type,mod2Stim,frequency,rewardAccurate,stimPairLeft,stimPairRight,pCorrectLeft,pCorrectRight,key,reactionTime,choiceLeft,choiceRight,choiceAccurate,reward,chosenPair,otherPair,triplet,surprise,0A belief,1A belief,2A belief,3A belief,0B belief,1B belief,2B belief,3B belief,0C belief,1C belief,2C belief,3C belief,0D belief,1D belief,2D belief,3D belief,beliefPair,beliefOtherPair,beliefPairNorm,beliefOtherPairNorm,prob,lik,rewardPE,update2,rewardPEOP,update2OP,fitCBCbothPairsRW_CBCsimpleSigmoid_pwBelief_startBelief,fitCBCbothPairsRW_CBCsimpleSigmoid_pwBelief_alpha1,fitCBCbothPairsRW_CBCsimpleSigmoid_pwBelief_alpha2,fitCBCbothPairsRW_CBCsimpleSigmoid_pwBelief_beta,fit_CBCbothPairsRW_CBCsimpleSigmoid_pwBelief_NLL
CBC_1072,CBC_1072_MSI_TV_v3_Vset5_Tset2_2024-02-02_14h13.45.206.csv,1,1,1,0,b,1,0,1,tac,B,63,1,1B,0B,1,0,z,2.51443319999998,0,1,0,0,0B,1B,B10,2.77258872223978,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,-0.001617431640625,-0.5,4.1216812048106e-07,0.5,0.00323486328125,8.2433624096212e-07,1.15438342094421,30.3527570062262
CBC_1072,CBC_1072_MSI_TV_v3_Vset5_Tset2_2024-02-02_14h13.45.206.csv,1,2,0,1,b,1,0,0,tac,A,63,1,0A,1A,1,0,z,2.41368379999949,0,1,0,0,1A,0A,A01,2.83321334405622,0.5,0.5,0.5,0.5,0.498382568359375,0.500000412168121,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,-0.001617431640625,-0.5,4.1216812048106e-07,0.5,0.00323486328125,8.2433624096212e-07,1.15438342094421,30.3527570062262
CBC_1072,CBC_1072_MSI_TV_v3_Vset5_Tset2_2024-02-02_14h13.45.206.csv,1,3,1,2,z,0,1,3,tac,C,9,1,1C,2C,0,1,b,2.45216210000035,1,0,0,0,1C,2C,C12,2.89037175789616,0.500000412168121,0.498382568359375,0.5,0.5,0.498382568359375,0.500000412168121,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,-0.001617431640625,-0.5,4.1216812048106e-07,0.5,0.00323486328125,8.2433624096212e-07,1.15438342094421,30.3527570062262
CBC_1072,CBC_1072_MSI_TV_v3_Vset5_Tset2_2024-02-02_14h13.45.206.csv,1,4,1,0,z,0,1,0,tac,A,63,1,1A,0A,0,1,z,2.44689970000036,0,1,1,1,0A,1A,A10,2.94443897916644,0.500000412168121,0.498382568359375,0.5,0.5,0.498382568359375,0.500000412168121,0.5,0.5,0.5,0.498382568359375,0.500000412168121,0.5,0.5,0.5,0.5,0.5,0.501617843804431,0.498382156195569,0.501617843804431,0.498382156195569,0.500933804947061,0.500933804947061,0.498382156195569,0.00161219813710725,0.498382156195569,-4.10834473200851e-07,0.5,0.00323486328125,8.2433624096212e-07,1.15438342094421,30.3527570062262
CBC_1072,CBC_1072_MSI_TV_v3_Vset5_Tset2_2024-02-02_14h13.45.206.csv,1,5,3,1,b,1,0,2,tac,D,27,1,3D,1D,1,0,b,2.7392006,1,0,1,1,3D,1D,D31,2.99573227355399,0.503230041941539,0.498381745361095,0.5,0.5,0.498382568359375,0.500000412168121,0.5,0.5,0.5,0.498382568359375,0.500000412168121,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.001617431640625,0.5,-4.1216812048106e-07,0.5,0.00323486328125,8.2433624096212e-07,1.15438342094421,30.3527570062262
CBC_1072,CBC_1072_MSI_TV_v3_Vset5_Tset2_2024-02-02_14h13.45.206.csv,1,6,0,1,z,0,1,1,tac,B,63,1,0B,1B,0,1,b,2.38905820000036,1,0,0,0,0B,1B,B01,3.04452243772342,0.503230041941539,0.498381745361095,0.5,0.5,0.498382568359375,0.500000412168121,0.5,0.5,0.5,0.498382568359375,0.500000412168121,0.5,0.5,0.49999958783188,0.5,0.501617431640625,0.498382156195569,0.501617843804431,0.498382156195569,0.501617843804431,0.499066195052939,0.499066195052939,-0.498382156195569,-0.00161219813710725,-0.498382156195569,4.10834473200851e-07,0.5,0.00323486328125,8.2433624096212e-07,1.15438342094421,30.3527570062262
CBC_1072,CBC_1072_MSI_TV_v3_Vset5_Tset2_2024-02-02_14h13.45.206.csv,1,7,2,3,b,1,0,3,tac,C,63,1,2C,3C,1,0,z,2.32406830000036,0,1,0,0,3C,2C,C23,3.09104245335832,0.503230041941539,0.498381745361095,0.5,0.5,0.496769958058461,0.501618254638905,0.5,0.5,0.5,0.498382568359375,0.500000412168121,0.5,0.5,0.49999958783188,0.5,0.501617431640625,0.499999587831879,0.500000412168121,0.499999587831879,0.500000412168121,0.499999762099978,0.499999762099978,-0.499999587831879,-0.00161743030731748,-0.499999587831879,4.12167780715941e-07,0.5,0.00323486328125,8.2433624096212e-07,1.15438342094421,30.3527570062262
CBC_1072,CBC_1072_MSI_TV_v3_Vset5_Tset2_2024-02-02_14h13.45.206.csv,1,8,2,0,z,0,1,0,tac,A,27,1,2A,0A,0,1,z,1.96673960000044,0,1,1,1,0A,2A,A20,3.13549421592915,0.503230041941539,0.498381745361095,0.5,0.5,0.496769958058461,0.501618254638905,0.5,0.5,0.5,0.498382568359375,0.500000824335901,0.498382157524562,0.5,0.49999958783188,0.5,0.501617431640625,0.503230041941539,0.496769958058461,0.503230041941539,0.496769958058461,0.501864344792988,0.501864344792988,0.496769958058461,0.00160698289655142,0.496769958058461,-4.09505479848822e-07,0.5,0.00323486328125,8.2433624096212e-07,1.15438342094421,30.3527570062262
CBC_1072,CBC_1072_MSI_TV_v3_Vset5_Tset2_2024-02-02_14h13.45.206.csv,1,9,3,2,b,1,0,2,tac,D,63,1,3D,2D,1,0,z,2.86256230000072,0,1,0,0,2D,3D,D32,3.17805383034795,0.50483702483809,0.498381745361095,0.496769548552982,0.5,0.496769958058461,0.501618254638905,0.5,0.5,0.5,0.498382568359375,0.500000824335901,0.498382157524562,0.5,0.49999958783188,0.5,0.501617431640625,0.498382568359375,0.501617431640625,0.498382568359375,0.501617431640625,0.499066432949642,0.499066432949642,-0.498382568359375,-0.00161219947040081,-0.498382568359375,4.10834812962414e-07,0.5,0.00323486328125,8.2433624096212e-07,1.15438342094421,30.3527570062262
CBC_1072,CBC_1072_MSI_TV_v3_Vset5_Tset2_2024-02-02_14h13.45.206.csv,1,10,3,1,z,0,1,1,tac,B,27,1,3B,1B,0,1,b,1.99888550000014,1,0,0,0,3B,1B,B31,3.2188758248682,0.50483702483809,0.498381745361095,0.496769548552982,0.5,0.496769958058461,0.501618254638905,0.5,0.5,0.5,0.498382568359375,0.500000824335901,0.498382157524562,0.5,0.49999958783188,0.496770368888974,0.501617842475438,0.498381745361095,0.501618254638905,0.498381745361095,0.501618254638905,0.499065957923514,0.499065957923514,-0.498381745361095,-0.0016121968081139,-0.498381745361095,4.10834134535106e-07,0.5,0.00323486328125,8.2433624096212e-07,1.15438342094421,30.3527570062262
CBC_1072,CBC_1072_MSI_TV_v3_Vset5_Tset2_2024-02-02_14h13.45.206.csv,1,11,3,2,z,0,1,3,tac,C,63,1,3C,2C,0,1,b,2.62443100000019,1,0,0,0,3C,2C,C32,3.25809653802148,0.50483702483809,0.498381745361095,0.496769548552982,0.5,0.496769958058461,0.501618665473039,0.5,0.496769548552982,0.5,0.498382568359375,0.500000824335901,0.498382157524562,0.5,0.49999958783188,0.496770368888974,0.501617842475438,0.498381333197296,0.501618666802704,0.498381333197296,0.501618666802704,0.499065720026816,0.499065720026816,-0.498381333197296,-0.00161219547482035,-0.498381333197296,4.10833794773549e-07,0.5,0.00323486328125,8.2433624096212e-07,1.15438342094421,30.3527570062262
CBC_1072,CBC_1072_MSI_TV_v3_Vset5_Tset2_2024-02-02_14h13.45.206.csv,1,12,1,3,b,1,0,1,tac,B,27,1,1B,3B,1,0,b,2.54836699999942,1,0,1,1,1B,3B,B13,3.29583686600433,0.50483702483809,0.498381745361095,0.496769548552982,0.5,0.496769958058461,0.501618665473039,0.5,0.496769548552982,0.5,0.498382568359375,0.501619077636499,0.496769137722475,0.5,0.49999958783188,0.496770368888974,0.501617842475438,0.504849015497657,0.495150984502343,0.504849015497657,0.495150984502343,0.502798782317486,0.502798782317486,0.495150984502343,0.00160174573844142,0.495150984502343,-4.08170901273354e-07,0.5,0.00323486328125,8.2433624096212e-07,1.15438342094421,30.3527570062262
CBC_1072,CBC_1072_MSI_TV_v3_Vset5_Tset2_2024-02-02_14h13.45.206.csv,1,13,3,2,z,0,1,3,tac,C,63,1,3C,2C,0,1,b,2.42050850000032,1,0,0,0,3C,2C,C32,2.63905732961526,0.50483702483809,0.498381745361095,0.496769548552982,0.5,0.496769958058461,0.506450761236099,0.5,0.495150576331442,0.5,0.498382568359375,0.501619077636499,0.496769137722475,0.5,0.49999958783188,0.496770368888974,0.501617842475438,0.495150161564323,0.504849838435677,0.495150161564323,0.504849838435677,0.497200742704396,0.497200742704396,-0.495150161564323,-0.00160174307634943,-0.495150161564323,4.0817022289572e-07,0.5,0.00323486328125,8.2433624096212e-07,1.15438342094421,30.3527570062262
