ID,filename,session,trial,visStimLeft,visStimRight,correctKey,leftCorrect,rightCorrect,secondStim,mod2Type,mod2Stim,frequency,rewardAccurate,stimPairLeft,stimPairRight,pCorrectLeft,pCorrectRight,key,reactionTime,choiceLeft,choiceRight,choiceAccurate,reward,chosenPair,otherPair,triplet,surprise,0A belief,1A belief,2A belief,3A belief,0B belief,1B belief,2B belief,3B belief,0C belief,1C belief,2C belief,3C belief,0D belief,1D belief,2D belief,3D belief,beliefPairNorm,beliefOtherPairNorm,beliefPair,beliefOtherPair,lik,corrLik,rewardPE,update2,rewardPEOP,update2OP,fit_percModel,fit_respModel,fit_startBelief,fit_alpha1,fit_alpha12,fit_alpha2,fit_alpha22,fit_nonDecisionTime,fit_weight,fit_startingBoundary,fit_startingPoint,fit_NLL
CBC_1037,CBC_1037_MSI_AV_v3_Vset3_Aset2_2024-01-04_12h44.35.607.csv,1,1,0,1,z,0,1,1,aud,B,63,1,0B,1B,0,1,z,2.73296630000004,0,1,1,1,1B,0B,B01,2.77258872223978,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.125988042007295,0.500071156923544,0.5,0.0393313404293623,0.5,-0.124890416064988,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.0786626808587245,0,0.249780832129977,0.0395153241527889,0.950161477721447,1.04209740781416,2.58371874317155,0.5,77.3925860242106
CBC_1037,CBC_1037_MSI_AV_v3_Vset3_Aset2_2024-01-04_12h44.35.607.csv,1,2,0,1,b,1,0,2,aud,A,63,1,0A,1A,1,0,b,2.36574830000018,1,0,1,1,0A,1A,A01,2.83321334405622,0.5,0.5,0.5,0.5,0.375109583935012,0.539331340429362,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.164846508702989,0.499064203035106,0.5,0.0393313404293623,0.5,-0.124890416064988,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.0786626808587245,0,0.249780832129977,0.0395153241527889,0.950161477721447,1.04209740781416,2.58371874317155,0.5,77.3925860242106
CBC_1037,CBC_1037_MSI_AV_v3_Vset3_Aset2_2024-01-04_12h44.35.607.csv,1,3,2,3,z,0,1,3,aud,D,63,1,2D,3D,0,1,z,2.70481790000031,0,1,1,1,3D,2D,D23,2.89037175789616,0.539331340429362,0.375109583935012,0.5,0.5,0.375109583935012,0.539331340429362,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.128644189612299,0.500105952990232,0.5,0.0393313404293623,0.5,-0.124890416064988,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.0786626808587245,0,0.249780832129977,0.0395153241527889,0.950161477721447,1.04209740781416,2.58371874317155,0.5,77.3925860242106
CBC_1037,CBC_1037_MSI_AV_v3_Vset3_Aset2_2024-01-04_12h44.35.607.csv,1,4,2,1,z,0,1,1,aud,B,9,1,2B,1B,0,1,b,1.45200280000017,1,0,0,0,2B,1B,B21,2.94443897916644,0.539331340429362,0.375109583935012,0.5,0.5,0.375109583935012,0.539331340429362,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.375109583935012,0.539331340429362,0.460668659570638,0.539331340429362,0.5,0.539331340429362,0.246765569660006,0.44710375248849,-0.5,-0,-0.460668659570638,0.0182034714099645,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.0786626808587245,0,0.249780832129977,0.0395153241527889,0.950161477721447,1.04209740781416,2.58371874317155,0.5,77.3925860242106
CBC_1037,CBC_1037_MSI_AV_v3_Vset3_Aset2_2024-01-04_12h44.35.607.csv,1,5,0,2,b,1,0,2,aud,A,27,1,0A,2A,1,0,b,1.58617470000036,1,0,1,1,0A,2A,A02,2.99573227355399,0.539331340429362,0.375109583935012,0.5,0.5,0.375109583935012,0.557534811839327,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.375109583935012,0.539331340429362,0.539331340429362,0.460668659570638,0.539331340429362,0.5,0.302982589911169,0.551873898943349,0.460668659570638,0.0362374317494215,0.5,-0.124890416064988,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.0786626808587245,0,0.249780832129977,0.0395153241527889,0.950161477721447,1.04209740781416,2.58371874317155,0.5,77.3925860242106
CBC_1037,CBC_1037_MSI_AV_v3_Vset3_Aset2_2024-01-04_12h44.35.607.csv,1,6,2,3,b,1,0,0,aud,C,63,1,2C,3C,1,0,z,3.48096060000034,0,1,0,0,3C,2C,C23,3.04452243772342,0.575568772178784,0.375109583935012,0.375109583935012,0.5,0.375109583935012,0.557534811839327,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.375109583935012,0.539331340429362,0.5,0.5,0.5,0.5,0.0725924564437015,0.500839860863021,-0.5,-0,-0.5,0.0197576620763945,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.0786626808587245,0,0.249780832129977,0.0395153241527889,0.950161477721447,1.04209740781416,2.58371874317155,0.5,77.3925860242106
CBC_1037,CBC_1037_MSI_AV_v3_Vset3_Aset2_2024-01-04_12h44.35.607.csv,1,7,1,3,z,0,1,3,aud,D,27,1,1D,3D,0,1,b,2.80498840000018,1,0,0,0,1D,3D,D13,3.09104245335832,0.575568772178784,0.375109583935012,0.375109583935012,0.5,0.375109583935012,0.557534811839327,0.5,0.5,0.5,0.5,0.519757662076394,0.5,0.5,0.5,0.375109583935012,0.539331340429362,0.460668659570638,0.539331340429362,0.5,0.539331340429362,0.106694470847138,0.446924329153825,-0.5,-0,-0.460668659570638,0.0182034714099645,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.0786626808587245,0,0.249780832129977,0.0395153241527889,0.950161477721447,1.04209740781416,2.58371874317155,0.5,77.3925860242106
CBC_1037,CBC_1037_MSI_AV_v3_Vset3_Aset2_2024-01-04_12h44.35.607.csv,1,8,1,0,z,0,1,2,aud,A,63,1,1A,0A,0,1,b,3.12122200000022,1,0,0,0,1A,0A,A10,3.13549421592915,0.575568772178784,0.375109583935012,0.375109583935012,0.5,0.375109583935012,0.557534811839327,0.5,0.5,0.5,0.5,0.519757662076394,0.5,0.5,0.5,0.375109583935012,0.557534811839327,0.306833105714048,0.693166894285952,0.375109583935012,0.575568772178784,0.0472016026682783,0.261427021504723,-0.375109583935012,-0,-0.424431227821216,0.0167715375479216,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.0786626808587245,0,0.249780832129977,0.0395153241527889,0.950161477721447,1.04209740781416,2.58371874317155,0.5,77.3925860242106
CBC_1037,CBC_1037_MSI_AV_v3_Vset3_Aset2_2024-01-04_12h44.35.607.csv,1,9,2,0,b,1,0,0,aud,C,27,1,2C,0C,1,0,b,1.45425579999983,1,0,1,1,2C,0C,C20,3.17805383034795,0.592340309726705,0.375109583935012,0.375109583935012,0.5,0.375109583935012,0.557534811839327,0.5,0.5,0.5,0.5,0.519757662076394,0.5,0.5,0.5,0.375109583935012,0.557534811839327,0.519757662076394,0.480242337923606,0.519757662076394,0.5,0.290315540126217,0.52716262634405,0.480242337923606,0.0377771497629323,0.5,-0.124890416064988,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.0786626808587245,0,0.249780832129977,0.0395153241527889,0.950161477721447,1.04209740781416,2.58371874317155,0.5,77.3925860242106
CBC_1037,CBC_1037_MSI_AV_v3_Vset3_Aset2_2024-01-04_12h44.35.607.csv,1,10,2,3,z,0,1,3,aud,D,63,1,2D,3D,0,1,z,3.03094710000005,0,1,1,1,3D,2D,D23,2.52572864430826,0.592340309726705,0.375109583935012,0.375109583935012,0.5,0.375109583935012,0.557534811839327,0.5,0.5,0.375109583935012,0.5,0.557534811839327,0.5,0.5,0.5,0.375109583935012,0.557534811839327,0.677328421371167,0.322671578628833,0.557534811839327,0.375109583935012,0.141299498767563,0.721809263788657,0.442465188160673,0.0348054978873785,0.375109583935012,-0.0936951840152166,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.0786626808587245,0,0.249780832129977,0.0395153241527889,0.950161477721447,1.04209740781416,2.58371874317155,0.5,77.3925860242106
