ID,filename,session,trial,visStimLeft,visStimRight,correctKey,leftCorrect,rightCorrect,secondStim,mod2Type,mod2Stim,frequency,rewardAccurate,stimPairLeft,stimPairRight,pCorrectLeft,pCorrectRight,key,reactionTime,choiceLeft,choiceRight,choiceAccurate,reward,chosenPair,otherPair,triplet,surprise,0A belief,1A belief,2A belief,3A belief,0B belief,1B belief,2B belief,3B belief,0C belief,1C belief,2C belief,3C belief,0D belief,1D belief,2D belief,3D belief,beliefPairNorm,beliefOtherPairNorm,beliefPair,beliefOtherPair,lik,corrLik,rewardPE,update2,fit_percModel,fit_respModel,fit_startBelief,fit_alpha1,fit_alpha12,fit_nonDecisionTime,fit_weight,fit_startingBoundary,fit_startingPoint,fit_NLL
CBC_1037,CBC_1037_MSI_AV_v3_Vset3_Aset2_2024-01-04_12h44.35.607.csv,1,1,0,1,z,0,1,1,aud,B,63,1,0B,1B,0,1,z,2.73296630000004,0,1,1,1,1B,0B,B01,2.77258872223978,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.123009491761766,0.500807917437538,0.5,0.10327588111423,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.206551762228461,0.037024700103083,0.897921263915036,2.33422053001238,2.63608671867119,0.5,79.0087857764096
CBC_1037,CBC_1037_MSI_AV_v3_Vset3_Aset2_2024-01-04_12h44.35.607.csv,1,2,0,1,b,1,0,2,aud,A,63,1,0A,1A,1,0,b,2.36574830000018,1,0,1,1,0A,1A,A01,2.83321334405622,0.5,0.5,0.5,0.5,0.5,0.60327588111423,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.159675760970199,0.501174375552788,0.5,0.10327588111423,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.206551762228461,0.037024700103083,0.897921263915036,2.33422053001238,2.63608671867119,0.5,79.0087857764096
CBC_1037,CBC_1037_MSI_AV_v3_Vset3_Aset2_2024-01-04_12h44.35.607.csv,1,3,2,3,z,0,1,3,aud,D,63,1,2D,3D,0,1,z,2.70481790000031,0,1,1,1,3D,2D,D23,2.89037175789616,0.60327588111423,0.5,0.5,0.5,0.5,0.60327588111423,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.125245313327607,0.499826579667258,0.5,0.10327588111423,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.206551762228461,0.037024700103083,0.897921263915036,2.33422053001238,2.63608671867119,0.5,79.0087857764096
CBC_1037,CBC_1037_MSI_AV_v3_Vset3_Aset2_2024-01-04_12h44.35.607.csv,1,4,2,1,z,0,1,1,aud,B,9,1,2B,1B,0,1,b,1.45200280000017,1,0,0,0,2B,1B,B21,2.94443897916644,0.60327588111423,0.5,0.5,0.5,0.5,0.60327588111423,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.60327588111423,0.453195804022323,0.546804195977677,0.5,0.60327588111423,0.197068101738782,0.360626664863631,-0.5,-0.0185123500515415,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.206551762228461,0.037024700103083,0.897921263915036,2.33422053001238,2.63608671867119,0.5,79.0087857764096
CBC_1037,CBC_1037_MSI_AV_v3_Vset3_Aset2_2024-01-04_12h44.35.607.csv,1,5,0,2,b,1,0,2,aud,A,27,1,0A,2A,1,0,b,1.58617470000036,1,0,1,1,0A,2A,A02,2.99573227355399,0.60327588111423,0.5,0.5,0.5,0.5,0.60327588111423,0.481487649948458,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.60327588111423,0.546804195977677,0.453195804022323,0.60327588111423,0.5,0.341086976996675,0.638789994714767,0.39672411888577,0.081944065874389,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.206551762228461,0.037024700103083,0.897921263915036,2.33422053001238,2.63608671867119,0.5,79.0087857764096
CBC_1037,CBC_1037_MSI_AV_v3_Vset3_Aset2_2024-01-04_12h44.35.607.csv,1,6,2,3,b,1,0,0,aud,C,63,1,2C,3C,1,0,z,3.48096060000034,0,1,0,0,3C,2C,C23,3.04452243772342,0.685219946988619,0.5,0.5,0.5,0.5,0.60327588111423,0.481487649948458,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.60327588111423,0.5,0.5,0.5,0.5,0.0720866738560764,0.499162477027451,-0.5,-0.0185123500515415,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.206551762228461,0.037024700103083,0.897921263915036,2.33422053001238,2.63608671867119,0.5,79.0087857764096
CBC_1037,CBC_1037_MSI_AV_v3_Vset3_Aset2_2024-01-04_12h44.35.607.csv,1,7,1,3,z,0,1,3,aud,D,27,1,1D,3D,0,1,b,2.80498840000018,1,0,0,0,1D,3D,D13,3.09104245335832,0.685219946988619,0.5,0.5,0.5,0.5,0.60327588111423,0.481487649948458,0.5,0.5,0.5,0.5,0.481487649948458,0.5,0.5,0.5,0.60327588111423,0.453195804022323,0.546804195977677,0.5,0.60327588111423,0.0835648378998229,0.359720036466963,-0.5,-0.0185123500515415,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.206551762228461,0.037024700103083,0.897921263915036,2.33422053001238,2.63608671867119,0.5,79.0087857764096
CBC_1037,CBC_1037_MSI_AV_v3_Vset3_Aset2_2024-01-04_12h44.35.607.csv,1,8,1,0,z,0,1,2,aud,A,63,1,1A,0A,0,1,b,3.12122200000022,1,0,0,0,1A,0A,A10,3.13549421592915,0.685219946988619,0.5,0.5,0.5,0.5,0.60327588111423,0.481487649948458,0.5,0.5,0.5,0.5,0.481487649948458,0.5,0.481487649948458,0.5,0.60327588111423,0.421862626654562,0.578137373345438,0.5,0.685219946988619,0.0497507881995604,0.276742257525324,-0.5,-0.0185123500515415,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.206551762228461,0.037024700103083,0.897921263915036,2.33422053001238,2.63608671867119,0.5,79.0087857764096
CBC_1037,CBC_1037_MSI_AV_v3_Vset3_Aset2_2024-01-04_12h44.35.607.csv,1,9,2,0,b,1,0,0,aud,C,27,1,2C,0C,1,0,b,1.45425579999983,1,0,1,1,2C,0C,C20,3.17805383034795,0.685219946988619,0.481487649948458,0.5,0.5,0.5,0.60327588111423,0.481487649948458,0.5,0.5,0.5,0.5,0.481487649948458,0.5,0.481487649948458,0.5,0.60327588111423,0.5,0.5,0.5,0.5,0.265705501282328,0.499590939989252,0.5,0.10327588111423,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.206551762228461,0.037024700103083,0.897921263915036,2.33422053001238,2.63608671867119,0.5,79.0087857764096
CBC_1037,CBC_1037_MSI_AV_v3_Vset3_Aset2_2024-01-04_12h44.35.607.csv,1,10,2,3,z,0,1,3,aud,D,63,1,2D,3D,0,1,z,3.03094710000005,0,1,1,1,3D,2D,D23,2.52572864430826,0.685219946988619,0.481487649948458,0.5,0.5,0.5,0.60327588111423,0.481487649948458,0.5,0.5,0.5,0.60327588111423,0.481487649948458,0.5,0.481487649948458,0.5,0.60327588111423,0.546804195977677,0.453195804022323,0.60327588111423,0.5,0.126269184582627,0.641738121355618,0.39672411888577,0.081944065874389,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.206551762228461,0.037024700103083,0.897921263915036,2.33422053001238,2.63608671867119,0.5,79.0087857764096
CBC_1037,CBC_1037_MSI_AV_v3_Vset3_Aset2_2024-01-04_12h44.35.607.csv,1,11,1,0,b,1,0,1,aud,B,63,1,1B,0B,1,0,b,2.91044550000015,1,0,1,1,1B,0B,B10,3.25809653802148,0.685219946988619,0.481487649948458,0.5,0.5,0.5,0.60327588111423,0.481487649948458,0.5,0.5,0.5,0.60327588111423,0.481487649948458,0.5,0.481487649948458,0.5,0.685219946988619,0.546804195977677,0.453195804022323,0.60327588111423,0.5,0.137513891471098,0.639526105348545,0.39672411888577,0.081944065874389,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.206551762228461,0.037024700103083,0.897921263915036,2.33422053001238,2.63608671867119,0.5,79.0087857764096
