ID,filename,session,trial,visStimLeft,secondStim,mod2Type,frequency,rewardAccurate,yesKey,mod2Stim,stimPair,match,key,reactionTime,choice,choiceAccurate,reward,simpleSurprise
CBC_1107,CBC_1107_MSI_TV_v1_Vset2_Aset2_2024-04-26_17h17.51.939.csv,2,1,1,2,tac,0.36,1,z,C,1C,0,b,1.87376750000112,0,1,1,2.19722457733622
CBC_1107,CBC_1107_MSI_TV_v1_Vset2_Aset2_2024-04-26_17h17.51.939.csv,2,2,0,0,tac,0.5,1,z,A,0A,1,z,0.864543200000298,1,1,1,2.30258509299405
CBC_1107,CBC_1107_MSI_TV_v1_Vset2_Aset2_2024-04-26_17h17.51.939.csv,2,3,2,2,tac,0.5,1,z,C,2C,1,z,1.53601940000135,1,1,1,2.39789527279837
CBC_1107,CBC_1107_MSI_TV_v1_Vset2_Aset2_2024-04-26_17h17.51.939.csv,2,4,0,0,tac,0.5,1,z,A,0A,1,z,1.92892360000042,1,1,1,1.79175946922805
CBC_1107,CBC_1107_MSI_TV_v1_Vset2_Aset2_2024-04-26_17h17.51.939.csv,2,5,2,1,tac,0.14,1,z,B,2B,0,b,1.1640238000009,0,1,1,2.56494935746154
CBC_1107,CBC_1107_MSI_TV_v1_Vset2_Aset2_2024-04-26_17h17.51.939.csv,2,6,0,0,tac,0.5,1,z,A,0A,1,z,1.59654590000082,1,1,1,1.54044504094715
CBC_1107,CBC_1107_MSI_TV_v1_Vset2_Aset2_2024-04-26_17h17.51.939.csv,2,7,1,2,tac,0.36,1,z,C,1C,0,z,1.37580720000096,1,0,0,2.01490302054226
CBC_1107,CBC_1107_MSI_TV_v1_Vset2_Aset2_2024-04-26_17h17.51.939.csv,2,8,2,0,tac,0.36,1,z,A,2A,0,b,1.46676100000059,0,1,1,2.77258872223978
CBC_1107,CBC_1107_MSI_TV_v1_Vset2_Aset2_2024-04-26_17h17.51.939.csv,2,9,1,1,tac,0.5,1,z,B,1B,1,b,1.60068290000072,0,0,0,2.83321334405622
CBC_1107,CBC_1107_MSI_TV_v1_Vset2_Aset2_2024-04-26_17h17.51.939.csv,2,10,2,0,tac,0.36,1,z,A,2A,0,b,1.22520030000032,0,1,1,2.19722457733622
CBC_1107,CBC_1107_MSI_TV_v1_Vset2_Aset2_2024-04-26_17h17.51.939.csv,2,11,1,1,tac,0.5,1,z,B,1B,1,z,1.64703989999998,1,1,1,2.2512917986065
CBC_1107,CBC_1107_MSI_TV_v1_Vset2_Aset2_2024-04-26_17h17.51.939.csv,2,12,2,2,tac,0.5,1,z,C,2C,1,z,2.9771535000009,1,1,1,2.30258509299405
CBC_1107,CBC_1107_MSI_TV_v1_Vset2_Aset2_2024-04-26_17h17.51.939.csv,2,13,0,1,tac,0.36,1,z,B,0B,0,b,1.3844437000007,0,1,1,3.04452243772342
CBC_1107,CBC_1107_MSI_TV_v1_Vset2_Aset2_2024-04-26_17h17.51.939.csv,2,14,1,0,tac,0.14,1,z,A,1A,0,b,1.4909974000002,0,1,1,3.09104245335832
CBC_1107,CBC_1107_MSI_TV_v1_Vset2_Aset2_2024-04-26_17h17.51.939.csv,2,15,2,2,tac,0.5,1,z,C,2C,1,z,1.61466750000091,1,1,1,2.03688192726104
CBC_1107,CBC_1107_MSI_TV_v1_Vset2_Aset2_2024-04-26_17h17.51.939.csv,2,16,1,1,tac,0.5,1,z,B,1B,1,z,1.40714440000102,1,1,1,2.07944154167984
CBC_1107,CBC_1107_MSI_TV_v1_Vset2_Aset2_2024-04-26_17h17.51.939.csv,2,17,2,2,tac,0.5,1,z,C,2C,1,z,1.35429640000075,1,1,1,1.83258146374831
CBC_1107,CBC_1107_MSI_TV_v1_Vset2_Aset2_2024-04-26_17h17.51.939.csv,2,18,0,1,tac,0.36,1,z,B,0B,0,b,1.32619330000125,0,1,1,2.56494935746154
CBC_1107,CBC_1107_MSI_TV_v1_Vset2_Aset2_2024-04-26_17h17.51.939.csv,2,19,2,0,tac,0.36,1,z,A,2A,0,b,1.18707489999997,0,1,1,2.19722457733622
CBC_1107,CBC_1107_MSI_TV_v1_Vset2_Aset2_2024-04-26_17h17.51.939.csv,2,20,0,2,tac,0.14,1,z,C,0C,0,b,1.36268560000099,0,1,1,3.3322045101752
CBC_1107,CBC_1107_MSI_TV_v1_Vset2_Aset2_2024-04-26_17h17.51.939.csv,2,21,1,1,tac,0.5,0,z,B,1B,1,z,1.76415630000065,1,1,0,1.98100146886658
CBC_1107,CBC_1107_MSI_TV_v1_Vset2_Aset2_2024-04-26_17h17.51.939.csv,2,22,0,0,tac,0.5,1,z,A,0A,1,b,3.63038600000073,0,0,0,2.01490302054226
CBC_1107,CBC_1107_MSI_TV_v1_Vset2_Aset2_2024-04-26_17h17.51.939.csv,2,23,1,2,tac,0.36,1,z,C,1C,0,b,1.90173120000145,0,1,1,2.33537491581704
CBC_1107,CBC_1107_MSI_TV_v1_Vset2_Aset2_2024-04-26_17h17.51.939.csv,2,24,2,1,tac,0.14,1,z,B,2B,0,b,1.3899104000011,0,1,1,2.77258872223978
CBC_1107,CBC_1107_MSI_TV_v1_Vset2_Aset2_2024-04-26_17h17.51.939.csv,2,25,0,0,tac,0.5,1,z,A,0A,1,z,1.79801860000134,1,1,1,1.88706964903238
CBC_1107,CBC_1107_MSI_TV_v1_Vset2_Aset2_2024-04-26_17h17.51.939.csv,2,26,1,1,tac,0.5,1,z,B,1B,1,b,3.99676380000074,0,0,0,1.91692261218206
CBC_1107,CBC_1107_MSI_TV_v1_Vset2_Aset2_2024-04-26_17h17.51.939.csv,2,27,2,0,tac,0.36,1,z,A,2A,0,b,1.61007090000021,0,1,1,2.16905370036952
CBC_1107,CBC_1107_MSI_TV_v1_Vset2_Aset2_2024-04-26_17h17.51.939.csv,2,28,0,1,tac,0.36,1,z,B,0B,0,b,2.94981130000087,0,1,1,2.484906649788
