ID,filename,session,trial,visStimLeft,secondStim,mod2Type,frequency,rewardAccurate,yesKey,mod2Stim,stimPair,match,key,reactionTime,choice,choiceAccurate,reward,simpleSurprise
CBC_P018,CBC_P018_AV_prob0.9_Vset4_Aset1_2023-03-31_16h21.18.455.csv,1,1,0,1,aud,0.35,1,b,B,0B,0,b,2.14745819999735,1,0,0,2.19722457733622
CBC_P018,CBC_P018_AV_prob0.9_Vset4_Aset1_2023-03-31_16h21.18.455.csv,1,2,2,0,aud,0.5,1,b,C,2C,1,z,2.31589179999901,0,0,0,2.30258509299405
CBC_P018,CBC_P018_AV_prob0.9_Vset4_Aset1_2023-03-31_16h21.18.455.csv,1,3,1,1,aud,0.5,1,b,B,1B,1,b,1.40554639999937,1,1,1,2.39789527279837
CBC_P018,CBC_P018_AV_prob0.9_Vset4_Aset1_2023-03-31_16h21.18.455.csv,1,4,2,0,aud,0.5,1,b,C,2C,1,b,1.95399929999803,1,1,1,1.79175946922805
CBC_P018,CBC_P018_AV_prob0.9_Vset4_Aset1_2023-03-31_16h21.18.455.csv,1,5,1,1,aud,0.5,1,b,B,1B,1,b,2.2538973999981,1,1,1,1.87180217690159
CBC_P018,CBC_P018_AV_prob0.9_Vset4_Aset1_2023-03-31_16h21.18.455.csv,1,6,2,2,aud,0.35,1,b,A,2A,0,z,2.31406179999794,0,1,1,2.63905732961526
CBC_P018,CBC_P018_AV_prob0.9_Vset4_Aset1_2023-03-31_16h21.18.455.csv,1,7,0,1,aud,0.35,1,b,B,0B,0,z,2.76006649999908,0,1,1,2.01490302054226
CBC_P018,CBC_P018_AV_prob0.9_Vset4_Aset1_2023-03-31_16h21.18.455.csv,1,8,1,0,aud,0.35,1,b,C,1C,0,z,2.85942149999937,0,1,1,2.77258872223978
CBC_P018,CBC_P018_AV_prob0.9_Vset4_Aset1_2023-03-31_16h21.18.455.csv,1,9,0,2,aud,0.5,0,b,A,0A,1,b,2.38050599999951,1,1,0,2.83321334405622
CBC_P018,CBC_P018_AV_prob0.9_Vset4_Aset1_2023-03-31_16h21.18.455.csv,1,10,2,0,aud,0.5,1,b,C,2C,1,b,2.31192909999845,1,1,1,1.79175946922805
CBC_P018,CBC_P018_AV_prob0.9_Vset4_Aset1_2023-03-31_16h21.18.455.csv,1,11,0,2,aud,0.5,1,b,A,0A,1,b,2.47150609999881,1,1,1,2.2512917986065
CBC_P018,CBC_P018_AV_prob0.9_Vset4_Aset1_2023-03-31_16h21.18.455.csv,1,12,1,0,aud,0.35,1,b,C,1C,0,z,2.39987599999768,0,1,1,2.30258509299405
CBC_P018,CBC_P018_AV_prob0.9_Vset4_Aset1_2023-03-31_16h21.18.455.csv,1,13,2,1,aud,0.15,1,b,B,2B,0,z,2.08432229999744,0,1,1,3.04452243772342
CBC_P018,CBC_P018_AV_prob0.9_Vset4_Aset1_2023-03-31_16h21.18.455.csv,1,14,1,2,aud,0.15,1,b,A,1A,0,z,1.26259479999862,0,1,1,3.09104245335832
CBC_P018,CBC_P018_AV_prob0.9_Vset4_Aset1_2023-03-31_16h21.18.455.csv,1,15,2,0,aud,0.5,1,b,C,2C,1,b,2.35970939999788,1,1,1,1.74919985480926
CBC_P018,CBC_P018_AV_prob0.9_Vset4_Aset1_2023-03-31_16h21.18.455.csv,1,16,0,2,aud,0.5,1,b,A,0A,1,b,2.3260225999984,1,1,1,2.07944154167984
CBC_P018,CBC_P018_AV_prob0.9_Vset4_Aset1_2023-03-31_16h21.18.455.csv,1,17,1,0,aud,0.35,1,b,C,1C,0,z,2.36037479999868,0,1,1,2.12026353620009
CBC_P018,CBC_P018_AV_prob0.9_Vset4_Aset1_2023-03-31_16h21.18.455.csv,1,18,2,1,aud,0.15,1,b,B,2B,0,z,2.29593359999853,0,1,1,2.56494935746154
CBC_P018,CBC_P018_AV_prob0.9_Vset4_Aset1_2023-03-31_16h21.18.455.csv,1,19,1,0,aud,0.35,0,b,C,1C,0,z,2.39064679999865,0,1,0,1.90954250488444
CBC_P018,CBC_P018_AV_prob0.9_Vset4_Aset1_2023-03-31_16h21.18.455.csv,1,20,0,2,aud,0.5,1,b,A,0A,1,b,2.22247679999782,1,1,1,1.94591014905531
CBC_P018,CBC_P018_AV_prob0.9_Vset4_Aset1_2023-03-31_16h21.18.455.csv,1,21,2,0,aud,0.5,0,b,C,2C,1,b,2.32694079999965,1,1,0,1.75785791755237
CBC_P018,CBC_P018_AV_prob0.9_Vset4_Aset1_2023-03-31_16h21.18.455.csv,1,22,1,1,aud,0.5,1,b,B,1B,1,b,2.27523079999992,1,1,1,2.30258509299405
CBC_P018,CBC_P018_AV_prob0.9_Vset4_Aset1_2023-03-31_16h21.18.455.csv,1,23,0,0,aud,0.15,1,b,C,0C,0,z,2.30421169999863,0,1,1,3.43398720448515
CBC_P018,CBC_P018_AV_prob0.9_Vset4_Aset1_2023-03-31_16h21.18.455.csv,1,24,1,1,aud,0.5,1,b,B,1B,1,b,2.07732329999817,1,1,1,2.07944154167984
CBC_P018,CBC_P018_AV_prob0.9_Vset4_Aset1_2023-03-31_16h21.18.455.csv,1,25,2,2,aud,0.35,1,b,A,2A,0,z,1.22501739999825,0,1,1,2.80336038090653
CBC_P018,CBC_P018_AV_prob0.9_Vset4_Aset1_2023-03-31_16h21.18.455.csv,1,26,0,1,aud,0.35,1,b,B,0B,0,z,2.1536705999988,0,1,1,2.42774823594805
CBC_P018,CBC_P018_AV_prob0.9_Vset4_Aset1_2023-03-31_16h21.18.455.csv,1,27,2,2,aud,0.35,1,b,A,2A,0,z,0.905476699997962,0,1,1,2.4567357728213
CBC_P018,CBC_P018_AV_prob0.9_Vset4_Aset1_2023-03-31_16h21.18.455.csv,1,28,1,1,aud,0.5,1,b,B,1B,1,b,1.1536466999969,1,1,1,1.97408102602201
CBC_P018,CBC_P018_AV_prob0.9_Vset4_Aset1_2023-03-31_16h21.18.455.csv,1,29,0,2,aud,0.5,1,b,A,0A,1,b,1.14291579999917,1,1,1,2.00148000021012
CBC_P018,CBC_P018_AV_prob0.9_Vset4_Aset1_2023-03-31_16h21.18.455.csv,1,30,1,1,aud,0.5,1,b,B,1B,1,b,1.62646509999831,1,1,1,1.84582669049833
CBC_P018,CBC_P018_AV_prob0.9_Vset4_Aset1_2023-03-31_16h21.18.455.csv,1,31,2,2,aud,0.35,1,b,A,2A,0,z,0.82262659999833,0,1,1,2.27726728500976
CBC_P018,CBC_P018_AV_prob0.9_Vset4_Aset1_2023-03-31_16h21.18.455.csv,1,32,0,0,aud,0.15,0,b,C,0C,0,z,0.985153599998739,0,1,0,2.99573227355399
CBC_P018,CBC_P018_AV_prob0.9_Vset4_Aset1_2023-03-31_16h21.18.455.csv,1,33,1,1,aud,0.5,1,b,B,1B,1,b,2.27183609999884,1,1,1,1.76766191764899
CBC_P018,CBC_P018_AV_prob0.9_Vset4_Aset1_2023-03-31_16h21.18.455.csv,1,34,0,2,aud,0.5,1,b,A,0A,1,b,0.974285999998756,1,1,1,1.94591014905531
CBC_P018,CBC_P018_AV_prob0.9_Vset4_Aset1_2023-03-31_16h21.18.455.csv,1,35,1,0,aud,0.35,1,b,C,1C,0,z,1.12949479999952,0,1,1,2.15176220325946
CBC_P018,CBC_P018_AV_prob0.9_Vset4_Aset1_2023-03-31_16h21.18.455.csv,1,36,0,1,aud,0.35,1,b,B,0B,0,z,0.902825099998154,0,1,1,2.39789527279837
CBC_P018,CBC_P018_AV_prob0.9_Vset4_Aset1_2023-03-31_16h21.18.455.csv,1,37,1,2,aud,0.15,1,b,A,1A,0,z,1.07754719999866,0,1,1,3.11351530921037
CBC_P018,CBC_P018_AV_prob0.9_Vset4_Aset1_2023-03-31_16h21.18.455.csv,1,38,2,0,aud,0.5,1,b,C,2C,1,b,1.38364029999866,1,1,1,2.03688192726104
CBC_P018,CBC_P018_AV_prob0.9_Vset4_Aset1_2023-03-31_16h21.18.455.csv,1,39,0,2,aud,0.5,1,b,A,0A,1,z,0.803116299997782,0,0,0,1.90423745265475
CBC_P018,CBC_P018_AV_prob0.9_Vset4_Aset1_2023-03-31_16h21.18.455.csv,1,40,2,0,aud,0.5,1,b,C,2C,1,b,1.82193579999876,1,1,1,1.92529086185258
CBC_P018,CBC_P018_AV_prob0.9_Vset4_Aset1_2023-03-31_16h21.18.455.csv,1,41,0,1,aud,0.35,1,b,B,0B,0,z,0.96801239999877,0,1,1,2.28238238567653
CBC_P018,CBC_P018_AV_prob0.9_Vset4_Aset1_2023-03-31_16h21.18.455.csv,1,42,1,0,aud,0.35,1,b,C,1C,0,z,1.83184299999812,0,1,1,2.12026353620009
CBC_P018,CBC_P018_TV_prob0.9_Vset2_Tset2_2023-03-31_16h13.25.375.csv,2,1,2,0,tac,0.5,1,b,C,2C,1,z,-47.4742330999998,0,0,0,2.19722457733622
CBC_P018,CBC_P018_TV_prob0.9_Vset2_Tset2_2023-03-31_16h13.25.375.csv,2,2,1,1,tac,0.5,1,b,B,1B,1,b,2.55918070000007,1,1,1,2.30258509299405
CBC_P018,CBC_P018_TV_prob0.9_Vset2_Tset2_2023-03-31_16h13.25.375.csv,2,3,0,0,tac,0.15,1,b,C,0C,0,z,2.51408090000041,0,1,1,2.39789527279837
