"ID";"trials_runs.thisN";"secondStim";"trials_runs.visual_stim_left";"trials_runs.presentationFrequncy";"response_runs.keys";"response_runs.rt";"trials_runs.correct_answer";"trials_runs.feedback_given";"session";"tsDifficulty";"prob.Feedback";"version";"totalAccuracy";"totalError";"outlier200ms";"outlierSD";"omission";"validTrials";"modality";"stimType";"logfile";"group";"trials_runs.visual_stim_right";"trials_runs.correctKey"
"CBC_1077";"10";"1";"0";"14";"b";"2,73366209999949206";"1";"1";"3";"easy";"0,95";"v1";"0,636363636363636";"0,3636363636363636";"0";"0";"0";"1";"av";"env";"CBC_1077_MSI_AV_v1_Vset3_Aset2_2024-02-16_16h07.43.793.csv";"children";NA;NA
"CBC_1077";"11";"0";"1";"50";"None";NA;NA;"3";"3";"easy";"0,95";"v1";"0,636363636363636";"0,3636363636363636";NA;NA;"1";"0";"av";"env";"CBC_1077_MSI_AV_v1_Vset3_Aset2_2024-02-16_16h07.43.793.csv";"children";NA;NA
"CBC_1077";"12";"2";"2";"36";"b";"1,41579339999952936";"1";"1";"3";"easy";"0,95";"v1";"0,666666666666667";"0,3333333333333334";"0";"0";"0";"1";"av";"env";"CBC_1077_MSI_AV_v1_Vset3_Aset2_2024-02-16_16h07.43.793.csv";"children";NA;NA
"CBC_1077";"13";"1";"1";"36";"z";"3,01816969999890716";"0";"0";"3";"easy";"0,95";"v1";"0,615384615384615";"0,3846153846153846";"0";"0";"0";"1";"av";"env";"CBC_1077_MSI_AV_v1_Vset3_Aset2_2024-02-16_16h07.43.793.csv";"children";NA;NA
"CBC_1077";"14";"2";"2";"36";"b";"1,60104449999926146";"1";"1";"3";"easy";"0,95";"v1";"0,642857142857143";"0,3571428571428571";"0";"0";"0";"1";"av";"env";"CBC_1077_MSI_AV_v1_Vset3_Aset2_2024-02-16_16h07.43.793.csv";"children";NA;NA
"CBC_1077";"15";"0";"1";"50";"z";"3,56760559999929683";"1";"1";"3";"easy";"0,95";"v1";"0,666666666666667";"0,3333333333333334";"0";"0";"0";"1";"av";"env";"CBC_1077_MSI_AV_v1_Vset3_Aset2_2024-02-16_16h07.43.793.csv";"children";NA;NA
"CBC_1077";"16";"2";"2";"36";"b";"0,96519949999856181";"1";"1";"3";"easy";"0,95";"v1";"0,687500000000000";"0,3125000000000000";"0";"0";"0";"1";"av";"env";"CBC_1077_MSI_AV_v1_Vset3_Aset2_2024-02-16_16h07.43.793.csv";"children";NA;NA
"CBC_1077";"17";"0";"1";"50";"z";"1,24178870000105235";"1";"1";"3";"easy";"0,95";"v1";"0,705882352941177";"0,2941176470588235";"0";"0";"0";"1";"av";"env";"CBC_1077_MSI_AV_v1_Vset3_Aset2_2024-02-16_16h07.43.793.csv";"children";NA;NA
"CBC_1077";"18";"2";"0";"50";"z";"1,44813510000130918";"1";"1";"3";"easy";"0,95";"v1";"0,722222222222222";"0,2777777777777778";"0";"0";"0";"1";"av";"env";"CBC_1077_MSI_AV_v1_Vset3_Aset2_2024-02-16_16h07.43.793.csv";"children";NA;NA
"CBC_1077";"19";"1";"2";"50";"z";"2,78609099999994214";"1";"1";"3";"easy";"0,95";"v1";"0,736842105263158";"0,2631578947368421";"0";"0";"0";"1";"av";"env";"CBC_1077_MSI_AV_v1_Vset3_Aset2_2024-02-16_16h07.43.793.csv";"children";NA;NA
"CBC_1077";"20";"1";"2";"50";"z";"1,82672110000021348";"1";"1";"3";"easy";"0,95";"v1";"0,750000000000000";"0,2500000000000000";"0";"0";"0";"1";"av";"env";"CBC_1077_MSI_AV_v1_Vset3_Aset2_2024-02-16_16h07.43.793.csv";"children";NA;NA
"CBC_1077";"21";"0";"0";"36";"b";"2,26463119999971241";"1";"1";"3";"easy";"0,95";"v1";"0,761904761904762";"0,2380952380952381";"0";"0";"0";"1";"av";"env";"CBC_1077_MSI_AV_v1_Vset3_Aset2_2024-02-16_16h07.43.793.csv";"children";NA;NA
"CBC_1077";"22";"2";"1";"14";"z";"1,66409050000038405";"0";"0";"3";"easy";"0,95";"v1";"0,727272727272727";"0,2727272727272727";"0";"0";"0";"1";"av";"env";"CBC_1077_MSI_AV_v1_Vset3_Aset2_2024-02-16_16h07.43.793.csv";"children";NA;NA
"CBC_1077";"23";"0";"2";"14";"b";"2,87134520000108751";"1";"1";"3";"easy";"0,95";"v1";"0,739130434782609";"0,2608695652173914";"0";"0";"0";"1";"av";"env";"CBC_1077_MSI_AV_v1_Vset3_Aset2_2024-02-16_16h07.43.793.csv";"children";NA;NA
"CBC_1077";"24";"2";"0";"50";"z";"0,06375010000010661";"1";"0";"3";"easy";"0,95";"v1";"0,750000000000000";"0,2500000000000000";"1";"0";"0";"0";"av";"env";"CBC_1077_MSI_AV_v1_Vset3_Aset2_2024-02-16_16h07.43.793.csv";"children";NA;NA
"CBC_1077";"25";"1";"1";"36";"b";"3,03225009999914619";"1";"1";"3";"easy";"0,95";"v1";"0,760000000000000";"0,2400000000000000";"0";"0";"0";"1";"av";"env";"CBC_1077_MSI_AV_v1_Vset3_Aset2_2024-02-16_16h07.43.793.csv";"children";NA;NA
"CBC_1077";"26";"2";"0";"50";"z";"1,50688769999942451";"1";"1";"3";"easy";"0,95";"v1";"0,769230769230769";"0,2307692307692307";"0";"0";"0";"1";"av";"env";"CBC_1077_MSI_AV_v1_Vset3_Aset2_2024-02-16_16h07.43.793.csv";"children";NA;NA
"CBC_1077";"27";"1";"1";"36";"b";"3,03980610000144225";"1";"1";"3";"easy";"0,95";"v1";"0,777777777777778";"0,2222222222222222";"0";"0";"0";"1";"av";"env";"CBC_1077_MSI_AV_v1_Vset3_Aset2_2024-02-16_16h07.43.793.csv";"children";NA;NA
"CBC_1077";"28";"0";"2";"14";"b";"1,69259959999908460";"1";"1";"3";"easy";"0,95";"v1";"0,785714285714286";"0,2142857142857143";"0";"0";"0";"1";"av";"env";"CBC_1077_MSI_AV_v1_Vset3_Aset2_2024-02-16_16h07.43.793.csv";"children";NA;NA
"CBC_1077";"29";"2";"0";"50";"z";"1,15357870000116236";"1";"1";"3";"easy";"0,95";"v1";"0,793103448275862";"0,2068965517241379";"0";"0";"0";"1";"av";"env";"CBC_1077_MSI_AV_v1_Vset3_Aset2_2024-02-16_16h07.43.793.csv";"children";NA;NA
"CBC_1077";"30";"0";"1";"50";"b";"2,92259659999945143";"0";"0";"3";"easy";"0,95";"v1";"0,766666666666667";"0,2333333333333333";"0";"0";"0";"1";"av";"env";"CBC_1077_MSI_AV_v1_Vset3_Aset2_2024-02-16_16h07.43.793.csv";"children";NA;NA
"CBC_1077";"31";"2";"0";"50";"z";"1,80910260000018752";"1";"1";"3";"easy";"0,95";"v1";"0,774193548387097";"0,2258064516129032";"0";"0";"0";"1";"av";"env";"CBC_1077_MSI_AV_v1_Vset3_Aset2_2024-02-16_16h07.43.793.csv";"children";NA;NA
"CBC_1077";"32";"1";"1";"36";"b";"3,26230439999926602";"1";"1";"3";"easy";"0,95";"v1";"0,781250000000000";"0,2187500000000000";"0";"0";"0";"1";"av";"env";"CBC_1077_MSI_AV_v1_Vset3_Aset2_2024-02-16_16h07.43.793.csv";"children";NA;NA
"CBC_1077";"33";"0";"0";"36";"b";"2,57497809999949823";"1";"1";"3";"easy";"0,95";"v1";"0,787878787878788";"0,2121212121212122";"0";"0";"0";"1";"av";"env";"CBC_1077_MSI_AV_v1_Vset3_Aset2_2024-02-16_16h07.43.793.csv";"children";NA;NA
"CBC_1077";"34";"1";"2";"50";"z";"3,05881120000049123";"1";"0";"3";"easy";"0,95";"v1";"0,794117647058823";"0,2058823529411765";"0";"0";"0";"1";"av";"env";"CBC_1077_MSI_AV_v1_Vset3_Aset2_2024-02-16_16h07.43.793.csv";"children";NA;NA
"CBC_1077";"35";"0";"0";"36";"z";"3,84850289999849338";"0";"0";"3";"easy";"0,95";"v1";"0,771428571428571";"0,2285714285714285";"0";"0";"0";"1";"av";"env";"CBC_1077_MSI_AV_v1_Vset3_Aset2_2024-02-16_16h07.43.793.csv";"children";NA;NA
"CBC_1077";"36";"1";"2";"50";"b";"3,21510690000104660";"0";"0";"3";"easy";"0,95";"v1";"0,750000000000000";"0,2500000000000000";"0";"0";"0";"1";"av";"env";"CBC_1077_MSI_AV_v1_Vset3_Aset2_2024-02-16_16h07.43.793.csv";"children";NA;NA
"CBC_1077";"37";"0";"1";"50";"z";"1,40109319999828585";"1";"1";"3";"easy";"0,95";"v1";"0,756756756756757";"0,2432432432432432";"0";"0";"0";"1";"av";"env";"CBC_1077_MSI_AV_v1_Vset3_Aset2_2024-02-16_16h07.43.793.csv";"children";NA;NA
"CBC_1077";"38";"0";"1";"50";"z";"2,25615879999895697";"1";"1";"3";"easy";"0,95";"v1";"0,763157894736842";"0,2368421052631579";"0";"0";"0";"1";"av";"env";"CBC_1077_MSI_AV_v1_Vset3_Aset2_2024-02-16_16h07.43.793.csv";"children";NA;NA
"CBC_1077";"39";"2";"2";"36";"b";"1,77327249999871128";"1";"1";"3";"easy";"0,95";"v1";"0,769230769230769";"0,2307692307692307";"0";"0";"0";"1";"av";"env";"CBC_1077_MSI_AV_v1_Vset3_Aset2_2024-02-16_16h07.43.793.csv";"children";NA;NA
"CBC_1077";"40";"1";"0";"14";"b";"3,60652680000021064";"1";"1";"3";"easy";"0,95";"v1";"0,775000000000000";"0,2250000000000000";"0";"0";"0";"1";"av";"env";"CBC_1077_MSI_AV_v1_Vset3_Aset2_2024-02-16_16h07.43.793.csv";"children";NA;NA
"CBC_1077";"41";"2";"2";"36";"z";"1,09747570000035921";"0";"0";"3";"easy";"0,95";"v1";"0,756097560975610";"0,2439024390243902";"0";"0";"0";"1";"av";"env";"CBC_1077_MSI_AV_v1_Vset3_Aset2_2024-02-16_16h07.43.793.csv";"children";NA;NA
"CBC_1080";"0";"1";"0";"50";"z";"2,50788569999895117";"1";"1";"1";"easy";"0,95";"v1";"1,000000000000000";"0,0000000000000000";"0";"0";"0";"1";"av";"env";"CBC_1080_MSI_AV_v1_Vset5_Aset1_2024-04-12_14h59.49.236.csv";"children";NA;NA
"CBC_1080";"1";"0";"1";"36";"b";"4,28882429999976011";"1";"1";"1";"easy";"0,95";"v1";"1,000000000000000";"0,0000000000000000";"0";"0";"0";"1";"av";"env";"CBC_1080_MSI_AV_v1_Vset5_Aset1_2024-04-12_14h59.49.236.csv";"children";NA;NA
"CBC_1080";"2";"2";"0";"36";"b";"2,33998729999893840";"1";"1";"1";"easy";"0,95";"v1";"1,000000000000000";"0,0000000000000000";"0";"0";"0";"1";"av";"env";"CBC_1080_MSI_AV_v1_Vset5_Aset1_2024-04-12_14h59.49.236.csv";"children";NA;NA
"CBC_1080";"3";"0";"2";"50";"b";"1,01663719999942259";"0";"0";"1";"easy";"0,95";"v1";"0,750000000000000";"0,2500000000000000";"0";"0";"0";"1";"av";"env";"CBC_1080_MSI_AV_v1_Vset5_Aset1_2024-04-12_14h59.49.236.csv";"children";NA;NA
"CBC_1080";"4";"1";"0";"50";"z";"1,25103609999951004";"1";"1";"1";"easy";"0,95";"v1";"0,800000000000000";"0,2000000000000000";"0";"0";"0";"1";"av";"env";"CBC_1080_MSI_AV_v1_Vset5_Aset1_2024-04-12_14h59.49.236.csv";"children";NA;NA
"CBC_1080";"5";"0";"2";"50";"b";"2,07877619999999297";"0";"0";"1";"easy";"0,95";"v1";"0,666666666666667";"0,3333333333333334";"0";"0";"0";"1";"av";"env";"CBC_1080_MSI_AV_v1_Vset5_Aset1_2024-04-12_14h59.49.236.csv";"children";NA;NA
"CBC_1080";"6";"1";"1";"14";"z";"1,26371649999964575";"0";"0";"1";"easy";"0,95";"v1";"0,571428571428571";"0,4285714285714286";"0";"0";"0";"1";"av";"env";"CBC_1080_MSI_AV_v1_Vset5_Aset1_2024-04-12_14h59.49.236.csv";"children";NA;NA
"CBC_1080";"7";"2";"0";"36";"b";"2,36824779999915336";"1";"1";"1";"easy";"0,95";"v1";"0,625000000000000";"0,3750000000000000";"0";"0";"0";"1";"av";"env";"CBC_1080_MSI_AV_v1_Vset5_Aset1_2024-04-12_14h59.49.236.csv";"children";NA;NA
"CBC_1080";"8";"0";"2";"50";"b";"2,02066730000024108";"0";"0";"1";"easy";"0,95";"v1";"0,555555555555556";"0,4444444444444444";"0";"0";"0";"1";"av";"env";"CBC_1080_MSI_AV_v1_Vset5_Aset1_2024-04-12_14h59.49.236.csv";"children";NA;NA
"CBC_1080";"9";"2";"1";"50";"z";"1,57710889999998471";"1";"1";"1";"easy";"0,95";"v1";"0,600000000000000";"0,4000000000000000";"0";"0";"0";"1";"av";"env";"CBC_1080_MSI_AV_v1_Vset5_Aset1_2024-04-12_14h59.49.236.csv";"children";NA;NA
"CBC_1080";"10";"0";"0";"14";"z";"2,10967199999959121";"0";"0";"1";"easy";"0,95";"v1";"0,545454545454545";"0,4545454545454546";"0";"0";"0";"1";"av";"env";"CBC_1080_MSI_AV_v1_Vset5_Aset1_2024-04-12_14h59.49.236.csv";"children";NA;NA
"CBC_1080";"11";"2";"1";"50";"z";"0,91346629999952711";"1";"1";"1";"easy";"0,95";"v1";"0,583333333333333";"0,4166666666666666";"0";"0";"0";"1";"av";"env";"CBC_1080_MSI_AV_v1_Vset5_Aset1_2024-04-12_14h59.49.236.csv";"children";NA;NA
"CBC_1080";"12";"1";"2";"36";"z";"2,67651550000027783";"0";"0";"1";"easy";"0,95";"v1";"0,538461538461538";"0,4615384615384616";"0";"0";"0";"1";"av";"env";"CBC_1080_MSI_AV_v1_Vset5_Aset1_2024-04-12_14h59.49.236.csv";"children";NA;NA
"CBC_1080";"13";"0";"1";"36";"b";"2,25931749999926978";"1";"1";"1";"easy";"0,95";"v1";"0,571428571428571";"0,4285714285714286";"0";"0";"0";"1";"av";"env";"CBC_1080_MSI_AV_v1_Vset5_Aset1_2024-04-12_14h59.49.236.csv";"children";NA;NA
"CBC_1080";"14";"1";"2";"36";"z";"1,80756639999981417";"0";"0";"1";"easy";"0,95";"v1";"0,533333333333333";"0,4666666666666667";"0";"0";"0";"1";"av";"env";"CBC_1080_MSI_AV_v1_Vset5_Aset1_2024-04-12_14h59.49.236.csv";"children";NA;NA
"CBC_1080";"15";"2";"1";"50";"z";"1,46809149999990041";"1";"1";"1";"easy";"0,95";"v1";"0,562500000000000";"0,4375000000000000";"0";"0";"0";"1";"av";"env";"CBC_1080_MSI_AV_v1_Vset5_Aset1_2024-04-12_14h59.49.236.csv";"children";NA;NA
"CBC_1080";"16";"1";"2";"36";"z";"1,74862559999928635";"0";"0";"1";"easy";"0,95";"v1";"0,529411764705882";"0,4705882352941176";"0";"0";"0";"1";"av";"env";"CBC_1080_MSI_AV_v1_Vset5_Aset1_2024-04-12_14h59.49.236.csv";"children";NA;NA
"CBC_1080";"17";"2";"1";"50";"z";"1,20004549999976007";"1";"1";"1";"easy";"0,95";"v1";"0,555555555555556";"0,4444444444444444";"0";"0";"0";"1";"av";"env";"CBC_1080_MSI_AV_v1_Vset5_Aset1_2024-04-12_14h59.49.236.csv";"children";NA;NA
"CBC_1080";"18";"1";"0";"50";"b";"2,61477019999892946";"0";"0";"1";"easy";"0,95";"v1";"0,526315789473684";"0,4736842105263158";"0";"0";"0";"1";"av";"env";"CBC_1080_MSI_AV_v1_Vset5_Aset1_2024-04-12_14h59.49.236.csv";"children";NA;NA
"CBC_1080";"19";"0";"2";"50";"z";"5,52078359999995882";"1";"1";"1";"easy";"0,95";"v1";"0,550000000000000";"0,4500000000000000";"0";"1";"0";"0";"av";"env";"CBC_1080_MSI_AV_v1_Vset5_Aset1_2024-04-12_14h59.49.236.csv";"children";NA;NA
"CBC_1080";"20";"2";"0";"36";"b";"4,31540949999998702";"1";"1";"1";"easy";"0,95";"v1";"0,571428571428571";"0,4285714285714286";"0";"0";"0";"1";"av";"env";"CBC_1080_MSI_AV_v1_Vset5_Aset1_2024-04-12_14h59.49.236.csv";"children";NA;NA
"CBC_1080";"21";"0";"2";"50";"z";"2,73498219999964931";"1";"1";"1";"easy";"0,95";"v1";"0,590909090909091";"0,4090909090909091";"0";"0";"0";"1";"av";"env";"CBC_1080_MSI_AV_v1_Vset5_Aset1_2024-04-12_14h59.49.236.csv";"children";NA;NA
"CBC_1080";"22";"1";"1";"14";"b";"2,81408939999982977";"1";"1";"1";"easy";"0,95";"v1";"0,608695652173913";"0,3913043478260869";"0";"0";"0";"1";"av";"env";"CBC_1080_MSI_AV_v1_Vset5_Aset1_2024-04-12_14h59.49.236.csv";"children";NA;NA
"CBC_1080";"23";"2";"2";"14";"b";"1,37073220000002038";"1";"1";"1";"easy";"0,95";"v1";"0,625000000000000";"0,3750000000000000";"0";"0";"0";"1";"av";"env";"CBC_1080_MSI_AV_v1_Vset5_Aset1_2024-04-12_14h59.49.236.csv";"children";NA;NA
"CBC_1080";"24";"1";"0";"50";"b";"2,19992479999928037";"0";"1";"1";"easy";"0,95";"v1";"0,600000000000000";"0,4000000000000000";"0";"0";"0";"1";"av";"env";"CBC_1080_MSI_AV_v1_Vset5_Aset1_2024-04-12_14h59.49.236.csv";"children";NA;NA
"CBC_1080";"25";"0";"1";"36";"b";"2,55992590000005293";"1";"1";"1";"easy";"0,95";"v1";"0,615384615384615";"0,3846153846153846";"0";"0";"0";"1";"av";"env";"CBC_1080_MSI_AV_v1_Vset5_Aset1_2024-04-12_14h59.49.236.csv";"children";NA;NA
"CBC_1080";"26";"1";"0";"50";"z";"3,27367289999983768";"1";"1";"1";"easy";"0,95";"v1";"0,629629629629630";"0,3703703703703703";"0";"0";"0";"1";"av";"env";"CBC_1080_MSI_AV_v1_Vset5_Aset1_2024-04-12_14h59.49.236.csv";"children";NA;NA
"CBC_1080";"27";"0";"1";"36";"b";"1,60940409999966505";"1";"1";"1";"easy";"0,95";"v1";"0,642857142857143";"0,3571428571428571";"0";"0";"0";"1";"av";"env";"CBC_1080_MSI_AV_v1_Vset5_Aset1_2024-04-12_14h59.49.236.csv";"children";NA;NA
"CBC_1080";"28";"2";"2";"14";"b";"1,55125499999940075";"1";"1";"1";"easy";"0,95";"v1";"0,655172413793103";"0,3448275862068966";"0";"0";"0";"1";"av";"env";"CBC_1080_MSI_AV_v1_Vset5_Aset1_2024-04-12_14h59.49.236.csv";"children";NA;NA
"CBC_1080";"29";"1";"0";"50";"b";"2,53306009999960224";"0";"0";"1";"easy";"0,95";"v1";"0,633333333333333";"0,3666666666666667";"0";"0";"0";"1";"av";"env";"CBC_1080_MSI_AV_v1_Vset5_Aset1_2024-04-12_14h59.49.236.csv";"children";NA;NA
"CBC_1080";"30";"2";"1";"50";"z";"1,08676489999925252";"1";"0";"1";"easy";"0,95";"v1";"0,645161290322581";"0,3548387096774194";"0";"0";"0";"1";"av";"env";"CBC_1080_MSI_AV_v1_Vset5_Aset1_2024-04-12_14h59.49.236.csv";"children";NA;NA
"CBC_1080";"31";"1";"0";"50";"z";"1,25731149999955960";"1";"1";"1";"easy";"0,95";"v1";"0,656250000000000";"0,3437500000000000";"0";"0";"0";"1";"av";"env";"CBC_1080_MSI_AV_v1_Vset5_Aset1_2024-04-12_14h59.49.236.csv";"children";NA;NA
"CBC_1080";"32";"0";"1";"36";"b";"2,82838549999905808";"1";"1";"1";"easy";"0,95";"v1";"0,666666666666667";"0,3333333333333334";"0";"0";"0";"1";"av";"env";"CBC_1080_MSI_AV_v1_Vset5_Aset1_2024-04-12_14h59.49.236.csv";"children";NA;NA
"CBC_1080";"33";"2";"0";"36";"b";"1,14927009999973961";"1";"1";"1";"easy";"0,95";"v1";"0,676470588235294";"0,3235294117647058";"0";"0";"0";"1";"av";"env";"CBC_1080_MSI_AV_v1_Vset5_Aset1_2024-04-12_14h59.49.236.csv";"children";NA;NA
"CBC_1080";"34";"0";"2";"50";"z";"3,58064389999890409";"1";"1";"1";"easy";"0,95";"v1";"0,685714285714286";"0,3142857142857143";"0";"0";"0";"1";"av";"env";"CBC_1080_MSI_AV_v1_Vset5_Aset1_2024-04-12_14h59.49.236.csv";"children";NA;NA
"CBC_1080";"35";"2";"0";"36";"b";"1,18254879999949480";"1";"1";"1";"easy";"0,95";"v1";"0,694444444444444";"0,3055555555555556";"0";"0";"0";"1";"av";"env";"CBC_1080_MSI_AV_v1_Vset5_Aset1_2024-04-12_14h59.49.236.csv";"children";NA;NA
"CBC_1080";"36";"0";"2";"50";"z";"2,02971569999954227";"1";"1";"1";"easy";"0,95";"v1";"0,702702702702703";"0,2972972972972973";"0";"0";"0";"1";"av";"env";"CBC_1080_MSI_AV_v1_Vset5_Aset1_2024-04-12_14h59.49.236.csv";"children";NA;NA
"CBC_1080";"37";"2";"1";"50";"z";"1,41970729999957257";"1";"1";"1";"easy";"0,95";"v1";"0,710526315789474";"0,2894736842105263";"0";"0";"0";"1";"av";"env";"CBC_1080_MSI_AV_v1_Vset5_Aset1_2024-04-12_14h59.49.236.csv";"children";NA;NA
"CBC_1080";"38";"0";"0";"14";"z";"2,57009049999942363";"0";"0";"1";"easy";"0,95";"v1";"0,692307692307692";"0,3076923076923077";"0";"0";"0";"1";"av";"env";"CBC_1080_MSI_AV_v1_Vset5_Aset1_2024-04-12_14h59.49.236.csv";"children";NA;NA
"CBC_1080";"39";"1";"2";"36";"z";"2,64581489999909536";"0";"0";"1";"easy";"0,95";"v1";"0,675000000000000";"0,3250000000000000";"0";"0";"0";"1";"av";"env";"CBC_1080_MSI_AV_v1_Vset5_Aset1_2024-04-12_14h59.49.236.csv";"children";NA;NA
"CBC_1080";"40";"2";"1";"50";"z";"3,93632139999954234";"1";"1";"1";"easy";"0,95";"v1";"0,682926829268293";"0,3170731707317073";"0";"0";"0";"1";"av";"env";"CBC_1080_MSI_AV_v1_Vset5_Aset1_2024-04-12_14h59.49.236.csv";"children";NA;NA
"CBC_1080";"41";"1";"2";"36";"z";"3,44238419999965117";"0";"0";"1";"easy";"0,95";"v1";"0,666666666666667";"0,3333333333333334";"0";"0";"0";"1";"av";"env";"CBC_1080_MSI_AV_v1_Vset5_Aset1_2024-04-12_14h59.49.236.csv";"children";NA;NA
"CBC_1080";"0";"2";"1";"50";"z";"2,58738679999987653";"1";"1";"2";"hard";"0,95";"v1";"1,000000000000000";"0,0000000000000000";"0";"0";"0";"1";"tv";"vib";"CBC_1080_MSI_TV_v1_Vset4_Aset1_2024-04-12_15h08.13.163.csv";"children";NA;NA
"CBC_1080";"1";"0";"2";"50";"z";"2,47762470000088797";"1";"1";"2";"hard";"0,95";"v1";"1,000000000000000";"0,0000000000000000";"0";"0";"0";"1";"tv";"vib";"CBC_1080_MSI_TV_v1_Vset4_Aset1_2024-04-12_15h08.13.163.csv";"children";NA;NA
"CBC_1080";"2";"2";"0";"36";"b";"2,54194949999964592";"1";"1";"2";"hard";"0,95";"v1";"1,000000000000000";"0,0000000000000000";"0";"0";"0";"1";"tv";"vib";"CBC_1080_MSI_TV_v1_Vset4_Aset1_2024-04-12_15h08.13.163.csv";"children";NA;NA
"CBC_1080";"3";"0";"1";"36";"b";"1,97444500000074186";"1";"1";"2";"hard";"0,95";"v1";"1,000000000000000";"0,0000000000000000";"0";"0";"0";"1";"tv";"vib";"CBC_1080_MSI_TV_v1_Vset4_Aset1_2024-04-12_15h08.13.163.csv";"children";NA;NA
"CBC_1080";"4";"1";"0";"50";"b";"2,96113210000021354";"0";"0";"2";"hard";"0,95";"v1";"0,800000000000000";"0,2000000000000000";"0";"0";"0";"1";"tv";"vib";"CBC_1080_MSI_TV_v1_Vset4_Aset1_2024-04-12_15h08.13.163.csv";"children";NA;NA
"CBC_1080";"5";"2";"2";"14";"b";"2,35955999999987398";"1";"1";"2";"hard";"0,95";"v1";"0,833333333333333";"0,1666666666666666";"0";"0";"0";"1";"tv";"vib";"CBC_1080_MSI_TV_v1_Vset4_Aset1_2024-04-12_15h08.13.163.csv";"children";NA;NA
"CBC_1080";"6";"0";"0";"14";"b";"2,66481300000032206";"1";"1";"2";"hard";"0,95";"v1";"0,857142857142857";"0,1428571428571429";"0";"0";"0";"1";"tv";"vib";"CBC_1080_MSI_TV_v1_Vset4_Aset1_2024-04-12_15h08.13.163.csv";"children";NA;NA
"CBC_1080";"7";"2";"1";"50";"z";"2,36634730000059790";"1";"1";"2";"hard";"0,95";"v1";"0,875000000000000";"0,1250000000000000";"0";"0";"0";"1";"tv";"vib";"CBC_1080_MSI_TV_v1_Vset4_Aset1_2024-04-12_15h08.13.163.csv";"children";NA;NA
"CBC_1080";"8";"1";"2";"36";"b";"2,72498310000082711";"1";"1";"2";"hard";"0,95";"v1";"0,888888888888889";"0,1111111111111112";"0";"0";"0";"1";"tv";"vib";"CBC_1080_MSI_TV_v1_Vset4_Aset1_2024-04-12_15h08.13.163.csv";"children";NA;NA
"CBC_1080";"9";"2";"0";"36";"z";"3,16903020000063407";"0";"0";"2";"hard";"0,95";"v1";"0,800000000000000";"0,2000000000000000";"0";"0";"0";"1";"tv";"vib";"CBC_1080_MSI_TV_v1_Vset4_Aset1_2024-04-12_15h08.13.163.csv";"children";NA;NA
"CBC_1080";"10";"1";"2";"36";"b";"2,45153500000014901";"1";"1";"2";"hard";"0,95";"v1";"0,818181818181818";"0,1818181818181818";"0";"0";"0";"1";"tv";"vib";"CBC_1080_MSI_TV_v1_Vset4_Aset1_2024-04-12_15h08.13.163.csv";"children";NA;NA
"CBC_1080";"11";"2";"1";"50";"b";"3,17144750000079512";"0";"0";"2";"hard";"0,95";"v1";"0,750000000000000";"0,2500000000000000";"0";"0";"0";"1";"tv";"vib";"CBC_1080_MSI_TV_v1_Vset4_Aset1_2024-04-12_15h08.13.163.csv";"children";NA;NA
"CBC_1080";"12";"1";"0";"50";"b";"2,76535650000005262";"0";"0";"2";"hard";"0,95";"v1";"0,692307692307692";"0,3076923076923077";"0";"0";"0";"1";"tv";"vib";"CBC_1080_MSI_TV_v1_Vset4_Aset1_2024-04-12_15h08.13.163.csv";"children";NA;NA
"CBC_1080";"13";"0";"2";"50";"z";"2,38807030000134546";"1";"1";"2";"hard";"0,95";"v1";"0,714285714285714";"0,2857142857142857";"0";"0";"0";"1";"tv";"vib";"CBC_1080_MSI_TV_v1_Vset4_Aset1_2024-04-12_15h08.13.163.csv";"children";NA;NA
"CBC_1080";"14";"2";"0";"36";"z";"4,46073249999972177";"0";"0";"2";"hard";"0,95";"v1";"0,666666666666667";"0,3333333333333334";"0";"1";"0";"0";"tv";"vib";"CBC_1080_MSI_TV_v1_Vset4_Aset1_2024-04-12_15h08.13.163.csv";"children";NA;NA
"CBC_1080";"15";"0";"2";"50";"z";"1,33866200000011304";"1";"1";"2";"hard";"0,95";"v1";"0,687500000000000";"0,3125000000000000";"0";"0";"0";"1";"tv";"vib";"CBC_1080_MSI_TV_v1_Vset4_Aset1_2024-04-12_15h08.13.163.csv";"children";NA;NA
"CBC_1080";"16";"1";"0";"50";"z";"2,30790750000051048";"1";"1";"2";"hard";"0,95";"v1";"0,705882352941177";"0,2941176470588235";"0";"0";"0";"1";"tv";"vib";"CBC_1080_MSI_TV_v1_Vset4_Aset1_2024-04-12_15h08.13.163.csv";"children";NA;NA
"CBC_1080";"17";"0";"1";"36";"b";"2,09034070000052452";"1";"1";"2";"hard";"0,95";"v1";"0,722222222222222";"0,2777777777777778";"0";"0";"0";"1";"tv";"vib";"CBC_1080_MSI_TV_v1_Vset4_Aset1_2024-04-12_15h08.13.163.csv";"children";NA;NA
"CBC_1080";"18";"1";"0";"50";"z";"2,46400370000083058";"1";"1";"2";"hard";"0,95";"v1";"0,736842105263158";"0,2631578947368421";"0";"0";"0";"1";"tv";"vib";"CBC_1080_MSI_TV_v1_Vset4_Aset1_2024-04-12_15h08.13.163.csv";"children";NA;NA
