ID,session,trialNr,mod2Stim,visStimLeft,visStimRight,correctKey,frequency,rewardAccurate,probFB,stimPairLeft,stimPairRight,leftCorrect,rightCorrect,pCorrectLeft,pCorrectRight,triplet,surprise,0A belief,1A belief,2A belief,3A belief,0B belief,1B belief,2B belief,3B belief,0C belief,1C belief,2C belief,3C belief,0D belief,1D belief,2D belief,3D belief,reactionTime,choice,choiceLeft,choiceRight,chosenPair,otherPair,beliefPair,beliefOtherPair,beliefPairNorm,beliefOtherPairNorm,choiceAccurate,reward,rewardPE,update2,rewardPEOP,update2OP,sim_percModel,sim_respModel,sim_startBelief,sim_alpha1,sim_alpha12,sim_alpha2,sim_alpha22,sim_nonDecisionTime,sim_weight,sim_startingBoundary,sim_startingPoint,lik,corrLik,fit_percModel,fit_respModel,fit_startBelief,fit_alpha1,fit_alpha12,fit_alpha2,fit_alpha22,fit_nonDecisionTime,fit_weight,fit_startingBoundary,fit_startingPoint,fit_NLL
113,1,1,B,1,0,a,63,1,1,1B,0B,1,0,1,0,B10,2.77258872223978,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.47833268759444,1,1,0,1B,0B,0.5,0.5,0.5,0.5,1,1,0.5,0.0783098700948737,0.5,-0.0458030502426225,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.525308989508479,0.00830666308600492,0.154240050815131,0.279309268066816,0.48533268759444,6.20767002412958,4.11761719733653,0.5,0.17119875442817,0.500276082915509,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.156619740189747,0.464773516509234,0.0916061004852451,0.230026760806947,0.691658725841469,10.9069881100178,3.26867256666011,0.5,1.99072990301396
113,1,2,D,3,2,a,63,1,1,3D,2D,1,0,1,0,D32,2.83321334405622,0.5,0.5,0.5,0.5,0.454196949757377,0.578309870094874,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2.81733268759444,1,1,0,3D,2D,0.5,0.5,0.5,0.5,1,1,0.5,0.0783098700948737,0.5,-0.0458030502426225,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.525308989508479,0.00830666308600492,0.154240050815131,0.279309268066816,0.48533268759444,6.20767002412958,4.11761719733653,0.5,0.110124310887282,0.500429440311132,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.156619740189747,0.464773516509234,0.0916061004852451,0.230026760806947,0.691658725841469,10.9069881100178,3.26867256666011,0.5,1.99072990301396
113,1,3,B,3,1,l,27,1,1,3B,1B,0,1,0,1,B31,2.89037175789616,0.5,0.5,0.5,0.5,0.454196949757377,0.578309870094874,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.454196949757377,0.578309870094874,1.44033268759444,0,0,1,1B,3B,0.578309870094874,0.5,0.536311394463997,0.463688605536002,1,1,0.421690129905126,0.0660449985863217,0.5,-0.0458030502426225,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.525308989508479,0.00830666308600492,0.154240050815131,0.279309268066816,0.48533268759444,6.20767002412958,4.11761719733653,0.5,0.488845155081323,0.930561477899736,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.156619740189747,0.464773516509234,0.0916061004852451,0.230026760806947,0.691658725841469,10.9069881100178,3.26867256666011,0.5,1.99072990301396
113,1,4,C,2,3,a,63,1,1,2C,3C,1,0,1,0,C23,2.94443897916644,0.5,0.5,0.5,0.5,0.454196949757377,0.644354868681195,0.5,0.454196949757377,0.5,0.5,0.5,0.5,0.5,0.5,0.454196949757377,0.578309870094874,5.60333268759444,1,1,0,2C,3C,0.5,0.5,0.5,0.5,1,1,0.5,0.0783098700948737,0.5,-0.0458030502426225,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.525308989508479,0.00830666308600492,0.154240050815131,0.279309268066816,0.48533268759444,6.20767002412958,4.11761719733653,0.5,0.0304717893810411,0.500839475378767,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.156619740189747,0.464773516509234,0.0916061004852451,0.230026760806947,0.691658725841469,10.9069881100178,3.26867256666011,0.5,1.99072990301396
113,1,5,C,0,2,l,27,1,1,0C,2C,0,1,0,1,C02,2.99573227355399,0.5,0.5,0.5,0.5,0.454196949757377,0.644354868681195,0.5,0.454196949757377,0.5,0.5,0.578309870094874,0.454196949757377,0.5,0.5,0.454196949757377,0.578309870094874,2.61433268759444,0,0,1,2C,0C,0.578309870094874,0.5,0.536311394463997,0.463688605536002,1,1,0.421690129905126,0.0660449985863217,0.5,-0.0458030502426225,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.525308989508479,0.00830666308600492,0.154240050815131,0.279309268066816,0.48533268759444,6.20767002412958,4.11761719733653,0.5,0.240930930042569,0.929982272632881,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.156619740189747,0.464773516509234,0.0916061004852451,0.230026760806947,0.691658725841469,10.9069881100178,3.26867256666011,0.5,1.99072990301396
113,1,6,A,0,3,a,9,1,1,0A,3A,1,0,1,0,A03,3.04452243772342,0.5,0.5,0.5,0.5,0.454196949757377,0.644354868681195,0.5,0.454196949757377,0.454196949757377,0.5,0.644354868681195,0.454196949757377,0.5,0.5,0.454196949757377,0.578309870094874,2.01733268759444,1,1,0,0A,3A,0.5,0.5,0.5,0.5,1,1,0.5,0.0783098700948737,0.5,-0.0458030502426225,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.525308989508479,0.00830666308600492,0.154240050815131,0.279309268066816,0.48533268759444,6.20767002412958,4.11761719733653,0.5,0.155704846750976,0.499585973678351,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.156619740189747,0.464773516509234,0.0916061004852451,0.230026760806947,0.691658725841469,10.9069881100178,3.26867256666011,0.5,1.99072990301396
113,1,7,C,2,3,a,63,1,1,2C,3C,1,0,1,0,C23,2.39789527279837,0.578309870094874,0.5,0.5,0.454196949757377,0.454196949757377,0.644354868681195,0.5,0.454196949757377,0.454196949757377,0.5,0.644354868681195,0.454196949757377,0.5,0.5,0.454196949757377,0.578309870094874,1.40233268759444,1,1,0,2C,3C,0.644354868681195,0.454196949757377,0.586549362411551,0.413450637588448,1,1,0.355645131318805,0.0557010480668998,0.454196949757377,-0.0416072114195661,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.525308989508479,0.00830666308600492,0.154240050815131,0.279309268066816,0.48533268759444,6.20767002412958,4.11761719733653,0.5,1.02471205943392,0.997916441058081,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.156619740189747,0.464773516509234,0.0916061004852451,0.230026760806947,0.691658725841469,10.9069881100178,3.26867256666011,0.5,1.99072990301396
113,1,8,A,1,0,l,63,1,1,1A,0A,0,1,0,1,A10,3.13549421592915,0.578309870094874,0.5,0.5,0.454196949757377,0.454196949757377,0.644354868681195,0.5,0.454196949757377,0.454196949757377,0.5,0.700055916748095,0.412589738337811,0.5,0.5,0.454196949757377,0.578309870094874,1.11133268759444,0,0,1,0A,1A,0.578309870094874,0.5,0.536311394463997,0.463688605536002,1,1,0.421690129905126,0.0660449985863217,0.5,-0.0458030502426225,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.525308989508479,0.00830666308600492,0.154240050815131,0.279309268066816,0.48533268759444,6.20767002412958,4.11761719733653,0.5,0.318707108012113,0.930353243637419,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.156619740189747,0.464773516509234,0.0916061004852451,0.230026760806947,0.691658725841469,10.9069881100178,3.26867256666011,0.5,1.99072990301396
113,1,9,D,2,3,l,63,1,1,2D,3D,0,1,0,1,D23,3.17805383034795,0.644354868681195,0.454196949757377,0.5,0.454196949757377,0.454196949757377,0.644354868681195,0.5,0.454196949757377,0.454196949757377,0.5,0.700055916748095,0.412589738337811,0.5,0.5,0.454196949757377,0.578309870094874,1.77133268759444,0,0,1,3D,2D,0.578309870094874,0.454196949757377,0.560102712132815,0.439897287867185,1,1,0.421690129905126,0.0660449985863217,0.454196949757377,-0.0416072114195661,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.525308989508479,0.00830666308600492,0.154240050815131,0.279309268066816,0.48533268759444,6.20767002412958,4.11761719733653,0.5,0.568163127952669,0.986353078527204,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.156619740189747,0.464773516509234,0.0916061004852451,0.230026760806947,0.691658725841469,10.9069881100178,3.26867256666011,0.5,1.99072990301396
113,1,10,C,3,2,l,63,1,1,3C,2C,0,1,0,1,C32,3.2188758248682,0.644354868681195,0.454196949757377,0.5,0.454196949757377,0.454196949757377,0.644354868681195,0.5,0.454196949757377,0.454196949757377,0.5,0.700055916748095,0.412589738337811,0.5,0.5,0.412589738337811,0.644354868681195,1.14033268759444,0,0,1,2C,3C,0.700055916748095,0.412589738337811,0.629181369241984,0.370818630758016,1,1,0.299944083251905,0.0469771643903653,0.412589738337811,-0.0377957370293545,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.525308989508479,0.00830666308600492,0.154240050815131,0.279309268066816,0.48533268759444,6.20767002412958,4.11761719733653,0.5,1.86244737958783,0.999900037906315,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.156619740189747,0.464773516509234,0.0916061004852451,0.230026760806947,0.691658725841469,10.9069881100178,3.26867256666011,0.5,1.99072990301396
