ID,session,trialNr,visStimLeft,mod2Stim,match,correctKey,frequency,rewardAccurate,stimPair,probFB,surprise,0A belief,1A belief,2A belief,0B belief,1B belief,2B belief,0C belief,1C belief,2C belief,reactionTime,choice,beliefPair,choiceAccurate,reward,rewardPE,update2,choicePE,update1,sim_percModel,sim_respModel,sim_startBelief,sim_alpha1,sim_alpha2,sim_nonDecisionTime,sim_weight,sim_startingBoundary,sim_startingPoint,lik,corrLik,fit_percModel,fit_respModel,fit_startBelief,fit_alpha1,fit_alpha2,fit_nonDecisionTime,fit_weight,fit_startingBoundary,fit_startingPoint,fit_NLL
101,1,1,0,A,1,left,50,1,0A,1,2.19722457733622,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,3.92955203818569,0,0.5,0,0,-0.5,0.498778414732345,0.5,0.498778414732345,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.77770241057382,0.237541220034912,2.52555203818569,14.486237970645,4.89040445561957,0.5,0.0879481629731832,0.499965441480764,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.99755682946469,0.321281896531095,2.50440740842429,11.4885568086881,4.5269783384893,0.5,-57.4595728936779
101,1,2,2,C,1,left,50,1,2C,1,2.30258509299405,0.998778414732345,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,4.62355203818569,1,0.5,1,1,0.5,0.498778414732345,0.5,0.498778414732345,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.77770241057382,0.237541220034912,2.52555203818569,14.486237970645,4.89040445561957,0.5,0.0876106026450122,0.501360136505103,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.99755682946469,0.321281896531095,2.50440740842429,11.4885568086881,4.5269783384893,0.5,-57.4595728936779
101,1,3,0,B,0,left,36,1,0B,1,2.39789527279837,0.998778414732345,0.5,0.339359051734452,0.5,0.5,0.339359051734452,0.339359051734452,0.339359051734452,0.998778414732345,6.6975520381857,1,0.5,0,0,-0.5,-0.498778414732345,-0.5,-0.498778414732345,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.77770241057382,0.237541220034912,2.52555203818569,14.486237970645,4.89040445561957,0.5,0.055817764887059,0.500174523445377,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.99755682946469,0.321281896531095,2.50440740842429,11.4885568086881,4.5269783384893,0.5,-57.4595728936779
101,1,4,1,C,0,left,36,1,1C,1,2.484906649788,0.998778414732345,0.5,0.339359051734452,0.00122158526765487,0.5,0.339359051734452,0.339359051734452,0.339359051734452,0.998778414732345,3.11955203818569,0,0.339359051734452,1,1,0.339359051734452,-0.338529939698364,-0.339359051734452,-0.338529939698364,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.77770241057382,0.237541220034912,2.52555203818569,14.486237970645,4.89040445561957,0.5,1.87157510864005,0.9999999444539,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.99755682946469,0.321281896531095,2.50440740842429,11.4885568086881,4.5269783384893,0.5,-57.4595728936779
101,1,5,2,B,0,left,14,1,2B,1,2.56494935746154,0.998778414732345,0.5,0.339359051734452,0.00122158526765487,0.5,0.339359051734452,0.339359051734452,0.00082911203608832,0.998778414732345,3.07555203818569,0,0.339359051734452,1,1,0.339359051734452,-0.338529939698364,-0.339359051734452,-0.338529939698364,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.77770241057382,0.237541220034912,2.52555203818569,14.486237970645,4.89040445561957,0.5,2.04883189062082,0.999999945058719,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.99755682946469,0.321281896531095,2.50440740842429,11.4885568086881,4.5269783384893,0.5,-57.4595728936779
101,1,6,0,A,1,left,50,1,0A,1,1.94591014905531,0.998778414732345,0.5,0.339359051734452,0.00122158526765487,0.5,0.00082911203608832,0.339359051734452,0.00082911203608832,0.998778414732345,2.67655203818569,1,0.998778414732345,1,1,0.00122158526765492,0.00121860072652262,0.00122158526765492,0.00121860072652262,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.77770241057382,0.237541220034912,2.52555203818569,14.486237970645,4.89040445561957,0.5,9.89269229429897,1,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.99755682946469,0.321281896531095,2.50440740842429,11.4885568086881,4.5269783384893,0.5,-57.4595728936779
101,1,7,1,B,1,left,50,1,1B,1,2.70805020110221,0.999997015458868,0.339359051734452,0.230329131988213,0.000829112036088266,0.5,0.00082911203608832,0.230329131988213,0.00082911203608832,0.998778414732345,5.6865520381857,0,0.5,0,0,-0.5,0.498778414732345,0.5,0.498778414732345,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.77770241057382,0.237541220034912,2.52555203818569,14.486237970645,4.89040445561957,0.5,0.0706663154575453,0.499199518375535,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.99755682946469,0.321281896531095,2.50440740842429,11.4885568086881,4.5269783384893,0.5,-57.4595728936779
101,1,8,1,B,1,left,50,1,1B,1,2.07944154167984,0.999997015458868,0.339359051734452,0.230329131988213,0.000829112036088266,0.998778414732345,0.00082911203608832,0.230329131988213,0.00082911203608832,0.998778414732345,2.68355203818569,1,0.998778414732345,1,1,0.00122158526765492,0.00121860072652262,0.00122158526765492,0.00121860072652262,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.77770241057382,0.237541220034912,2.52555203818569,14.486237970645,4.89040445561957,0.5,10.5280256289337,1,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.99755682946469,0.321281896531095,2.50440740842429,11.4885568086881,4.5269783384893,0.5,-57.4595728936779
101,1,9,2,A,0,left,36,1,2A,1,2.83321334405622,0.999997015458868,0.230329131988213,0.230329131988213,0.00056273334869707,0.999997015458868,0.000562733348697106,0.230329131988213,0.000562733348697106,0.998778414732345,2.8225520381857,0,0.230329131988213,1,1,0.230329131988213,-0.229766398639516,-0.230329131988213,-0.229766398639516,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.77770241057382,0.237541220034912,2.52555203818569,14.486237970645,4.89040445561957,0.5,4.40141947540608,0.999999999999345,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.99755682946469,0.321281896531095,2.50440740842429,11.4885568086881,4.5269783384893,0.5,-57.4595728936779
101,1,10,0,B,0,left,36,1,0B,1,2.19722457733622,0.999997015458868,0.230329131988213,0.000562733348697081,0.00056273334869707,0.999997015458868,0.000562733348697106,0.230329131988213,0.000562733348697106,0.998778414732345,2.72855203818569,0,0.00056273334869707,1,1,0.000562733348697053,-0.00056135849516028,-0.00056273334869707,-0.000561358495160297,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.77770241057382,0.237541220034912,2.52555203818569,14.486237970645,4.89040445561957,0.5,6.88004661740313,1,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.99755682946469,0.321281896531095,2.50440740842429,11.4885568086881,4.5269783384893,0.5,-57.4595728936779
101,1,11,2,A,0,left,36,1,2A,1,2.2512917986065,0.999997015458868,0.230329131988213,0.000562733348697081,1.37485353678948e-06,0.999997015458868,0.000562733348697106,0.230329131988213,0.000562733348697106,0.998778414732345,2.7015520381857,0,0.000562733348697081,1,1,0.000562733348697053,-0.00056135849516028,-0.000562733348697081,-0.000561358495160308,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.77770241057382,0.237541220034912,2.52555203818569,14.486237970645,4.89040445561957,0.5,10.3159583757575,1,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.99755682946469,0.321281896531095,2.50440740842429,11.4885568086881,4.5269783384893,0.5,-57.4595728936779
101,1,12,0,C,0,left,14,1,0C,1,2.99573227355399,0.999997015458868,0.230329131988213,1.37485353680054e-06,1.37485353678948e-06,0.999997015458868,0.000562733348697106,0.230329131988213,0.000562733348697106,0.998778414732345,2.9875520381857,0,0.230329131988213,1,1,0.230329131988213,-0.229766398639516,-0.230329131988213,-0.229766398639516,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.77770241057382,0.237541220034912,2.52555203818569,14.486237970645,4.89040445561957,0.5,1.54843389476504,0.999999999999343,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.99755682946469,0.321281896531095,2.50440740842429,11.4885568086881,4.5269783384893,0.5,-57.4595728936779
