ID,filename,session,trial,visStimLeft,secondStim,mod2Type,frequency,rewardAccurate,yesKey,mod2Stim,stimPair,match,key,reactionTime,choice,choiceAccurate,reward,surprise,0A belief,1A belief,2A belief,0B belief,1B belief,2B belief,0C belief,1C belief,2C belief,beliefPair,lik,corrLik,rewardPE,update2,choicePE,update1,fit_percModel,fit_respModel,fit_startBelief,fit_alpha1,fit_alpha12,fit_alpha2,fit_nonDecisionTime,fit_weight,fit_startingBoundary,fit_startingPoint,fit_NLL
CBC_P014,CBC_P014_AV_prob0.8_Vset1_Aset4_2023-03-29_15h35.20.648.csv,1,1,0,1,aud,0.35,1,b,B,0B,0,b,3.2048264,1,0,0,2.19722457733622,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0498098321845311,0.500929774725542,-0.5,-0.0254477871297191,-0.5,-0.170802873815415,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.341605747630831,0.0508955742594381,0.998553774882751,0.701094299352634,2.15085986197742,2.18848347754083,0.5,38.6448808639937
CBC_P014,CBC_P014_AV_prob0.8_Vset1_Aset4_2023-03-29_15h35.20.648.csv,1,2,2,2,aud,0.5,1,b,C,2C,1,b,2.7129365000003,1,1,1,2.30258509299405,0.5,0.5,0.5,0.474552212870281,0.5,0.5,0.5,0.5,0.5,0.5,0.0824558234105936,0.499545084497976,0.5,0.170802873815415,0.5,0.170802873815415,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.341605747630831,0.0508955742594381,0.998553774882751,0.701094299352634,2.15085986197742,2.18848347754083,0.5,38.6448808639937
CBC_P014,CBC_P014_AV_prob0.8_Vset1_Aset4_2023-03-29_15h35.20.648.csv,1,3,1,1,aud,0.5,1,b,B,1B,1,b,1.98896260000015,1,1,1,2.39789527279837,0.5,0.5,0.474552212870281,0.474552212870281,0.5,0.474552212870281,0.474552212870281,0.474552212870281,0.670802873815415,0.5,0.174038077208944,0.500115264743041,0.5,0.170802873815415,0.5,0.170802873815415,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.341605747630831,0.0508955742594381,0.998553774882751,0.701094299352634,2.15085986197742,2.18848347754083,0.5,38.6448808639937
CBC_P014,CBC_P014_AV_prob0.8_Vset1_Aset4_2023-03-29_15h35.20.648.csv,1,4,2,2,aud,0.5,1,b,C,2C,1,b,2.21013540000013,1,1,1,1.79175946922805,0.5,0.474552212870281,0.474552212870281,0.450399605480161,0.670802873815415,0.450399605480161,0.474552212870281,0.450399605480161,0.670802873815415,0.670802873815415,0.205999837379859,0.833252080041673,0.329197126184585,0.112455630408206,0.329197126184585,0.112455630408206,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.341605747630831,0.0508955742594381,0.998553774882751,0.701094299352634,2.15085986197742,2.18848347754083,0.5,38.6448808639937
CBC_P014,CBC_P014_AV_prob0.8_Vset1_Aset4_2023-03-29_15h35.20.648.csv,1,5,1,1,aud,0.5,1,b,B,1B,1,b,1.04697040000019,1,1,1,1.87180217690159,0.5,0.474552212870281,0.450399605480161,0.450399605480161,0.670802873815415,0.427476258913024,0.450399605480161,0.427476258913024,0.783258504223621,0.670802873815415,0.774848209001762,0.833697575448332,0.329197126184585,0.112455630408206,0.329197126184585,0.112455630408206,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.341605747630831,0.0508955742594381,0.998553774882751,0.701094299352634,2.15085986197742,2.18848347754083,0.5,38.6448808639937
CBC_P014,CBC_P014_AV_prob0.8_Vset1_Aset4_2023-03-29_15h35.20.648.csv,1,6,2,0,aud,0.35,1,b,A,2A,0,z,1.24027980000028,0,1,1,2.63905732961526,0.5,0.450399605480161,0.450399605480161,0.427476258913024,0.783258504223621,0.405719609233369,0.450399605480161,0.405719609233369,0.783258504223621,0.450399605480161,0.452767750408858,0.614406587051833,0.450399605480161,-0.153859093962681,-0.450399605480161,-0.153859093962681,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.341605747630831,0.0508955742594381,0.998553774882751,0.701094299352634,2.15085986197742,2.18848347754083,0.5,38.6448808639937
CBC_P014,CBC_P014_AV_prob0.8_Vset1_Aset4_2023-03-29_15h35.20.648.csv,1,7,0,1,aud,0.35,1,b,B,0B,0,z,0.950588000000153,0,1,1,2.01490302054226,0.5,0.450399605480161,0.296540511517479,0.427476258913024,0.783258504223621,0.405719609233369,0.450399605480161,0.405719609233369,0.783258504223621,0.427476258913024,0.442930611814432,0.665507822748791,0.427476258913024,-0.146028347020414,-0.427476258913024,-0.146028347020414,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.341605747630831,0.0508955742594381,0.998553774882751,0.701094299352634,2.15085986197742,2.18848347754083,0.5,38.6448808639937
CBC_P014,CBC_P014_AV_prob0.8_Vset1_Aset4_2023-03-29_15h35.20.648.csv,1,8,1,2,aud,0.35,0,b,C,1C,0,z,1.04956960000027,0,1,0,2.77258872223978,0.5,0.450399605480161,0.296540511517479,0.28144791189261,0.783258504223621,0.405719609233369,0.450399605480161,0.405719609233369,0.783258504223621,0.405719609233369,0.577697515348714,0.709229102833543,-0.594280390766631,0.030246241759191,-0.405719609233369,-0.138596150440653,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.341605747630831,0.0508955742594381,0.998553774882751,0.701094299352634,2.15085986197742,2.18848347754083,0.5,38.6448808639937
CBC_P014,CBC_P014_AV_prob0.8_Vset1_Aset4_2023-03-29_15h35.20.648.csv,1,9,0,0,aud,0.5,1,b,A,0A,1,b,1.38081390000025,1,1,1,2.83321334405622,0.5,0.450399605480161,0.296540511517479,0.28144791189261,0.783258504223621,0.405719609233369,0.450399605480161,0.43596585099256,0.783258504223621,0.5,0.322057063267621,0.500066035979322,0.5,0.170802873815415,0.5,0.170802873815415,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.341605747630831,0.0508955742594381,0.998553774882751,0.701094299352634,2.15085986197742,2.18848347754083,0.5,38.6448808639937
CBC_P014,CBC_P014_AV_prob0.8_Vset1_Aset4_2023-03-29_15h35.20.648.csv,1,10,2,2,aud,0.5,0,b,C,2C,1,b,1.53158230000008,1,1,0,1.79175946922805,0.670802873815415,0.427476258913024,0.28144791189261,0.267123458792716,0.783258504223621,0.405719609233369,0.427476258913024,0.43596585099256,0.783258504223621,0.783258504223621,0.568970814014721,0.93478446834812,-0.783258504223621,-0.0398643913660498,0.216741495776379,0.0740401407073144,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.341605747630831,0.0508955742594381,0.998553774882751,0.701094299352634,2.15085986197742,2.18848347754083,0.5,38.6448808639937
