ID,filename,session,trial,visStimLeft,secondStim,mod2Type,frequency,rewardAccurate,yesKey,mod2Stim,stimPair,match,key,reactionTime,choice,choiceAccurate,reward,simpleSurprise
CBC_P014,CBC_P014_AV_prob0.8_Vset1_Aset4_2023-03-29_15h35.20.648.csv,1,1,0,1,aud,0.35,1,b,B,0B,0,b,3.2048264,1,0,0,2.19722457733622
CBC_P014,CBC_P014_AV_prob0.8_Vset1_Aset4_2023-03-29_15h35.20.648.csv,1,2,2,2,aud,0.5,1,b,C,2C,1,b,2.7129365000003,1,1,1,2.30258509299405
CBC_P014,CBC_P014_AV_prob0.8_Vset1_Aset4_2023-03-29_15h35.20.648.csv,1,3,1,1,aud,0.5,1,b,B,1B,1,b,1.98896260000015,1,1,1,2.39789527279837
CBC_P014,CBC_P014_AV_prob0.8_Vset1_Aset4_2023-03-29_15h35.20.648.csv,1,4,2,2,aud,0.5,1,b,C,2C,1,b,2.21013540000013,1,1,1,1.79175946922805
CBC_P014,CBC_P014_AV_prob0.8_Vset1_Aset4_2023-03-29_15h35.20.648.csv,1,5,1,1,aud,0.5,1,b,B,1B,1,b,1.04697040000019,1,1,1,1.87180217690159
CBC_P014,CBC_P014_AV_prob0.8_Vset1_Aset4_2023-03-29_15h35.20.648.csv,1,6,2,0,aud,0.35,1,b,A,2A,0,z,1.24027980000028,0,1,1,2.63905732961526
CBC_P014,CBC_P014_AV_prob0.8_Vset1_Aset4_2023-03-29_15h35.20.648.csv,1,7,0,1,aud,0.35,1,b,B,0B,0,z,0.950588000000153,0,1,1,2.01490302054226
CBC_P014,CBC_P014_AV_prob0.8_Vset1_Aset4_2023-03-29_15h35.20.648.csv,1,8,1,2,aud,0.35,0,b,C,1C,0,z,1.04956960000027,0,1,0,2.77258872223978
CBC_P014,CBC_P014_AV_prob0.8_Vset1_Aset4_2023-03-29_15h35.20.648.csv,1,9,0,0,aud,0.5,1,b,A,0A,1,b,1.38081390000025,1,1,1,2.83321334405622
CBC_P014,CBC_P014_AV_prob0.8_Vset1_Aset4_2023-03-29_15h35.20.648.csv,1,10,2,2,aud,0.5,0,b,C,2C,1,b,1.53158230000008,1,1,0,1.79175946922805
CBC_P014,CBC_P014_AV_prob0.8_Vset1_Aset4_2023-03-29_15h35.20.648.csv,1,11,0,0,aud,0.5,1,b,A,0A,1,b,0.937916200000018,1,1,1,2.2512917986065
CBC_P014,CBC_P014_AV_prob0.8_Vset1_Aset4_2023-03-29_15h35.20.648.csv,1,12,1,2,aud,0.35,1,b,C,1C,0,b,1.53648650000014,1,0,0,2.30258509299405
CBC_P014,CBC_P014_AV_prob0.8_Vset1_Aset4_2023-03-29_15h35.20.648.csv,1,13,2,1,aud,0.15,1,b,B,2B,0,b,1.53845590000014,1,0,0,3.04452243772342
CBC_P014,CBC_P014_AV_prob0.8_Vset1_Aset4_2023-03-29_15h35.20.648.csv,1,14,1,0,aud,0.15,0,b,A,1A,0,z,1.49678110000013,0,1,0,3.09104245335832
CBC_P014,CBC_P014_AV_prob0.8_Vset1_Aset4_2023-03-29_15h35.20.648.csv,1,15,2,2,aud,0.5,1,b,C,2C,1,b,2.26321250000001,1,1,1,1.74919985480926
CBC_P014,CBC_P014_AV_prob0.8_Vset1_Aset4_2023-03-29_15h35.20.648.csv,1,16,0,0,aud,0.5,1,b,A,0A,1,b,2.06143020000013,1,1,1,2.07944154167984
CBC_P014,CBC_P014_AV_prob0.8_Vset1_Aset4_2023-03-29_15h35.20.648.csv,1,17,1,2,aud,0.35,1,b,C,1C,0,z,1.57957260000012,0,1,1,2.12026353620009
CBC_P014,CBC_P014_AV_prob0.8_Vset1_Aset4_2023-03-29_15h35.20.648.csv,1,18,2,1,aud,0.15,0,b,B,2B,0,b,1.45928080000022,1,0,1,2.56494935746154
CBC_P014,CBC_P014_AV_prob0.8_Vset1_Aset4_2023-03-29_15h35.20.648.csv,1,19,1,2,aud,0.35,1,b,C,1C,0,b,2.55791620000014,1,0,0,1.90954250488444
CBC_P014,CBC_P014_AV_prob0.8_Vset1_Aset4_2023-03-29_15h35.20.648.csv,1,20,0,0,aud,0.5,1,b,A,0A,1,b,1.24732769999991,1,1,1,1.94591014905531
CBC_P014,CBC_P014_AV_prob0.8_Vset1_Aset4_2023-03-29_15h35.20.648.csv,1,21,2,2,aud,0.5,1,b,C,2C,1,b,1.78158800000028,1,1,1,1.75785791755237
CBC_P014,CBC_P014_AV_prob0.8_Vset1_Aset4_2023-03-29_15h35.20.648.csv,1,22,1,1,aud,0.5,1,b,B,1B,1,b,1.68582920000017,1,1,1,2.30258509299405
