ID,filename,session,trial,mod2Type,stimPair,triplet,matchingPair,nonMatchingPair,frequency,reactionTime,version,run,simpleSurprise,nonMatchPairSurprise,group
CBC_P014,CBC_P014_TV_prob0.8_Vset3_Tset1_2023-03-29_15h27.38.049.csv,2,38,tac,0B,NA,NA,NA,0.35,NA,v1,MR,2.21920348405499,NA,adults
CBC_P014,CBC_P014_TV_prob0.8_Vset3_Tset1_2023-03-29_15h27.38.049.csv,2,39,tac,1C,NA,NA,NA,0.35,1.16994320000026,v1,MR,2.058388132482,NA,adults
CBC_P014,CBC_P014_TV_prob0.8_Vset3_Tset1_2023-03-29_15h27.38.049.csv,2,40,tac,2B,NA,NA,NA,0.15,2.25918290000004,v1,MR,3.17805383034795,NA,adults
CBC_P014,CBC_P014_TV_prob0.8_Vset3_Tset1_2023-03-29_15h27.38.049.csv,2,41,tac,0A,NA,NA,NA,0.5,2.12573479999992,v1,MR,1.94591014905531,NA,adults
CBC_P014,CBC_P014_TV_prob0.8_Vset3_Tset1_2023-03-29_15h27.38.049.csv,2,42,tac,1B,NA,NA,NA,0.5,2.75094829999989,v1,MR,1.96611285637283,NA,adults
CBC_P015,CBC_P015_AV_prob0.7_Vset3_Aset3_2023-03-29_17h00.29.925.csv,1,1,aud,2C,NA,NA,NA,0.5,1.31950289999986,v1,MR,2.19722457733622,NA,adults
CBC_P015,CBC_P015_AV_prob0.7_Vset3_Aset3_2023-03-29_17h00.29.925.csv,1,2,aud,1B,NA,NA,NA,0.5,2.06349250000039,v1,MR,2.30258509299405,NA,adults
CBC_P015,CBC_P015_AV_prob0.7_Vset3_Aset3_2023-03-29_17h00.29.925.csv,1,3,aud,0C,NA,NA,NA,0.15,2.3059403999996,v1,MR,2.39789527279837,NA,adults
CBC_P015,CBC_P015_AV_prob0.7_Vset3_Aset3_2023-03-29_17h00.29.925.csv,1,4,aud,2A,NA,NA,NA,0.35,1.96422369999982,v1,MR,2.484906649788,NA,adults
CBC_P015,CBC_P015_AV_prob0.7_Vset3_Aset3_2023-03-29_17h00.29.925.csv,1,5,aud,1C,NA,NA,NA,0.35,1.9949560999994,v1,MR,2.56494935746154,NA,adults
CBC_P015,CBC_P015_AV_prob0.7_Vset3_Aset3_2023-03-29_17h00.29.925.csv,1,6,aud,2A,NA,NA,NA,0.35,1.87823860000026,v1,MR,1.94591014905531,NA,adults
CBC_P015,CBC_P015_AV_prob0.7_Vset3_Aset3_2023-03-29_17h00.29.925.csv,1,7,aud,1B,NA,NA,NA,0.5,1.8590506999999,v1,MR,2.01490302054226,NA,adults
CBC_P015,CBC_P015_AV_prob0.7_Vset3_Aset3_2023-03-29_17h00.29.925.csv,1,8,aud,0A,NA,NA,NA,0.5,1.47805809999954,v1,MR,2.77258872223978,NA,adults
CBC_P015,CBC_P015_AV_prob0.7_Vset3_Aset3_2023-03-29_17h00.29.925.csv,1,9,aud,1B,NA,NA,NA,0.5,1.43851059999997,v1,MR,1.73460105538811,NA,adults
CBC_P015,CBC_P015_AV_prob0.7_Vset3_Aset3_2023-03-29_17h00.29.925.csv,1,10,aud,2C,NA,NA,NA,0.5,2.38826030000018,v1,MR,2.19722457733622,NA,adults
CBC_P015,CBC_P015_AV_prob0.7_Vset3_Aset3_2023-03-29_17h00.29.925.csv,1,11,aud,0B,NA,NA,NA,0.35,1.49150790000022,v1,MR,2.94443897916644,NA,adults
CBC_P015,CBC_P015_AV_prob0.7_Vset3_Aset3_2023-03-29_17h00.29.925.csv,1,12,aud,1C,NA,NA,NA,0.35,1.36267440000029,v1,MR,2.30258509299405,NA,adults
CBC_P015,CBC_P015_AV_prob0.7_Vset3_Aset3_2023-03-29_17h00.29.925.csv,1,13,aud,0A,NA,NA,NA,0.5,0.939057500000672,v1,MR,2.35137525716348,NA,adults
CBC_P015,CBC_P015_AV_prob0.7_Vset3_Aset3_2023-03-29_17h00.29.925.csv,1,14,aud,2B,NA,NA,NA,0.15,1.53765790000034,v1,MR,3.09104245335832,NA,adults
CBC_P015,CBC_P015_AV_prob0.7_Vset3_Aset3_2023-03-29_17h00.29.925.csv,1,15,aud,1A,NA,NA,NA,0.15,1.09851590000017,v1,MR,3.13549421592915,NA,adults
CBC_P015,CBC_P015_AV_prob0.7_Vset3_Aset3_2023-03-29_17h00.29.925.csv,1,16,aud,0C,NA,NA,NA,0.15,2.19761180000023,v1,MR,2.484906649788,NA,adults
CBC_P015,CBC_P015_AV_prob0.7_Vset3_Aset3_2023-03-29_17h00.29.925.csv,1,17,aud,1B,NA,NA,NA,0.5,1.78088609999941,v1,MR,1.83258146374831,NA,adults
CBC_P015,CBC_P015_AV_prob0.7_Vset3_Aset3_2023-03-29_17h00.29.925.csv,1,18,aud,2C,NA,NA,NA,0.5,1.81487469999956,v1,MR,2.15948424935337,NA,adults
CBC_P015,CBC_P015_AV_prob0.7_Vset3_Aset3_2023-03-29_17h00.29.925.csv,1,19,aud,0B,NA,NA,NA,0.35,1.16298790000019,v1,MR,2.60268968544438,NA,adults
CBC_P015,CBC_P015_AV_prob0.7_Vset3_Aset3_2023-03-29_17h00.29.925.csv,1,20,aud,1C,NA,NA,NA,0.35,1.07165669999995,v1,MR,2.23359222150709,NA,adults
CBC_P015,CBC_P015_AV_prob0.7_Vset3_Aset3_2023-03-29_17h00.29.925.csv,1,21,aud,0A,NA,NA,NA,0.5,0.658770300000469,v1,MR,2.26868354131836,NA,adults
CBC_P015,CBC_P015_AV_prob0.7_Vset3_Aset3_2023-03-29_17h00.29.925.csv,1,22,aud,1C,NA,NA,NA,0.35,1.39157270000032,v1,MR,2.01490302054226,NA,adults
CBC_P015,CBC_P015_AV_prob0.7_Vset3_Aset3_2023-03-29_17h00.29.925.csv,1,23,aud,0A,NA,NA,NA,0.5,1.22421709999981,v1,MR,2.04769284336526,NA,adults
CBC_P015,CBC_P015_AV_prob0.7_Vset3_Aset3_2023-03-29_17h00.29.925.csv,1,24,aud,2C,NA,NA,NA,0.5,1.04409630000009,v1,MR,2.07944154167984,NA,adults
CBC_P015,CBC_P015_AV_prob0.7_Vset3_Aset3_2023-03-29_17h00.29.925.csv,1,25,aud,0B,NA,NA,NA,0.35,1.25010219999967,v1,MR,2.39789527279837,NA,adults
CBC_P015,CBC_P015_AV_prob0.7_Vset3_Aset3_2023-03-29_17h00.29.925.csv,1,26,aud,2A,NA,NA,NA,0.35,1.01688800000011,v1,MR,2.42774823594805,NA,adults
CBC_P015,CBC_P015_AV_prob0.7_Vset3_Aset3_2023-03-29_17h00.29.925.csv,1,27,aud,1B,NA,NA,NA,0.5,1.53620299999966,v1,MR,1.94591014905531,NA,adults
CBC_P015,CBC_P015_AV_prob0.7_Vset3_Aset3_2023-03-29_17h00.29.925.csv,1,28,aud,0A,NA,NA,NA,0.5,0.801258800000141,v1,MR,1.97408102602201,NA,adults
CBC_P015,CBC_P015_AV_prob0.7_Vset3_Aset3_2023-03-29_17h00.29.925.csv,1,29,aud,2C,NA,NA,NA,0.5,NA,v1,MR,2.00148000021012,NA,adults
CBC_P015,CBC_P015_AV_prob0.7_Vset3_Aset3_2023-03-29_17h00.29.925.csv,1,30,aud,1A,NA,NA,NA,0.15,NA,v1,MR,2.94443897916644,NA,adults
CBC_P015,CBC_P015_AV_prob0.7_Vset3_Aset3_2023-03-29_17h00.29.925.csv,1,31,aud,2C,NA,NA,NA,0.5,1.65930260000005,v1,MR,1.87180217690159,NA,adults
CBC_P015,CBC_P015_AV_prob0.7_Vset3_Aset3_2023-03-29_17h00.29.925.csv,1,32,aud,1B,NA,NA,NA,0.5,0.905042800000047,v1,MR,1.89711998488588,NA,adults
CBC_P015,CBC_P015_AV_prob0.7_Vset3_Aset3_2023-03-29_17h00.29.925.csv,1,33,aud,0A,NA,NA,NA,0.5,0.902815800000099,v1,MR,1.92181259747625,NA,adults
CBC_P015,CBC_P015_AV_prob0.7_Vset3_Aset3_2023-03-29_17h00.29.925.csv,1,34,aud,1C,NA,NA,NA,0.35,1.06790730000012,v1,MR,2.12823170584927,NA,adults
CBC_P015,CBC_P015_AV_prob0.7_Vset3_Aset3_2023-03-29_17h00.29.925.csv,1,35,aud,2A,NA,NA,NA,0.35,1.28756739999972,v1,MR,2.37490575457367,NA,adults
CBC_P015,CBC_P015_AV_prob0.7_Vset3_Aset3_2023-03-29_17h00.29.925.csv,1,36,aud,0B,NA,NA,NA,0.35,1.09586319999926,v1,MR,2.39789527279837,NA,adults
CBC_P015,CBC_P015_AV_prob0.7_Vset3_Aset3_2023-03-29_17h00.29.925.csv,1,37,aud,2C,NA,NA,NA,0.5,1.36263529999997,v1,MR,1.86075234071501,NA,adults
CBC_P015,CBC_P015_AV_prob0.7_Vset3_Aset3_2023-03-29_17h00.29.925.csv,1,38,aud,0B,NA,NA,NA,0.35,1.12157760000082,v1,MR,2.21920348405499,NA,adults
CBC_P015,CBC_P015_AV_prob0.7_Vset3_Aset3_2023-03-29_17h00.29.925.csv,1,39,aud,1C,NA,NA,NA,0.35,1.12240159999965,v1,MR,2.058388132482,NA,adults
CBC_P015,CBC_P015_AV_prob0.7_Vset3_Aset3_2023-03-29_17h00.29.925.csv,1,40,aud,2B,NA,NA,NA,0.15,1.04865939999945,v1,MR,3.17805383034795,NA,adults
CBC_P015,CBC_P015_AV_prob0.7_Vset3_Aset3_2023-03-29_17h00.29.925.csv,1,41,aud,0A,NA,NA,NA,0.5,0.708879299999353,v1,MR,1.94591014905531,NA,adults
CBC_P015,CBC_P015_AV_prob0.7_Vset3_Aset3_2023-03-29_17h00.29.925.csv,1,42,aud,1B,NA,NA,NA,0.5,1.43739169999935,v1,MR,1.96611285637283,NA,adults
CBC_P015,CBC_P015_TV_prob0.7_Vset4_Tset1_2023-03-29_17h08.14.876.csv,2,1,tac,1A,NA,NA,NA,0.15,2.15024379999977,v1,MR,2.19722457733622,NA,adults
CBC_P015,CBC_P015_TV_prob0.7_Vset4_Tset1_2023-03-29_17h08.14.876.csv,2,2,tac,2C,NA,NA,NA,0.5,2.24277900000106,v1,MR,2.30258509299405,NA,adults
CBC_P015,CBC_P015_TV_prob0.7_Vset4_Tset1_2023-03-29_17h08.14.876.csv,2,3,tac,0A,NA,NA,NA,0.5,1.61944630000016,v1,MR,2.39789527279837,NA,adults
CBC_P015,CBC_P015_TV_prob0.7_Vset4_Tset1_2023-03-29_17h08.14.876.csv,2,4,tac,2B,NA,NA,NA,0.15,1.64011550000032,v1,MR,2.484906649788,NA,adults
CBC_P015,CBC_P015_TV_prob0.7_Vset4_Tset1_2023-03-29_17h08.14.876.csv,2,5,tac,1C,NA,NA,NA,0.35,2.64730950000012,v1,MR,2.56494935746154,NA,adults
CBC_P015,CBC_P015_TV_prob0.7_Vset4_Tset1_2023-03-29_17h08.14.876.csv,2,6,tac,0A,NA,NA,NA,0.5,1.77264700000069,v1,MR,1.94591014905531,NA,adults
CBC_P015,CBC_P015_TV_prob0.7_Vset4_Tset1_2023-03-29_17h08.14.876.csv,2,7,tac,1B,NA,NA,NA,0.5,2.00087650000023,v1,MR,2.70805020110221,NA,adults
CBC_P015,CBC_P015_TV_prob0.7_Vset4_Tset1_2023-03-29_17h08.14.876.csv,2,8,tac,2A,NA,NA,NA,0.35,2.04578140000012,v1,MR,2.77258872223978,NA,adults
CBC_P015,CBC_P015_TV_prob0.7_Vset4_Tset1_2023-03-29_17h08.14.876.csv,2,9,tac,1C,NA,NA,NA,0.35,2.23035170000003,v1,MR,2.14006616349627,NA,adults
CBC_P015,CBC_P015_TV_prob0.7_Vset4_Tset1_2023-03-29_17h08.14.876.csv,2,10,tac,2A,NA,NA,NA,0.35,1.2480400000004,v1,MR,2.19722457733622,NA,adults
CBC_P015,CBC_P015_TV_prob0.7_Vset4_Tset1_2023-03-29_17h08.14.876.csv,2,11,tac,0B,NA,NA,NA,0.35,2.42239980000068,v1,MR,2.94443897916644,NA,adults
CBC_P015,CBC_P015_TV_prob0.7_Vset4_Tset1_2023-03-29_17h08.14.876.csv,2,12,tac,2C,NA,NA,NA,0.5,2.57305630000064,v1,MR,2.30258509299405,NA,adults
CBC_P015,CBC_P015_TV_prob0.7_Vset4_Tset1_2023-03-29_17h08.14.876.csv,2,13,tac,0A,NA,NA,NA,0.5,1.36856820000048,v1,MR,1.94591014905531,NA,adults
CBC_P015,CBC_P015_TV_prob0.7_Vset4_Tset1_2023-03-29_17h08.14.876.csv,2,14,tac,1B,NA,NA,NA,0.5,NA,v1,MR,2.39789527279837,NA,adults
CBC_P015,CBC_P015_TV_prob0.7_Vset4_Tset1_2023-03-29_17h08.14.876.csv,2,15,tac,0A,NA,NA,NA,0.5,1.23482539999986,v1,MR,1.74919985480926,NA,adults
CBC_P015,CBC_P015_TV_prob0.7_Vset4_Tset1_2023-03-29_17h08.14.876.csv,2,16,tac,1C,NA,NA,NA,0.35,1.66553150000072,v1,MR,2.07944154167984,NA,adults
CBC_P015,CBC_P015_TV_prob0.7_Vset4_Tset1_2023-03-29_17h08.14.876.csv,2,17,tac,2A,NA,NA,NA,0.35,0.971507800000836,v1,MR,2.12026353620009,NA,adults
CBC_P015,CBC_P015_TV_prob0.7_Vset4_Tset1_2023-03-29_17h08.14.876.csv,2,18,tac,0B,NA,NA,NA,0.35,2.24141530000088,v1,MR,2.56494935746154,NA,adults
CBC_P015,CBC_P015_TV_prob0.7_Vset4_Tset1_2023-03-29_17h08.14.876.csv,2,19,tac,2C,NA,NA,NA,0.5,1.21571810000023,v1,MR,2.19722457733622,NA,adults
CBC_P015,CBC_P015_TV_prob0.7_Vset4_Tset1_2023-03-29_17h08.14.876.csv,2,20,tac,1B,NA,NA,NA,0.5,1.91375110000081,v1,MR,2.23359222150709,NA,adults
CBC_P015,CBC_P015_TV_prob0.7_Vset4_Tset1_2023-03-29_17h08.14.876.csv,2,21,tac,0C,NA,NA,NA,0.15,1.51906720000079,v1,MR,3.36729582998647,NA,adults
CBC_P015,CBC_P015_TV_prob0.7_Vset4_Tset1_2023-03-29_17h08.14.876.csv,2,22,tac,1B,NA,NA,NA,0.5,1.76494590000038,v1,MR,2.01490302054226,NA,adults
CBC_P015,CBC_P015_TV_prob0.7_Vset4_Tset1_2023-03-29_17h08.14.876.csv,2,23,tac,2C,NA,NA,NA,0.5,1.43106750000061,v1,MR,2.04769284336526,NA,adults
CBC_P015,CBC_P015_TV_prob0.7_Vset4_Tset1_2023-03-29_17h08.14.876.csv,2,24,tac,0B,NA,NA,NA,0.35,1.58136530000047,v1,MR,2.36712361413162,NA,adults
CBC_P015,CBC_P015_TV_prob0.7_Vset4_Tset1_2023-03-29_17h08.14.876.csv,2,25,tac,2A,NA,NA,NA,0.35,1.1123778000001,v1,MR,2.11021320034659,NA,adults
CBC_P015,CBC_P015_TV_prob0.7_Vset4_Tset1_2023-03-29_17h08.14.876.csv,2,26,tac,1B,NA,NA,NA,0.5,1.69352809999964,v1,MR,1.91692261218206,NA,adults
CBC_P015,CBC_P015_TV_prob0.7_Vset4_Tset1_2023-03-29_17h08.14.876.csv,2,27,tac,0A,NA,NA,NA,0.5,1.29641480000009,v1,MR,1.94591014905531,NA,adults
CBC_P015,CBC_P015_TV_prob0.7_Vset4_Tset1_2023-03-29_17h08.14.876.csv,2,28,tac,2B,NA,NA,NA,0.15,1.66112470000098,v1,MR,2.89037175789616,NA,adults
CBC_P015,CBC_P015_TV_prob0.7_Vset4_Tset1_2023-03-29_17h08.14.876.csv,2,29,tac,1C,NA,NA,NA,0.35,2.57320510000045,v1,MR,2.22462355152433,NA,adults
CBC_P015,CBC_P015_TV_prob0.7_Vset4_Tset1_2023-03-29_17h08.14.876.csv,2,30,tac,0B,NA,NA,NA,0.35,NA,v1,MR,2.2512917986065,NA,adults
CBC_P015,CBC_P015_TV_prob0.7_Vset4_Tset1_2023-03-29_17h08.14.876.csv,2,31,tac,2C,NA,NA,NA,0.5,NA,v1,MR,2.05412373369555,NA,adults
CBC_P015,CBC_P015_TV_prob0.7_Vset4_Tset1_2023-03-29_17h08.14.876.csv,2,32,tac,0A,NA,NA,NA,0.5,1.09043470000051,v1,MR,1.89711998488588,NA,adults
CBC_P015,CBC_P015_TV_prob0.7_Vset4_Tset1_2023-03-29_17h08.14.876.csv,2,33,tac,2C,NA,NA,NA,0.5,2.43292880000081,v1,MR,1.92181259747625,NA,adults
CBC_P015,CBC_P015_TV_prob0.7_Vset4_Tset1_2023-03-29_17h08.14.876.csv,2,34,tac,1A,NA,NA,NA,0.15,1.18347320000066,v1,MR,3.04452243772342,NA,adults
CBC_P015,CBC_P015_TV_prob0.7_Vset4_Tset1_2023-03-29_17h08.14.876.csv,2,35,tac,0B,NA,NA,NA,0.35,1.65283720000025,v1,MR,2.15176220325946,NA,adults
CBC_P015,CBC_P015_TV_prob0.7_Vset4_Tset1_2023-03-29_17h08.14.876.csv,2,36,tac,2C,NA,NA,NA,0.5,1.88259840000046,v1,MR,1.83827948486295,NA,adults
CBC_P015,CBC_P015_TV_prob0.7_Vset4_Tset1_2023-03-29_17h08.14.876.csv,2,37,tac,1B,NA,NA,NA,0.5,1.69010120000075,v1,MR,2.01490302054226,NA,adults
CBC_P015,CBC_P015_TV_prob0.7_Vset4_Tset1_2023-03-29_17h08.14.876.csv,2,38,tac,2A,NA,NA,NA,0.35,1.13391160000083,v1,MR,2.21920348405499,NA,adults
CBC_P015,CBC_P015_TV_prob0.7_Vset4_Tset1_2023-03-29_17h08.14.876.csv,2,39,tac,1C,NA,NA,NA,0.35,1.81829240000116,v1,MR,2.24070968927596,NA,adults
CBC_P015,CBC_P015_TV_prob0.7_Vset4_Tset1_2023-03-29_17h08.14.876.csv,2,40,tac,0A,NA,NA,NA,0.5,1.03874050000104,v1,MR,1.92529086185258,NA,adults
CBC_P015,CBC_P015_TV_prob0.7_Vset4_Tset1_2023-03-29_17h08.14.876.csv,2,41,tac,1B,NA,NA,NA,0.5,1.65377480000006,v1,MR,1.94591014905531,NA,adults
CBC_P015,CBC_P015_TV_prob0.7_Vset4_Tset1_2023-03-29_17h08.14.876.csv,2,42,tac,0C,NA,NA,NA,0.15,1.62769180000032,v1,MR,3.2188758248682,NA,adults
CBC_P016,CBC_P016_AV_prob0.9_Vset4_Aset1_2023-03-31_14h05.04.449.csv,1,1,aud,0A,NA,NA,NA,0.5,2.71100539999952,v1,MR,2.19722457733622,NA,adults
CBC_P016,CBC_P016_AV_prob0.9_Vset4_Aset1_2023-03-31_14h05.04.449.csv,1,2,aud,1C,NA,NA,NA,0.35,2.5685440000002,v1,MR,2.30258509299405,NA,adults
CBC_P016,CBC_P016_AV_prob0.9_Vset4_Aset1_2023-03-31_14h05.04.449.csv,1,3,aud,0B,NA,NA,NA,0.35,1.24412109999957,v1,MR,2.39789527279837,NA,adults
CBC_P016,CBC_P016_AV_prob0.9_Vset4_Aset1_2023-03-31_14h05.04.449.csv,1,4,aud,2C,NA,NA,NA,0.5,2.43155830000023,v1,MR,2.484906649788,NA,adults
CBC_P016,CBC_P016_AV_prob0.9_Vset4_Aset1_2023-03-31_14h05.04.449.csv,1,5,aud,1B,NA,NA,NA,0.5,2.29344869999977,v1,MR,2.56494935746154,NA,adults
CBC_P016,CBC_P016_AV_prob0.9_Vset4_Aset1_2023-03-31_14h05.04.449.csv,1,6,aud,2A,NA,NA,NA,0.35,1.51419910000004,v1,MR,2.63905732961526,NA,adults
CBC_P016,CBC_P016_AV_prob0.9_Vset4_Aset1_2023-03-31_14h05.04.449.csv,1,7,aud,0B,NA,NA,NA,0.35,1.69953559999976,v1,MR,2.01490302054226,NA,adults
CBC_P016,CBC_P016_AV_prob0.9_Vset4_Aset1_2023-03-31_14h05.04.449.csv,1,8,aud,2C,NA,NA,NA,0.5,2.37581399999999,v1,MR,2.07944154167984,NA,adults
CBC_P016,CBC_P016_AV_prob0.9_Vset4_Aset1_2023-03-31_14h05.04.449.csv,1,9,aud,0A,NA,NA,NA,0.5,1.13154729999997,v1,MR,2.14006616349627,NA,adults
CBC_P016,CBC_P016_AV_prob0.9_Vset4_Aset1_2023-03-31_14h05.04.449.csv,1,10,aud,1C,NA,NA,NA,0.35,2.0308270999999,v1,MR,2.19722457733622,NA,adults
CBC_P016,CBC_P016_AV_prob0.9_Vset4_Aset1_2023-03-31_14h05.04.449.csv,1,11,aud,0A,NA,NA,NA,0.5,3.20552389999966,v1,MR,1.84582669049833,NA,adults
CBC_P016,CBC_P016_AV_prob0.9_Vset4_Aset1_2023-03-31_14h05.04.449.csv,1,12,aud,1B,NA,NA,NA,0.5,2.53986339999983,v1,MR,2.30258509299405,NA,adults
CBC_P016,CBC_P016_AV_prob0.9_Vset4_Aset1_2023-03-31_14h05.04.449.csv,1,13,aud,0C,NA,NA,NA,0.15,1.6756720999997,v1,MR,3.04452243772342,NA,adults
CBC_P016,CBC_P016_AV_prob0.9_Vset4_Aset1_2023-03-31_14h05.04.449.csv,1,14,aud,1A,NA,NA,NA,0.15,2.27311009999994,v1,MR,3.09104245335832,NA,adults
CBC_P016,CBC_P016_AV_prob0.9_Vset4_Aset1_2023-03-31_14h05.04.449.csv,1,15,aud,0B,NA,NA,NA,0.35,2.36184949999961,v1,MR,2.03688192726104,NA,adults
CBC_P016,CBC_P016_AV_prob0.9_Vset4_Aset1_2023-03-31_14h05.04.449.csv,1,16,aud,1A,NA,NA,NA,0.15,2.16985750000003,v1,MR,2.484906649788,NA,adults
CBC_P016,CBC_P016_AV_prob0.9_Vset4_Aset1_2023-03-31_14h05.04.449.csv,1,17,aud,2C,NA,NA,NA,0.5,1.69558889999962,v1,MR,2.12026353620009,NA,adults
CBC_P016,CBC_P016_AV_prob0.9_Vset4_Aset1_2023-03-31_14h05.04.449.csv,1,18,aud,0A,NA,NA,NA,0.5,1.97924219999959,v1,MR,1.87180217690159,NA,adults
CBC_P016,CBC_P016_AV_prob0.9_Vset4_Aset1_2023-03-31_14h05.04.449.csv,1,19,aud,2C,NA,NA,NA,0.5,1.51069929999994,v1,MR,1.90954250488444,NA,adults
CBC_P016,CBC_P016_AV_prob0.9_Vset4_Aset1_2023-03-31_14h05.04.449.csv,1,20,aud,1B,NA,NA,NA,0.5,NA,v1,MR,2.23359222150709,NA,adults
CBC_P016,CBC_P016_AV_prob0.9_Vset4_Aset1_2023-03-31_14h05.04.449.csv,1,21,aud,2A,NA,NA,NA,0.35,2.23713869999983,v1,MR,2.67414864942653,NA,adults
CBC_P016,CBC_P016_AV_prob0.9_Vset4_Aset1_2023-03-31_14h05.04.449.csv,1,22,aud,0B,NA,NA,NA,0.35,1.56258669999988,v1,MR,2.01490302054226,NA,adults
CBC_P016,CBC_P016_AV_prob0.9_Vset4_Aset1_2023-03-31_14h05.04.449.csv,1,23,aud,2C,NA,NA,NA,0.5,1.12089719999994,v1,MR,1.82454929205105,NA,adults
CBC_P016,CBC_P016_AV_prob0.9_Vset4_Aset1_2023-03-31_14h05.04.449.csv,1,24,aud,1B,NA,NA,NA,0.5,2.30497919999971,v1,MR,2.07944154167984,NA,adults
CBC_P016,CBC_P016_AV_prob0.9_Vset4_Aset1_2023-03-31_14h05.04.449.csv,1,25,aud,0A,NA,NA,NA,0.5,2.1860514,v1,MR,1.88706964903238,NA,adults
CBC_P016,CBC_P016_AV_prob0.9_Vset4_Aset1_2023-03-31_14h05.04.449.csv,1,26,aud,1C,NA,NA,NA,0.35,1.91535559999966,v1,MR,2.42774823594805,NA,adults
CBC_P016,CBC_P016_AV_prob0.9_Vset4_Aset1_2023-03-31_14h05.04.449.csv,1,27,aud,2B,NA,NA,NA,0.15,3.32810979999977,v1,MR,3.55534806148941,NA,adults
CBC_P016,CBC_P016_AV_prob0.9_Vset4_Aset1_2023-03-31_14h05.04.449.csv,1,28,aud,1C,NA,NA,NA,0.35,1.74948010000026,v1,MR,2.19722457733622,NA,adults
CBC_P016,CBC_P016_AV_prob0.9_Vset4_Aset1_2023-03-31_14h05.04.449.csv,1,29,aud,0B,NA,NA,NA,0.35,1.2286266000001,v1,MR,2.00148000021012,NA,adults
CBC_P016,CBC_P016_AV_prob0.9_Vset4_Aset1_2023-03-31_14h05.04.449.csv,1,30,aud,2C,NA,NA,NA,0.5,2.35234369999989,v1,MR,1.84582669049833,NA,adults
CBC_P016,CBC_P016_AV_prob0.9_Vset4_Aset1_2023-03-31_14h05.04.449.csv,1,31,aud,0A,NA,NA,NA,0.5,2.17103859999952,v1,MR,1.87180217690159,NA,adults
CBC_P016,CBC_P016_AV_prob0.9_Vset4_Aset1_2023-03-31_14h05.04.449.csv,1,32,aud,2B,NA,NA,NA,0.15,2.30120099999976,v1,MR,2.99573227355399,NA,adults
CBC_P016,CBC_P016_AV_prob0.9_Vset4_Aset1_2023-03-31_14h05.04.449.csv,1,33,aud,1C,NA,NA,NA,0.35,1.19843059999994,v1,MR,2.10413415427021,NA,adults
CBC_P016,CBC_P016_AV_prob0.9_Vset4_Aset1_2023-03-31_14h05.04.449.csv,1,34,aud,2A,NA,NA,NA,0.35,1.96029379999982,v1,MR,2.63905732961526,NA,adults
CBC_P016,CBC_P016_AV_prob0.9_Vset4_Aset1_2023-03-31_14h05.04.449.csv,1,35,aud,1B,NA,NA,NA,0.5,2.01554759999954,v1,MR,2.15176220325946,NA,adults
CBC_P016,CBC_P016_AV_prob0.9_Vset4_Aset1_2023-03-31_14h05.04.449.csv,1,36,aud,0C,NA,NA,NA,0.15,1.58113950000006,v1,MR,3.09104245335832,NA,adults
CBC_P016,CBC_P016_AV_prob0.9_Vset4_Aset1_2023-03-31_14h05.04.449.csv,1,37,aud,1B,NA,NA,NA,0.5,1.95854520000012,v1,MR,2.01490302054226,NA,adults
CBC_P016,CBC_P016_AV_prob0.9_Vset4_Aset1_2023-03-31_14h05.04.449.csv,1,38,aud,2A,NA,NA,NA,0.35,2.01096579999967,v1,MR,2.4423470353692,NA,adults
CBC_P016,CBC_P016_AV_prob0.9_Vset4_Aset1_2023-03-31_14h05.04.449.csv,1,39,aud,1C,NA,NA,NA,0.35,1.253604,v1,MR,2.058388132482,NA,adults
CBC_P016,CBC_P016_AV_prob0.9_Vset4_Aset1_2023-03-31_14h05.04.449.csv,1,40,aud,0A,NA,NA,NA,0.5,2.25075650000008,v1,MR,1.92529086185258,NA,adults
CBC_P016,CBC_P016_AV_prob0.9_Vset4_Aset1_2023-03-31_14h05.04.449.csv,1,41,aud,1B,NA,NA,NA,0.5,0.827434699999685,v1,MR,1.94591014905531,NA,adults
CBC_P016,CBC_P016_AV_prob0.9_Vset4_Aset1_2023-03-31_14h05.04.449.csv,1,42,aud,2C,NA,NA,NA,0.5,1.03945759999988,v1,MR,1.96611285637283,NA,adults
CBC_P016,CBC_P016_TV_prob0.9_Vset2_Tset1_2023-03-31_13h57.21.734.csv,2,1,tac,2C,NA,NA,NA,0.5,3.24602669999967,v1,MR,2.19722457733622,NA,adults
CBC_P016,CBC_P016_TV_prob0.9_Vset2_Tset1_2023-03-31_13h57.21.734.csv,2,2,tac,1B,NA,NA,NA,0.5,NA,v1,MR,2.30258509299405,NA,adults
CBC_P016,CBC_P016_TV_prob0.9_Vset2_Tset1_2023-03-31_13h57.21.734.csv,2,3,tac,0C,NA,NA,NA,0.15,NA,v1,MR,2.39789527279837,NA,adults
CBC_P016,CBC_P016_TV_prob0.9_Vset2_Tset1_2023-03-31_13h57.21.734.csv,2,4,tac,2A,NA,NA,NA,0.35,3.18510709999964,v1,MR,2.484906649788,NA,adults
CBC_P016,CBC_P016_TV_prob0.9_Vset2_Tset1_2023-03-31_13h57.21.734.csv,2,5,tac,1C,NA,NA,NA,0.35,3.1592714999997,v1,MR,2.56494935746154,NA,adults
CBC_P016,CBC_P016_TV_prob0.9_Vset2_Tset1_2023-03-31_13h57.21.734.csv,2,6,tac,2A,NA,NA,NA,0.35,2.83968069999992,v1,MR,1.94591014905531,NA,adults
