ID,filename,session,trial,mod2Type,stimPair,frequency,rewardAccurate,reactionTime,choice,choiceAccurate,reward,beliefPair,rewardPE,fit_percModel,fit_respModel,fit_startBelief,fit_alpha1,fit_alpha12,fit_alpha2,fit_nonDecisionTime,fit_weight,fit_startingBoundary,fit_startingPoint,fit_NLL,fit_delta1,version,run,alphaT,model,mBIC
CBC_P006,CBC_P006_TV_prob0.8_Vset2_Aset2_2023-03-15_18h35.47.090.csv,2,25,tac,2A,0.35,1,1.42384130000573,0,1,1,0.488932682336201,0.488932682336201,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.0238238394879284,NA,NA,0.737776973135972,7.34178646740825,1.90813756579991,0.5,56.0273849725456,NA,v1,MR,NA,CBCsimpleRW_CBCdriftDiffusionLR,127.19152848076423
CBC_P006,CBC_P006_TV_prob0.8_Vset2_Aset2_2023-03-15_18h35.47.090.csv,2,26,tac,1B,0.5,0,1.33284809999896,0,0,1,0.545971835568161,0.545971835568161,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.0238238394879284,NA,NA,0.737776973135972,7.34178646740825,1.90813756579991,0.5,56.0273849725456,NA,v1,MR,NA,CBCsimpleRW_CBCdriftDiffusionLR,127.19152848076423
CBC_P006,CBC_P006_TV_prob0.8_Vset2_Aset2_2023-03-15_18h35.47.090.csv,2,27,tac,0A,0.5,1,1.23365259999991,1,1,1,0.522715571408179,0.477284428591821,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.0238238394879284,NA,NA,0.737776973135972,7.34178646740825,1.90813756579991,0.5,56.0273849725456,NA,v1,MR,NA,CBCsimpleRW_CBCdriftDiffusionLR,127.19152848076423
CBC_P006,CBC_P006_TV_prob0.8_Vset2_Aset2_2023-03-15_18h35.47.090.csv,2,28,tac,2B,0.15,1,1.66153900000063,1,0,0,0.488088080256036,-0.488088080256036,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.0238238394879284,NA,NA,0.737776973135972,7.34178646740825,1.90813756579991,0.5,56.0273849725456,NA,v1,MR,NA,CBCsimpleRW_CBCdriftDiffusionLR,127.19152848076423
CBC_P006,CBC_P006_TV_prob0.8_Vset2_Aset2_2023-03-15_18h35.47.090.csv,2,29,tac,1C,0.35,1,2.07278040000529,1,0,0,0.487811053503818,-0.487811053503818,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.0238238394879284,NA,NA,0.737776973135972,7.34178646740825,1.90813756579991,0.5,56.0273849725456,NA,v1,MR,NA,CBCsimpleRW_CBCdriftDiffusionLR,127.19152848076423
CBC_P006,CBC_P006_TV_prob0.8_Vset2_Aset2_2023-03-15_18h35.47.090.csv,2,30,tac,0B,0.35,1,1.11748889999581,0,1,1,0.488932682336201,0.488932682336201,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.0238238394879284,NA,NA,0.737776973135972,7.34178646740825,1.90813756579991,0.5,56.0273849725456,NA,v1,MR,NA,CBCsimpleRW_CBCdriftDiffusionLR,127.19152848076423
CBC_P006,CBC_P006_TV_prob0.8_Vset2_Aset2_2023-03-15_18h35.47.090.csv,2,31,tac,2C,0.5,0,2.22402590000274,0,0,1,0.545971835568161,0.545971835568161,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.0238238394879284,NA,NA,0.737776973135972,7.34178646740825,1.90813756579991,0.5,56.0273849725456,NA,v1,MR,NA,CBCsimpleRW_CBCdriftDiffusionLR,127.19152848076423
CBC_P006,CBC_P006_TV_prob0.8_Vset2_Aset2_2023-03-15_18h35.47.090.csv,2,32,tac,0A,0.5,1,0.823077400003967,1,1,1,0.534086319025039,0.465913680974961,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.0238238394879284,NA,NA,0.737776973135972,7.34178646740825,1.90813756579991,0.5,56.0273849725456,NA,v1,MR,NA,CBCsimpleRW_CBCdriftDiffusionLR,127.19152848076423
CBC_P006,CBC_P006_TV_prob0.8_Vset2_Aset2_2023-03-15_18h35.47.090.csv,2,33,tac,2C,0.5,1,1.69455710000329,1,1,1,0.532964690192656,0.467035309807344,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.0238238394879284,NA,NA,0.737776973135972,7.34178646740825,1.90813756579991,0.5,56.0273849725456,NA,v1,MR,NA,CBCsimpleRW_CBCdriftDiffusionLR,127.19152848076423
CBC_P006,CBC_P006_TV_prob0.8_Vset2_Aset2_2023-03-15_18h35.47.090.csv,2,34,tac,1A,0.15,1,1.17773170000146,0,1,1,0.511911919743964,0.511911919743964,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.0238238394879284,NA,NA,0.737776973135972,7.34178646740825,1.90813756579991,0.5,56.0273849725456,NA,v1,MR,NA,CBCsimpleRW_CBCdriftDiffusionLR,127.19152848076423
CBC_P006,CBC_P006_TV_prob0.8_Vset2_Aset2_2023-03-15_18h35.47.090.csv,2,35,tac,0B,0.35,1,1.23551109999971,1,0,0,0.477284428591821,-0.477284428591821,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.0238238394879284,NA,NA,0.737776973135972,7.34178646740825,1.90813756579991,0.5,56.0273849725456,NA,v1,MR,NA,CBCsimpleRW_CBCdriftDiffusionLR,127.19152848076423
CBC_P006,CBC_P006_TV_prob0.8_Vset2_Aset2_2023-03-15_18h35.47.090.csv,2,36,tac,2C,0.5,0,1.6658688000025,1,1,0,0.544091264448701,-0.544091264448701,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.0238238394879284,NA,NA,0.737776973135972,7.34178646740825,1.90813756579991,0.5,56.0273849725456,NA,v1,MR,NA,CBCsimpleRW_CBCdriftDiffusionLR,127.19152848076423
CBC_P006,CBC_P006_TV_prob0.8_Vset2_Aset2_2023-03-15_18h35.47.090.csv,2,37,tac,1B,0.5,1,1.41032199999609,1,1,1,0.532964690192656,0.467035309807344,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.0238238394879284,NA,NA,0.737776973135972,7.34178646740825,1.90813756579991,0.5,56.0273849725456,NA,v1,MR,NA,CBCsimpleRW_CBCdriftDiffusionLR,127.19152848076423
CBC_P006,CBC_P006_TV_prob0.8_Vset2_Aset2_2023-03-15_18h35.47.090.csv,2,38,tac,2A,0.35,1,1.16895520000253,0,1,1,0.477284428591821,0.477284428591821,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.0238238394879284,NA,NA,0.737776973135972,7.34178646740825,1.90813756579991,0.5,56.0273849725456,NA,v1,MR,NA,CBCsimpleRW_CBCdriftDiffusionLR,127.19152848076423
CBC_P006,CBC_P006_TV_prob0.8_Vset2_Aset2_2023-03-15_18h35.47.090.csv,2,39,tac,1C,0.35,1,1.88495799999509,1,0,0,0.476189521264705,-0.476189521264705,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.0238238394879284,NA,NA,0.737776973135972,7.34178646740825,1.90813756579991,0.5,56.0273849725456,NA,v1,MR,NA,CBCsimpleRW_CBCdriftDiffusionLR,127.19152848076423
CBC_P006,CBC_P006_TV_prob0.8_Vset2_Aset2_2023-03-15_18h35.47.090.csv,2,40,tac,0A,0.5,1,0.892428899998777,1,1,1,0.545186171775816,0.454813828224184,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.0238238394879284,NA,NA,0.737776973135972,7.34178646740825,1.90813756579991,0.5,56.0273849725456,NA,v1,MR,NA,CBCsimpleRW_CBCdriftDiffusionLR,127.19152848076423
CBC_P006,CBC_P006_TV_prob0.8_Vset2_Aset2_2023-03-15_18h35.47.090.csv,2,41,tac,1B,0.5,1,1.18527619999804,1,1,1,0.544091264448701,0.455908735551299,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.0238238394879284,NA,NA,0.737776973135972,7.34178646740825,1.90813756579991,0.5,56.0273849725456,NA,v1,MR,NA,CBCsimpleRW_CBCdriftDiffusionLR,127.19152848076423
CBC_P006,CBC_P006_TV_prob0.8_Vset2_Aset2_2023-03-15_18h35.47.090.csv,2,42,tac,0C,0.15,0,1.83418379999785,0,1,0,0.488088080256036,-0.511911919743964,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.0238238394879284,NA,NA,0.737776973135972,7.34178646740825,1.90813756579991,0.5,56.0273849725456,NA,v1,MR,NA,CBCsimpleRW_CBCdriftDiffusionLR,127.19152848076423
CBC_P007,CBC_P007_AV_prob0.8_Vset1_Aset4_2023-03-17_14h16.00.846.csv,1,1,aud,0B,0.35,1,1.19102600000042,0,1,1,0.5,0.5,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.466388334942089,NA,0.315249352515796,0.702470474696155,1.74743123057413,2.41022493535114,0.5,40.9879883493878,NA,v1,MR,NA,CBC2StepRW_CBCdriftDiffusionLR,100.89692486836691
CBC_P007,CBC_P007_AV_prob0.8_Vset1_Aset4_2023-03-17_14h16.00.846.csv,1,2,aud,2C,0.5,0,2.46184740000172,0,0,1,0.5,0.5,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.466388334942089,NA,0.315249352515796,0.702470474696155,1.74743123057413,2.41022493535114,0.5,40.9879883493878,NA,v1,MR,NA,CBC2StepRW_CBCdriftDiffusionLR,100.89692486836691
CBC_P007,CBC_P007_AV_prob0.8_Vset1_Aset4_2023-03-17_14h16.00.846.csv,1,3,aud,1B,0.5,1,2.46586570000363,1,1,1,0.5,0.5,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.466388334942089,NA,0.315249352515796,0.702470474696155,1.74743123057413,2.41022493535114,0.5,40.9879883493878,NA,v1,MR,NA,CBC2StepRW_CBCdriftDiffusionLR,100.89692486836691
CBC_P007,CBC_P007_AV_prob0.8_Vset1_Aset4_2023-03-17_14h16.00.846.csv,1,4,aud,2C,0.5,1,1.94291750000048,0,0,0,0.266805832528956,-0.733194167471044,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.466388334942089,NA,0.315249352515796,0.702470474696155,1.74743123057413,2.41022493535114,0.5,40.9879883493878,NA,v1,MR,NA,CBC2StepRW_CBCdriftDiffusionLR,100.89692486836691
CBC_P007,CBC_P007_AV_prob0.8_Vset1_Aset4_2023-03-17_14h16.00.846.csv,1,5,aud,1B,0.5,0,2.1745574000015,0,0,1,0.733194167471044,0.733194167471044,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.466388334942089,NA,0.315249352515796,0.702470474696155,1.74743123057413,2.41022493535114,0.5,40.9879883493878,NA,v1,MR,NA,CBC2StepRW_CBCdriftDiffusionLR,100.89692486836691
CBC_P007,CBC_P007_AV_prob0.8_Vset1_Aset4_2023-03-17_14h16.00.846.csv,1,6,aud,2A,0.35,1,1.32501480000064,0,1,1,0.5,0.5,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.466388334942089,NA,0.315249352515796,0.702470474696155,1.74743123057413,2.41022493535114,0.5,40.9879883493878,NA,v1,MR,NA,CBC2StepRW_CBCdriftDiffusionLR,100.89692486836691
CBC_P007,CBC_P007_AV_prob0.8_Vset1_Aset4_2023-03-17_14h16.00.846.csv,1,7,aud,0B,0.35,1,2.20659090000117,0,1,1,0.182695466576765,0.182695466576765,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.466388334942089,NA,0.315249352515796,0.702470474696155,1.74743123057413,2.41022493535114,0.5,40.9879883493878,NA,v1,MR,NA,CBC2StepRW_CBCdriftDiffusionLR,100.89692486836691
CBC_P007,CBC_P007_AV_prob0.8_Vset1_Aset4_2023-03-17_14h16.00.846.csv,1,8,aud,1C,0.35,1,1.0671093000019,1,0,0,0.342375323742102,-0.342375323742102,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.466388334942089,NA,0.315249352515796,0.702470474696155,1.74743123057413,2.41022493535114,0.5,40.9879883493878,NA,v1,MR,NA,CBC2StepRW_CBCdriftDiffusionLR,100.89692486836691
CBC_P007,CBC_P007_AV_prob0.8_Vset1_Aset4_2023-03-17_14h16.00.846.csv,1,9,aud,0A,0.5,1,2.06247490000169,1,1,1,0.5,0.5,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.466388334942089,NA,0.315249352515796,0.702470474696155,1.74743123057413,2.41022493535114,0.5,40.9879883493878,NA,v1,MR,NA,CBC2StepRW_CBCdriftDiffusionLR,100.89692486836691
CBC_P007,CBC_P007_AV_prob0.8_Vset1_Aset4_2023-03-17_14h16.00.846.csv,1,10,aud,2C,0.5,1,1.92781240000113,1,1,1,0.608759039485027,0.391240960514973,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.466388334942089,NA,0.315249352515796,0.702470474696155,1.74743123057413,2.41022493535114,0.5,40.9879883493878,NA,v1,MR,NA,CBC2StepRW_CBCdriftDiffusionLR,100.89692486836691
CBC_P007,CBC_P007_AV_prob0.8_Vset1_Aset4_2023-03-17_14h16.00.846.csv,1,11,aud,0A,0.5,1,2.10039300000062,1,1,1,0.733194167471044,0.266805832528956,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.466388334942089,NA,0.315249352515796,0.702470474696155,1.74743123057413,2.41022493535114,0.5,40.9879883493878,NA,v1,MR,NA,CBC2StepRW_CBCdriftDiffusionLR,100.89692486836691
CBC_P007,CBC_P007_AV_prob0.8_Vset1_Aset4_2023-03-17_14h16.00.846.csv,1,12,aud,1C,0.35,0,2.27695060000042,0,1,0,0.125100839030868,-0.874899160969132,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.466388334942089,NA,0.315249352515796,0.702470474696155,1.74743123057413,2.41022493535114,0.5,40.9879883493878,NA,v1,MR,NA,CBC2StepRW_CBCdriftDiffusionLR,100.89692486836691
CBC_P007,CBC_P007_AV_prob0.8_Vset1_Aset4_2023-03-17_14h16.00.846.csv,1,13,aud,2B,0.15,0,1.83023930000127,0,1,0,0.234441724615019,-0.765558275384981,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.466388334942089,NA,0.315249352515796,0.702470474696155,1.74743123057413,2.41022493535114,0.5,40.9879883493878,NA,v1,MR,NA,CBC2StepRW_CBCdriftDiffusionLR,100.89692486836691
CBC_P007,CBC_P007_AV_prob0.8_Vset1_Aset4_2023-03-17_14h16.00.846.csv,1,14,aud,1A,0.15,1,1.67769659999976,0,1,1,0.160534122727448,0.160534122727447,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.466388334942089,NA,0.315249352515796,0.702470474696155,1.74743123057413,2.41022493535114,0.5,40.9879883493878,NA,v1,MR,NA,CBC2StepRW_CBCdriftDiffusionLR,100.89692486836691
CBC_P007,CBC_P007_AV_prob0.8_Vset1_Aset4_2023-03-17_14h16.00.846.csv,1,15,aud,2C,0.5,1,1.19495040000038,1,1,1,0.791229259620749,0.208770740379251,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.466388334942089,NA,0.315249352515796,0.702470474696155,1.74743123057413,2.41022493535114,0.5,40.9879883493878,NA,v1,MR,NA,CBC2StepRW_CBCdriftDiffusionLR,100.89692486836691
CBC_P007,CBC_P007_AV_prob0.8_Vset1_Aset4_2023-03-17_14h16.00.846.csv,1,16,aud,0A,0.5,1,2.01309700000274,1,1,1,0.857629295457062,0.142370704542938,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.466388334942089,NA,0.315249352515796,0.702470474696155,1.74743123057413,2.41022493535114,0.5,40.9879883493878,NA,v1,MR,NA,CBC2StepRW_CBCdriftDiffusionLR,100.89692486836691
CBC_P007,CBC_P007_AV_prob0.8_Vset1_Aset4_2023-03-17_14h16.00.846.csv,1,17,aud,1C,0.35,1,2.01137880000169,0,1,1,0.365070426642454,0.365070426642454,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.466388334942089,NA,0.315249352515796,0.702470474696155,1.74743123057413,2.41022493535114,0.5,40.9879883493878,NA,v1,MR,NA,CBC2StepRW_CBCdriftDiffusionLR,100.89692486836691
CBC_P007,CBC_P007_AV_prob0.8_Vset1_Aset4_2023-03-17_14h16.00.846.csv,1,18,aud,2B,0.15,1,2.26353300000119,0,1,1,0.40502259485788,0.40502259485788,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.466388334942089,NA,0.315249352515796,0.702470474696155,1.74743123057413,2.41022493535114,0.5,40.9879883493878,NA,v1,MR,NA,CBC2StepRW_CBCdriftDiffusionLR,100.89692486836691
CBC_P007,CBC_P007_AV_prob0.8_Vset1_Aset4_2023-03-17_14h16.00.846.csv,1,19,aud,1C,0.35,1,2.1763549999996,0,1,1,0.194805838224082,0.194805838224082,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.466388334942089,NA,0.315249352515796,0.702470474696155,1.74743123057413,2.41022493535114,0.5,40.9879883493878,NA,v1,MR,NA,CBC2StepRW_CBCdriftDiffusionLR,100.89692486836691
CBC_P007,CBC_P007_AV_prob0.8_Vset1_Aset4_2023-03-17_14h16.00.846.csv,1,20,aud,0A,0.5,1,1.64159160000054,1,1,1,0.924029331293375,0.0759706687066251,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.466388334942089,NA,0.315249352515796,0.702470474696155,1.74743123057413,2.41022493535114,0.5,40.9879883493878,NA,v1,MR,NA,CBC2StepRW_CBCdriftDiffusionLR,100.89692486836691
CBC_P007,CBC_P007_AV_prob0.8_Vset1_Aset4_2023-03-17_14h16.00.846.csv,1,21,aud,2C,0.5,1,1.4103903000032,1,1,1,0.888597497610855,0.111402502389145,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.466388334942089,NA,0.315249352515796,0.702470474696155,1.74743123057413,2.41022493535114,0.5,40.9879883493878,NA,v1,MR,NA,CBC2StepRW_CBCdriftDiffusionLR,100.89692486836691
CBC_P007,CBC_P007_AV_prob0.8_Vset1_Aset4_2023-03-17_14h16.00.846.csv,1,22,aud,1B,0.5,0,2.45955970000068,1,1,0,0.391240960514973,-0.391240960514973,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.466388334942089,NA,0.315249352515796,0.702470474696155,1.74743123057413,2.41022493535114,0.5,40.9879883493878,NA,v1,MR,NA,CBC2StepRW_CBCdriftDiffusionLR,100.89692486836691
CBC_P007,CBC_P007_AV_prob0.8_Vset1_Aset4_2023-03-17_14h16.00.846.csv,1,23,aud,0C,0.15,1,1.35319729999901,0,1,1,0.0352936980176394,0.0352936980176394,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.466388334942089,NA,0.315249352515796,0.702470474696155,1.74743123057413,2.41022493535114,0.5,40.9879883493878,NA,v1,MR,NA,CBC2StepRW_CBCdriftDiffusionLR,100.89692486836691
CBC_P007,CBC_P007_AV_prob0.8_Vset1_Aset4_2023-03-17_14h16.00.846.csv,1,24,aud,1B,0.5,1,1.85207420000006,0,0,0,0.208770740379251,-0.791229259620749,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.466388334942089,NA,0.315249352515796,0.702470474696155,1.74743123057413,2.41022493535114,0.5,40.9879883493878,NA,v1,MR,NA,CBC2StepRW_CBCdriftDiffusionLR,100.89692486836691
CBC_P007,CBC_P007_AV_prob0.8_Vset1_Aset4_2023-03-17_14h16.00.846.csv,1,25,aud,2A,0.35,1,1.04123690000051,0,1,1,0.0188331289652436,0.0188331289652436,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.466388334942089,NA,0.315249352515796,0.702470474696155,1.74743123057413,2.41022493535114,0.5,40.9879883493878,NA,v1,MR,NA,CBC2StepRW_CBCdriftDiffusionLR,100.89692486836691
CBC_P007,CBC_P007_AV_prob0.8_Vset1_Aset4_2023-03-17_14h16.00.846.csv,1,26,aud,0B,0.35,0,NA,NA,NA,NA,0.0214329964555086,0,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.466388334942089,NA,0.315249352515796,0.702470474696155,1.74743123057413,2.41022493535114,0.5,40.9879883493878,NA,v1,MR,NA,CBC2StepRW_CBCdriftDiffusionLR,100.89692486836691
CBC_P007,CBC_P007_AV_prob0.8_Vset1_Aset4_2023-03-17_14h16.00.846.csv,1,27,aud,2A,0.35,1,1.35388650000095,0,1,1,0.0100495773053941,0.010049577305394,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.466388334942089,NA,0.315249352515796,0.702470474696155,1.74743123057413,2.41022493535114,0.5,40.9879883493878,NA,v1,MR,NA,CBC2StepRW_CBCdriftDiffusionLR,100.89692486836691
CBC_P007,CBC_P007_AV_prob0.8_Vset1_Aset4_2023-03-17_14h16.00.846.csv,1,28,aud,1B,0.5,1,1.87519380000231,1,1,1,0.577790837331234,0.422209162668766,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.466388334942089,NA,0.315249352515796,0.702470474696155,1.74743123057413,2.41022493535114,0.5,40.9879883493878,NA,v1,MR,NA,CBC2StepRW_CBCdriftDiffusionLR,100.89692486836691
CBC_P007,CBC_P007_AV_prob0.8_Vset1_Aset4_2023-03-17_14h16.00.846.csv,1,29,aud,0A,0.5,1,1.30932530000064,1,1,1,0.959461164975895,0.0405388350241052,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.466388334942089,NA,0.315249352515796,0.702470474696155,1.74743123057413,2.41022493535114,0.5,40.9879883493878,NA,v1,MR,NA,CBC2StepRW_CBCdriftDiffusionLR,100.89692486836691
CBC_P007,CBC_P007_AV_prob0.8_Vset1_Aset4_2023-03-17_14h16.00.846.csv,1,30,aud,1B,0.5,1,1.40776879999976,1,1,1,0.774704265705613,0.225295734294387,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.466388334942089,NA,0.315249352515796,0.702470474696155,1.74743123057413,2.41022493535114,0.5,40.9879883493878,NA,v1,MR,NA,CBC2StepRW_CBCdriftDiffusionLR,100.89692486836691
CBC_P007,CBC_P007_AV_prob0.8_Vset1_Aset4_2023-03-17_14h16.00.846.csv,1,31,aud,2A,0.35,0,1.42468510000253,0,1,0,0.00367202442941647,-0.996327975570584,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.466388334942089,NA,0.315249352515796,0.702470474696155,1.74743123057413,2.41022493535114,0.5,40.9879883493878,NA,v1,MR,NA,CBC2StepRW_CBCdriftDiffusionLR,100.89692486836691
CBC_P007,CBC_P007_AV_prob0.8_Vset1_Aset4_2023-03-17_14h16.00.846.csv,1,32,aud,0C,0.15,1,1.03472710000278,0,1,1,0.0128959972531041,0.0128959972531041,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.466388334942089,NA,0.315249352515796,0.702470474696155,1.74743123057413,2.41022493535114,0.5,40.9879883493878,NA,v1,MR,NA,CBC2StepRW_CBCdriftDiffusionLR,100.89692486836691
CBC_P007,CBC_P007_AV_prob0.8_Vset1_Aset4_2023-03-17_14h16.00.846.csv,1,33,aud,1B,0.5,1,1.07365870000285,1,1,1,0.879779568092728,0.120220431907272,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.466388334942089,NA,0.315249352515796,0.702470474696155,1.74743123057413,2.41022493535114,0.5,40.9879883493878,NA,v1,MR,NA,CBC2StepRW_CBCdriftDiffusionLR,100.89692486836691
CBC_P007,CBC_P007_AV_prob0.8_Vset1_Aset4_2023-03-17_14h16.00.846.csv,1,34,aud,0A,0.5,1,1.09318100000019,1,1,1,0.978368004743279,0.0216319952567208,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.466388334942089,NA,0.315249352515796,0.702470474696155,1.74743123057413,2.41022493535114,0.5,40.9879883493878,NA,v1,MR,NA,CBC2StepRW_CBCdriftDiffusionLR,100.89692486836691
CBC_P007,CBC_P007_AV_prob0.8_Vset1_Aset4_2023-03-17_14h16.00.846.csv,1,35,aud,1C,0.35,1,1.92900320000263,0,1,1,0.022853729862064,0.022853729862064,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.466388334942089,NA,0.315249352515796,0.702470474696155,1.74743123057413,2.41022493535114,0.5,40.9879883493878,NA,v1,MR,NA,CBC2StepRW_CBCdriftDiffusionLR,100.89692486836691
CBC_P007,CBC_P007_AV_prob0.8_Vset1_Aset4_2023-03-17_14h16.00.846.csv,1,36,aud,0B,0.35,1,1.35562070000015,1,0,0,0.00322660015300619,-0.00322660015300619,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.466388334942089,NA,0.315249352515796,0.702470474696155,1.74743123057413,2.41022493535114,0.5,40.9879883493878,NA,v1,MR,NA,CBC2StepRW_CBCdriftDiffusionLR,100.89692486836691
CBC_P007,CBC_P007_AV_prob0.8_Vset1_Aset4_2023-03-17_14h16.00.846.csv,1,37,aud,1A,0.15,1,1.32102719999966,0,1,1,0.00604671967329654,0.00604671967329651,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.466388334942089,NA,0.315249352515796,0.702470474696155,1.74743123057413,2.41022493535114,0.5,40.9879883493878,NA,v1,MR,NA,CBC2StepRW_CBCdriftDiffusionLR,100.89692486836691
CBC_P007,CBC_P007_AV_prob0.8_Vset1_Aset4_2023-03-17_14h16.00.846.csv,1,38,aud,2C,0.5,1,1.01131159999932,1,1,1,0.94055432520851,0.0594456747914897,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.466388334942089,NA,0.315249352515796,0.702470474696155,1.74743123057413,2.41022493535114,0.5,40.9879883493878,NA,v1,MR,NA,CBC2StepRW_CBCdriftDiffusionLR,100.89692486836691
CBC_P007,CBC_P007_AV_prob0.8_Vset1_Aset4_2023-03-17_14h16.00.846.csv,1,39,aud,0A,0.5,0,1.42078039999979,1,1,0,0.988456914992536,-0.988456914992536,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.466388334942089,NA,0.315249352515796,0.702470474696155,1.74743123057413,2.41022493535114,0.5,40.9879883493878,NA,v1,MR,NA,CBC2StepRW_CBCdriftDiffusionLR,100.89692486836691
CBC_P007,CBC_P007_AV_prob0.8_Vset1_Aset4_2023-03-17_14h16.00.846.csv,1,40,aud,2C,0.5,1,0.828340799998841,1,1,1,0.968279094494022,0.0317209055059778,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.466388334942089,NA,0.315249352515796,0.702470474696155,1.74743123057413,2.41022493535114,0.5,40.9879883493878,NA,v1,MR,NA,CBC2StepRW_CBCdriftDiffusionLR,100.89692486836691
CBC_P007,CBC_P007_AV_prob0.8_Vset1_Aset4_2023-03-17_14h16.00.846.csv,1,41,aud,0B,0.35,0,0.917073699998582,0,1,0,0.00172175148012175,-0.998278248519878,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.466388334942089,NA,0.315249352515796,0.702470474696155,1.74743123057413,2.41022493535114,0.5,40.9879883493878,NA,v1,MR,NA,CBC2StepRW_CBCdriftDiffusionLR,100.89692486836691
CBC_P007,CBC_P007_AV_prob0.8_Vset1_Aset4_2023-03-17_14h16.00.846.csv,1,42,aud,1C,0.35,1,1.27558520000093,0,1,1,0.00571804156145804,0.00571804156145805,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.466388334942089,NA,0.315249352515796,0.702470474696155,1.74743123057413,2.41022493535114,0.5,40.9879883493878,NA,v1,MR,NA,CBC2StepRW_CBCdriftDiffusionLR,100.89692486836691
CBC_P007,CBC_P007_TV_prob0.8_Vset2_Aset2_2023-03-17_14h24.26.428.csv,2,1,tac,1A,0.15,1,2.26218370000061,0,1,1,0.5,0.5,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.180606509157487,NA,0.110949694036674,0.711015541646437,1.73304313693077,2.68468741034302,0.5,61.8624386070562,NA,v1,MR,NA,CBC2StepRW_CBCdriftDiffusionLR,142.6458253837037
CBC_P007,CBC_P007_TV_prob0.8_Vset2_Aset2_2023-03-17_14h24.26.428.csv,2,2,tac,2C,0.5,0,2.38920480000161,0,0,1,0.5,0.5,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.180606509157487,NA,0.110949694036674,0.711015541646437,1.73304313693077,2.68468741034302,0.5,61.8624386070562,NA,v1,MR,NA,CBC2StepRW_CBCdriftDiffusionLR,142.6458253837037
