ID,session,version,sim_percModel,sim_respModel,sim_startBelief,sim_alpha1,sim_alpha12,sim_alpha2,sim_alpha22,sim_nonDecisionTime,sim_weight,sim_startingBoundary,sim_startingPoint,sim_delta1,fit_percModel,fit_respModel,fit_startBelief,fit_alpha1,fit_alpha12,fit_alpha2,fit_alpha22,fit_nonDecisionTime,fit_weight,fit_startingBoundary,fit_startingPoint,fit_NLL,fit_delta1,accuracy,probFB,model
101,1,v1,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.51394334377269,0.773165052079297,0.870427685724813,NA,0.321726761030508,4.64603888257806,4.83041495746356,0.5,NA,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.650025754233614,0.701483022474411,0.390871343968232,NA,0.36363620742476,4.45507406496143,3.81894477356461,0.5,-6.38397331471529,NA,0.9523809523809523,1,CBC2StepAsymRW_CBCdriftDiffusionLR
101,1,v1,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.77770241057382,NA,0.237541220034912,NA,2.52555203818569,14.486237970645,4.89040445561957,0.5,NA,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.99755682946469,NA,0.321281896531095,NA,2.50440740842429,11.4885568086881,4.5269783384893,0.5,-57.4595728936779,NA,0.9285714285714286,1,CBC2StepRW_CBCdriftDiffusionLR
101,1,v1,CBCpearceHall,CBCdriftDiffusionLR,0.5,0.848817697268579,NA,NA,NA,0.446780678627365,5.42307669132334,2.10160371442565,0.5,0.178895924920998,CBCpearceHall,CBCdriftDiffusionLR,0.5,0.340740958667736,NA,NA,NA,0.468422201506762,6.32031595740391,1.74844943716705,0.5,-16.8634756644266,0.989130849103913,0.9047619047619048,1,CBCpearceHall_CBCdriftDiffusionLR
101,1,v1,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.154162842379672,0.740049696515405,NA,NA,1.01095054099986,8.00609090070447,1.05829984994168,0.5,NA,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.222332373864212,0.981630334792408,NA,NA,0.991696349898624,6.90784825017912,1.34198706853591,0.5,-32.3123051294607,NA,0.8571428571428571,1,CBCsimpleAsymRW_CBCdriftDiffusionLR
101,1,v1,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.180269688876769,NA,NA,NA,0.352583152016586,6.94827789747517,3.89973571676859,0.5,NA,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.151970892848661,NA,NA,NA,0.403233752810011,8.06709483145673,3.42003171102275,0.5,30.5723109471929,NA,0.8809523809523809,1,CBCsimpleRW_CBCdriftDiffusionLR
101,1,v3,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.773165052079297,0.870427685724813,0.00804694852981791,0.309735925505204,1.68764702818626,14.3640560904884,3.05246684907155,0.5,NA,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.998584943516287,0.967954213296812,0.081123145230154,0.982977968728516,1.67823692238329,13.0609504860681,3.65798326390482,0.5,-32.3280468815418,NA,0.9772727272727273,1,CBCbothPairsAsymRW_CBCdriftDiffusionLR
101,1,v3,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.20868119224748,0.995687944543529,0.246645831917313,0.110053158610883,0.657689554966517,7.53480357397508,2.82448726089345,0.5,NA,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.360053313336094,0.98726012908849,0.128391464410949,0.316511387746064,0.607953339943788,8.2578325699855,3.94354809811363,0.5,-41.2993480681608,NA,0.9772727272727273,1,CBCbothPairsAsymRW_CBCdriftDiffusionLR_pwBelief
101,1,v3,CBCbothPairsRW,CBCdriftDiffusionLR,0.5,0.740049696515405,NA,0.263315015185135,NA,0.716239674425115,8.00609090070447,1.05829984994168,0.5,NA,CBCbothPairsRW,CBCdriftDiffusionLR,0.5,0.990187098216875,NA,0.302034333772495,NA,0.708193573939308,8.25433968290556,1.34781704635122,0.5,-50.019401322136,NA,0.9090909090909091,1,CBCbothPairsRW_CBCdriftDiffusionLR
101,1,v3,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.73252069814195,NA,0.636199993832868,NA,0.527536208275983,0.418616832922988,2.20068023929595,0.5,NA,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.978784890759665,NA,0.999220542485383,NA,0.470987832380211,0.37495179982138,2.31987713652662,0.5,75.5469892702446,NA,0.6818181818181818,1,CBCbothPairsRW_CBCdriftDiffusionLR_pwBelief
101,1,v3,CBCpearceHall,CBCdriftDiffusionLR,0.5,0.178895924920998,NA,NA,NA,2.59180778262516,5.42307669132334,2.10160371442565,0.5,0.0543632143064314,CBCpearceHall,CBCdriftDiffusionLR,0.5,0.0347433321001778,NA,NA,NA,2.6040884169374,5.92787754297179,2.04768072108689,0.5,27.8582059044614,0.0921031273678182,0.8863636363636364,1,CBCpearceHall_CBCdriftDiffusionLR
101,1,v3,CBCpearceHall,CBCdriftDiffusionLR_pwBelief,0.5,0.329765932371591,NA,NA,NA,2.93143791644278,10.2606931847011,2.40439542906872,0.5,0.195424823213187,CBCpearceHall,CBCdriftDiffusionLR_pwBelief,0.5,0.00807849561960006,NA,NA,NA,2.93905654697506,11.5030709575599,2.21006659799457,0.5,-61.1071276620742,0.734452514963176,0.9772727272727273,1,CBCpearceHall_CBCdriftDiffusionLR_pwBelief
101,1,v3,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.237541220034912,0.824278532661369,NA,NA,2.39979650854931,14.486237970645,4.89040445561957,0.5,NA,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.30695386169241,0.865010789131322,NA,NA,2.41348220895823,10.3628650970716,3.55667342343707,0.5,0.49121899642445,NA,0.9772727272727273,1,CBCsimpleAsymRW_CBCdriftDiffusionLR
101,1,v3,CBCsimpleAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.548260097395825,0.137986052758257,NA,NA,2.15242971380575,1.48129828807378,1.98223642129862,0.5,NA,CBCsimpleAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.734630016895089,0.60862861975131,NA,NA,2.12379727082288,1.74664792543074,2.21958767032827,0.5,25.514727374711,NA,0.9772727272727273,1,CBCsimpleAsymRW_CBCdriftDiffusionLR_pwBelief
101,1,v3,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.0194752414876246,NA,NA,NA,0.786728159967277,6.94827789747517,3.89973571676859,0.5,NA,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.560702112261607,NA,NA,NA,0.87225009742285,0.680223813163283,3.87763859065851,0.5,114.759997781276,NA,0.75,1,CBCsimpleRW_CBCdriftDiffusionLR
101,1,v3,CBCsimpleRW,CBCdriftDiffusionLR_pwBelief,0.5,0.616018385072651,NA,NA,NA,1.81691051739117,5.42225313304803,1.67526919434181,0.5,NA,CBCsimpleRW,CBCdriftDiffusionLR_pwBelief,0.5,0.410223440671845,NA,NA,NA,1.81898196232141,6.91003759460266,1.99138059878311,0.5,-47.3397217305573,NA,0.9772727272727273,1,CBCsimpleRW_CBCdriftDiffusionLR_pwBelief
102,1,v1,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.94367895074536,0.175402642665544,0.212421375903067,NA,0.657689554966517,3.13021788371219,4.98275177817412,0.5,NA,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.848184454188511,0.170275534045581,0.729970382061666,NA,0.786518871673479,3.05933169666816,4.07947633374892,0.5,28.0667655112566,NA,0.9285714285714286,0.95,CBC2StepAsymRW_CBCdriftDiffusionLR
102,1,v1,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.772378759680558,NA,0.0679174967944145,NA,2.15242971380575,8.22390146093738,1.55194421103303,0.5,NA,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.815485864390148,NA,0.0559238030135201,NA,2.12783373228644,9.26449314147236,2.11745865614504,0.5,-55.7722885782639,NA,0.9523809523809523,0.95,CBC2StepRW_CBCdriftDiffusionLR
102,1,v1,CBCpearceHall,CBCdriftDiffusionLR,0.5,0.639489428313879,NA,NA,NA,2.93143791644278,4.94648898557387,1.78169929285275,0.5,0.445998147519613,CBCpearceHall,CBCdriftDiffusionLR,0.5,0.67686615663885,NA,NA,NA,2.92506992573335,5.93367891240557,1.70433489170432,0.5,-19.0183221690387,0.404033176758197,0.9047619047619048,0.95,CBCpearceHall_CBCdriftDiffusionLR
102,1,v1,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.465508100172511,0.0351682614708048,NA,NA,0.527536208275983,10.9878104721293,3.54479997533147,0.5,NA,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.515864550090931,0.0154478195079957,NA,NA,0.542647529781005,11.1790605376877,3.55371231185514,0.5,-12.9266780515026,NA,0.9285714285714286,0.95,CBCsimpleAsymRW_CBCdriftDiffusionLR
102,1,v1,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.905400320800072,NA,NA,NA,2.4400777397158,8.42728065217318,3.46407354029061,0.5,NA,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.942978284381431,NA,NA,NA,2.44526715890065,8.69969662354984,3.56036463409654,0.5,-30.4824106294963,NA,0.8809523809523809,0.95,CBCsimpleRW_CBCdriftDiffusionLR
102,1,v3,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.16399808241071,0.163135050301143,0.277963692771154,0.00706252286866327,1.08164002023806,11.2313339648555,4.41525957602279,0.5,NA,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.273868750886037,0.289831762902823,0.4292036404984,0.033701143568829,1.04545916723727,9.5276467054448,4.94977080355906,0.5,-11.7383637958228,NA,0.9318181818181818,0.95,CBCbothPairsAsymRW_CBCdriftDiffusionLR
102,1,v3,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.896106559725834,0.440907036768971,0.409961989407236,0.660964172035146,2.88844941695821,14.0097200753063,4.21814790043441,0.5,NA,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.928691483749451,0.318740234197359,0.0431857516666732,0.584800489250831,2.95099723070854,11.4538705872994,2.05476768952071,0.5,-76.4945163954761,NA,0.9090909090909091,0.95,CBCbothPairsAsymRW_CBCdriftDiffusionLR_pwBelief
102,1,v3,CBCbothPairsRW,CBCdriftDiffusionLR,0.5,0.595741894286906,NA,0.610807055504409,NA,1.3400858466563,8.99428782596007,2.24913598737301,0.5,NA,CBCbothPairsRW,CBCdriftDiffusionLR,0.5,0.548998719599222,NA,0.536411573680077,NA,1.31984872292021,11.0023572764833,3.03228428151796,0.5,-40.6089418212237,NA,0.9090909090909091,0.95,CBCbothPairsRW_CBCdriftDiffusionLR
102,1,v3,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.659343350714671,NA,0.149223685267733,NA,2.03807914256605,11.1987568470863,3.56579038246247,0.5,NA,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.744670229168024,NA,0.18423073119135,NA,1.9891933390375,10.1575435084494,4.43183695899706,0.5,-43.0575127803311,NA,0.8863636363636364,0.95,CBCbothPairsRW_CBCdriftDiffusionLR_pwBelief
102,1,v3,CBCpearceHall,CBCdriftDiffusionLR,0.5,0.899727408810954,NA,NA,NA,0.340511222144731,14.564131024688,3.48648133631354,0.5,0.61540016691745,CBCpearceHall,CBCdriftDiffusionLR,0.5,0.444682277704845,NA,NA,NA,0.400577609749618,14.987512548332,3.12327026581774,0.5,-13.7146116858432,0.518974180130824,1,0.95,CBCpearceHall_CBCdriftDiffusionLR
102,1,v3,CBCpearceHall,CBCdriftDiffusionLR_pwBelief,0.5,0.838789927619096,NA,NA,NA,2.43089326823861,1.82237379693454,4.87897084809599,0.5,0.761276671156955,CBCpearceHall,CBCdriftDiffusionLR_pwBelief,0.5,0.999149232292503,NA,NA,NA,2.51069209215877,1.91141180609385,4.48966901678243,0.5,54.0304575575857,0.500676433108726,0.9318181818181818,0.95,CBCpearceHall_CBCdriftDiffusionLR_pwBelief
102,1,v3,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.963098077702929,0.277721529731421,NA,NA,2.18115707840378,3.5043969277195,4.38268821791658,0.5,NA,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.90153137333961,0.124942735935636,NA,NA,2.13652969825578,3.90022026568833,4.55129561510642,0.5,63.0017312003092,NA,0.9545454545454546,0.95,CBCsimpleAsymRW_CBCdriftDiffusionLR
102,1,v3,CBCsimpleAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.0528662019835248,0.581438300813374,NA,NA,2.17447515551609,2.69592192948372,3.02676540223647,0.5,NA,CBCsimpleAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.051571612585537,0.83515856292784,NA,NA,2.0888885970272,2.05620379256036,2.89667924559707,0.5,51.4461941035577,NA,0.7954545454545454,0.95,CBCsimpleAsymRW_CBCdriftDiffusionLR_pwBelief
102,1,v3,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.575558541055235,NA,NA,NA,2.07846934886934,4.77280790980571,1.87201350108208,0.5,NA,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.679047234451908,NA,NA,NA,2.11730609011282,4.28301680746473,1.5758503763897,0.5,4.86655348759397,NA,0.8409090909090909,0.95,CBCsimpleRW_CBCdriftDiffusionLR
102,1,v3,CBCsimpleRW,CBCdriftDiffusionLR_pwBelief,0.5,0.14491946190451,NA,NA,NA,0.668508185789968,13.9440767152537,4.82423305619315,0.5,NA,CBCsimpleRW,CBCdriftDiffusionLR_pwBelief,0.5,0.249951103817733,NA,NA,NA,0.671601134053966,10.5193081280928,4.6168974047185,0.5,-25.1872752922822,NA,0.9772727272727273,0.95,CBCsimpleRW_CBCdriftDiffusionLR_pwBelief
103,1,v1,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.651586060072782,0.968616008351353,0.236951967063015,NA,1.36035411695431,1.23997822007554,4.29420320184193,0.5,NA,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.440134826105325,0.990824334784479,0.128498489997013,NA,1.48873357266207,1.55608320028846,4.53222939432019,0.5,56.1201741268396,NA,0.9523809523809523,1,CBC2StepAsymRW_CBCdriftDiffusionLR
103,1,v1,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.0819000600183452,NA,0.269384695279864,NA,2.05535239863546,8.20165868016991,3.786899375413,0.5,NA,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.12722807155568,NA,0.247898936841502,NA,1.98693395324815,8.24262448680724,4.97298645320559,0.5,0.99326613110484,NA,0.9285714285714286,1,CBC2StepRW_CBCdriftDiffusionLR
103,1,v1,CBCpearceHall,CBCdriftDiffusionLR,0.5,0.200719966304078,NA,NA,NA,2.81714882756046,5.44936197045762,1.0600166253996,0.5,0.421178059270012,CBCpearceHall,CBCdriftDiffusionLR,0.5,0.418389797560789,NA,NA,NA,2.81245459644637,5.8068604842642,1.33557403114957,0.5,-30.6861024671606,0.185887774375973,0.8571428571428571,1,CBCpearceHall_CBCdriftDiffusionLR
103,1,v1,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.900103499656982,0.919864870962323,NA,NA,0.315955260844908,9.64389222653768,2.5408679209723,0.5,NA,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.836862133365092,0.831466078012729,NA,NA,0.310703027158628,10.3346437229721,2.66948103451179,0.5,-45.3263573065155,NA,0.9285714285714286,1,CBCsimpleAsymRW_CBCdriftDiffusionLR
103,1,v1,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.334082894302339,NA,NA,NA,1.4824898563695,4.78305359637863,3.27315867570907,0.5,NA,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.310022860813815,NA,NA,NA,1.58020892548922,4.833221636427,2.55508142772338,0.5,13.2193609777478,NA,0.9047619047619048,1,CBCsimpleRW_CBCdriftDiffusionLR
103,1,v3,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.0918701288551316,0.879848358113788,0.448035930356575,0.564310241881779,2.17486407163598,6.3257696311226,4.21226271510588,0.5,NA,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.0573492751136846,0.997859696847929,0.431668306225907,0.672835233291197,2.17103262590078,6.87674647301262,4.47720516120967,0.5,2.27468903202168,NA,0.9545454545454546,1,CBCbothPairsAsymRW_CBCdriftDiffusionLR
103,1,v3,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.460361604690053,0.959193085274584,0.987654879467274,0.944648388408482,1.63656655083965,14.3991556406357,2.02193160015442,0.5,NA,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.464074704246623,0.218889948414492,0.893555844496736,0.95540817812562,1.63944361849185,12.9398039172094,1.69034094249669,0.5,-99.8218276928417,NA,0.9545454545454546,1,CBCbothPairsAsymRW_CBCdriftDiffusionLR_pwBelief
103,1,v3,CBCbothPairsRW,CBCdriftDiffusionLR,0.5,0.981587554693637,NA,0.141558412152617,NA,2.43185557001416,0.394305298301791,3.98577104489659,0.5,NA,CBCbothPairsRW,CBCdriftDiffusionLR,0.5,0.884921171516589,NA,0.0231100373747745,NA,2.51520511527165,0.443572771390336,3.54405930637372,0.5,108.682888261471,NA,0.7272727272727273,1,CBCbothPairsRW_CBCdriftDiffusionLR
103,1,v3,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.660735461991075,NA,0.613435114538923,NA,2.47482850877244,1.85823232387848,2.4061661870766198,0.5,NA,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.866989741453819,NA,0.0096941826832021,NA,2.54181942599479,1.85193303143922,2.17032628233071,0.5,17.934509403088,NA,0.9090909090909091,1,CBCbothPairsRW_CBCdriftDiffusionLR_pwBelief
103,1,v3,CBCpearceHall,CBCdriftDiffusionLR,0.5,0.540824693036656,NA,NA,NA,2.37683456692476,10.9954608200231,1.02932603419442,0.5,0.268264255392945,CBCpearceHall,CBCdriftDiffusionLR,0.5,0.989081215593985,NA,NA,NA,2.36196410536267,11.211470802827,1.07768664804688,0.5,-47.8348843334392,0.32526645871596,0.9318181818181818,1,CBCpearceHall_CBCdriftDiffusionLR
103,1,v3,CBCpearceHall,CBCdriftDiffusionLR_pwBelief,0.5,0.260517446735731,NA,NA,NA,2.79879231763312,0.802921643251695,4.22050545279714,0.5,0.0825840357194607,CBCpearceHall,CBCdriftDiffusionLR_pwBelief,0.5,0.0896430248570826,NA,NA,NA,2.55616010210526,0.904461943960689,4.25083404369422,0.5,102.95158948629,0.0260199410960706,0.8409090909090909,1,CBCpearceHall_CBCdriftDiffusionLR_pwBelief
103,1,v3,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.0714251337186295,0.474468071089509,NA,NA,2.781141484633,5.40344129653661,1.63892433002311,0.5,NA,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.308784087672485,0.803133417215613,NA,NA,2.78111048339947,3.21085775083794,1.85354288830478,0.5,23.0230252009995,NA,0.8863636363636364,1,CBCsimpleAsymRW_CBCdriftDiffusionLR
103,1,v3,CBCsimpleAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.281921722233243,0.317435213414405,NA,NA,0.792350247180595,1.22486904556387,2.46467413143617,0.5,NA,CBCsimpleAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.285332586351458,0.342855374733425,NA,NA,0.856255744886196,1.09622463552451,2.53553192997537,0.5,68.1608407080671,NA,0.8181818181818182,1,CBCsimpleAsymRW_CBCdriftDiffusionLR_pwBelief
103,1,v3,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.298707876365892,NA,NA,NA,1.16500561416079,0.415989911375325,2.6906398985854,0.5,NA,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.412188217798952,NA,NA,NA,1.33384089959261,0.268274712170005,2.25717186873034,0.5,82.2540842980451,NA,0.5681818181818182,1,CBCsimpleRW_CBCdriftDiffusionLR
103,1,v3,CBCsimpleRW,CBCdriftDiffusionLR_pwBelief,0.5,0.330482108866196,NA,NA,NA,0.97599417842463,9.64378907755019,2.13608634792302,0.5,NA,CBCsimpleRW,CBCdriftDiffusionLR_pwBelief,0.5,0.389538525499099,NA,NA,NA,0.979721399179883,9.23712150997289,2.14993386697191,0.5,-58.7679789503318,NA,0.9545454545454546,1,CBCsimpleRW_CBCdriftDiffusionLR_pwBelief
104,1,v1,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.0796724169393287,0.49514790782728,0.474071985508594,NA,2.28667468024139,4.40184454535131,1.86835549396824,0.5,NA,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.0706808830135264,0.786847413285692,0.849993809838851,NA,2.30084693747937,5.40218284824741,2.16650623586051,0.5,-10.4765861903294,NA,0.9761904761904762,1,CBC2StepAsymRW_CBCdriftDiffusionLR
104,1,v1,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.39524181826363203,NA,0.161338823455192,NA,1.0454243294396799,3.39754984969717,2.21873572122033,0.5,NA,CBC2StepRW,CBCdriftDiffusionLR,0.5,0.381674455674115,NA,0.201499895346686,NA,1.02877742079038,3.39422197775074,2.31580397425277,0.5,5.88082446560997,NA,0.9761904761904762,1,CBC2StepRW_CBCdriftDiffusionLR
104,1,v1,CBCpearceHall,CBCdriftDiffusionLR,0.5,0.63020292819711,NA,NA,NA,0.478203030877065,4.49878379548849,3.49432821447362,0.5,0.812013690285768,CBCpearceHall,CBCdriftDiffusionLR,0.5,0.972263213213963,NA,NA,NA,0.462961649317002,4.3586462909154,3.46424116613467,0.5,26.7137722622607,0.862399596003769,0.8809523809523809,1,CBCpearceHall_CBCdriftDiffusionLR
104,1,v1,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.316807900689045,0.241780235714063,NA,NA,1.62557841852745,8.1591511435277,2.62181754834004,0.5,NA,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.242430375098525,0.383980023832045,NA,NA,1.65656739084227,7.9660292891043,2.12337760822144,0.5,-7.43501935752651,NA,0.9285714285714286,1,CBCsimpleAsymRW_CBCdriftDiffusionLR
104,1,v1,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.932148621669222,NA,NA,NA,1.7548957880897,3.42055299291386,3.85185168093214,0.5,NA,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.998803476745125,NA,NA,NA,1.74088905725379,3.04883286245837,3.68247241925476,0.5,26.1395260279526,NA,0.9047619047619048,1,CBCsimpleRW_CBCdriftDiffusionLR
104,1,v3,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.482875708726147,0.770701191450814,0.14365736167307,0.186940692212729,0.559369864875884,10.3431336746082,4.93656146579995,0.5,NA,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.443020670176913,0.692294934883953,0.118505638223248,0.341400379602048,0.575899090748748,10.6829708140693,4.51786371261518,0.5,-11.8526984365521,NA,0.9545454545454546,1,CBCbothPairsAsymRW_CBCdriftDiffusionLR
104,1,v3,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.659486599781533,0.394562057733352,0.743320713790137,0.945484493127138,0.497060099761993,9.93864518319753,2.68365529538411,0.5,NA,CBCbothPairsAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.678268825046725,0.104954108810837,0.971628703419478,0.807478709332895,0.491438438669487,10.6783625105731,2.78039072322107,0.5,-68.8002771179592,NA,0.9545454545454546,1,CBCbothPairsAsymRW_CBCdriftDiffusionLR_pwBelief
104,1,v3,CBCbothPairsRW,CBCdriftDiffusionLR,0.5,0.241855408732618,NA,0.456214112268474,NA,1.72136846392711,1.74723017020379,3.3992265122754,0.5,NA,CBCbothPairsRW,CBCdriftDiffusionLR,0.5,0.138902343741391,NA,0.949755699442513,NA,1.80481678424473,1.40880010692145,3.14652364020542,0.5,64.7508335956403,NA,0.8863636363636364,1,CBCbothPairsRW_CBCdriftDiffusionLR
104,1,v3,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.652362264031975,NA,0.656155586311328,NA,2.93179124959333,13.9127440626002,4.73209047507061,0.5,NA,CBCbothPairsRW,CBCdriftDiffusionLR_pwBelief,0.5,0.626006769491906,NA,0.996203600363694,NA,2.96318990854286,11.9760011031664,3.43711939782811,0.5,-69.7196756503266,NA,0.9772727272727273,1,CBCbothPairsRW_CBCdriftDiffusionLR_pwBelief
104,1,v3,CBCpearceHall,CBCdriftDiffusionLR,0.5,0.708302942173015,NA,NA,NA,2.97848941895947,0.0216691975688932,4.73212710181113,0.5,0.41377373394184,CBCpearceHall,CBCdriftDiffusionLR,0.5,0.0131819176446405,NA,NA,NA,3.17476687966701,0.0572558762707304,4.04008632040545,0.5,129.676305165778,0.0311619578186498,0.5227272727272727,1,CBCpearceHall_CBCdriftDiffusionLR
104,1,v3,CBCpearceHall,CBCdriftDiffusionLR_pwBelief,0.5,0.0576776921767678,NA,NA,NA,0.738649810983129,7.93686444071185,2.12577037548195,0.5,0.878791493895123,CBCpearceHall,CBCdriftDiffusionLR_pwBelief,0.5,0.353041671082093,NA,NA,NA,0.730181364204012,8.05345522038925,2.3403970300634,0.5,-47.2009564720806,0.0322897445392805,0.9772727272727273,1,CBCpearceHall_CBCdriftDiffusionLR_pwBelief
104,1,v3,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.461023227590219,0.561745241278573,NA,NA,2.63813984354503,4.68369398736837,1.97231907225094,0.5,NA,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.774456843666618,0.367756575448492,NA,NA,2.63488957432201,6.23624007136097,1.98152467811926,0.5,5.70757523087359,NA,0.8636363636363636,1,CBCsimpleAsymRW_CBCdriftDiffusionLR
104,1,v3,CBCsimpleAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.853919425438795,0.727540444007251,NA,NA,0.680711497139687,1.03693987595924,3.48572011668029,0.5,NA,CBCsimpleAsymRW,CBCdriftDiffusionLR_pwBelief,0.5,0.993604020516482,0.918638590122955,NA,NA,0.739650378809919,1.03739181922537,3.20100966140578,0.5,65.3328652343353,NA,0.8636363636363636,1,CBCsimpleAsymRW_CBCdriftDiffusionLR_pwBelief
104,1,v3,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.648734074484719,NA,NA,NA,0.375536045101114,4.19785172240639,1.96397180748944,0.5,NA,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.714343412020805,NA,NA,NA,0.341906043741399,4.1114681391857,2.16984114701058,0.5,16.4221283015502,NA,0.8863636363636364,1,CBCsimpleRW_CBCdriftDiffusionLR
104,1,v3,CBCsimpleRW,CBCdriftDiffusionLR_pwBelief,0.5,0.71003349333612,NA,NA,NA,2.93717338690598,7.58263912979568,4.0182320664938604,0.5,NA,CBCsimpleRW,CBCdriftDiffusionLR_pwBelief,0.5,0.627252907367597,NA,NA,NA,2.9289737969757,7.66004134834775,4.15130524888857,0.5,-37.1257333916935,NA,0.9772727272727273,1,CBCsimpleRW_CBCdriftDiffusionLR_pwBelief
105,1,v1,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.395915995688079,0.0684440013800035,0.800033639011276,NA,0.485566283316401,0.559433165255103,1.7971771237819,0.5,NA,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.276782325029472,0.133685860500686,0.841155260446076,NA,0.52104327498255,1.67464308677292,1.77470284593231,0.5,49.9810142518332,NA,0.5238095238095238,0.71,CBC2StepAsymRW_CBCdriftDiffusionLR
