ID,filename,session,trial,visStimLeft,secondStim,mod2Type,frequency,rewardAccurate,yesKey,mod2Stim,stimPair,match,key,reactionTime,choice,choiceAccurate,reward,surprise,0A belief,1A belief,2A belief,0B belief,1B belief,2B belief,0C belief,1C belief,2C belief,beliefPair,lik,corrLik,rewardPE,update2,choicePE,update1,fit_percModel,fit_respModel,fit_startBelief,fit_alpha1,fit_alpha12,fit_alpha2,fit_nonDecisionTime,fit_weight,fit_startingBoundary,fit_startingPoint,fit_NLL,version,run,alphaT,fit_delta1
CBC_P004,CBC_P004_AV_prob0.8_Vset2_Aset3_2023-03-15_16h49.57.461.csv,1,21,2,1,aud,0.35,1,z,A,2A,0,b,1.85983740000665,0,1,1,2.67414864942653,0.823922270662161,0.359254576747498,0.509259163928952,0.348878107354632,0.881074306010951,0.330433147525012,0.215611193494563,0.204731893895334,0.918031741143448,0.509259163928952,0.148295948242959,0.472975422555152,0.509259163928952,-0.193729097119185,-0.509259163928952,-0.193729097119185,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.380413571008832,0.0504579536103864,0.581365261170299,0.39274554046744,1.98690892254931,2.94056765304175,0.5,56.0570835031282,v1,MR,NA,NA
CBC_P004,CBC_P004_AV_prob0.8_Vset2_Aset3_2023-03-15_16h49.57.461.csv,1,22,0,2,aud,0.35,0,z,B,0B,0,z,1.63364990000264,1,0,1,2.01490302054226,0.823922270662161,0.359254576747498,0.315530066809767,0.348878107354632,0.881074306010951,0.330433147525012,0.215611193494563,0.204731893895334,0.918031741143448,0.348878107354632,0.0585237744072986,0.145968392214174,0.651121892645368,0.247695604343254,-0.348878107354632,-0.132717966665578,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.380413571008832,0.0504579536103864,0.581365261170299,0.39274554046744,1.98690892254931,2.94056765304175,0.5,56.0570835031282,v1,MR,NA,NA
CBC_P004,CBC_P004_AV_prob0.8_Vset2_Aset3_2023-03-15_16h49.57.461.csv,1,23,2,0,aud,0.5,1,z,C,2C,1,z,0.933627200007322,1,1,1,1.82454929205105,0.782348838950525,0.359254576747498,0.315530066809767,0.596573711697886,0.836617099550947,0.313760167095861,0.204731893895334,0.204731893895334,0.918031741143448,0.918031741143448,1.09056427355098,0.992518013810436,0.081968258856552,0.0311818380609973,0.081968258856552,0.0311818380609973,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.380413571008832,0.0504579536103864,0.581365261170299,0.39274554046744,1.98690892254931,2.94056765304175,0.5,56.0570835031282,v1,MR,NA,NA
CBC_P004,CBC_P004_AV_prob0.8_Vset2_Aset3_2023-03-15_16h49.57.461.csv,1,24,1,2,aud,0.5,0,z,B,1B,1,None,NA,NA,NA,NA,2.07944154167984,0.782348838950525,0.359254576747498,0.299609065335998,0.596573711697886,0.836617099550947,0.297928471139751,0.194401541490597,0.194401541490597,0.949213579204445,0.836617099550947,NA,NA,0,0,0,0,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.380413571008832,0.0504579536103864,0.581365261170299,0.39274554046744,1.98690892254931,2.94056765304175,0.5,56.0570835031282,v1,MR,NA,NA
CBC_P004,CBC_P004_AV_prob0.8_Vset2_Aset3_2023-03-15_16h49.57.461.csv,1,25,0,1,aud,0.5,1,z,A,0A,1,z,1.50678110000445,1,1,1,1.88706964903238,0.782348838950525,0.359254576747498,0.299609065335998,0.596573711697886,0.836617099550947,0.297928471139751,0.194401541490597,0.194401541490597,0.949213579204445,0.782348838950525,0.487533371789777,0.964468274540795,0.217651161049475,0.0827974554090492,0.217651161049475,0.0827974554090492,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.380413571008832,0.0504579536103864,0.581365261170299,0.39274554046744,1.98690892254931,2.94056765304175,0.5,56.0570835031282,v1,MR,NA,NA
CBC_P004,CBC_P004_AV_prob0.8_Vset2_Aset3_2023-03-15_16h49.57.461.csv,1,26,1,0,aud,0.35,1,z,C,1C,0,b,1.45510040000227,0,1,1,2.42774823594805,0.865146294359574,0.341127325979654,0.284491405016023,0.566471823027858,0.836617099550947,0.297928471139751,0.184592437528276,0.194401541490597,0.949213579204445,0.194401541490597,0.527259825106906,0.972775459260046,0.194401541490597,-0.0739529846080595,-0.194401541490597,-0.0739529846080595,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.380413571008832,0.0504579536103864,0.581365261170299,0.39274554046744,1.98690892254931,2.94056765304175,0.5,56.0570835031282,v1,MR,NA,NA
CBC_P004,CBC_P004_AV_prob0.8_Vset2_Aset3_2023-03-15_16h49.57.461.csv,1,27,2,2,aud,0.15,1,z,B,2B,0,b,1.38068000000203,0,1,1,3.55534806148941,0.865146294359574,0.341127325979654,0.284491405016023,0.566471823027858,0.836617099550947,0.297928471139751,0.184592437528276,0.120448556882537,0.949213579204445,0.297928471139751,0.472893953251389,0.913418674367432,0.297928471139751,-0.113336033611474,-0.297928471139751,-0.113336033611474,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.380413571008832,0.0504579536103864,0.581365261170299,0.39274554046744,1.98690892254931,2.94056765304175,0.5,56.0570835031282,v1,MR,NA,NA
CBC_P004,CBC_P004_AV_prob0.8_Vset2_Aset3_2023-03-15_16h49.57.461.csv,1,28,1,0,aud,0.35,1,z,C,1C,0,b,1.18674360000296,0,1,1,2.19722457733622,0.865146294359574,0.341127325979654,0.284491405016023,0.566471823027858,0.836617099550947,0.184592437528276,0.184592437528276,0.120448556882537,0.949213579204445,0.120448556882537,0.790900919254253,0.98825854261031,0.120448556882537,-0.0458202656465464,-0.120448556882537,-0.0458202656465464,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.380413571008832,0.0504579536103864,0.581365261170299,0.39274554046744,1.98690892254931,2.94056765304175,0.5,56.0570835031282,v1,MR,NA,NA
CBC_P004,CBC_P004_AV_prob0.8_Vset2_Aset3_2023-03-15_16h49.57.461.csv,1,29,0,2,aud,0.35,1,z,B,0B,0,z,1.27816690000327,1,0,0,2.00148000021012,0.865146294359574,0.341127325979654,0.284491405016023,0.566471823027858,0.836617099550947,0.184592437528276,0.184592437528276,0.0746282912359907,0.949213579204445,0.566471823027858,0.297228716327417,0.685552550747908,-0.566471823027858,-0.0285830089679307,-0.566471823027858,-0.215493569073911,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.380413571008832,0.0504579536103864,0.581365261170299,0.39274554046744,1.98690892254931,2.94056765304175,0.5,56.0570835031282,v1,MR,NA,NA
CBC_P004,CBC_P004_AV_prob0.8_Vset2_Aset3_2023-03-15_16h49.57.461.csv,1,30,2,0,aud,0.5,1,z,C,2C,1,z,0.667795900008059,1,1,1,1.84582669049833,0.865146294359574,0.341127325979654,0.284491405016023,0.53788881405992806,0.836617099550947,0.184592437528276,0.184592437528276,0.0746282912359907,0.949213579204445,0.949213579204445,0.711536890152694,0.994780308857888,0.0507864207955547,0.0193198436935942,0.0507864207955547,0.0193198436935942,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.380413571008832,0.0504579536103864,0.581365261170299,0.39274554046744,1.98690892254931,2.94056765304175,0.5,56.0570835031282,v1,MR,NA,NA
