ID,filename,session,trial,mod2Type,stimPair,triplet,matchingPair,nonMatchingPair,frequency,reactionTime,version,run,simpleSurprise,nonMatchPairSurprise,group
CBC_1032,CBC_1032_MSI_TV_v1_Vset3_Aset2_2023-10-20_11h31.15.953.csv,2,4,tac,0B,NA,NA,NA,0.36,2.44120900000053,v1,MR,2.484906649788,NA,children
CBC_1032,CBC_1032_MSI_TV_v1_Vset3_Aset2_2023-10-20_11h31.15.953.csv,2,5,tac,2C,NA,NA,NA,0.5,2.44012629999997,v1,MR,2.56494935746154,NA,children
CBC_1032,CBC_1032_MSI_TV_v1_Vset3_Aset2_2023-10-20_11h31.15.953.csv,2,6,tac,1A,NA,NA,NA,0.14,2.83271550000063,v1,MR,2.63905732961526,NA,children
CBC_1032,CBC_1032_MSI_TV_v1_Vset3_Aset2_2023-10-20_11h31.15.953.csv,2,7,tac,0C,NA,NA,NA,0.14,1.63356270000077,v1,MR,2.70805020110221,NA,children
CBC_1032,CBC_1032_MSI_TV_v1_Vset3_Aset2_2023-10-20_11h31.15.953.csv,2,8,tac,1B,NA,NA,NA,0.5,NA,v1,MR,2.07944154167984,NA,children
CBC_1032,CBC_1032_MSI_TV_v1_Vset3_Aset2_2023-10-20_11h31.15.953.csv,2,9,tac,2C,NA,NA,NA,0.5,1.21631250000064,v1,MR,2.14006616349627,NA,children
CBC_1032,CBC_1032_MSI_TV_v1_Vset3_Aset2_2023-10-20_11h31.15.953.csv,2,10,tac,0B,NA,NA,NA,0.36,2.75128059999952,v1,MR,2.19722457733622,NA,children
CBC_1032,CBC_1032_MSI_TV_v1_Vset3_Aset2_2023-10-20_11h31.15.953.csv,2,11,tac,1C,NA,NA,NA,0.36,2.56806909999978,v1,MR,2.94443897916644,NA,children
CBC_1032,CBC_1032_MSI_TV_v1_Vset3_Aset2_2023-10-20_11h31.15.953.csv,2,12,tac,0A,NA,NA,NA,0.5,2.4144909000006,v1,MR,2.99573227355399,NA,children
CBC_1032,CBC_1032_MSI_TV_v1_Vset3_Aset2_2023-10-20_11h31.15.953.csv,2,13,tac,0A,NA,NA,NA,0.5,1.89266140000109,v1,MR,2.35137525716348,NA,children
CBC_1032,CBC_1032_MSI_TV_v1_Vset3_Aset2_2023-10-20_11h31.15.953.csv,2,14,tac,1C,NA,NA,NA,0.36,2.68460700000105,v1,MR,2.39789527279837,NA,children
CBC_1032,CBC_1032_MSI_TV_v1_Vset3_Aset2_2023-10-20_11h31.15.953.csv,2,15,tac,0A,NA,NA,NA,0.5,2.77736190000178,v1,MR,2.03688192726104,NA,children
CBC_1032,CBC_1032_MSI_TV_v1_Vset3_Aset2_2023-10-20_11h31.15.953.csv,2,16,tac,2B,NA,NA,NA,0.14,2.19327140000132,v1,MR,3.17805383034795,NA,children
CBC_1032,CBC_1032_MSI_TV_v1_Vset3_Aset2_2023-10-20_11h31.15.953.csv,2,17,tac,1C,NA,NA,NA,0.36,1.7430003999998,v1,MR,2.12026353620009,NA,children
CBC_1032,CBC_1032_MSI_TV_v1_Vset3_Aset2_2023-10-20_11h31.15.953.csv,2,18,tac,0A,NA,NA,NA,0.5,2.29708650000066,v1,MR,1.87180217690159,NA,children
CBC_1032,CBC_1032_MSI_TV_v1_Vset3_Aset2_2023-10-20_11h31.15.953.csv,2,19,tac,2C,NA,NA,NA,0.5,NA,v1,MR,2.19722457733622,NA,children
CBC_1032,CBC_1032_MSI_TV_v1_Vset3_Aset2_2023-10-20_11h31.15.953.csv,2,20,tac,1B,NA,NA,NA,0.5,2.19262580000031,v1,MR,2.23359222150709,NA,children
CBC_1032,CBC_1032_MSI_TV_v1_Vset3_Aset2_2023-10-20_11h31.15.953.csv,2,21,tac,2A,NA,NA,NA,0.36,2.36330540000017,v1,MR,2.26868354131836,NA,children
CBC_1032,CBC_1032_MSI_TV_v1_Vset3_Aset2_2023-10-20_11h31.15.953.csv,2,22,tac,1C,NA,NA,NA,0.36,1.85094330000175,v1,MR,2.01490302054226,NA,children
CBC_1032,CBC_1032_MSI_TV_v1_Vset3_Aset2_2023-10-20_11h31.15.953.csv,2,23,tac,0A,NA,NA,NA,0.5,2.59093159999975,v1,MR,1.82454929205105,NA,children
