ID,filename,session,trial,visStimLeft,secondStim,mod2Type,frequency,rewardAccurate,yesKey,mod2Stim,stimPair,match,key,reactionTime,choice,choiceAccurate,reward,simpleSurprise
CBC_P019,CBC_P019_AV_prob0.9_Vset3_Aset1_2023-03-31_17h14.34.139.csv,1,1,0,2,aud,0.5,1,b,A,0A,1,b,2.81160950000049,1,1,1,2.19722457733622
CBC_P019,CBC_P019_AV_prob0.9_Vset3_Aset1_2023-03-31_17h14.34.139.csv,1,2,1,0,aud,0.35,1,b,C,1C,0,z,2.80770329999905,0,1,1,2.30258509299405
CBC_P019,CBC_P019_AV_prob0.9_Vset3_Aset1_2023-03-31_17h14.34.139.csv,1,3,0,1,aud,0.35,1,b,B,0B,0,z,2.25687090000065,0,1,1,2.39789527279837
CBC_P019,CBC_P019_AV_prob0.9_Vset3_Aset1_2023-03-31_17h14.34.139.csv,1,4,2,0,aud,0.5,1,b,C,2C,1,b,1.83242839999912,1,1,1,2.484906649788
CBC_P019,CBC_P019_AV_prob0.9_Vset3_Aset1_2023-03-31_17h14.34.139.csv,1,5,1,1,aud,0.5,0,b,B,1B,1,b,1.26570579999861,1,1,0,2.56494935746154
CBC_P019,CBC_P019_AV_prob0.9_Vset3_Aset1_2023-03-31_17h14.34.139.csv,1,6,2,2,aud,0.35,1,b,A,2A,0,z,2.18544429999929,0,1,1,2.63905732961526
CBC_P019,CBC_P019_AV_prob0.9_Vset3_Aset1_2023-03-31_17h14.34.139.csv,1,7,0,1,aud,0.35,1,b,B,0B,0,z,2.29261659999975,0,1,1,2.01490302054226
CBC_P019,CBC_P019_AV_prob0.9_Vset3_Aset1_2023-03-31_17h14.34.139.csv,1,8,2,0,aud,0.5,1,b,C,2C,1,b,1.66985569999997,1,1,1,2.07944154167984
CBC_P019,CBC_P019_AV_prob0.9_Vset3_Aset1_2023-03-31_17h14.34.139.csv,1,9,0,2,aud,0.5,1,b,A,0A,1,b,1.91215030000058,1,1,1,2.14006616349627
CBC_P019,CBC_P019_AV_prob0.9_Vset3_Aset1_2023-03-31_17h14.34.139.csv,1,10,1,0,aud,0.35,1,b,C,1C,0,b,1.59908589999941,1,0,0,2.19722457733622
CBC_P019,CBC_P019_AV_prob0.9_Vset3_Aset1_2023-03-31_17h14.34.139.csv,1,11,0,2,aud,0.5,1,b,A,0A,1,b,0.939308799999708,1,1,1,1.84582669049833
CBC_P019,CBC_P019_AV_prob0.9_Vset3_Aset1_2023-03-31_17h14.34.139.csv,1,12,1,1,aud,0.5,1,b,B,1B,1,b,1.82590729999902,1,1,1,2.30258509299405
CBC_P019,CBC_P019_AV_prob0.9_Vset3_Aset1_2023-03-31_17h14.34.139.csv,1,13,0,0,aud,0.15,0,b,C,0C,0,z,1.22494319999896,0,1,0,3.04452243772342
CBC_P019,CBC_P019_AV_prob0.9_Vset3_Aset1_2023-03-31_17h14.34.139.csv,1,14,1,2,aud,0.15,1,b,A,1A,0,b,1.83194469999944,1,0,0,3.09104245335832
CBC_P019,CBC_P019_AV_prob0.9_Vset3_Aset1_2023-03-31_17h14.34.139.csv,1,15,0,1,aud,0.35,1,b,B,0B,0,z,1.22024079999937,0,1,1,2.03688192726104
CBC_P019,CBC_P019_AV_prob0.9_Vset3_Aset1_2023-03-31_17h14.34.139.csv,1,16,1,2,aud,0.15,1,b,A,1A,0,z,2.06625619999977,0,1,1,2.484906649788
CBC_P019,CBC_P019_AV_prob0.9_Vset3_Aset1_2023-03-31_17h14.34.139.csv,1,17,2,0,aud,0.5,1,b,C,2C,1,b,1.52347179999924,1,1,1,2.12026353620009
CBC_P019,CBC_P019_AV_prob0.9_Vset3_Aset1_2023-03-31_17h14.34.139.csv,1,18,0,2,aud,0.5,1,b,A,0A,1,b,0.754201199999443,1,1,1,1.87180217690159
CBC_P019,CBC_P019_AV_prob0.9_Vset3_Aset1_2023-03-31_17h14.34.139.csv,1,19,2,0,aud,0.5,1,b,C,2C,1,b,1.30450770000061,1,1,1,1.90954250488444
CBC_P019,CBC_P019_AV_prob0.9_Vset3_Aset1_2023-03-31_17h14.34.139.csv,1,20,1,1,aud,0.5,1,b,B,1B,1,b,1.11987139999837,1,1,1,2.23359222150709
CBC_P019,CBC_P019_AV_prob0.9_Vset3_Aset1_2023-03-31_17h14.34.139.csv,1,21,2,2,aud,0.35,1,b,A,2A,0,z,1.05177100000037,0,1,1,2.67414864942653
CBC_P019,CBC_P019_AV_prob0.9_Vset3_Aset1_2023-03-31_17h14.34.139.csv,1,22,0,1,aud,0.35,1,b,B,0B,0,z,1.2790815999997,0,1,1,2.01490302054226
CBC_P019,CBC_P019_AV_prob0.9_Vset3_Aset1_2023-03-31_17h14.34.139.csv,1,23,2,0,aud,0.5,1,b,C,2C,1,b,1.29434089999995,1,1,1,1.82454929205105
CBC_P019,CBC_P019_AV_prob0.9_Vset3_Aset1_2023-03-31_17h14.34.139.csv,1,24,1,1,aud,0.5,1,b,B,1B,1,z,1.36297879999984,0,0,0,2.07944154167984
CBC_P019,CBC_P019_AV_prob0.9_Vset3_Aset1_2023-03-31_17h14.34.139.csv,1,25,0,2,aud,0.5,1,b,A,0A,1,b,0.622856399999364,1,1,1,1.88706964903238
CBC_P019,CBC_P019_AV_prob0.9_Vset3_Aset1_2023-03-31_17h14.34.139.csv,1,26,1,0,aud,0.35,1,b,C,1C,0,b,1.25577270000031,1,0,0,2.42774823594805
CBC_P019,CBC_P019_AV_prob0.9_Vset3_Aset1_2023-03-31_17h14.34.139.csv,1,27,2,1,aud,0.15,1,b,B,2B,0,z,2.19785059999958,0,1,1,3.55534806148941
CBC_P019,CBC_P019_AV_prob0.9_Vset3_Aset1_2023-03-31_17h14.34.139.csv,1,28,1,0,aud,0.35,1,b,C,1C,0,b,1.24641379999957,1,0,0,2.19722457733622
CBC_P019,CBC_P019_AV_prob0.9_Vset3_Aset1_2023-03-31_17h14.34.139.csv,1,29,0,1,aud,0.35,1,b,B,0B,0,z,1.11598229999981,0,1,1,2.00148000021012
CBC_P019,CBC_P019_AV_prob0.9_Vset3_Aset1_2023-03-31_17h14.34.139.csv,1,30,2,0,aud,0.5,0,b,C,2C,1,b,1.32572520000031,1,1,0,1.84582669049833
CBC_P019,CBC_P019_AV_prob0.9_Vset3_Aset1_2023-03-31_17h14.34.139.csv,1,31,0,2,aud,0.5,0,b,A,0A,1,b,0.880609299998468,1,1,0,1.87180217690159
CBC_P019,CBC_P019_AV_prob0.9_Vset3_Aset1_2023-03-31_17h14.34.139.csv,1,32,2,1,aud,0.15,1,b,B,2B,0,z,1.17493139999897,0,1,1,2.99573227355399
CBC_P019,CBC_P019_AV_prob0.9_Vset3_Aset1_2023-03-31_17h14.34.139.csv,1,33,1,0,aud,0.35,1,b,C,1C,0,b,1.12793509999938,1,0,0,2.10413415427021
CBC_P019,CBC_P019_AV_prob0.9_Vset3_Aset1_2023-03-31_17h14.34.139.csv,1,34,2,2,aud,0.35,1,b,A,2A,0,z,1.37282899999809,0,1,1,2.63905732961526
CBC_P019,CBC_P019_AV_prob0.9_Vset3_Aset1_2023-03-31_17h14.34.139.csv,1,35,1,1,aud,0.5,1,b,B,1B,1,b,2.01225109999905,1,1,1,2.15176220325946
CBC_P019,CBC_P019_AV_prob0.9_Vset3_Aset1_2023-03-31_17h14.34.139.csv,1,36,0,0,aud,0.15,1,b,C,0C,0,z,0.907638200000292,0,1,1,3.09104245335832
CBC_P019,CBC_P019_AV_prob0.9_Vset3_Aset1_2023-03-31_17h14.34.139.csv,1,37,1,1,aud,0.5,1,b,B,1B,1,z,1.57327850000001,0,0,0,2.01490302054226
CBC_P019,CBC_P019_AV_prob0.9_Vset3_Aset1_2023-03-31_17h14.34.139.csv,1,38,2,2,aud,0.35,1,b,A,2A,0,z,1.02778339999895,0,1,1,2.4423470353692
CBC_P019,CBC_P019_AV_prob0.9_Vset3_Aset1_2023-03-31_17h14.34.139.csv,1,39,1,0,aud,0.35,1,b,C,1C,0,b,1.21925920000103,1,0,0,2.058388132482
CBC_P019,CBC_P019_AV_prob0.9_Vset3_Aset1_2023-03-31_17h14.34.139.csv,1,40,0,2,aud,0.5,1,b,A,0A,1,b,0.972160999999687,1,1,1,1.92529086185258
CBC_P019,CBC_P019_AV_prob0.9_Vset3_Aset1_2023-03-31_17h14.34.139.csv,1,41,1,1,aud,0.5,1,b,B,1B,1,b,2.51842579999902,1,1,1,1.94591014905531
CBC_P019,CBC_P019_AV_prob0.9_Vset3_Aset1_2023-03-31_17h14.34.139.csv,1,42,2,0,aud,0.5,1,b,C,2C,1,b,1.29629019999993,1,1,1,1.96611285637283
CBC_P019,CBC_P019_TV_prob0.9_Vset2_Tset3_2023-03-31_17h22.32.458.csv,2,1,2,1,tac,0.5,1,b,C,2C,1,b,3.16732309999861,1,1,1,2.19722457733622
CBC_P019,CBC_P019_TV_prob0.9_Vset2_Tset3_2023-03-31_17h22.32.458.csv,2,2,1,2,tac,0.5,1,b,B,1B,1,b,2.58190889999969,1,1,1,2.30258509299405
CBC_P019,CBC_P019_TV_prob0.9_Vset2_Tset3_2023-03-31_17h22.32.458.csv,2,3,0,1,tac,0.15,1,b,C,0C,0,b,2.32772990000012,1,0,0,2.39789527279837
CBC_P019,CBC_P019_TV_prob0.9_Vset2_Tset3_2023-03-31_17h22.32.458.csv,2,4,2,0,tac,0.35,1,b,A,2A,0,z,2.27656999999999,0,1,1,2.484906649788
CBC_P019,CBC_P019_TV_prob0.9_Vset2_Tset3_2023-03-31_17h22.32.458.csv,2,5,1,1,tac,0.35,1,b,C,1C,0,b,2.28859459999876,1,0,0,2.56494935746154
CBC_P019,CBC_P019_TV_prob0.9_Vset2_Tset3_2023-03-31_17h22.32.458.csv,2,6,2,0,tac,0.35,0,b,A,2A,0,z,2.24479389999942,0,1,0,1.94591014905531
CBC_P019,CBC_P019_TV_prob0.9_Vset2_Tset3_2023-03-31_17h22.32.458.csv,2,7,1,2,tac,0.5,1,b,B,1B,1,b,1.87153849999959,1,1,1,2.01490302054226
