ID,session,trialNr,visStimLeft,mod2Stim,match,correctKey,frequency,rewardAccurate,stimPair,probFB,surprise,0A belief,1A belief,2A belief,0B belief,1B belief,2B belief,0C belief,1C belief,2C belief,reactionTime,choice,beliefPair,choiceAccurate,reward,rewardPE,update2,sim_percModel,sim_respModel,sim_startBelief,sim_alpha1,sim_nonDecisionTime,sim_weight,sim_startingBoundary,sim_startingPoint,lik,corrLik,fit_percModel,fit_respModel,fit_startBelief,fit_alpha1,fit_nonDecisionTime,fit_weight,fit_startingBoundary,fit_startingPoint,fit_NLL
198,1,1,2,C,1,right,50,1,2C,0.71,2.19722457733622,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2.55156374417791,1,0.5,1,1,0.5,0.442469160646928,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.87121823924982,0.892563744177912,6.20245578732738,3.58176008595802,0.5,0.117508296382266,0.5002961176175,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.884938321293857,0.881479743021363,6.65129365877277,3.84580736477873,0.5,-7.55996437519167
198,1,2,1,B,1,right,50,1,1B,0.71,2.30258509299405,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.942469160646928,8.43156374417791,0,0.5,0,0,-0.5,0.442469160646928,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.87121823924982,0.892563744177912,6.20245578732738,3.58176008595802,0.5,0.0171213221166851,0.500456810545364,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.884938321293857,0.881479743021363,6.65129365877277,3.84580736477873,0.5,-7.55996437519167
198,1,3,2,A,0,right,36,0,2A,0.71,2.39789527279837,0.5,0.5,0.5,0.5,0.942469160646928,0.5,0.5,0.5,0.942469160646928,5.10556374417791,1,0.5,0,1,0.5,0.442469160646928,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.87121823924982,0.892563744177912,6.20245578732738,3.58176008595802,0.5,0.0517858075387863,0.499007795802419,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.884938321293857,0.881479743021363,6.65129365877277,3.84580736477873,0.5,-7.55996437519167
198,1,4,0,B,0,right,36,1,0B,0.71,2.484906649788,0.5,0.5,0.942469160646928,0.5,0.942469160646928,0.5,0.5,0.5,0.942469160646928,4.55656374417791,1,0.5,0,0,-0.5,-0.442469160646928,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.87121823924982,0.892563744177912,6.20245578732738,3.58176008595802,0.5,0.0624679828714272,0.501252922026241,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.884938321293857,0.881479743021363,6.65129365877277,3.84580736477873,0.5,-7.55996437519167
198,1,5,2,C,1,right,50,1,2C,0.71,1.87180217690159,0.5,0.5,0.942469160646928,0.0575308393530717,0.942469160646928,0.5,0.5,0.5,0.942469160646928,1.16956374417791,1,0.942469160646928,1,1,0.0575308393530717,0.0509112443997338,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.87121823924982,0.892563744177912,6.20245578732738,3.58176008595802,0.5,4.5337071398019,0.999999999851163,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.884938321293857,0.881479743021363,6.65129365877277,3.84580736477873,0.5,-7.55996437519167
198,1,6,1,A,0,right,14,1,1A,0.71,2.63905732961526,0.5,0.5,0.942469160646928,0.0575308393530717,0.942469160646928,0.5,0.5,0.5,0.993380405046662,1.80856374417791,1,0.5,0,0,-0.5,-0.442469160646928,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.87121823924982,0.892563744177912,6.20245578732738,3.58176008595802,0.5,0.116692569276698,0.498755839324509,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.884938321293857,0.881479743021363,6.65129365877277,3.84580736477873,0.5,-7.55996437519167
198,1,7,0,C,0,right,14,1,0C,0.71,2.70805020110221,0.5,0.0575308393530717,0.942469160646928,0.0575308393530717,0.942469160646928,0.5,0.5,0.5,0.993380405046662,2.50256374417791,0,0.5,1,1,0.5,-0.442469160646928,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.87121823924982,0.892563744177912,6.20245578732738,3.58176008595802,0.5,0.118958331610798,0.500774572441979,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.884938321293857,0.881479743021363,6.65129365877277,3.84580736477873,0.5,-7.55996437519167
198,1,8,1,B,1,right,50,0,1B,0.71,2.07944154167984,0.5,0.0575308393530717,0.942469160646928,0.0575308393530717,0.942469160646928,0.5,0.0575308393530717,0.5,0.993380405046662,1.29856374417791,1,0.942469160646928,1,0,-0.942469160646928,-0.834027076894123,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.87121823924982,0.892563744177912,6.20245578732738,3.58176008595802,0.5,2.0268685122366,0.999999999853185,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.884938321293857,0.881479743021363,6.65129365877277,3.84580736477873,0.5,-7.55996437519167
198,1,9,2,C,1,right,50,1,2C,0.71,1.73460105538811,0.5,0.0575308393530717,0.942469160646928,0.0575308393530717,0.108442083752806,0.5,0.0575308393530717,0.5,0.993380405046662,1.08956374417791,1,0.993380405046662,1,1,0.00661959495333786,0.00585793324565209,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.87121823924982,0.892563744177912,6.20245578732738,3.58176008595802,0.5,3.83144629089909,0.999999999989059,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.884938321293857,0.881479743021363,6.65129365877277,3.84580736477873,0.5,-7.55996437519167
198,1,10,0,B,0,right,36,1,0B,0.71,2.19722457733622,0.5,0.0575308393530717,0.942469160646928,0.0575308393530717,0.108442083752806,0.5,0.0575308393530717,0.5,0.999238338292314,1.14956374417791,0,0.0575308393530717,1,1,0.0575308393530717,-0.0509112443997338,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.87121823924982,0.892563744177912,6.20245578732738,3.58176008595802,0.5,4.42915234399315,0.999999999853322,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.884938321293857,0.881479743021363,6.65129365877277,3.84580736477873,0.5,-7.55996437519167
