ID,filename,session,trial,visStimLeft,visStimRight,correctKey,leftCorrect,rightCorrect,secondStim,mod2Type,mod2Stim,frequency,rewardAccurate,stimPairLeft,stimPairRight,pCorrectLeft,pCorrectRight,key,reactionTime,choiceLeft,choiceRight,choiceAccurate,reward,chosenPair,otherPair,triplet,surprise,0 belief,1 belief,2 belief,3 belief,beliefPair,beliefOtherPair,beliefPairNorm,beliefOtherPairNorm,prob,lik,rewardPE,update2,fitCBCuniVsimpleRW_CBCsimpleSigmoid_startBelief,fitCBCuniVsimpleRW_CBCsimpleSigmoid_alpha1,fitCBCuniVsimpleRW_CBCsimpleSigmoid_beta,fit_CBCuniVsimpleRW_CBCsimpleSigmoid_NLL
CBC_1021,CBC_1021_MSI_AV_v3_Vset5_Aset2_2023-07-18_14h40.56.369.csv,1,1,1,0,b,1,0,1,aud,B,63,1,1,0,1,0,z,1.42295110000032,0,1,0,0,0,1,B10,2.77258872223978,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,-0.0153952136409403,0.5,0.0307904272818805,14.9999283005428,29.5438242567573
CBC_1021,CBC_1021_MSI_AV_v3_Vset5_Aset2_2023-07-18_14h40.56.369.csv,1,2,3,2,b,1,0,2,aud,D,63,1,3,2,1,0,b,2.17930770000021,1,0,1,1,3,2,D32,2.83321334405622,0.48460478635906,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0153952136409403,0.5,0.0307904272818805,14.9999283005428,29.5438242567573
CBC_1021,CBC_1021_MSI_AV_v3_Vset5_Aset2_2023-07-18_14h40.56.369.csv,1,3,3,1,z,0,1,1,aud,B,27,1,3,1,0,1,b,2.59338100000059,1,0,0,0,3,1,B31,2.89037175789616,0.48460478635906,0.5,0.5,0.51539521364094,0.51539521364094,0.5,0.507580897287144,0.492419102712855,0.556612655589028,0.556612655589028,-0.507580897287144,-0.0156286327075915,0.5,0.0307904272818805,14.9999283005428,29.5438242567573
CBC_1021,CBC_1021_MSI_AV_v3_Vset5_Aset2_2023-07-18_14h40.56.369.csv,1,4,2,3,b,1,0,0,aud,C,63,1,2,3,1,0,b,2.73539000000073,1,0,1,1,2,3,C23,2.94443897916644,0.48460478635906,0.5,0.5,0.491952264579553,0.5,0.491952264579553,0.504056513457257,0.495943486542743,0.530386214042608,0.530386214042608,0.495943486542743,0.0152703118583166,0.5,0.0307904272818805,14.9999283005428,29.5438242567573
CBC_1021,CBC_1021_MSI_AV_v3_Vset5_Aset2_2023-07-18_14h40.56.369.csv,1,5,0,2,z,0,1,0,aud,C,27,1,0,2,0,1,b,2.24544119999973,1,0,0,0,0,2,C02,2.99573227355399,0.48460478635906,0.5,0.519326825315574,0.491952264579553,0.48460478635906,0.519326825315574,0.482706970000379,0.517293029999621,0.373135585184571,0.373135585184571,-0.482706970000379,-0.0148627538582536,0.5,0.0307904272818805,14.9999283005428,29.5438242567573
CBC_1021,CBC_1021_MSI_AV_v3_Vset5_Aset2_2023-07-18_14h40.56.369.csv,1,6,0,3,b,1,0,3,aud,A,9,1,0,3,1,0,b,1.80272259999947,1,0,1,1,0,3,A03,3.04452243772342,0.467844216142126,0.5,0.519326825315574,0.491952264579553,0.467844216142126,0.491952264579553,0.487441062286819,0.512558937713181,0.40690705498058,0.40690705498058,0.512558937713181,0.0157819086993356,0.5,0.0307904272818805,14.9999283005428,29.5438242567573
CBC_1021,CBC_1021_MSI_AV_v3_Vset5_Aset2_2023-07-18_14h40.56.369.csv,1,7,2,3,b,1,0,0,aud,C,63,1,2,3,1,0,b,2.42227840000032,1,0,1,1,2,3,C23,2.39789527279837,0.503222970986155,0.5,0.519326825315574,0.491952264579553,0.519326825315574,0.491952264579553,0.513534622148105,0.486465377851895,0.60013717987122,0.60013717987122,0.486465377851895,0.0149784768419013,0.5,0.0307904272818805,14.9999283005428,29.5438242567573
CBC_1021,CBC_1021_MSI_AV_v3_Vset5_Aset2_2023-07-18_14h40.56.369.csv,1,8,1,0,z,0,1,3,aud,A,63,1,1,0,0,1,z,2.40222129999984,0,1,1,1,0,1,A10,3.13549421592915,0.503222970986155,0.5,0.528513098990007,0.491952264579553,0.503222970986155,0.5,0.501606308407685,0.498393691592315,0.512044924686683,0.512044924686683,0.498393691592315,0.0153457547187212,0.5,0.0307904272818805,14.9999283005428,29.5438242567573
CBC_1021,CBC_1021_MSI_AV_v3_Vset5_Aset2_2023-07-18_14h40.56.369.csv,1,9,2,3,z,0,1,2,aud,D,63,1,2,3,0,1,z,1.80321879999974,0,1,1,1,3,2,D23,3.17805383034795,0.516952063126406,0.5,0.528513098990007,0.491952264579553,0.491952264579553,0.528513098990007,0.482086195320454,0.517913804679546,0.368789921861795,0.368789921861795,0.517913804679546,0.0159467873412676,0.5,0.0307904272818805,14.9999283005428,29.5438242567573
CBC_1021,CBC_1021_MSI_AV_v3_Vset5_Aset2_2023-07-18_14h40.56.369.csv,1,10,3,2,z,0,1,0,aud,C,63,1,3,2,0,1,z,3.14846630000011,0,1,1,1,2,3,C32,3.2188758248682,0.516952063126406,0.5,0.528513098990007,0.498032982661722,0.528513098990007,0.498032982661722,0.514845956198694,0.485154043801306,0.609539408326992,0.609539408326992,0.485154043801306,0.0149381003061744,0.5,0.0307904272818805,14.9999283005428,29.5438242567573
CBC_1021,CBC_1021_MSI_AV_v3_Vset5_Aset2_2023-07-18_14h40.56.369.csv,1,11,3,1,b,1,0,2,aud,D,27,1,3,1,1,0,z,1.8488083000002,0,1,0,0,1,3,D31,3.25809653802148,0.516952063126406,0.5,0.529784056504868,0.498032982661722,0.5,0.498032982661722,0.500985447060593,0.499014552939407,0.507390279383627,0.507390279383627,-0.500985447060593,-0.0154255559769996,0.5,0.0307904272818805,14.9999283005428,29.5438242567573
