ID,filename,session,trial,visStimLeft,visStimRight,correctKey,leftCorrect,rightCorrect,secondStim,mod2Type,mod2Stim,frequency,rewardAccurate,stimPairLeft,stimPairRight,pCorrectLeft,pCorrectRight,key,reactionTime,choiceLeft,choiceRight,choiceAccurate,reward,chosenPair,otherPair,triplet,surprise,0A belief,1A belief,2A belief,3A belief,0B belief,1B belief,2B belief,3B belief,0C belief,1C belief,2C belief,3C belief,0D belief,1D belief,2D belief,3D belief,beliefPairNorm,beliefOtherPairNorm,beliefPair,beliefOtherPair,lik,corrLik,rewardPE,update2,fit_percModel,fit_respModel,fit_startBelief,fit_alpha1,fit_nonDecisionTime,fit_weight,fit_startingBoundary,fit_startingPoint,fit_NLL
CBC_1143,CBC_1143_MSI_TV_v3_Vset2_Tset2_2024-09-27_16h22.40.071.csv,2,1,1,0,b,1,0,1,tac,B,63,1,1B,0B,1,0,b,2.46982779999962,1,0,1,1,1B,0B,B10,2.77258872223978,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0960279577497889,0.499802182904549,0.5,0.12004808727193,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.24009617454386,0.664736367763024,5.94610328359111,4.3619290445339,0.5,55.082630977834
CBC_1143,CBC_1143_MSI_TV_v3_Vset2_Tset2_2024-09-27_16h22.40.071.csv,2,2,1,0,z,0,1,0,tac,A,63,1,1A,0A,0,1,z,2.4126324000008,0,1,1,1,0A,1A,A10,2.83321334405622,0.5,0.5,0.5,0.5,0.5,0.62004808727193,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0966035120321705,0.500186393960355,0.5,0.12004808727193,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.24009617454386,0.664736367763024,5.94610328359111,4.3619290445339,0.5,55.082630977834
CBC_1143,CBC_1143_MSI_TV_v3_Vset2_Tset2_2024-09-27_16h22.40.071.csv,2,3,3,2,b,1,0,3,tac,D,63,1,3D,2D,1,0,b,2.53829430000042,1,0,1,1,3D,2D,D32,2.89037175789616,0.62004808727193,0.5,0.5,0.5,0.5,0.62004808727193,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0951568097834014,0.499111483417353,0.5,0.12004808727193,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.24009617454386,0.664736367763024,5.94610328359111,4.3619290445339,0.5,55.082630977834
CBC_1143,CBC_1143_MSI_TV_v3_Vset2_Tset2_2024-09-27_16h22.40.071.csv,2,4,1,2,b,1,0,1,tac,B,9,1,1B,2B,1,0,b,2.35442150000017,1,0,1,1,1B,2B,B12,2.94443897916644,0.62004808727193,0.5,0.5,0.5,0.5,0.62004808727193,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.62004808727193,0.553590595187894,0.446409404812106,0.62004808727193,0.5,0.275733691094323,0.941240398386852,0.37995191272807,0.0912250007566322,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.24009617454386,0.664736367763024,5.94610328359111,4.3619290445339,0.5,55.082630977834
CBC_1143,CBC_1143_MSI_TV_v3_Vset2_Tset2_2024-09-27_16h22.40.071.csv,2,5,2,0,z,0,1,0,tac,A,27,1,2A,0A,0,1,z,2.26667680000173,0,1,1,1,0A,2A,A20,2.99573227355399,0.62004808727193,0.5,0.5,0.5,0.5,0.711273088028562,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.62004808727193,0.553590595187894,0.446409404812106,0.62004808727193,0.5,0.281597599729758,0.941321771801531,0.37995191272807,0.0912250007566322,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.24009617454386,0.664736367763024,5.94610328359111,4.3619290445339,0.5,55.082630977834
CBC_1143,CBC_1143_MSI_TV_v3_Vset2_Tset2_2024-09-27_16h22.40.071.csv,2,6,3,2,z,0,1,2,tac,C,63,1,3C,2C,0,1,z,2.65892880000138,0,1,1,1,2C,3C,C32,3.04452243772342,0.711273088028562,0.5,0.5,0.5,0.5,0.711273088028562,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.62004808727193,0.5,0.5,0.5,0.5,0.0936978171833484,0.499839970164752,0.5,0.12004808727193,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.24009617454386,0.664736367763024,5.94610328359111,4.3619290445339,0.5,55.082630977834
CBC_1143,CBC_1143_MSI_TV_v3_Vset2_Tset2_2024-09-27_16h22.40.071.csv,2,7,3,1,b,1,0,3,tac,D,27,1,3D,1D,1,0,b,2.46406260000003,1,0,1,1,3D,1D,D31,3.09104245335832,0.711273088028562,0.5,0.5,0.5,0.5,0.711273088028562,0.5,0.5,0.5,0.5,0.62004808727193,0.5,0.5,0.5,0.5,0.62004808727193,0.553590595187894,0.446409404812106,0.62004808727193,0.5,0.26763920793537,0.941460591016563,0.37995191272807,0.0912250007566322,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.24009617454386,0.664736367763024,5.94610328359111,4.3619290445339,0.5,55.082630977834
CBC_1143,CBC_1143_MSI_TV_v3_Vset2_Tset2_2024-09-27_16h22.40.071.csv,2,8,0,1,b,1,0,0,tac,A,63,1,0A,1A,1,0,b,2.80472369999916,1,0,1,1,0A,1A,A01,3.13549421592915,0.711273088028562,0.5,0.5,0.5,0.5,0.711273088028562,0.5,0.5,0.5,0.5,0.62004808727193,0.5,0.5,0.5,0.5,0.711273088028562,0.587211170675155,0.412788829324845,0.711273088028562,0.5,0.277731670662851,0.989232262951868,0.288726911971438,0.069322227052204,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.24009617454386,0.664736367763024,5.94610328359111,4.3619290445339,0.5,55.082630977834
CBC_1143,CBC_1143_MSI_TV_v3_Vset2_Tset2_2024-09-27_16h22.40.071.csv,2,9,0,2,z,0,1,2,tac,C,27,1,0C,2C,0,1,z,2.54449660000137,0,1,1,1,2C,0C,C02,3.17805383034795,0.780595315080766,0.5,0.5,0.5,0.5,0.711273088028562,0.5,0.5,0.5,0.5,0.62004808727193,0.5,0.5,0.5,0.5,0.711273088028562,0.553590595187894,0.446409404812106,0.62004808727193,0.5,0.260836605628602,0.941374393478483,0.37995191272807,0.0912250007566322,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.24009617454386,0.664736367763024,5.94610328359111,4.3619290445339,0.5,55.082630977834
CBC_1143,CBC_1143_MSI_TV_v3_Vset2_Tset2_2024-09-27_16h22.40.071.csv,2,10,3,2,b,1,0,3,tac,D,63,1,3D,2D,1,0,b,2.4895075000004,1,0,1,1,3D,2D,D32,2.52572864430826,0.780595315080766,0.5,0.5,0.5,0.5,0.711273088028562,0.5,0.5,0.5,0.5,0.711273088028562,0.5,0.5,0.5,0.5,0.711273088028562,0.587211170675155,0.412788829324845,0.711273088028562,0.5,0.344956007753911,0.989253624422311,0.288726911971438,0.069322227052204,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.24009617454386,0.664736367763024,5.94610328359111,4.3619290445339,0.5,55.082630977834
CBC_1143,CBC_1143_MSI_TV_v3_Vset2_Tset2_2024-09-27_16h22.40.071.csv,2,11,0,1,z,0,1,1,tac,B,63,0,0B,1B,1,0,z,2.83860529999947,0,1,1,0,1B,0B,B01,3.25809653802148,0.780595315080766,0.5,0.5,0.5,0.5,0.711273088028562,0.5,0.5,0.5,0.5,0.711273088028562,0.5,0.5,0.5,0.5,0.780595315080766,0.587211170675155,0.412788829324845,0.711273088028562,0.5,0.270978876993593,0.98930644507323,-0.711273088028562,-0.170773947491656,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.24009617454386,0.664736367763024,5.94610328359111,4.3619290445339,0.5,55.082630977834
CBC_1143,CBC_1143_MSI_TV_v3_Vset2_Tset2_2024-09-27_16h22.40.071.csv,2,12,1,0,z,0,1,0,tac,A,63,1,1A,0A,0,1,z,3.01747999999861,0,1,1,1,0A,1A,A10,2.60268968544438,0.780595315080766,0.5,0.5,0.5,0.5,0.540499140536906,0.5,0.5,0.5,0.5,0.711273088028562,0.5,0.5,0.5,0.5,0.780595315080766,0.609556591288587,0.390443408711413,0.780595315080766,0.5,0.203900164416674,0.996615799333385,0.219404684919234,0.052678225526109,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.24009617454386,0.664736367763024,5.94610328359111,4.3619290445339,0.5,55.082630977834
