ID,filename,session,trial,visStimLeft,visStimRight,correctKey,leftCorrect,rightCorrect,secondStim,mod2Type,mod2Stim,frequency,rewardAccurate,stimPairLeft,stimPairRight,pCorrectLeft,pCorrectRight,key,reactionTime,choiceLeft,choiceRight,choiceAccurate,reward,chosenPair,otherPair,triplet,surprise,0A belief,1A belief,2A belief,3A belief,0B belief,1B belief,2B belief,3B belief,0C belief,1C belief,2C belief,3C belief,0D belief,1D belief,2D belief,3D belief,beliefPairNorm,beliefOtherPairNorm,beliefPair,beliefOtherPair,lik,corrLik,rewardPE,update2,fit_percModel,fit_respModel,fit_startBelief,fit_alpha1,fit_nonDecisionTime,fit_weight,fit_startingBoundary,fit_startingPoint,fit_NLL
CBC_1129,CBC_1129_MSI_AV_v3_Vset3_Aset1_2024-09-25_15h04.08.990.csv,1,1,1,0,b,1,0,3,aud,B,63,1,1B,0B,1,0,b,4.61973390000003,1,0,1,1,1B,0B,B10,2.77258872223978,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0164397170671913,0.499606208209085,0.5,0.00151391544638479,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.00302783089276959,1.41785667116077,3.6507935532275,2.02940660895778,0.5,66.9626426866034
CBC_1129,CBC_1129_MSI_AV_v3_Vset3_Aset1_2024-09-25_15h04.08.990.csv,1,2,3,2,b,1,0,2,aud,D,63,1,3D,2D,1,0,b,2.60628579999957,1,0,1,1,3D,2D,D32,2.83321334405622,0.5,0.5,0.5,0.5,0.5,0.501513915446385,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.183794550885637,0.500418922919191,0.5,0.00151391544638479,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.00302783089276959,1.41785667116077,3.6507935532275,2.02940660895778,0.5,66.9626426866034
CBC_1129,CBC_1129_MSI_AV_v3_Vset3_Aset1_2024-09-25_15h04.08.990.csv,1,3,3,1,z,0,1,3,aud,B,27,1,3B,1B,0,1,z,2.50040709999939,0,1,1,1,1B,3B,B31,2.89037175789616,0.5,0.5,0.5,0.5,0.5,0.501513915446385,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.501513915446385,0.500755813485482,0.499244186514518,0.501513915446385,0.5,0.209346293223243,0.502106505825625,0.498486084553615,0.00150933156642719,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.00302783089276959,1.41785667116077,3.6507935532275,2.02940660895778,0.5,66.9626426866034
CBC_1129,CBC_1129_MSI_AV_v3_Vset3_Aset1_2024-09-25_15h04.08.990.csv,1,4,2,3,b,1,0,0,aud,C,63,1,2C,3C,1,0,z,2.34902090000014,0,1,0,0,3C,2C,C23,2.94443897916644,0.5,0.5,0.5,0.5,0.5,0.503023247012812,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.501513915446385,0.5,0.5,0.5,0.5,0.249939742965322,0.500173659934116,-0.5,-0.00151391544638479,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.00302783089276959,1.41785667116077,3.6507935532275,2.02940660895778,0.5,66.9626426866034
CBC_1129,CBC_1129_MSI_AV_v3_Vset3_Aset1_2024-09-25_15h04.08.990.csv,1,5,0,2,z,0,1,0,aud,C,27,1,0C,2C,0,1,b,1.53997079999954,1,0,0,0,0C,2C,C02,2.99573227355399,0.5,0.5,0.5,0.5,0.5,0.503023247012812,0.5,0.5,0.5,0.5,0.5,0.498486084553615,0.5,0.5,0.5,0.501513915446385,0.5,0.5,0.5,0.5,0.139779959184888,0.499139793015096,-0.5,-0.00151391544638479,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.00302783089276959,1.41785667116077,3.6507935532275,2.02940660895778,0.5,66.9626426866034
CBC_1129,CBC_1129_MSI_AV_v3_Vset3_Aset1_2024-09-25_15h04.08.990.csv,1,6,0,3,b,1,0,1,aud,A,9,1,0A,3A,1,0,b,2.72949989999961,1,0,1,1,0A,3A,A03,3.04452243772342,0.5,0.5,0.5,0.5,0.5,0.503023247012812,0.5,0.5,0.498486084553615,0.5,0.5,0.498486084553615,0.5,0.5,0.5,0.501513915446385,0.5,0.5,0.5,0.5,0.158354307602869,0.499733240948074,0.5,0.00151391544638479,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.00302783089276959,1.41785667116077,3.6507935532275,2.02940660895778,0.5,66.9626426866034
CBC_1129,CBC_1129_MSI_AV_v3_Vset3_Aset1_2024-09-25_15h04.08.990.csv,1,7,2,3,b,1,0,0,aud,C,63,1,2C,3C,1,0,z,2.42885639999895,0,1,0,0,3C,2C,C23,2.39789527279837,0.501513915446385,0.5,0.5,0.5,0.5,0.503023247012812,0.5,0.5,0.498486084553615,0.5,0.5,0.498486084553615,0.5,0.5,0.5,0.501513915446385,0.499241894569286,0.500758105430714,0.498486084553615,0.5,0.226002309549179,0.497565199719284,-0.498486084553615,-0.00150933156642719,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.00302783089276959,1.41785667116077,3.6507935532275,2.02940660895778,0.5,66.9626426866034
CBC_1129,CBC_1129_MSI_AV_v3_Vset3_Aset1_2024-09-25_15h04.08.990.csv,1,8,1,0,z,0,1,1,aud,A,63,1,1A,0A,0,1,z,2.01547579999988,0,1,1,1,0A,1A,A10,3.13549421592915,0.501513915446385,0.5,0.5,0.5,0.5,0.503023247012812,0.5,0.5,0.498486084553615,0.5,0.5,0.496976752987188,0.5,0.5,0.5,0.501513915446385,0.500755813485482,0.499244186514518,0.501513915446385,0.5,0.370629004995917,0.502041017280894,0.498486084553615,0.00150933156642719,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.00302783089276959,1.41785667116077,3.6507935532275,2.02940660895778,0.5,66.9626426866034
CBC_1129,CBC_1129_MSI_AV_v3_Vset3_Aset1_2024-09-25_15h04.08.990.csv,1,9,2,3,z,0,1,2,aud,D,63,1,2D,3D,0,1,b,2.4973586999995,1,0,0,0,2D,3D,D23,3.17805383034795,0.503023247012812,0.5,0.5,0.5,0.5,0.503023247012812,0.5,0.5,0.498486084553615,0.5,0.5,0.496976752987188,0.5,0.5,0.5,0.501513915446385,0.499244186514518,0.500755813485482,0.5,0.501513915446385,0.20796707244668,0.496981509246498,-0.5,-0.00151391544638479,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.00302783089276959,1.41785667116077,3.6507935532275,2.02940660895778,0.5,66.9626426866034
CBC_1129,CBC_1129_MSI_AV_v3_Vset3_Aset1_2024-09-25_15h04.08.990.csv,1,10,3,2,z,0,1,0,aud,C,63,1,3C,2C,0,1,b,2.54796879999958,1,0,0,0,3C,2C,C32,3.2188758248682,0.503023247012812,0.5,0.5,0.5,0.5,0.503023247012812,0.5,0.5,0.498486084553615,0.5,0.5,0.496976752987188,0.5,0.5,0.498486084553615,0.501513915446385,0.498483792624174,0.501516207375826,0.496976752987188,0.5,0.194758014103157,0.494496605890789,-0.496976752987188,-0.00150476156568293,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.00302783089276959,1.41785667116077,3.6507935532275,2.02940660895778,0.5,66.9626426866034
