ID,filename,session,trial,visStimLeft,visStimRight,correctKey,leftCorrect,rightCorrect,secondStim,mod2Type,mod2Stim,frequency,rewardAccurate,stimPairLeft,stimPairRight,pCorrectLeft,pCorrectRight,key,reactionTime,choiceLeft,choiceRight,choiceAccurate,reward,chosenPair,otherPair,triplet,surprise,0A belief,1A belief,2A belief,3A belief,0B belief,1B belief,2B belief,3B belief,0C belief,1C belief,2C belief,3C belief,0D belief,1D belief,2D belief,3D belief,beliefPairNorm,beliefOtherPairNorm,beliefPair,beliefOtherPair,lik,corrLik,rewardPE,update2,rewardPEOP,update2OP,fit_percModel,fit_respModel,fit_startBelief,fit_alpha1,fit_alpha12,fit_alpha2,fit_alpha22,fit_nonDecisionTime,fit_weight,fit_startingBoundary,fit_startingPoint,fit_NLL
CBC_1016,CBC_1016_MSI_TV_v3_Vset2_Tset3_2023-06-25_14h56.17.212.csv,1,1,0,1,z,0,1,1,tac,B,63,1,0B,1B,0,1,z,2.33870570000363,0,1,1,1,1B,0B,B01,2.77258872223978,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.17184369114314,0.500183024395107,0.5,0.492385220901877,0.5,-0.0554777997576144,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.984770441803753,0.00647243939187714,0.110955599515229,0.0259384158430164,0.978872837895646,1.2700210678493,2.51084689029507,0.5,71.4013515521963
CBC_1016,CBC_1016_MSI_TV_v3_Vset2_Tset3_2023-06-25_14h56.17.212.csv,1,2,0,1,b,1,0,2,tac,A,63,1,0A,1A,1,0,b,2.20432540000184,1,0,1,1,0A,1A,A01,2.83321334405622,0.5,0.5,0.5,0.5,0.444522200242386,0.992385220901877,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.190505076096196,0.49953316023911,0.5,0.492385220901877,0.5,-0.0554777997576144,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.984770441803753,0.00647243939187714,0.110955599515229,0.0259384158430164,0.978872837895646,1.2700210678493,2.51084689029507,0.5,71.4013515521963
CBC_1016,CBC_1016_MSI_TV_v3_Vset2_Tset3_2023-06-25_14h56.17.212.csv,1,3,2,3,z,0,1,0,tac,D,63,1,2D,3D,0,1,z,1.62433350000356,0,1,1,1,3D,2D,D23,2.89037175789616,0.992385220901877,0.444522200242386,0.5,0.5,0.444522200242386,0.992385220901877,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.284832261640266,0.49999893465695,0.5,0.492385220901877,0.5,-0.0554777997576144,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.984770441803753,0.00647243939187714,0.110955599515229,0.0259384158430164,0.978872837895646,1.2700210678493,2.51084689029507,0.5,71.4013515521963
CBC_1016,CBC_1016_MSI_TV_v3_Vset2_Tset3_2023-06-25_14h56.17.212.csv,1,4,2,1,z,0,1,1,tac,B,9,1,2B,1B,0,1,z,2.25795560000188,0,1,1,1,1B,2B,B21,2.94443897916644,0.992385220901877,0.444522200242386,0.5,0.5,0.444522200242386,0.992385220901877,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.444522200242386,0.992385220901877,0.664965859352426,0.335034140647574,0.992385220901877,0.5,0.276346942245351,0.740419063676868,0.00761477909812336,0.00749880937669693,0.5,-0.0554777997576144,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.984770441803753,0.00647243939187714,0.110955599515229,0.0259384158430164,0.978872837895646,1.2700210678493,2.51084689029507,0.5,71.4013515521963
CBC_1016,CBC_1016_MSI_TV_v3_Vset2_Tset3_2023-06-25_14h56.17.212.csv,1,5,0,2,b,1,0,2,tac,A,27,1,0A,2A,1,0,b,1.72340210000402,1,0,1,1,0A,2A,A02,2.99573227355399,0.992385220901877,0.444522200242386,0.5,0.5,0.444522200242386,0.999884030278574,0.444522200242386,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.444522200242386,0.992385220901877,0.664965859352426,0.335034140647574,0.992385220901877,0.5,0.428224651154488,0.740791060990706,0.00761477909812336,0.00749880937669693,0.5,-0.0554777997576144,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.984770441803753,0.00647243939187714,0.110955599515229,0.0259384158430164,0.978872837895646,1.2700210678493,2.51084689029507,0.5,71.4013515521963
CBC_1016,CBC_1016_MSI_TV_v3_Vset2_Tset3_2023-06-25_14h56.17.212.csv,1,6,2,3,b,1,0,3,tac,C,63,1,2C,3C,1,0,z,2.63511769999968,0,1,0,0,3C,2C,C23,3.04452243772342,0.999884030278574,0.444522200242386,0.444522200242386,0.5,0.444522200242386,0.999884030278574,0.444522200242386,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.444522200242386,0.992385220901877,0.5,0.5,0.5,0.5,0.136182067700703,0.499643089419462,-0.5,-0.00323621969593857,-0.5,0.0129692079215082,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.984770441803753,0.00647243939187714,0.110955599515229,0.0259384158430164,0.978872837895646,1.2700210678493,2.51084689029507,0.5,71.4013515521963
CBC_1016,CBC_1016_MSI_TV_v3_Vset2_Tset3_2023-06-25_14h56.17.212.csv,1,7,1,3,z,0,1,0,tac,D,27,1,1D,3D,0,1,z,2.30741640000269,0,1,1,1,3D,1D,D13,3.09104245335832,0.999884030278574,0.444522200242386,0.444522200242386,0.5,0.444522200242386,0.999884030278574,0.444522200242386,0.5,0.5,0.5,0.512969207921508,0.496763780304061,0.5,0.5,0.444522200242386,0.992385220901877,0.664965859352426,0.335034140647574,0.992385220901877,0.5,0.265230151986671,0.741591149053275,0.00761477909812336,0.00749880937669693,0.5,-0.0554777997576144,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.984770441803753,0.00647243939187714,0.110955599515229,0.0259384158430164,0.978872837895646,1.2700210678493,2.51084689029507,0.5,71.4013515521963
CBC_1016,CBC_1016_MSI_TV_v3_Vset2_Tset3_2023-06-25_14h56.17.212.csv,1,8,1,0,z,0,1,2,tac,A,63,1,1A,0A,0,1,b,2.29211830000349,1,0,0,0,1A,0A,A10,3.13549421592915,0.999884030278574,0.444522200242386,0.444522200242386,0.5,0.444522200242386,0.999884030278574,0.444522200242386,0.5,0.5,0.5,0.512969207921508,0.496763780304061,0.5,0.444522200242386,0.444522200242386,0.999884030278574,0.30775428051294,0.69224571948706,0.444522200242386,0.999884030278574,0.0826666903521176,0.22732058486981,-0.444522200242386,-0.00287714299941271,-0.000115969721426468,3.00807085955848e-06,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.984770441803753,0.00647243939187714,0.110955599515229,0.0259384158430164,0.978872837895646,1.2700210678493,2.51084689029507,0.5,71.4013515521963
CBC_1016,CBC_1016_MSI_TV_v3_Vset2_Tset3_2023-06-25_14h56.17.212.csv,1,9,2,0,b,1,0,3,tac,C,27,1,2C,0C,1,0,b,2.61927950000245,1,0,1,1,2C,0C,C20,3.17805383034795,0.999887038349433,0.441645057242973,0.444522200242386,0.5,0.444522200242386,0.999884030278574,0.444522200242386,0.5,0.5,0.5,0.512969207921508,0.496763780304061,0.5,0.444522200242386,0.444522200242386,0.999884030278574,0.506401580531811,0.493598419468189,0.512969207921508,0.5,0.141105906386474,0.511340030843589,0.487030792078492,0.479613528287168,0.5,-0.0554777997576144,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.984770441803753,0.00647243939187714,0.110955599515229,0.0259384158430164,0.978872837895646,1.2700210678493,2.51084689029507,0.5,71.4013515521963
CBC_1016,CBC_1016_MSI_TV_v3_Vset2_Tset3_2023-06-25_14h56.17.212.csv,1,10,2,3,z,0,1,0,tac,D,63,1,2D,3D,0,1,z,2.3202005000021,0,1,1,1,3D,2D,D23,2.52572864430826,0.999887038349433,0.441645057242973,0.444522200242386,0.5,0.444522200242386,0.999884030278574,0.444522200242386,0.5,0.444522200242386,0.5,0.992582736208677,0.496763780304061,0.5,0.444522200242386,0.444522200242386,0.999884030278574,0.69224571948706,0.30775428051294,0.999884030278574,0.444522200242386,0.274534843297464,0.774106253827946,0.000115969721426468,0.000114203553805001,0.444522200242386,-0.0493222272257225,CBCbothPairsAsymRW,CBCdriftDiffusionLR,0.5,0.984770441803753,0.00647243939187714,0.110955599515229,0.0259384158430164,0.978872837895646,1.2700210678493,2.51084689029507,0.5,71.4013515521963
