ID,filename,session,trial,visStimLeft,secondStim,mod2Type,frequency,rewardAccurate,yesKey,mod2Stim,stimPair,match,key,reactionTime,choice,choiceAccurate,reward,simpleSurprise
CBC_1055,CBC_1055_MSI_AV_v1_Vset1_Aset1_2024-03-03_09h33.19.069.csv,1,1,1,0,aud,0.36,1,b,C,1C,0,z,2.91827560000002,0,1,1,2.19722457733622
CBC_1055,CBC_1055_MSI_AV_v1_Vset1_Aset1_2024-03-03_09h33.19.069.csv,1,2,0,2,aud,0.5,1,b,A,0A,1,z,3.26022329999978,0,0,0,2.30258509299405
CBC_1055,CBC_1055_MSI_AV_v1_Vset1_Aset1_2024-03-03_09h33.19.069.csv,1,3,2,0,aud,0.5,1,b,C,2C,1,b,2.50274609999997,1,1,1,2.39789527279837
CBC_1055,CBC_1055_MSI_AV_v1_Vset1_Aset1_2024-03-03_09h33.19.069.csv,1,4,0,2,aud,0.5,1,b,A,0A,1,b,2.59168170000021,1,1,1,1.79175946922805
CBC_1055,CBC_1055_MSI_AV_v1_Vset1_Aset1_2024-03-03_09h33.19.069.csv,1,5,2,1,aud,0.14,1,b,B,2B,0,z,2.51088699999991,0,1,1,2.56494935746154
CBC_1055,CBC_1055_MSI_AV_v1_Vset1_Aset1_2024-03-03_09h33.19.069.csv,1,6,0,2,aud,0.5,1,b,A,0A,1,b,2.69199150000031,1,1,1,1.54044504094715
CBC_1055,CBC_1055_MSI_AV_v1_Vset1_Aset1_2024-03-03_09h33.19.069.csv,1,7,1,0,aud,0.36,1,b,C,1C,0,z,2.58435069999996,0,1,1,2.01490302054226
CBC_1055,CBC_1055_MSI_AV_v1_Vset1_Aset1_2024-03-03_09h33.19.069.csv,1,8,2,2,aud,0.36,1,b,A,2A,0,z,2.80128060000015,0,1,1,2.77258872223978
CBC_1055,CBC_1055_MSI_AV_v1_Vset1_Aset1_2024-03-03_09h33.19.069.csv,1,9,1,1,aud,0.5,1,b,B,1B,1,b,2.92559979999987,1,1,1,2.83321334405622
CBC_1055,CBC_1055_MSI_AV_v1_Vset1_Aset1_2024-03-03_09h33.19.069.csv,1,10,2,2,aud,0.36,1,b,A,2A,0,b,3.85535069999969,1,0,0,2.19722457733622
CBC_1055,CBC_1055_MSI_AV_v1_Vset1_Aset1_2024-03-03_09h33.19.069.csv,1,11,1,1,aud,0.5,1,b,B,1B,1,b,2.86371210000016,1,1,1,2.2512917986065
CBC_1055,CBC_1055_MSI_AV_v1_Vset1_Aset1_2024-03-03_09h33.19.069.csv,1,12,2,0,aud,0.5,0,b,C,2C,1,b,3.06448109999974,1,1,0,2.30258509299405
CBC_1055,CBC_1055_MSI_AV_v1_Vset1_Aset1_2024-03-03_09h33.19.069.csv,1,13,0,1,aud,0.36,1,b,B,0B,0,z,2.4896818000002,0,1,1,3.04452243772342
CBC_1055,CBC_1055_MSI_AV_v1_Vset1_Aset1_2024-03-03_09h33.19.069.csv,1,14,1,2,aud,0.14,1,b,A,1A,0,z,2.95553959999961,0,1,1,3.09104245335832
CBC_1055,CBC_1055_MSI_AV_v1_Vset1_Aset1_2024-03-03_09h33.19.069.csv,1,15,2,0,aud,0.5,1,b,C,2C,1,z,3.45822140000018,0,0,0,2.03688192726104
CBC_1055,CBC_1055_MSI_AV_v1_Vset1_Aset1_2024-03-03_09h33.19.069.csv,1,16,1,1,aud,0.5,1,b,B,1B,1,b,3.44724069999984,1,1,1,2.07944154167984
CBC_1055,CBC_1055_MSI_AV_v1_Vset1_Aset1_2024-03-03_09h33.19.069.csv,1,17,2,0,aud,0.5,1,b,C,2C,1,z,2.43555130000004,0,0,0,1.83258146374831
CBC_1055,CBC_1055_MSI_AV_v1_Vset1_Aset1_2024-03-03_09h33.19.069.csv,1,18,0,1,aud,0.36,1,b,B,0B,0,z,2.53963950000025,0,1,1,2.56494935746154
CBC_1055,CBC_1055_MSI_AV_v1_Vset1_Aset1_2024-03-03_09h33.19.069.csv,1,19,2,2,aud,0.36,1,b,A,2A,0,z,2.39122160000034,0,1,1,2.19722457733622
CBC_1055,CBC_1055_MSI_AV_v1_Vset1_Aset1_2024-03-03_09h33.19.069.csv,1,20,0,0,aud,0.14,1,b,C,0C,0,z,2.29874360000031,0,1,1,3.3322045101752
CBC_1055,CBC_1055_MSI_AV_v1_Vset1_Aset1_2024-03-03_09h33.19.069.csv,1,21,1,1,aud,0.5,0,b,B,1B,1,b,2.92066759999989,1,1,0,1.98100146886658
CBC_1055,CBC_1055_MSI_AV_v1_Vset1_Aset1_2024-03-03_09h33.19.069.csv,1,22,0,2,aud,0.5,1,b,A,0A,1,b,2.48661989999982,1,1,1,2.01490302054226
CBC_1055,CBC_1055_MSI_AV_v1_Vset1_Aset1_2024-03-03_09h33.19.069.csv,1,23,1,0,aud,0.36,1,b,C,1C,0,b,2.90910889999986,1,0,0,2.33537491581704
CBC_1055,CBC_1055_MSI_AV_v1_Vset1_Aset1_2024-03-03_09h33.19.069.csv,1,24,2,1,aud,0.14,1,b,B,2B,0,[],NaN,NaN,NaN,NaN,2.77258872223978
CBC_1055,CBC_1055_MSI_AV_v1_Vset1_Aset1_2024-03-03_09h33.19.069.csv,1,25,0,2,aud,0.5,1,b,A,0A,1,b,2.48413640000035,1,1,1,1.88706964903238
CBC_1055,CBC_1055_MSI_AV_v1_Vset1_Aset1_2024-03-03_09h33.19.069.csv,1,26,1,1,aud,0.5,1,b,B,1B,1,b,2.40046940000002,1,1,1,1.91692261218206
CBC_1055,CBC_1055_MSI_AV_v1_Vset1_Aset1_2024-03-03_09h33.19.069.csv,1,27,2,2,aud,0.36,1,b,A,2A,0,z,2.36035670000001,0,1,1,2.16905370036952
CBC_1055,CBC_1055_MSI_AV_v1_Vset1_Aset1_2024-03-03_09h33.19.069.csv,1,28,0,1,aud,0.36,1,b,B,0B,0,z,2.26163870000028,0,1,1,2.484906649788
CBC_1055,CBC_1055_MSI_AV_v1_Vset1_Aset1_2024-03-03_09h33.19.069.csv,1,29,2,2,aud,0.36,1,b,A,2A,0,z,3.37733260000005,0,1,1,2.00148000021012
CBC_1055,CBC_1055_MSI_AV_v1_Vset1_Aset1_2024-03-03_09h33.19.069.csv,1,30,1,1,aud,0.5,0,b,B,1B,1,b,2.77712460000021,1,1,0,1.84582669049833
CBC_1055,CBC_1055_MSI_AV_v1_Vset1_Aset1_2024-03-03_09h33.19.069.csv,1,31,0,0,aud,0.14,1,b,C,0C,0,z,2.26727009999968,0,1,1,2.9704144655697
CBC_1055,CBC_1055_MSI_AV_v1_Vset1_Aset1_2024-03-03_09h33.19.069.csv,1,32,1,2,aud,0.14,1,b,A,1A,0,z,2.96386119999988,0,1,1,2.99573227355399
CBC_1055,CBC_1055_MSI_AV_v1_Vset1_Aset1_2024-03-03_09h33.19.069.csv,1,33,2,0,aud,0.5,1,b,C,2C,1,b,2.4805537000002,1,1,1,2.10413415427021
CBC_1055,CBC_1055_MSI_AV_v1_Vset1_Aset1_2024-03-03_09h33.19.069.csv,1,34,0,1,aud,0.36,1,b,B,0B,0,z,3.24124259999962,0,1,1,2.35137525716348
CBC_1055,CBC_1055_MSI_AV_v1_Vset1_Aset1_2024-03-03_09h33.19.069.csv,1,35,2,0,aud,0.5,1,b,C,2C,1,b,2.46293089999972,1,1,1,1.96944064646551
CBC_1055,CBC_1055_MSI_AV_v1_Vset1_Aset1_2024-03-03_09h33.19.069.csv,1,36,0,1,aud,0.36,1,b,B,0B,0,z,2.49034660000007,0,1,1,2.17475172148416
CBC_1055,CBC_1055_MSI_AV_v1_Vset1_Aset1_2024-03-03_09h33.19.069.csv,1,37,1,0,aud,0.36,1,b,C,1C,0,z,2.4122196999997,0,1,1,2.42036812865043
CBC_1055,CBC_1055_MSI_AV_v1_Vset1_Aset1_2024-03-03_09h33.19.069.csv,1,38,0,2,aud,0.5,1,b,A,0A,1,b,2.44878620000009,1,1,1,2.03688192726104
CBC_1055,CBC_1055_MSI_AV_v1_Vset1_Aset1_2024-03-03_09h33.19.069.csv,1,39,1,0,aud,0.36,1,b,C,1C,0,z,3.89986469999985,0,1,1,2.24070968927596
CBC_1055,CBC_1055_MSI_AV_v1_Vset1_Aset1_2024-03-03_09h33.19.069.csv,1,40,0,2,aud,0.5,0,b,A,0A,1,b,2.5802947000002,1,1,0,1.92529086185258
CBC_1055,CBC_1055_MSI_AV_v1_Vset1_Aset1_2024-03-03_09h33.19.069.csv,1,41,1,1,aud,0.5,1,b,B,1B,1,z,3.77075680000007,0,0,0,1.94591014905531
CBC_1055,CBC_1055_MSI_AV_v1_Vset1_Aset1_2024-03-03_09h33.19.069.csv,1,42,2,0,aud,0.5,1,b,C,2C,1,b,2.51780419999977,1,1,1,1.96611285637283
CBC_1055,CBC_1055_MSI_TV_v1_Vset3_Aset3_2024-03-03_11h11.32.283.csv,3,1,0,2,tac,0.5,1,b,A,0A,1,b,2.83418429999983,1,1,1,2.19722457733622
CBC_1055,CBC_1055_MSI_TV_v1_Vset3_Aset3_2024-03-03_11h11.32.283.csv,3,2,1,0,tac,0.36,1,b,C,1C,0,b,2.6585453000007,1,0,0,2.30258509299405
CBC_1055,CBC_1055_MSI_TV_v1_Vset3_Aset3_2024-03-03_11h11.32.283.csv,3,3,0,1,tac,0.36,1,b,B,0B,0,b,3.0750296999995,1,0,0,2.39789527279837
CBC_1055,CBC_1055_MSI_TV_v1_Vset3_Aset3_2024-03-03_11h11.32.283.csv,3,4,2,0,tac,0.5,1,b,C,2C,1,b,3.00256170000102,1,1,1,2.484906649788
CBC_1055,CBC_1055_MSI_TV_v1_Vset3_Aset3_2024-03-03_11h11.32.283.csv,3,5,0,2,tac,0.5,1,b,A,0A,1,b,2.70396979999896,1,1,1,1.87180217690159
CBC_1055,CBC_1055_MSI_TV_v1_Vset3_Aset3_2024-03-03_11h11.32.283.csv,3,6,2,0,tac,0.5,1,b,C,2C,1,b,2.59151230000134,1,1,1,1.94591014905531
CBC_1055,CBC_1055_MSI_TV_v1_Vset3_Aset3_2024-03-03_11h11.32.283.csv,3,7,1,2,tac,0.14,1,b,A,1A,0,z,2.42283039999893,0,1,1,2.70805020110221
