ID,filename,session,trial,visStimLeft,visStimRight,correctKey,leftCorrect,rightCorrect,secondStim,mod2Type,mod2Stim,frequency,rewardAccurate,stimPairLeft,stimPairRight,pCorrectLeft,pCorrectRight,key,reactionTime,choiceLeft,choiceRight,choiceAccurate,reward,chosenPair,otherPair,triplet,surprise,0A belief,1A belief,2A belief,3A belief,0B belief,1B belief,2B belief,3B belief,0C belief,1C belief,2C belief,3C belief,0D belief,1D belief,2D belief,3D belief,beliefPair,beliefOtherPair,beliefPairNorm,beliefOtherPairNorm,prob,lik,rewardPE,update2,rewardPEOP,update2OP,fitCBCbothPairsRW_CBCsimpleSigmoid_pwBelief_startBelief,fitCBCbothPairsRW_CBCsimpleSigmoid_pwBelief_alpha1,fitCBCbothPairsRW_CBCsimpleSigmoid_pwBelief_alpha2,fitCBCbothPairsRW_CBCsimpleSigmoid_pwBelief_beta,fit_CBCbothPairsRW_CBCsimpleSigmoid_pwBelief_NLL
CBC_1111,CBC_1111_MSI_AV_v3_Vset3_Aset3_2024-06-04_14h44.38.349.csv,1,1,1,0,r,0,1,2,aud,A,63,1,1A,0A,0,1,r,2.57658820000051,0,1,1,1,0A,1A,A10,2.77258872223978,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.37499999960848,0.5,-0.101791396309204,0.5,0.749999999216961,0.203582792618409,1.41667758719217,21.8190588332383
CBC_1111,CBC_1111_MSI_AV_v3_Vset3_Aset3_2024-06-04_14h44.38.349.csv,1,2,2,3,b,1,0,0,aud,C,63,1,2C,3C,1,0,r,2.75116239999988,0,1,0,0,3C,2C,C23,2.83321334405622,0.87499999960848,0.398208603690796,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,-0.37499999960848,-0.5,0.101791396309204,0.5,0.749999999216961,0.203582792618409,1.41667758719217,21.8190588332383
CBC_1111,CBC_1111_MSI_AV_v3_Vset3_Aset3_2024-06-04_14h44.38.349.csv,1,3,2,0,r,0,1,2,aud,A,27,1,2A,0A,0,1,r,2.57201290000012,0,1,1,1,0A,2A,A20,2.89037175789616,0.87499999960848,0.398208603690796,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.601791396309205,0.12500000039152,0.5,0.5,0.5,0.5,0.87499999960848,0.12500000039152,0.87499999960848,0.12500000039152,0.743169571692588,0.743169571692588,0.12500000039152,0.0937500001957599,0.12500000039152,-0.0254478491570078,0.5,0.749999999216961,0.203582792618409,1.41667758719217,21.8190588332383
CBC_1111,CBC_1111_MSI_AV_v3_Vset3_Aset3_2024-06-04_14h44.38.349.csv,1,4,0,1,r,0,1,3,aud,B,63,1,0B,1B,0,1,r,2.25113699999929,0,1,1,1,1B,0B,B01,2.94443897916644,0.96874999980424,0.398208603690796,0.0995521512345119,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.601791396309205,0.12500000039152,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.37499999960848,0.5,-0.101791396309204,0.5,0.749999999216961,0.203582792618409,1.41667758719217,21.8190588332383
CBC_1111,CBC_1111_MSI_AV_v3_Vset3_Aset3_2024-06-04_14h44.38.349.csv,1,5,1,0,b,1,0,3,aud,B,63,1,1B,0B,1,0,b,2.48317959999986,1,0,1,1,1B,0B,B10,2.99573227355399,0.96874999980424,0.398208603690796,0.0995521512345119,0.5,0.398208603690796,0.87499999960848,0.5,0.5,0.5,0.5,0.601791396309205,0.12500000039152,0.5,0.5,0.5,0.5,0.913634713421869,0.0863652865781308,0.913634713421869,0.0863652865781308,0.763501650177994,0.763501650177994,0.0863652865781308,0.0647739648659707,0.0863652865781308,-0.0175824862268651,0.5,0.749999999216961,0.203582792618409,1.41667758719217,21.8190588332383
CBC_1111,CBC_1111_MSI_AV_v3_Vset3_Aset3_2024-06-04_14h44.38.349.csv,1,6,2,3,b,1,0,0,aud,C,63,1,2C,3C,1,0,r,2.63904540000021,0,1,0,0,3C,2C,C23,2.35137525716348,0.96874999980424,0.398208603690796,0.0995521512345119,0.5,0.0687828003512657,0.97840867828784,0.5,0.5,0.5,0.5,0.601791396309205,0.12500000039152,0.5,0.5,0.5,0.5,0.0863652865781308,0.913634713421869,0.0863652865781308,0.913634713421869,0.236498349822006,0.236498349822006,-0.0863652865781308,-0.0647739648659707,-0.0863652865781308,0.0175824862268651,0.5,0.749999999216961,0.203582792618409,1.41667758719217,21.8190588332383
CBC_1111,CBC_1111_MSI_AV_v3_Vset3_Aset3_2024-06-04_14h44.38.349.csv,1,7,1,3,r,0,1,1,aud,D,27,1,1D,3D,0,1,r,2.54809829999977,0,1,1,1,3D,1D,D13,3.09104245335832,0.96874999980424,0.398208603690796,0.0995521512345119,0.5,0.0687828003512657,0.97840867828784,0.5,0.5,0.5,0.5,0.931217199648734,0.0215913217121601,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.37499999960848,0.5,-0.101791396309204,0.5,0.749999999216961,0.203582792618409,1.41667758719217,21.8190588332383
CBC_1111,CBC_1111_MSI_AV_v3_Vset3_Aset3_2024-06-04_14h44.38.349.csv,1,8,2,1,b,1,0,0,aud,C,9,1,2C,1C,1,0,b,2.64217720000033,1,0,1,1,2C,1C,C21,3.13549421592915,0.96874999980424,0.398208603690796,0.0995521512345119,0.5,0.0687828003512657,0.97840867828784,0.5,0.5,0.5,0.5,0.931217199648734,0.0215913217121601,0.5,0.398208603690796,0.5,0.87499999960848,0.931217199648734,0.0687828003512657,0.931217199648734,0.0687828003512657,0.772378663647804,0.772378663647804,0.0687828003512657,0.0515871002095896,0.0687828003512657,-0.0140029945796252,0.5,0.749999999216961,0.203582792618409,1.41667758719217,21.8190588332383
CBC_1111,CBC_1111_MSI_AV_v3_Vset3_Aset3_2024-06-04_14h44.38.349.csv,1,9,1,3,b,1,0,3,aud,B,27,1,1B,3B,1,0,b,2.50990649999949,1,0,1,1,1B,3B,B13,3.17805383034795,0.96874999980424,0.398208603690796,0.0995521512345119,0.5,0.0687828003512657,0.97840867828784,0.5,0.5,0.5,0.0547798057716406,0.982804299858324,0.0215913217121601,0.5,0.398208603690796,0.5,0.87499999960848,0.97840867828784,0.0215913217121602,0.97840867828784,0.0215913217121602,0.79502763405714,0.79502763405714,0.0215913217121602,0.0161934912672133,0.0215913217121602,-0.00439562157048405,0.5,0.749999999216961,0.203582792618409,1.41667758719217,21.8190588332383
CBC_1111,CBC_1111_MSI_AV_v3_Vset3_Aset3_2024-06-04_14h44.38.349.csv,1,10,2,3,r,0,1,1,aud,D,63,1,2D,3D,0,1,r,2.88268649999918,0,1,1,1,3D,2D,D23,3.2188758248682,0.96874999980424,0.398208603690796,0.0995521512345119,0.5,0.0687828003512657,0.994602169555053,0.5,0.0171957001416761,0.5,0.0547798057716406,0.982804299858324,0.0215913217121601,0.5,0.398208603690796,0.5,0.87499999960848,0.87499999960848,0.12500000039152,0.87499999960848,0.12500000039152,0.743169571692588,0.743169571692588,0.12500000039152,0.0937500001957599,0.12500000039152,-0.0254478491570078,0.5,0.749999999216961,0.203582792618409,1.41667758719217,21.8190588332383
CBC_1111,CBC_1111_MSI_AV_v3_Vset3_Aset3_2024-06-04_14h44.38.349.csv,1,11,0,1,r,0,1,3,aud,B,63,1,0B,1B,0,1,r,2.52676439999959,0,1,1,1,1B,0B,B01,2.56494935746154,0.96874999980424,0.398208603690796,0.0995521512345119,0.5,0.0687828003512657,0.994602169555053,0.5,0.0171957001416761,0.5,0.0547798057716406,0.982804299858324,0.0215913217121601,0.5,0.398208603690796,0.0995521512345119,0.96874999980424,0.999599295110439,0.000400704889560566,0.999599295110439,0.000400704889560566,0.804638630181532,0.804638630181532,0.000400704889560566,0.000300528666856657,0.000400704889560566,-8.15766204325911e-05,0.5,0.749999999216961,0.203582792618409,1.41667758719217,21.8190588332383
CBC_1111,CBC_1111_MSI_AV_v3_Vset3_Aset3_2024-06-04_14h44.38.349.csv,1,12,2,0,b,1,0,0,aud,C,27,1,2C,0C,1,0,b,2.93466040000021,1,0,1,1,2C,0C,C20,3.29583686600433,0.96874999980424,0.398208603690796,0.0995521512345119,0.5,0.000319128269127975,0.999899823777296,0.5,0.0171957001416761,0.5,0.0547798057716406,0.982804299858324,0.0215913217121601,0.5,0.398208603690796,0.0995521512345119,0.96874999980424,0.982804299858324,0.017195700141676,0.982804299858324,0.017195700141676,0.797049723780124,0.797049723780124,0.017195700141676,0.0128967750927921,0.017195700141676,-0.00350074865587118,0.5,0.749999999216961,0.203582792618409,1.41667758719217,21.8190588332383
CBC_1111,CBC_1111_MSI_AV_v3_Vset3_Aset3_2024-06-04_14h44.38.349.csv,1,13,2,3,r,0,1,1,aud,D,63,0,2D,3D,1,0,r,3.20244809999986,0,1,1,0,3D,2D,D23,2.63905732961526,0.96874999980424,0.398208603690796,0.0995521512345119,0.5,0.000319128269127975,0.999899823777296,0.5,0.0171957001416761,0.0136949514858049,0.0547798057716406,0.995701074951116,0.0215913217121601,0.5,0.398208603690796,0.0995521512345119,0.96874999980424,0.996446271218409,0.00355372878159055,0.996446271218409,0.00355372878159055,0.80323048150313,0.80323048150313,-0.996446271218409,-0.747334702633551,-0.996446271218409,0.202859314588844,0.5,0.749999999216961,0.203582792618409,1.41667758719217,21.8190588332383
CBC_1111,CBC_1111_MSI_AV_v3_Vset3_Aset3_2024-06-04_14h44.38.349.csv,1,14,0,1,b,1,0,2,aud,A,63,1,0A,1A,1,0,b,3.22194690000015,1,0,1,1,0A,1A,A01,3.36729582998647,0.96874999980424,0.398208603690796,0.0995521512345119,0.5,0.000319128269127975,0.999899823777296,0.5,0.0171957001416761,0.0136949514858049,0.0547798057716406,0.995701074951116,0.0215913217121601,0.5,0.398208603690796,0.206413043370435,0.249111568584859,0.979100766215581,0.0208992337844186,0.979100766215581,0.0208992337844186,0.795346999934996,0.795346999934996,0.0208992337844186,0.015674425321949,0.0208992337844186,-0.00425472437741694,0.5,0.749999999216961,0.203582792618409,1.41667758719217,21.8190588332383
CBC_1111,CBC_1111_MSI_AV_v3_Vset3_Aset3_2024-06-04_14h44.38.349.csv,1,15,3,2,r,0,1,0,aud,C,63,1,3C,2C,0,1,b,2.5822449999996,1,0,0,0,3C,2C,C32,3.40119738166216,0.99477519153753,0.0166445094070017,0.0995521512345119,0.5,0.000319128269127975,0.999899823777296,0.5,0.0171957001416761,0.0136949514858049,0.0547798057716406,0.995701074951116,0.0215913217121601,0.5,0.398208603690796,0.206413043370435,0.249111568584859,9.52683082474791e-05,0.999904731691753,9.52683082474791e-05,0.999904731691753,0.195225367243417,0.195225367243417,-9.52683082474791e-05,-7.14512311110105e-05,-9.52683082474648e-05,1.93949882410503e-05,0.5,0.749999999216961,0.203582792618409,1.41667758719217,21.8190588332383
CBC_1111,CBC_1111_MSI_AV_v3_Vset3_Aset3_2024-06-04_14h44.38.349.csv,1,16,2,0,r,0,1,2,aud,A,27,1,2A,0A,0,1,r,2.55049800000052,0,1,1,1,0A,2A,A20,2.7408400239252,0.99477519153753,0.0166445094070017,0.0995521512345119,0.5,0.000319128269127975,0.999899823777296,0.5,0.0171957001416761,0.0136949514858049,0.0547798057716406,0.999924126679994,2.38170771364686e-05,0.5,0.398208603690796,0.206413043370435,0.249111568584859,0.999419656132998,0.000580343867001898,0.999419656132998,0.000580343867001898,0.80455860834779,0.80455860834779,0.000580343867001898,0.000435257899796991,0.000580343867001898,-0.000118148025123213,0.5,0.749999999216961,0.203582792618409,1.41667758719217,21.8190588332383
CBC_1111,CBC_1111_MSI_AV_v3_Vset3_Aset3_2024-06-04_14h44.38.349.csv,1,17,3,2,b,1,0,1,aud,D,63,1,3D,2D,1,0,r,2.89420020000034,0,1,0,0,2D,3D,D32,3.46573590279973,0.999854914032795,0.0166445094070017,0.000462195841878685,0.5,0.000319128269127975,0.999899823777296,0.5,0.0171957001416761,0.0136949514858049,0.0547798057716406,0.999924126679994,2.38170771364686e-05,0.5,0.398208603690796,0.206413043370435,0.249111568584859,0.439466460986609,0.560533539013391,0.439466460986609,0.560533539013391,0.457226549164365,0.457226549164365,-0.439466460986609,-0.329599845395837,-0.439466460986609,0.0894678093897829,0.5,0.749999999216961,0.203582792618409,1.41667758719217,21.8190588332383
CBC_1111,CBC_1111_MSI_AV_v3_Vset3_Aset3_2024-06-04_14h44.38.349.csv,1,18,2,3,r,0,1,1,aud,D,63,1,2D,3D,0,1,r,3.51926300000014,0,1,1,1,3D,2D,D23,2.39789527279837,0.999854914032795,0.0166445094070017,0.000462195841878685,0.5,0.000319128269127975,0.999899823777296,0.5,0.0171957001416761,0.0136949514858049,0.0547798057716406,0.999924126679994,2.38170771364686e-05,0.5,0.398208603690796,0.109866615590772,0.650001348403174,0.93768134838739,0.0623186516126103,0.93768134838739,0.0623186516126103,0.775582588697257,0.775582588697257,0.0623186516126103,0.0467389886606598,0.0623186516126103,-0.0126870051275089,0.5,0.749999999216961,0.203582792618409,1.41667758719217,21.8190588332383
CBC_1111,CBC_1111_MSI_AV_v3_Vset3_Aset3_2024-06-04_14h44.38.349.csv,1,19,1,3,b,1,0,3,aud,B,27,1,1B,3B,1,0,b,3.14478270000018,1,0,1,1,1B,3B,B13,2.83321334405622,0.999854914032795,0.0166445094070017,0.000462195841878685,0.5,0.000319128269127975,0.999899823777296,0.5,0.0171957001416761,0.0136949514858049,0.0547798057716406,0.999924126679994,2.38170771364686e-05,0.5,0.398208603690796,0.0496316464851014,0.984420337048049,0.999998247087596,1.75291240400721e-06,0.999998247087596,1.75291240400721e-06,0.804816258268762,0.804816258268762,1.75291240400721e-06,1.31468430163281e-06,1.75291240400721e-06,-3.56862802423237e-07,0.5,0.749999999216961,0.203582792618409,1.41667758719217,21.8190588332383
CBC_1111,CBC_1111_MSI_AV_v3_Vset3_Aset3_2024-06-04_14h44.38.349.csv,1,20,3,0,b,1,0,1,aud,D,9,1,3D,0D,1,0,b,2.31929440000022,1,0,1,1,3D,0D,D30,3.55534806148941,0.999854914032795,0.0166445094070017,0.000462195841878685,0.5,0.000319128269127975,0.999999561771898,0.5,1.39604960158398e-06,0.0136949514858049,0.0547798057716406,0.999924126679994,2.38170771364686e-05,0.5,0.398208603690796,0.0496316464851014,0.984420337048049,0.984420337048049,0.0155796629519506,0.984420337048049,0.0155796629519506,0.797789391008356,0.797789391008356,0.0155796629519506,0.0116847472017634,0.0155796629519506,-0.00317175129181166,0.5,0.749999999216961,0.203582792618409,1.41667758719217,21.8190588332383
