ID,filename,session,trial,visStimLeft,secondStim,mod2Type,frequency,rewardAccurate,yesKey,mod2Stim,stimPair,match,key,reactionTime,choice,choiceAccurate,reward,surprise,0A belief,1A belief,2A belief,0B belief,1B belief,2B belief,0C belief,1C belief,2C belief,beliefPair,lik,corrLik,rewardPE,update2,fit_percModel,fit_respModel,fit_startBelief,fit_alpha1,fit_alpha12,fit_nonDecisionTime,fit_weight,fit_startingBoundary,fit_startingPoint,fit_NLL
CBC_1057,CBC_1057_MSI_AV_v1_Vset3_Aset1_2024-02-07_15h52.15.487.csv,2,1,0,2,aud,0.5,1,b,A,0A,1,b,1.64207890000398,1,1,1,2.19722457733622,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.21872883213279,0.499633403948505,0.5,0.150728929036131,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.301457858072262,0.0122881231069386,0.574969529402952,0.855559332654983,2.35159454754324,0.5,68.9238918645334
CBC_1057,CBC_1057_MSI_AV_v1_Vset3_Aset1_2024-02-07_15h52.15.487.csv,2,2,2,1,aud,0.5,1,b,C,2C,1,z,1.61299010000221,0,0,0,2.30258509299405,0.650728929036131,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.224575570657372,0.500014511255468,-0.5,0.0061440615534693,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.301457858072262,0.0122881231069386,0.574969529402952,0.855559332654983,2.35159454754324,0.5,68.9238918645334
CBC_1057,CBC_1057_MSI_AV_v1_Vset3_Aset1_2024-02-07_15h52.15.487.csv,2,3,0,0,aud,0.36,1,b,B,0B,0,z,2.33654690000185,0,1,1,2.39789527279837,0.650728929036131,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.506144061553469,0.5,0.11798688649757,0.500132210388667,0.5,-0.150728929036131,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.301457858072262,0.0122881231069386,0.574969529402952,0.855559332654983,2.35159454754324,0.5,68.9238918645334
CBC_1057,CBC_1057_MSI_AV_v1_Vset3_Aset1_2024-02-07_15h52.15.487.csv,2,4,1,1,aud,0.36,1,b,C,1C,0,z,1.53931650000231,0,1,1,2.484906649788,0.650728929036131,0.5,0.5,0.349271070963869,0.5,0.5,0.5,0.5,0.506144061553469,0.5,0.23980718976524,0.500583703550809,0.5,-0.150728929036131,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.301457858072262,0.0122881231069386,0.574969529402952,0.855559332654983,2.35159454754324,0.5,68.9238918645334
CBC_1057,CBC_1057_MSI_AV_v1_Vset3_Aset1_2024-02-07_15h52.15.487.csv,2,5,2,0,aud,0.14,1,b,B,2B,0,b,1.47865660000025,1,0,0,2.56494935746154,0.650728929036131,0.5,0.5,0.349271070963869,0.5,0.5,0.5,0.349271070963869,0.506144061553469,0.5,0.2528175479898,0.500770109085296,-0.5,-0.0061440615534693,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.301457858072262,0.0122881231069386,0.574969529402952,0.855559332654983,2.35159454754324,0.5,68.9238918645334
CBC_1057,CBC_1057_MSI_AV_v1_Vset3_Aset1_2024-02-07_15h52.15.487.csv,2,6,0,2,aud,0.5,1,b,A,0A,1,b,1.74551300000167,1,1,1,1.94591014905531,0.650728929036131,0.5,0.5,0.349271070963869,0.5,0.493855938446531,0.5,0.349271070963869,0.506144061553469,0.650728929036131,0.260058929738437,0.646867825074475,0.349271070963869,0.105290508939373,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.301457858072262,0.0122881231069386,0.574969529402952,0.855559332654983,2.35159454754324,0.5,68.9238918645334
CBC_1057,CBC_1057_MSI_AV_v1_Vset3_Aset1_2024-02-07_15h52.15.487.csv,2,7,1,0,aud,0.5,1,b,B,1B,1,z,2.04189419999966,0,0,0,2.70805020110221,0.756019437975504,0.5,0.5,0.349271070963869,0.5,0.493855938446531,0.5,0.349271070963869,0.506144061553469,0.5,0.1533684634089,0.499834815326514,-0.5,0.0061440615534693,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.301457858072262,0.0122881231069386,0.574969529402952,0.855559332654983,2.35159454754324,0.5,68.9238918645334
CBC_1057,CBC_1057_MSI_AV_v1_Vset3_Aset1_2024-02-07_15h52.15.487.csv,2,8,1,0,aud,0.5,1,b,B,1B,1,b,2.03643799999918,1,1,1,2.07944154167984,0.756019437975504,0.5,0.5,0.349271070963869,0.506144061553469,0.493855938446531,0.5,0.349271070963869,0.506144061553469,0.506144061553469,0.155831083418664,0.505397255343307,0.493855938446531,0.148876753400358,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.301457858072262,0.0122881231069386,0.574969529402952,0.855559332654983,2.35159454754324,0.5,68.9238918645334
CBC_1057,CBC_1057_MSI_AV_v1_Vset3_Aset1_2024-02-07_15h52.15.487.csv,2,9,2,2,aud,0.36,1,b,A,2A,0,b,3.03706840000086,1,0,0,2.83321334405622,0.756019437975504,0.5,0.5,0.349271070963869,0.655020814953827,0.493855938446531,0.5,0.349271070963869,0.506144061553469,0.5,0.0630307570441042,0.499214916012125,-0.5,-0.0061440615534693,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.301457858072262,0.0122881231069386,0.574969529402952,0.855559332654983,2.35159454754324,0.5,68.9238918645334
CBC_1057,CBC_1057_MSI_AV_v1_Vset3_Aset1_2024-02-07_15h52.15.487.csv,2,10,0,0,aud,0.36,1,b,B,0B,0,b,1.08090459999949,1,0,0,2.19722457733622,0.756019437975504,0.5,0.493855938446531,0.349271070963869,0.655020814953827,0.493855938446531,0.5,0.349271070963869,0.506144061553469,0.349271070963869,0.241385488707301,0.35286762609338,-0.349271070963869,-0.00429188591769631,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.301457858072262,0.0122881231069386,0.574969529402952,0.855559332654983,2.35159454754324,0.5,68.9238918645334
