ID,filename,session,trial,visStimLeft,secondStim,mod2Type,frequency,rewardAccurate,yesKey,mod2Stim,stimPair,match,key,reactionTime,choice,choiceAccurate,reward,simpleSurprise
CBC_1133,CBC_1133_MSI_AV_v1_Vset3_Aset2_2024-10-11_14h20.04.910.csv,1,1,1,2,aud,0.36,1,z,C,1C,0,z,1.62952910000058,1,0,0,2.19722457733622
CBC_1133,CBC_1133_MSI_AV_v1_Vset3_Aset2_2024-10-11_14h20.04.910.csv,1,2,0,0,aud,0.36,1,z,B,0B,0,z,2.52316280000014,1,0,0,2.30258509299405
CBC_1133,CBC_1133_MSI_AV_v1_Vset3_Aset2_2024-10-11_14h20.04.910.csv,1,3,1,1,aud,0.14,1,z,A,1A,0,z,2.60152360000029,1,0,0,2.39789527279837
CBC_1133,CBC_1133_MSI_AV_v1_Vset3_Aset2_2024-10-11_14h20.04.910.csv,1,4,2,2,aud,0.5,1,z,C,2C,1,b,2.25218060000043,0,0,0,2.484906649788
CBC_1133,CBC_1133_MSI_AV_v1_Vset3_Aset2_2024-10-11_14h20.04.910.csv,1,5,0,1,aud,0.5,1,z,A,0A,1,z,3.20265959999961,1,1,1,2.56494935746154
CBC_1133,CBC_1133_MSI_AV_v1_Vset3_Aset2_2024-10-11_14h20.04.910.csv,1,6,0,1,aud,0.5,1,z,A,0A,1,z,3.04076840000016,1,1,1,1.94591014905531
CBC_1133,CBC_1133_MSI_AV_v1_Vset3_Aset2_2024-10-11_14h20.04.910.csv,1,7,2,2,aud,0.5,1,z,C,2C,1,z,2.11766660000012,1,1,1,2.01490302054226
CBC_1133,CBC_1133_MSI_AV_v1_Vset3_Aset2_2024-10-11_14h20.04.910.csv,1,8,0,0,aud,0.36,1,z,B,0B,0,b,4.08507090000057,0,1,1,2.07944154167984
CBC_1133,CBC_1133_MSI_AV_v1_Vset3_Aset2_2024-10-11_14h20.04.910.csv,1,9,2,2,aud,0.5,1,z,C,2C,1,z,2.32031289999941,1,1,1,1.73460105538811
CBC_1133,CBC_1133_MSI_AV_v1_Vset3_Aset2_2024-10-11_14h20.04.910.csv,1,10,1,0,aud,0.5,1,z,B,1B,1,z,2.5915569000008,1,1,1,2.89037175789616
CBC_1133,CBC_1133_MSI_AV_v1_Vset3_Aset2_2024-10-11_14h20.04.910.csv,1,11,0,2,aud,0.14,1,z,C,0C,0,z,2.35783810000066,1,0,0,2.94443897916644
CBC_1133,CBC_1133_MSI_AV_v1_Vset3_Aset2_2024-10-11_14h20.04.910.csv,1,12,1,0,aud,0.5,1,z,B,1B,1,z,1.30680359999951,1,1,1,2.30258509299405
CBC_1133,CBC_1133_MSI_AV_v1_Vset3_Aset2_2024-10-11_14h20.04.910.csv,1,13,2,1,aud,0.36,1,z,A,2A,0,z,2.58163679999961,1,0,0,3.04452243772342
CBC_1133,CBC_1133_MSI_AV_v1_Vset3_Aset2_2024-10-11_14h20.04.910.csv,1,14,1,2,aud,0.36,1,z,C,1C,0,b,2.16407919999983,0,1,1,2.39789527279837
CBC_1133,CBC_1133_MSI_AV_v1_Vset3_Aset2_2024-10-11_14h20.04.910.csv,1,15,2,1,aud,0.36,1,z,A,2A,0,b,2.38105160000032,0,1,1,2.4423470353692
CBC_1133,CBC_1133_MSI_AV_v1_Vset3_Aset2_2024-10-11_14h20.04.910.csv,1,16,1,0,aud,0.5,1,z,B,1B,1,z,1.66227510000044,1,1,1,2.07944154167984
CBC_1133,CBC_1133_MSI_AV_v1_Vset3_Aset2_2024-10-11_14h20.04.910.csv,1,17,2,1,aud,0.36,1,z,A,2A,0,b,3.72029750000002,0,1,1,2.12026353620009
CBC_1133,CBC_1133_MSI_AV_v1_Vset3_Aset2_2024-10-11_14h20.04.910.csv,1,18,1,0,aud,0.5,1,z,B,1B,1,z,2.38404329999958,1,1,1,1.87180217690159
CBC_1133,CBC_1133_MSI_AV_v1_Vset3_Aset2_2024-10-11_14h20.04.910.csv,1,19,0,1,aud,0.5,1,z,A,0A,1,b,4.05430439999964,0,0,0,2.19722457733622
CBC_1133,CBC_1133_MSI_AV_v1_Vset3_Aset2_2024-10-11_14h20.04.910.csv,1,20,2,2,aud,0.5,1,z,C,2C,1,z,2.08558819999962,1,1,1,1.94591014905531
CBC_1133,CBC_1133_MSI_AV_v1_Vset3_Aset2_2024-10-11_14h20.04.910.csv,1,21,2,2,aud,0.5,1,z,C,2C,1,b,3.39373989999967,0,0,0,1.75785791755237
CBC_1133,CBC_1133_MSI_AV_v1_Vset3_Aset2_2024-10-11_14h20.04.910.csv,1,22,0,0,aud,0.36,1,z,B,0B,0,b,3.31340289999935,0,1,1,2.30258509299405
CBC_1133,CBC_1133_MSI_AV_v1_Vset3_Aset2_2024-10-11_14h20.04.910.csv,1,23,1,1,aud,0.14,1,z,A,1A,0,b,2.26722560000053,0,1,1,2.7408400239252
CBC_1133,CBC_1133_MSI_AV_v1_Vset3_Aset2_2024-10-11_14h20.04.910.csv,1,24,2,0,aud,0.14,1,z,B,2B,0,z,4.57466730000033,1,0,0,3.46573590279973
CBC_1133,CBC_1133_MSI_AV_v1_Vset3_Aset2_2024-10-11_14h20.04.910.csv,1,25,0,1,aud,0.5,0,z,A,0A,1,z,3.33133600000019,1,1,0,2.11021320034659
CBC_1133,CBC_1133_MSI_AV_v1_Vset3_Aset2_2024-10-11_14h20.04.910.csv,1,26,1,2,aud,0.36,1,z,C,1C,0,b,1.89867229999982,0,1,1,2.42774823594805
CBC_1133,CBC_1133_MSI_AV_v1_Vset3_Aset2_2024-10-11_14h20.04.910.csv,1,27,0,1,aud,0.5,1,z,A,0A,1,[],NaN,NaN,NaN,NaN,1.94591014905531
CBC_1133,CBC_1133_MSI_AV_v1_Vset3_Aset2_2024-10-11_14h20.04.910.csv,1,28,1,2,aud,0.36,1,z,C,1C,0,b,1.32586749999973,0,1,1,2.19722457733622
CBC_1133,CBC_1133_MSI_AV_v1_Vset3_Aset2_2024-10-11_14h20.04.910.csv,1,29,2,0,aud,0.14,1,z,B,2B,0,b,3.9047283000009,0,1,1,2.91777073208428
CBC_1133,CBC_1133_MSI_AV_v1_Vset3_Aset2_2024-10-11_14h20.04.910.csv,1,30,0,1,aud,0.5,1,z,A,0A,1,b,2.38026460000037,0,0,0,1.84582669049833
CBC_1133,CBC_1133_MSI_AV_v1_Vset3_Aset2_2024-10-11_14h20.04.910.csv,1,31,1,0,aud,0.5,1,z,B,1B,1,b,2.10613139999987,0,0,0,2.05412373369555
