ID,session,trialNr,visStimLeft,mod2Stim,match,correctKey,frequency,rewardAccurate,stimPair,probFB,surprise,0A belief,1A belief,2A belief,0B belief,1B belief,2B belief,0C belief,1C belief,2C belief,reactionTime,choice,beliefPair,choiceAccurate,reward,rewardPE,update2,sim_percModel,sim_respModel,sim_startBelief,sim_alpha1,sim_nonDecisionTime,sim_weight,sim_startingBoundary,sim_startingPoint,lik,corrLik,fit_percModel,fit_respModel,fit_startBelief,fit_alpha1,fit_nonDecisionTime,fit_weight,fit_startingBoundary,fit_startingPoint,fit_NLL
178,1,1,2,C,1,left,50,1,2C,0.81,2.19722457733622,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,6.90712288559933,1,0.5,1,1,0.5,0.420220603242829,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.768880344250921,1.26612288559933,10.5593817457751,3.92174884285225,0.5,0.0339433682945598,0.499862870178979,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.840441206485659,1.30368334832949,11.3916530355536,3.9302961064193,0.5,-33.1985113490778
178,1,2,1,B,1,left,50,1,1B,0.81,2.30258509299405,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.920220603242829,3.07712288559933,1,0.5,1,1,0.5,0.420220603242829,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.768880344250921,1.26612288559933,10.5593817457751,3.92174884285225,0.5,0.111371437072511,0.498577321874435,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.840441206485659,1.30368334832949,11.3916530355536,3.9302961064193,0.5,-33.1985113490778
178,1,3,2,A,0,left,36,1,2A,0.81,2.39789527279837,0.5,0.5,0.5,0.5,0.920220603242829,0.5,0.5,0.5,0.920220603242829,3.69512288559933,0,0.5,1,1,0.5,-0.420220603242829,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.768880344250921,1.26612288559933,10.5593817457751,3.92174884285225,0.5,0.0942233995066669,0.500629675034194,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.840441206485659,1.30368334832949,11.3916530355536,3.9302961064193,0.5,-33.1985113490778
178,1,4,0,B,0,left,36,1,0B,0.81,2.484906649788,0.5,0.5,0.0797793967571706,0.5,0.920220603242829,0.5,0.5,0.5,0.920220603242829,2.93012288559933,1,0.5,0,0,-0.5,-0.420220603242829,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.768880344250921,1.26612288559933,10.5593817457751,3.92174884285225,0.5,0.115495529287669,0.500929923770074,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.840441206485659,1.30368334832949,11.3916530355536,3.9302961064193,0.5,-33.1985113490778
178,1,5,2,C,1,left,50,1,2C,0.81,1.87180217690159,0.5,0.5,0.0797793967571706,0.0797793967571706,0.920220603242829,0.5,0.5,0.5,0.920220603242829,1.48312288559933,1,0.920220603242829,1,1,0.0797793967571706,0.0670498924632945,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.768880344250921,1.26612288559933,10.5593817457751,3.92174884285225,0.5,8.69988883304767,1,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.840441206485659,1.30368334832949,11.3916530355536,3.9302961064193,0.5,-33.1985113490778
178,1,6,1,A,0,left,14,1,1A,0.81,2.63905732961526,0.5,0.5,0.0797793967571706,0.0797793967571706,0.920220603242829,0.5,0.5,0.5,0.987270495706124,2.43312288559933,0,0.5,1,1,0.5,-0.420220603242829,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.768880344250921,1.26612288559933,10.5593817457751,3.92174884285225,0.5,0.118342724697062,0.500699295093503,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.840441206485659,1.30368334832949,11.3916530355536,3.9302961064193,0.5,-33.1985113490778
178,1,7,0,C,0,left,14,1,0C,0.81,2.70805020110221,0.5,0.0797793967571706,0.0797793967571706,0.0797793967571706,0.920220603242829,0.5,0.5,0.5,0.987270495706124,3.72012288559933,1,0.5,0,0,-0.5,-0.420220603242829,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.768880344250921,1.26612288559933,10.5593817457751,3.92174884285225,0.5,0.0936162681265221,0.501184271145917,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.840441206485659,1.30368334832949,11.3916530355536,3.9302961064193,0.5,-33.1985113490778
178,1,8,1,B,1,left,50,0,1B,0.81,2.07944154167984,0.5,0.0797793967571706,0.0797793967571706,0.0797793967571706,0.920220603242829,0.5,0.0797793967571706,0.5,0.987270495706124,1.46512288559933,1,0.920220603242829,1,0,-0.920220603242829,-0.773391314022364,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.768880344250921,1.26612288559933,10.5593817457751,3.92174884285225,0.5,7.00820207609012,1,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.840441206485659,1.30368334832949,11.3916530355536,3.9302961064193,0.5,-33.1985113490778
178,1,9,2,C,1,left,50,1,2C,0.81,1.73460105538811,0.5,0.0797793967571706,0.0797793967571706,0.0797793967571706,0.146829289220465,0.5,0.0797793967571706,0.5,0.987270495706124,1.53412288559933,1,0.987270495706124,1,1,0.0127295042938761,0.0106983999467096,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.768880344250921,1.26612288559933,10.5593817457751,3.92174884285225,0.5,3.30300454805259,1,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.840441206485659,1.30368334832949,11.3916530355536,3.9302961064193,0.5,-33.1985113490778
178,1,10,0,B,0,left,36,1,0B,0.81,2.19722457733622,0.5,0.0797793967571706,0.0797793967571706,0.0797793967571706,0.146829289220465,0.5,0.0797793967571706,0.5,0.997968895652834,1.52112288559933,0,0.0797793967571706,1,1,0.0797793967571706,-0.0670498924632945,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.768880344250921,1.26612288559933,10.5593817457751,3.92174884285225,0.5,7.49385586660938,1,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.840441206485659,1.30368334832949,11.3916530355536,3.9302961064193,0.5,-33.1985113490778
