ID,session,trialNr,visStimLeft,mod2Stim,match,correctKey,frequency,rewardAccurate,stimPair,probFB,surprise,0A belief,1A belief,2A belief,0B belief,1B belief,2B belief,0C belief,1C belief,2C belief,reactionTime,choice,beliefPair,choiceAccurate,reward,rewardPE,update2,sim_percModel,sim_respModel,sim_startBelief,sim_alpha1,sim_nonDecisionTime,sim_weight,sim_startingBoundary,sim_startingPoint,lik,corrLik,fit_percModel,fit_respModel,fit_startBelief,fit_alpha1,fit_nonDecisionTime,fit_weight,fit_startingBoundary,fit_startingPoint,fit_NLL
141,1,1,1,C,0,right,36,1,1C,0.95,2.19722457733622,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.77312025554617,0,0.5,1,1,0.5,-0.451112441404015,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.755061558074004,1.45812025554617,7.3600595553649,1.06673162691875,0.5,0.69771261857713,0.499978814487691,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.90222488280803,1.4599650515177,7.43555133833237,1.04320560910437,0.5,-65.8147829422287
141,1,2,0,B,0,right,36,1,0B,0.95,2.30258509299405,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0488875585959849,0.5,1.58912025554617,0,0.5,1,1,0.5,-0.451112441404015,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.755061558074004,1.45812025554617,7.3600595553649,1.06673162691875,0.5,1.56180441326836,0.499720861401569,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.90222488280803,1.4599650515177,7.43555133833237,1.04320560910437,0.5,-65.8147829422287
141,1,3,1,A,0,right,14,1,1A,0.95,2.39789527279837,0.5,0.5,0.5,0.0488875585959849,0.5,0.5,0.5,0.0488875585959849,0.5,1.51612025554617,0,0.5,1,1,0.5,-0.451112441404015,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.755061558074004,1.45812025554617,7.3600595553649,1.06673162691875,0.5,1.38677904789492,0.49989766154255,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.90222488280803,1.4599650515177,7.43555133833237,1.04320560910437,0.5,-65.8147829422287
141,1,4,2,C,1,right,50,1,2C,0.95,2.484906649788,0.5,0.0488875585959849,0.5,0.0488875585959849,0.5,0.5,0.5,0.0488875585959849,0.5,2.16812025554617,1,0.5,1,1,0.5,0.451112441404015,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.755061558074004,1.45812025554617,7.3600595553649,1.06673162691875,0.5,0.116357772533996,0.499957352331828,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.90222488280803,1.4599650515177,7.43555133833237,1.04320560910437,0.5,-65.8147829422287
141,1,5,0,A,1,right,50,1,0A,0.95,2.56494935746154,0.5,0.0488875585959849,0.5,0.0488875585959849,0.5,0.5,0.5,0.0488875585959849,0.951112441404015,1.62612025554617,0,0.5,0,0,-0.5,0.451112441404015,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.755061558074004,1.45812025554617,7.3600595553649,1.06673162691875,0.5,1.34837346491063,0.499729293444013,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.90222488280803,1.4599650515177,7.43555133833237,1.04320560910437,0.5,-65.8147829422287
141,1,6,0,A,1,right,50,1,0A,0.95,1.94591014905531,0.951112441404015,0.0488875585959849,0.5,0.0488875585959849,0.5,0.5,0.5,0.0488875585959849,0.951112441404015,1.57412025554617,1,0.951112441404015,1,1,0.0488875585959849,0.0441075718250332,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.755061558074004,1.45812025554617,7.3600595553649,1.06673162691875,0.5,4.15135981232937,0.999089938939728,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.90222488280803,1.4599650515177,7.43555133833237,1.04320560910437,0.5,-65.8147829422287
141,1,7,2,C,1,right,50,1,2C,0.95,2.01490302054226,0.995220013229048,0.0488875585959849,0.5,0.0488875585959849,0.5,0.5,0.5,0.0488875585959849,0.951112441404015,1.48412025554617,1,0.951112441404015,1,1,0.0488875585959849,0.0441075718250332,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.755061558074004,1.45812025554617,7.3600595553649,1.06673162691875,0.5,3.81438043220481,0.999086766797729,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.90222488280803,1.4599650515177,7.43555133833237,1.04320560910437,0.5,-65.8147829422287
141,1,8,0,B,0,right,36,1,0B,0.95,2.07944154167984,0.995220013229048,0.0488875585959849,0.5,0.0488875585959849,0.5,0.5,0.5,0.0488875585959849,0.995220013229048,1.53512025554617,0,0.0488875585959849,1,1,0.0488875585959849,-0.0441075718250332,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.755061558074004,1.45812025554617,7.3600595553649,1.06673162691875,0.5,10.07955775177,0.999088441652111,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.90222488280803,1.4599650515177,7.43555133833237,1.04320560910437,0.5,-65.8147829422287
141,1,9,2,C,1,right,50,1,2C,0.95,1.73460105538811,0.995220013229048,0.0488875585959849,0.5,0.00477998677095172,0.5,0.5,0.5,0.0488875585959849,0.995220013229048,1.56112025554617,1,0.995220013229048,1,1,0.00477998677095171,0.00431262300424584,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.755061558074004,1.45812025554617,7.3600595553649,1.06673162691875,0.5,5.05486647102129,0.999539172349193,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.90222488280803,1.4599650515177,7.43555133833237,1.04320560910437,0.5,-65.8147829422287
141,1,10,1,B,1,right,50,1,1B,0.95,2.89037175789616,0.995220013229048,0.0488875585959849,0.5,0.00477998677095172,0.5,0.5,0.5,0.0488875585959849,0.999532636233294,1.60512025554617,0,0.5,0,0,-0.5,0.451112441404015,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.755061558074004,1.45812025554617,7.3600595553649,1.06673162691875,0.5,1.47126907033876,0.499908874696075,CBCsimpleRW,CBCdriftDiffusionLR,0.5,0.90222488280803,1.4599650515177,7.43555133833237,1.04320560910437,0.5,-65.8147829422287
