ID,session,trialNr,visStimLeft,mod2Stim,match,correctKey,frequency,rewardAccurate,stimPair,probFB,surprise,0A belief,1A belief,2A belief,0B belief,1B belief,2B belief,0C belief,1C belief,2C belief,reactionTime,choice,beliefPair,choiceAccurate,reward,rewardPE,update2,choicePE,update1,sim_percModel,sim_respModel,sim_startBelief,sim_alpha1,sim_alpha12,sim_alpha2,sim_nonDecisionTime,sim_weight,sim_startingBoundary,sim_startingPoint,lik,corrLik,fit_percModel,fit_respModel,fit_startBelief,fit_alpha1,fit_alpha12,fit_alpha2,fit_nonDecisionTime,fit_weight,fit_startingBoundary,fit_startingPoint,fit_NLL
142,1,1,0,A,1,left,50,1,0A,0.9,2.19722457733622,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,3.10947106777286,0,0.5,0,0,-0.5,0.184881659655347,0.5,0.447962945806843,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.705420335623691,0.341467128540315,0.604418354807438,0.960471067772861,12.0907894736749,2.67899605518611,0.5,0.104994513456789,0.499004229250114,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.895925891613685,0.369763319310693,0.644698374220295,0.94306804693988,10.6489461889643,2.92325314311427,0.5,-55.7087497076326
142,1,2,1,C,0,left,36,1,1C,0.9,2.30258509299405,0.684881659655347,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.70547106777286,1,0.5,0,0,-0.5,-0.184881659655347,-0.5,-0.447962945806843,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.705420335623691,0.341467128540315,0.604418354807438,0.960471067772861,12.0907894736749,2.67899605518611,0.5,0.215216200320891,0.498731621827275,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.895925891613685,0.369763319310693,0.644698374220295,0.94306804693988,10.6489461889643,2.92325314311427,0.5,-55.7087497076326
142,1,3,0,B,0,left,36,1,0B,0.9,2.39789527279837,0.684881659655347,0.5,0.5,0.5,0.5,0.5,0.5,0.315118340344653,0.5,1.57047106777286,0,0.5,1,1,0.5,-0.447962945806843,-0.5,-0.447962945806843,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.705420335623691,0.341467128540315,0.604418354807438,0.960471067772861,12.0907894736749,2.67899605518611,0.5,0.21395939620347,0.500354948751116,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.895925891613685,0.369763319310693,0.644698374220295,0.94306804693988,10.6489461889643,2.92325314311427,0.5,-55.7087497076326
142,1,4,2,C,1,left,50,1,2C,0.9,2.484906649788,0.684881659655347,0.5,0.5,0.0520370541931575,0.5,0.5,0.5,0.315118340344653,0.5,2.89547106777286,1,0.5,1,1,0.5,0.447962945806843,0.5,0.447962945806843,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.705420335623691,0.341467128540315,0.604418354807438,0.960471067772861,12.0907894736749,2.67899605518611,0.5,0.119126607502487,0.500466436112848,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.895925891613685,0.369763319310693,0.644698374220295,0.94306804693988,10.6489461889643,2.92325314311427,0.5,-55.7087497076326
142,1,5,0,A,1,left,50,1,0A,0.9,1.87180217690159,0.684881659655347,0.5,0.315118340344653,0.0520370541931575,0.5,0.315118340344653,0.315118340344653,0.198599136843138,0.947962945806843,1.18547106777286,1,0.684881659655347,1,1,0.315118340344653,0.282322680037108,0.315118340344653,0.282322680037108,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.705420335623691,0.341467128540315,0.604418354807438,0.960471067772861,12.0907894736749,2.67899605518611,0.5,2.87641489369954,0.999990017595831,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.895925891613685,0.369763319310693,0.644698374220295,0.94306804693988,10.6489461889643,2.92325314311427,0.5,-55.7087497076326
142,1,6,2,C,1,left,50,1,2C,0.9,1.94591014905531,0.967204339692455,0.315118340344653,0.198599136843138,0.0327956603075451,0.5,0.315118340344653,0.198599136843138,0.198599136843138,0.947962945806843,1.07947106777286,1,0.947962945806843,1,1,0.0520370541931574,0.0466213441749542,0.0520370541931574,0.0466213441749542,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.705420335623691,0.341467128540315,0.604418354807438,0.960471067772861,12.0907894736749,2.67899605518611,0.5,10.5328938620425,0.999999999999225,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.895925891613685,0.369763319310693,0.644698374220295,0.94306804693988,10.6489461889643,2.92325314311427,0.5,-55.7087497076326
142,1,7,1,A,0,left,14,1,1A,0.9,2.70805020110221,0.967204339692455,0.315118340344653,0.125164460791781,0.0327956603075451,0.5,0.198599136843138,0.125164460791781,0.125164460791781,0.994584289981797,1.20747106777286,0,0.315118340344653,1,1,0.315118340344653,-0.282322680037108,-0.315118340344653,-0.282322680037108,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.705420335623691,0.341467128540315,0.604418354807438,0.960471067772861,12.0907894736749,2.67899605518611,0.5,3.07112642718725,0.999990005324811,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.895925891613685,0.369763319310693,0.644698374220295,0.94306804693988,10.6489461889643,2.92325314311427,0.5,-55.7087497076326
142,1,8,0,B,0,left,36,1,0B,0.9,2.07944154167984,0.967204339692455,0.0327956603075452,0.125164460791781,0.0327956603075451,0.5,0.198599136843138,0.125164460791781,0.125164460791781,0.994584289981797,1.12347106777286,0,0.0327956603075451,1,1,0.0327956603075451,-0.0293824812020969,-0.0327956603075451,-0.0293824812020969,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.705420335623691,0.341467128540315,0.604418354807438,0.960471067772861,12.0907894736749,2.67899605518611,0.5,5.59140066872409,0.999999999999767,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.895925891613685,0.369763319310693,0.644698374220295,0.94306804693988,10.6489461889643,2.92325314311427,0.5,-55.7087497076326
142,1,9,2,C,1,left,50,1,2C,0.9,1.73460105538811,0.967204339692455,0.0327956603075452,0.125164460791781,0.00341317910544825,0.5,0.198599136843138,0.125164460791781,0.125164460791781,0.994584289981797,1.05847106777286,1,0.994584289981797,1,1,0.00541571001820318,0.00485207482677985,0.00541571001820318,0.00485207482677985,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.705420335623691,0.341467128540315,0.604418354807438,0.960471067772861,12.0907894736749,2.67899605518611,0.5,11.4427800129903,0.999999999999958,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.895925891613685,0.369763319310693,0.644698374220295,0.94306804693988,10.6489461889643,2.92325314311427,0.5,-55.7087497076326
142,1,10,1,B,1,left,50,0,1B,0.9,2.89037175789616,0.967204339692455,0.0327956603075452,0.0788832343096787,0.00341317910544825,0.5,0.125164460791781,0.0788832343096787,0.0788832343096787,0.999436364808577,1.35847106777286,1,0.5,1,0,-0.5,-0.184881659655347,0.5,0.447962945806843,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.705420335623691,0.341467128540315,0.604418354807438,0.960471067772861,12.0907894736749,2.67899605518611,0.5,0.166380257241812,0.499785630418637,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.895925891613685,0.369763319310693,0.644698374220295,0.94306804693988,10.6489461889643,2.92325314311427,0.5,-55.7087497076326
