ID,filename,session,trial,visStimLeft,visStimRight,correctKey,leftCorrect,rightCorrect,secondStim,mod2Type,mod2Stim,frequency,rewardAccurate,stimPairLeft,stimPairRight,pCorrectLeft,pCorrectRight,key,reactionTime,choiceLeft,choiceRight,choiceAccurate,reward,chosenPair,otherPair,triplet,surprise,0A belief,1A belief,2A belief,3A belief,0B belief,1B belief,2B belief,3B belief,0C belief,1C belief,2C belief,3C belief,0D belief,1D belief,2D belief,3D belief,beliefPairNorm,beliefOtherPairNorm,beliefPair,beliefOtherPair,lik,corrLik,rewardPE,update2,fit_percModel,fit_respModel,fit_startBelief,fit_alpha1,fit_nonDecisionTime,fit_weight,fit_startingBoundary,fit_startingPoint,fit_NLL
CBC_1003,CBC_1003_MSI_AV_v3_Vset4_Aset3_2023-06-14_14h56.33.053.csv,1,1,0,1,z,0,1,2,aud,B,63,1,0B,1B,0,1,z,2.38535430000047,0,1,1,1,1B,0B,B01,2.77258872223978,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.113578214464571,0.499767687197251,0.5,0.00680231546466964,CBCsimpleRW,CBCdriftDiffusionLR_pwBelief,0.5,0.0136046309293393,0.409534260086396,2.05369844259331,2.71873597662531,0.5,84.402842101161
CBC_1003,CBC_1003_MSI_AV_v3_Vset4_Aset3_2023-06-14_14h56.33.053.csv,1,2,0,1,b,1,0,0,aud,A,63,1,0A,1A,1,0,b,1.41755640000019,1,0,1,1,0A,1A,A01,2.83321334405622,0.5,0.5,0.5,0.5,0.5,0.50680231546467,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.213923645627256,0.500159384706983,0.5,0.00680231546466964,CBCsimpleRW,CBCdriftDiffusionLR_pwBelief,0.5,0.0136046309293393,0.409534260086396,2.05369844259331,2.71873597662531,0.5,84.402842101161
CBC_1003,CBC_1003_MSI_AV_v3_Vset4_Aset3_2023-06-14_14h56.33.053.csv,1,3,2,3,z,0,1,3,aud,D,63,1,2D,3D,0,1,b,2.72811800000045,1,0,0,0,2D,3D,D23,2.89037175789616,0.50680231546467,0.5,0.5,0.5,0.5,0.50680231546467,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.090496260576488,0.500563160177444,-0.5,-0.00680231546466964,CBCsimpleRW,CBCdriftDiffusionLR_pwBelief,0.5,0.0136046309293393,0.409534260086396,2.05369844259331,2.71873597662531,0.5,84.402842101161
CBC_1003,CBC_1003_MSI_AV_v3_Vset4_Aset3_2023-06-14_14h56.33.053.csv,1,4,2,1,z,0,1,2,aud,B,9,1,2B,1B,0,1,b,1.10040400000025,1,0,0,0,2B,1B,B21,2.94443897916644,0.50680231546467,0.5,0.5,0.5,0.5,0.50680231546467,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.49319768453533,0.5,0.49319768453533,0.50680231546467,0.5,0.50680231546467,0.237881368114364,0.479496809739038,-0.5,-0.00680231546466964,CBCsimpleRW,CBCdriftDiffusionLR_pwBelief,0.5,0.0136046309293393,0.409534260086396,2.05369844259331,2.71873597662531,0.5,84.402842101161
CBC_1003,CBC_1003_MSI_AV_v3_Vset4_Aset3_2023-06-14_14h56.33.053.csv,1,5,0,2,b,1,0,0,aud,A,27,1,0A,2A,1,0,b,1.65205319999995,1,0,1,1,0A,2A,A02,2.99573227355399,0.50680231546467,0.5,0.5,0.5,0.5,0.50680231546467,0.49319768453533,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.49319768453533,0.5,0.50680231546467,0.49319768453533,0.50680231546467,0.5,0.191241058994608,0.517636752961181,0.49319768453533,0.00670977247330787,CBCsimpleRW,CBCdriftDiffusionLR_pwBelief,0.5,0.0136046309293393,0.409534260086396,2.05369844259331,2.71873597662531,0.5,84.402842101161
CBC_1003,CBC_1003_MSI_AV_v3_Vset4_Aset3_2023-06-14_14h56.33.053.csv,1,6,2,3,b,1,0,1,aud,C,63,1,2C,3C,1,0,z,1.58538200000021,0,1,0,0,3C,2C,C23,3.04452243772342,0.513512087937978,0.5,0.5,0.5,0.5,0.50680231546467,0.49319768453533,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.49319768453533,0.5,0.5,0.5,0.5,0.5,0.192600585295803,0.499566642391986,-0.5,-0.00680231546466964,CBCsimpleRW,CBCdriftDiffusionLR_pwBelief,0.5,0.0136046309293393,0.409534260086396,2.05369844259331,2.71873597662531,0.5,84.402842101161
CBC_1003,CBC_1003_MSI_AV_v3_Vset4_Aset3_2023-06-14_14h56.33.053.csv,1,7,1,3,z,0,1,3,aud,D,27,1,1D,3D,0,1,b,2.6122762,1,0,0,0,1D,3D,D13,3.09104245335832,0.513512087937978,0.5,0.5,0.5,0.5,0.50680231546467,0.49319768453533,0.5,0.5,0.5,0.5,0.49319768453533,0.5,0.5,0.49319768453533,0.5,0.5,0.5,0.5,0.5,0.0975905413446146,0.49963460764732,-0.5,-0.00680231546466964,CBCsimpleRW,CBCdriftDiffusionLR_pwBelief,0.5,0.0136046309293393,0.409534260086396,2.05369844259331,2.71873597662531,0.5,84.402842101161
CBC_1003,CBC_1003_MSI_AV_v3_Vset4_Aset3_2023-06-14_14h56.33.053.csv,1,8,1,0,z,0,1,0,aud,A,63,0,1A,0A,1,0,z,1.71038850000014,0,1,1,0,0A,1A,A10,3.13549421592915,0.513512087937978,0.5,0.5,0.5,0.5,0.50680231546467,0.49319768453533,0.5,0.5,0.5,0.5,0.49319768453533,0.5,0.49319768453533,0.49319768453533,0.5,0.513512087937978,0.486487912062022,0.513512087937978,0.5,0.191789482901657,0.538796916216015,-0.513512087937978,-0.0069861424341506,CBCsimpleRW,CBCdriftDiffusionLR_pwBelief,0.5,0.0136046309293393,0.409534260086396,2.05369844259331,2.71873597662531,0.5,84.402842101161
CBC_1003,CBC_1003_MSI_AV_v3_Vset4_Aset3_2023-06-14_14h56.33.053.csv,1,9,2,0,b,1,0,1,aud,C,27,1,2C,0C,1,0,z,3.08627569999999,0,1,0,0,0C,2C,C20,3.17805383034795,0.506525945503827,0.5,0.5,0.5,0.5,0.50680231546467,0.49319768453533,0.5,0.5,0.5,0.5,0.49319768453533,0.5,0.49319768453533,0.49319768453533,0.5,0.5,0.5,0.5,0.5,0.0710882950232242,0.499423342817948,-0.5,-0.00680231546466964,CBCsimpleRW,CBCdriftDiffusionLR_pwBelief,0.5,0.0136046309293393,0.409534260086396,2.05369844259331,2.71873597662531,0.5,84.402842101161
CBC_1003,CBC_1003_MSI_AV_v3_Vset4_Aset3_2023-06-14_14h56.33.053.csv,1,10,2,3,z,0,1,3,aud,D,63,1,2D,3D,0,1,b,1.23571100000026,1,0,0,0,2D,3D,D23,2.52572864430826,0.506525945503827,0.5,0.5,0.5,0.5,0.50680231546467,0.49319768453533,0.5,0.49319768453533,0.5,0.5,0.49319768453533,0.5,0.49319768453533,0.49319768453533,0.5,0.49319768453533,0.50680231546467,0.49319768453533,0.5,0.227086576897256,0.481068650172707,-0.49319768453533,-0.00670977247330787,CBCsimpleRW,CBCdriftDiffusionLR_pwBelief,0.5,0.0136046309293393,0.409534260086396,2.05369844259331,2.71873597662531,0.5,84.402842101161
