ID,filename,session,trial,visStimLeft,visStimRight,correctKey,leftCorrect,rightCorrect,secondStim,mod2Type,mod2Stim,frequency,rewardAccurate,stimPairLeft,stimPairRight,pCorrectLeft,pCorrectRight,key,reactionTime,choiceLeft,choiceRight,choiceAccurate,reward,chosenPair,otherPair,tripletUnsorted,matchingPair,nonMatchingPair,triplet,simpleSurprise,nonMatchPairSurprise
CBC_1003,CBC_1003_MSI_AV_v3_Vset4_Aset3_2023-06-14_14h56.33.053.csv,1,1,0,1,z,0,1,2,aud,B,63,1,0B,1B,0,1,z,2.38535430000047,0,1,1,1,1B,0B,B01,B1,B0,B10,2.77258872223978,1.38629436111989
CBC_1003,CBC_1003_MSI_AV_v3_Vset4_Aset3_2023-06-14_14h56.33.053.csv,1,2,0,1,b,1,0,0,aud,A,63,1,0A,1A,1,0,b,1.41755640000019,1,0,1,1,0A,1A,A01,A0,A1,A01,2.83321334405622,1.6094379124341
CBC_1003,CBC_1003_MSI_AV_v3_Vset4_Aset3_2023-06-14_14h56.33.053.csv,1,3,2,3,z,0,1,3,aud,D,63,1,2D,3D,0,1,b,2.72811800000045,1,0,0,0,2D,3D,D23,D3,D2,D32,2.89037175789616,1.79175946922805
CBC_1003,CBC_1003_MSI_AV_v3_Vset4_Aset3_2023-06-14_14h56.33.053.csv,1,4,2,1,z,0,1,2,aud,B,9,1,2B,1B,0,1,b,1.10040400000025,1,0,0,0,2B,1B,B21,B1,B2,B12,2.94443897916644,1.94591014905531
CBC_1003,CBC_1003_MSI_AV_v3_Vset4_Aset3_2023-06-14_14h56.33.053.csv,1,5,0,2,b,1,0,0,aud,A,27,1,0A,2A,1,0,b,1.65205319999995,1,0,1,1,0A,2A,A02,A0,A2,A02,2.99573227355399,2.07944154167984
CBC_1003,CBC_1003_MSI_AV_v3_Vset4_Aset3_2023-06-14_14h56.33.053.csv,1,6,2,3,b,1,0,1,aud,C,63,1,2C,3C,1,0,z,1.58538200000021,0,1,0,0,3C,2C,C23,C2,C3,C23,3.04452243772342,2.19722457733622
CBC_1003,CBC_1003_MSI_AV_v3_Vset4_Aset3_2023-06-14_14h56.33.053.csv,1,7,1,3,z,0,1,3,aud,D,27,1,1D,3D,0,1,b,2.6122762,1,0,0,0,1D,3D,D13,D3,D1,D31,3.09104245335832,2.30258509299405
CBC_1003,CBC_1003_MSI_AV_v3_Vset4_Aset3_2023-06-14_14h56.33.053.csv,1,8,1,0,z,0,1,0,aud,A,63,0,1A,0A,1,0,z,1.71038850000014,0,1,1,0,0A,1A,A10,A0,A1,A01,2.4423470353692,1.70474809223843
CBC_1003,CBC_1003_MSI_AV_v3_Vset4_Aset3_2023-06-14_14h56.33.053.csv,1,9,2,0,b,1,0,1,aud,C,27,1,2C,0C,1,0,z,3.08627569999999,0,1,0,0,0C,2C,C20,C2,C0,C20,3.17805383034795,2.484906649788
CBC_1003,CBC_1003_MSI_AV_v3_Vset4_Aset3_2023-06-14_14h56.33.053.csv,1,10,2,3,z,0,1,3,aud,D,63,1,2D,3D,0,1,b,1.23571100000026,1,0,0,0,2D,3D,D23,D3,D2,D32,2.52572864430826,1.87180217690159
CBC_1003,CBC_1003_MSI_AV_v3_Vset4_Aset3_2023-06-14_14h56.33.053.csv,1,11,1,0,b,1,0,2,aud,B,63,0,1B,0B,0,1,b,2.0702752000002,1,0,1,0,1B,0B,B10,B1,B0,B10,2.56494935746154,1.94591014905531
CBC_1003,CBC_1003_MSI_AV_v3_Vset4_Aset3_2023-06-14_14h56.33.053.csv,1,12,0,1,b,1,0,0,aud,A,63,1,0A,1A,1,0,z,3.86236020000024,0,1,0,0,1A,0A,A01,A0,A1,A01,2.19722457733622,1.6094379124341
CBC_1003,CBC_1003_MSI_AV_v3_Vset4_Aset3_2023-06-14_14h56.33.053.csv,1,13,2,3,z,0,1,3,aud,D,63,1,2D,3D,0,1,z,2.65914390000034,0,1,1,1,3D,2D,D23,D3,D2,D32,2.23359222150709,1.67397643357167
