ID,filename,session,trial,visStimLeft,secondStim,mod2Type,frequency,rewardAccurate,yesKey,mod2Stim,stimPair,match,key,reactionTime,choice,choiceAccurate,reward,surprise,0A belief,1A belief,2A belief,0B belief,1B belief,2B belief,0C belief,1C belief,2C belief,beliefPair,lik,corrLik,rewardPE,update2,fit_percModel,fit_respModel,fit_startBelief,fit_alpha1,fit_alpha12,fit_nonDecisionTime,fit_weight,fit_startingBoundary,fit_startingPoint,fit_NLL
CBC_1106,CBC_1106_MSI_TV_v1_Vset6_Aset2_2024-10-18_14h09.54.931.csv,1,1,1,0,tac,0.36,1,z,C,1C,0,z,3.64408730000014,1,0,0,2.19722457733622,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.11159283312298,0.499581252842326,-0.5,-0.0271867180862203,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.167738108686545,0.0543734361724405,1.78045307505201,1.80051866640939,2.42237757173573,0.5,65.1418412401743
CBC_1106,CBC_1106_MSI_TV_v1_Vset6_Aset2_2024-10-18_14h09.54.931.csv,1,2,0,2,tac,0.5,1,z,A,0A,1,b,2.12333490000037,0,0,0,2.30258509299405,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.47281328191378,0.5,0.5,0.283493274244764,0.500202309767126,-0.5,0.0271867180862203,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.167738108686545,0.0543734361724405,1.78045307505201,1.80051866640939,2.42237757173573,0.5,65.1418412401743
CBC_1106,CBC_1106_MSI_TV_v1_Vset6_Aset2_2024-10-18_14h09.54.931.csv,1,3,2,0,tac,0.5,1,z,C,2C,1,z,2.77472630000102,1,1,1,2.39789527279837,0.52718671808622,0.5,0.5,0.5,0.5,0.5,0.5,0.47281328191378,0.5,0.5,0.230986764249651,0.499639262624058,0.5,0.0838690543432725,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.167738108686545,0.0543734361724405,1.78045307505201,1.80051866640939,2.42237757173573,0.5,65.1418412401743
CBC_1106,CBC_1106_MSI_TV_v1_Vset6_Aset2_2024-10-18_14h09.54.931.csv,1,4,0,2,tac,0.5,1,z,A,0A,1,z,3.43381540000064,1,1,1,1.79175946922805,0.52718671808622,0.5,0.5,0.5,0.5,0.5,0.5,0.47281328191378,0.583869054343273,0.52718671808622,0.148772228765092,0.558595258733224,0.47281328191378,0.0793088056700957,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.167738108686545,0.0543734361724405,1.78045307505201,1.80051866640939,2.42237757173573,0.5,65.1418412401743
CBC_1106,CBC_1106_MSI_TV_v1_Vset6_Aset2_2024-10-18_14h09.54.931.csv,1,5,2,1,tac,0.14,1,z,B,2B,0,b,3.82181180000043,0,1,1,2.56494935746154,0.606495523756316,0.5,0.5,0.5,0.5,0.5,0.5,0.47281328191378,0.583869054343273,0.5,0.0963511800959699,0.500881209278582,0.5,-0.0838690543432725,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.167738108686545,0.0543734361724405,1.78045307505201,1.80051866640939,2.42237757173573,0.5,65.1418412401743
CBC_1106,CBC_1106_MSI_TV_v1_Vset6_Aset2_2024-10-18_14h09.54.931.csv,1,6,0,2,tac,0.5,1,z,A,0A,1,z,2.44147030000022,1,1,1,1.54044504094715,0.606495523756316,0.5,0.5,0.5,0.5,0.416130945656727,0.5,0.47281328191378,0.583869054343273,0.606495523756316,0.448318360621799,0.715992999740972,0.393504476243684,0.0660056966048051,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.167738108686545,0.0543734361724405,1.78045307505201,1.80051866640939,2.42237757173573,0.5,65.1418412401743
CBC_1106,CBC_1106_MSI_TV_v1_Vset6_Aset2_2024-10-18_14h09.54.931.csv,1,7,1,0,tac,0.36,1,z,C,1C,0,z,3.96081520000007,1,0,0,2.01490302054226,0.672501220361121,0.5,0.5,0.5,0.5,0.416130945656727,0.5,0.47281328191378,0.583869054343273,0.47281328191378,0.0751276597042306,0.440515619332899,-0.47281328191378,-0.025708482805621,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.167738108686545,0.0543734361724405,1.78045307505201,1.80051866640939,2.42237757173573,0.5,65.1418412401743
CBC_1106,CBC_1106_MSI_TV_v1_Vset6_Aset2_2024-10-18_14h09.54.931.csv,1,8,2,2,tac,0.36,1,z,A,2A,0,b,3.35667310000099,0,1,1,2.77258872223978,0.672501220361121,0.5,0.5,0.5,0.5,0.416130945656727,0.5,0.447104799108159,0.583869054343273,0.5,0.142137477265347,0.499726979565644,0.5,-0.0838690543432725,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.167738108686545,0.0543734361724405,1.78045307505201,1.80051866640939,2.42237757173573,0.5,65.1418412401743
CBC_1106,CBC_1106_MSI_TV_v1_Vset6_Aset2_2024-10-18_14h09.54.931.csv,1,9,1,1,tac,0.5,1,z,B,1B,1,z,2.60479740000028,1,1,1,2.83321334405622,0.672501220361121,0.5,0.416130945656727,0.5,0.5,0.416130945656727,0.5,0.447104799108159,0.583869054343273,0.5,0.264539294884868,0.500019301931289,0.5,0.0838690543432725,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.167738108686545,0.0543734361724405,1.78045307505201,1.80051866640939,2.42237757173573,0.5,65.1418412401743
CBC_1106,CBC_1106_MSI_TV_v1_Vset6_Aset2_2024-10-18_14h09.54.931.csv,1,10,2,2,tac,0.36,1,z,A,2A,0,b,1.9025270000011,0,1,1,2.19722457733622,0.672501220361121,0.5,0.416130945656727,0.5,0.583869054343273,0.416130945656727,0.5,0.447104799108159,0.583869054343273,0.416130945656727,0.0398421871241382,0.674317554083733,0.416130945656727,-0.0698010177904029,CBCsimpleAsymRW,CBCdriftDiffusionLR,0.5,0.167738108686545,0.0543734361724405,1.78045307505201,1.80051866640939,2.42237757173573,0.5,65.1418412401743
