ID,filename,session,trial,visStimLeft,secondStim,mod2Type,frequency,rewardAccurate,yesKey,mod2Stim,stimPair,match,key,reactionTime,choice,choiceAccurate,reward,surprise,0A belief,1A belief,2A belief,0B belief,1B belief,2B belief,0C belief,1C belief,2C belief,beliefPair,lik,corrLik,rewardPE,update2,choicePE,update1,fit_percModel,fit_respModel,fit_startBelief,fit_alpha1,fit_alpha12,fit_alpha2,fit_nonDecisionTime,fit_weight,fit_startingBoundary,fit_startingPoint,fit_NLL
CBC_1106,CBC_1106_MSI_TV_v1_Vset6_Aset2_2024-10-18_14h09.54.931.csv,1,1,1,0,tac,0.36,1,z,C,1C,0,z,3.64408730000014,1,0,0,2.19722457733622,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.112751584082249,0.501232172891495,-0.5,-0.00588923873169228,-0.5,-0.173031106025717,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.346062212051434,0.0117784774633846,0.926252717190581,1.78286063818443,1.13246977475344,2.43326836541382,0.5,65.3625870797181
CBC_1106,CBC_1106_MSI_TV_v1_Vset6_Aset2_2024-10-18_14h09.54.931.csv,1,2,0,2,tac,0.5,1,z,A,0A,1,b,2.12333490000037,0,0,0,2.30258509299405,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.494110761268308,0.5,0.5,0.278012587215381,0.500184340568132,-0.5,0.00588923873169228,0.5,0.173031106025717,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.346062212051434,0.0117784774633846,0.926252717190581,1.78286063818443,1.13246977475344,2.43326836541382,0.5,65.3625870797181
CBC_1106,CBC_1106_MSI_TV_v1_Vset6_Aset2_2024-10-18_14h09.54.931.csv,1,3,2,0,tac,0.5,1,z,C,2C,1,z,2.77472630000102,1,1,1,2.39789527279837,0.505889238731692,0.5,0.5,0.5,0.5,0.5,0.5,0.494110761268308,0.5,0.5,0.231126242598089,0.499836944191062,0.5,0.173031106025717,0.5,0.173031106025717,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.346062212051434,0.0117784774633846,0.926252717190581,1.78286063818443,1.13246977475344,2.43326836541382,0.5,65.3625870797181
CBC_1106,CBC_1106_MSI_TV_v1_Vset6_Aset2_2024-10-18_14h09.54.931.csv,1,4,0,2,tac,0.5,1,z,A,0A,1,z,3.43381540000064,1,1,1,1.79175946922805,0.505889238731692,0.5,0.494110761268308,0.5,0.5,0.494110761268308,0.494110761268308,0.488290888802293,0.673031106025717,0.505889238731692,0.136389317293467,0.508871456289469,0.494110761268308,0.170993063042928,0.494110761268308,0.170993063042928,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.346062212051434,0.0117784774633846,0.926252717190581,1.78286063818443,1.13246977475344,2.43326836541382,0.5,65.3625870797181
CBC_1106,CBC_1106_MSI_TV_v1_Vset6_Aset2_2024-10-18_14h09.54.931.csv,1,5,2,1,tac,0.14,1,z,B,2B,0,b,3.82181180000043,0,1,1,2.56494935746154,0.676882301774621,0.494110761268308,0.488290888802293,0.494110761268308,0.5,0.494110761268308,0.488290888802293,0.488290888802293,0.673031106025717,0.494110761268308,0.0986997470338192,0.508844531296113,0.494110761268308,-0.170993063042928,-0.494110761268308,-0.170993063042928,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.346062212051434,0.0117784774633846,0.926252717190581,1.78286063818443,1.13246977475344,2.43326836541382,0.5,65.3625870797181
CBC_1106,CBC_1106_MSI_TV_v1_Vset6_Aset2_2024-10-18_14h09.54.931.csv,1,6,0,2,tac,0.5,1,z,A,0A,1,z,2.44147030000022,1,1,1,1.54044504094715,0.676882301774621,0.494110761268308,0.488290888802293,0.494110761268308,0.5,0.323117698225379,0.488290888802293,0.488290888802293,0.673031106025717,0.676882301774621,0.45562757736699,0.726018800575814,0.323117698225379,0.111818825400842,0.323117698225379,0.111818825400842,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.346062212051434,0.0117784774633846,0.926252717190581,1.78286063818443,1.13246977475344,2.43326836541382,0.5,65.3625870797181
CBC_1106,CBC_1106_MSI_TV_v1_Vset6_Aset2_2024-10-18_14h09.54.931.csv,1,7,1,0,tac,0.36,1,z,C,1C,0,z,3.96081520000007,1,0,0,2.01490302054226,0.788701127175463,0.488290888802293,0.482539565572959,0.488290888802293,0.5,0.323117698225379,0.482539565572959,0.488290888802293,0.673031106025717,0.488290888802293,0.0835610467194371,0.483803558112597,-0.488290888802293,-0.00575132322933383,-0.488290888802293,-0.168979025103482,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.346062212051434,0.0117784774633846,0.926252717190581,1.78286063818443,1.13246977475344,2.43326836541382,0.5,65.3625870797181
CBC_1106,CBC_1106_MSI_TV_v1_Vset6_Aset2_2024-10-18_14h09.54.931.csv,1,8,2,2,tac,0.36,1,z,A,2A,0,b,3.35667310000099,0,1,1,2.77258872223978,0.788701127175463,0.488290888802293,0.482539565572959,0.488290888802293,0.5,0.323117698225379,0.482539565572959,0.482539565572959,0.673031106025717,0.482539565572959,0.150027608840358,0.524948538034143,0.482539565572959,-0.166988709464516,-0.482539565572959,-0.166988709464516,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.346062212051434,0.0117784774633846,0.926252717190581,1.78286063818443,1.13246977475344,2.43326836541382,0.5,65.3625870797181
CBC_1106,CBC_1106_MSI_TV_v1_Vset6_Aset2_2024-10-18_14h09.54.931.csv,1,9,1,1,tac,0.5,1,z,B,1B,1,z,2.60479740000028,1,1,1,2.83321334405622,0.788701127175463,0.488290888802293,0.315550856108443,0.488290888802293,0.5,0.323117698225379,0.482539565572959,0.482539565572959,0.673031106025717,0.5,0.263925811991705,0.499646748031602,0.5,0.173031106025717,0.5,0.173031106025717,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.346062212051434,0.0117784774633846,0.926252717190581,1.78286063818443,1.13246977475344,2.43326836541382,0.5,65.3625870797181
CBC_1106,CBC_1106_MSI_TV_v1_Vset6_Aset2_2024-10-18_14h09.54.931.csv,1,10,2,2,tac,0.36,1,z,A,2A,0,b,1.9025270000011,0,1,1,2.19722457733622,0.788701127175463,0.482539565572959,0.315550856108443,0.482539565572959,0.673031106025717,0.319311863698811,0.482539565572959,0.476855984174667,0.673031106025717,0.315550856108443,0.0397264280396522,0.734055057773264,0.315550856108443,-0.109200227279611,-0.315550856108443,-0.109200227279611,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.346062212051434,0.0117784774633846,0.926252717190581,1.78286063818443,1.13246977475344,2.43326836541382,0.5,65.3625870797181
CBC_1106,CBC_1106_MSI_TV_v1_Vset6_Aset2_2024-10-18_14h09.54.931.csv,1,11,1,1,tac,0.5,1,z,B,1B,1,z,3.16515430000072,1,1,1,2.2512917986065,0.788701127175463,0.482539565572959,0.206350628828832,0.482539565572959,0.673031106025717,0.319311863698811,0.482539565572959,0.476855984174667,0.673031106025717,0.673031106025717,0.242838059833854,0.721931841689709,0.326968893974283,0.113151578720751,0.326968893974283,0.113151578720751,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.346062212051434,0.0117784774633846,0.926252717190581,1.78286063818443,1.13246977475344,2.43326836541382,0.5,65.3625870797181
CBC_1106,CBC_1106_MSI_TV_v1_Vset6_Aset2_2024-10-18_14h09.54.931.csv,1,12,2,0,tac,0.5,1,z,C,2C,1,b,2.79355910000049,0,0,0,2.30258509299405,0.788701127175463,0.476855984174667,0.206350628828832,0.476855984174667,0.786182684746468,0.315550856108443,0.482539565572959,0.471239346711785,0.673031106025717,0.673031106025717,0.130676669514627,0.277879876999699,-0.326968893974283,0.00385119574890387,0.326968893974283,0.113151578720751,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.346062212051434,0.0117784774633846,0.926252717190581,1.78286063818443,1.13246977475344,2.43326836541382,0.5,65.3625870797181
CBC_1106,CBC_1106_MSI_TV_v1_Vset6_Aset2_2024-10-18_14h09.54.931.csv,1,13,0,1,tac,0.36,1,z,B,0B,0,z,2.92814970000109,1,0,0,3.04452243772342,0.788701127175463,0.476855984174667,0.206350628828832,0.476855984174667,0.786182684746468,0.315550856108443,0.482539565572959,0.471239346711785,0.676882301774621,0.476855984174667,0.191274840086273,0.468657731025785,-0.476855984174667,-0.00561663746288138,-0.476855984174667,-0.165021836713449,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.346062212051434,0.0117784774633846,0.926252717190581,1.78286063818443,1.13246977475344,2.43326836541382,0.5,65.3625870797181
CBC_1106,CBC_1106_MSI_TV_v1_Vset6_Aset2_2024-10-18_14h09.54.931.csv,1,14,1,2,tac,0.14,1,z,A,1A,0,b,2.23228960000051,0,1,1,3.09104245335832,0.788701127175463,0.476855984174667,0.206350628828832,0.471239346711785,0.786182684746468,0.315550856108443,0.482539565572959,0.471239346711785,0.676882301774621,0.476855984174667,0.330750463883287,0.532045527424438,0.476855984174667,-0.165021836713449,-0.476855984174667,-0.165021836713449,CBC2StepAsymRW,CBCdriftDiffusionLR,0.5,0.346062212051434,0.0117784774633846,0.926252717190581,1.78286063818443,1.13246977475344,2.43326836541382,0.5,65.3625870797181
