ID,filename,session,trial,visStimLeft,secondStim,mod2Type,frequency,rewardAccurate,yesKey,mod2Stim,stimPair,match,key,reactionTime,choice,choiceAccurate,reward,simpleSurprise
CBC_1047,CBC_1047_MSI_TV_v1_Vset2_Aset3_2024-01-21_16h07.53.122.csv,2,1,1,2,tac,0.36,1,b,C,1C,0,z,1.75748960000055,0,1,1,2.19722457733622
CBC_1047,CBC_1047_MSI_TV_v1_Vset2_Aset3_2024-01-21_16h07.53.122.csv,2,2,0,0,tac,0.5,1,b,A,0A,1,b,2.62117540000145,1,1,1,2.30258509299405
CBC_1047,CBC_1047_MSI_TV_v1_Vset2_Aset3_2024-01-21_16h07.53.122.csv,2,3,2,2,tac,0.5,1,b,C,2C,1,z,3.13983740000185,0,0,0,2.39789527279837
CBC_1047,CBC_1047_MSI_TV_v1_Vset2_Aset3_2024-01-21_16h07.53.122.csv,2,4,0,0,tac,0.5,1,b,A,0A,1,b,2.70854980000149,1,1,1,1.79175946922805
CBC_1047,CBC_1047_MSI_TV_v1_Vset2_Aset3_2024-01-21_16h07.53.122.csv,2,5,2,1,tac,0.14,1,b,B,2B,0,z,4.78517140000076,0,1,1,2.56494935746154
CBC_1047,CBC_1047_MSI_TV_v1_Vset2_Aset3_2024-01-21_16h07.53.122.csv,2,6,0,0,tac,0.5,1,b,A,0A,1,b,1.85646559999986,1,1,1,1.54044504094715
CBC_1047,CBC_1047_MSI_TV_v1_Vset2_Aset3_2024-01-21_16h07.53.122.csv,2,7,1,2,tac,0.36,1,b,C,1C,0,z,2.48822910000126,0,1,1,2.01490302054226
CBC_1047,CBC_1047_MSI_TV_v1_Vset2_Aset3_2024-01-21_16h07.53.122.csv,2,8,2,0,tac,0.36,1,b,A,2A,0,None,NaN,NaN,NaN,NaN,2.77258872223978
CBC_1047,CBC_1047_MSI_TV_v1_Vset2_Aset3_2024-01-21_16h07.53.122.csv,2,9,1,1,tac,0.5,1,b,B,1B,1,b,2.34570420000091,1,1,1,2.83321334405622
CBC_1047,CBC_1047_MSI_TV_v1_Vset2_Aset3_2024-01-21_16h07.53.122.csv,2,10,2,0,tac,0.36,1,b,A,2A,0,z,3.73359850000088,0,1,1,2.19722457733622
