trials_runs.thisRepN,trials_runs.thisTrialN,trials_runs.thisN,trials_runs.thisIndex,standbild_start.started,standbild_start.stopped,trigger.keys,trigger.rt,trigger.started,trigger.stopped,keys_2.keys,keys_2.started,keys_2.stopped,trials_runs.tactile_stim,trials_runs.visual_stim_left,trials_runs.visual_stim_right,trials_runs.correctKey,trials_runs.presentationFrequncy,trials_runs.FBaccuracy,trials_runs.ISI_s,trials_runs.ITI_s,keys_3.keys,keys_3.started,keys_3.stopped,image_stim_left.started,image_stim_right.started,tactile.started,response_4.keys,allKeys.keys,response_5.keys,response_5.rt,response_5.started,response_5.stopped,response_runs.keys,response_runs.rt,trials_runs.correct_answer,trials_runs.feedback_given,trials_runs.running_mean,feedback_6.stopped,feedback_6.started,keys_6.keys,keys_6.started,keys_6.stopped,response_4.rt,allKeys.rt,keys_6.rt,keys_7.keys,keys_7.started,keys_7.stopped,standbild_end.started,standbild_end.stopped,Stop_exp.keys,Stop_exp.started,Stop_exp.stopped,trials_runs.rightKey,trials_runs.leftKey,ts_difficulty,visualPair,tactilePair,trials_runs.mean_acc_1stFourth,trials_runs.mean_acc_2ndFourth,trials_runs.mean_acc_3rdFourth,trials_runs.mean_acc_4thFourth,nbCorrect,nbOmissions,nbIncorrect,participant,session,visual set [1-6],tactile set [1-3],trial structure [0-3 / 4-7],pairing [0-23],prob Feedback,date,expName,psychopyVersion,frameRate,
9,0,9,0,,,,,,,,,,2,1.0,3.0,b,27.0,1.0,2.693348633324513,1.53122835510861,None,385.18408979999913,None,386.6839448299996,386.6839448299996,386.70048843000023,None,[],['b'],[0.32548030000180006],388.6816165,None,b,2.3254803000018,1,1,0.6,None,391.36960799999906,None,391.36960799999906,None,,,,,,,,,,,,,,,,,,,,,,,,CBC_1093,3,2,2,7,22,0.95,2024-05-05_15h13.09.552,MSI_TV_v3,2022.1.1,59.99167315565334,
10,0,10,0,,,,,,,,,,0,2.0,3.0,b,63.0,1.0,2.678526077912375,1.1243895841892,None,393.1836508999986,None,394.28387142999946,394.28387142999946,394.30073022999915,z,['z'],None,,396.30422439999893,None,z,1.7803837999999814,0,0,0.5454545454545454,None,398.9943396999988,None,398.9943396999988,None,1.7803837999999814,[1.7803837999999814],,,,,,,,,,,,,,,,,,,,,,CBC_1093,3,2,2,7,22,0.95,2024-05-05_15h13.09.552,MSI_TV_v3,2022.1.1,59.99167315565334,
11,0,11,0,,,,,,,,,,2,3.0,1.0,z,27.0,1.0,2.6391747348430608,0.917519910446003,None,400.80144069999915,None,401.70061012999923,401.70061012999923,401.71723462999927,None,[],['b'],[0.6317994000000908],403.7001915000001,None,b,2.631799400000091,0,0,0.5,None,406.3294608999986,None,406.3294608999986,None,,,,,,,,,,,,,,,,,,,,,,,,CBC_1093,3,2,2,7,22,0.95,2024-05-05_15h13.09.552,MSI_TV_v3,2022.1.1,59.99167315565334,
12,0,12,0,,,,,,,,,,0,2.0,3.0,b,63.0,1.0,3.31929419319838,1.38289892513751,None,408.13393149999865,None,409.500713629999,409.500713629999,409.51746262999933,None,[],['z'],[0.5334906000007322],411.5004936999994,None,z,2.5334906000007322,0,0,0.46153846153846156,None,414.827384799999,None,414.827384799999,None,,,,,,,,,,,,,,,,,,,,,,,,CBC_1093,3,2,2,7,22,0.95,2024-05-05_15h13.09.552,MSI_TV_v3,2022.1.1,59.99167315565334,
13,0,13,0,,,,,,,,,,1,2.0,3.0,z,63.0,1.0,2.592312596923728,2.22427187882546,None,416.6334158999998,None,418.8339208300002,418.8339208300002,418.8503208299988,None,[],['b'],[0.36339200000111305],420.8392985999999,None,b,2.363392000001113,0,0,0.42857142857142855,None,423.4287734999998,None,423.4287734999998,None,,,,,,,,,,,,,,,,,,,,,,,,CBC_1093,3,2,2,7,22,0.95,2024-05-05_15h13.09.552,MSI_TV_v3,2022.1.1,59.99167315565334,
14,0,14,0,,,,,,,,,,3,3.0,0.0,z,9.0,1.0,2.666404967794728,1.34668860557497,None,425.2346190999997,None,426.56738702999957,426.56738702999957,426.5839601299993,None,[],['z'],[0.34504650000053516],428.5655809,None,z,2.345046500000535,1,1,0.4666666666666667,None,431.2319224999992,None,431.2319224999992,None,,,,,,,,,,,,,,,,,,,,,,,,CBC_1093,3,2,2,7,22,0.95,2024-05-05_15h13.09.552,MSI_TV_v3,2022.1.1,59.99167315565334,
15,0,15,0,,,,,,,,,,2,1.0,0.0,b,63.0,0.0,4.46924002178158,1.43470440954152,None,433.03419649999887,None,434.4497829299997,434.4497829299997,434.46657252999995,None,[],['b'],[0.34790070000053674],436.44821330000013,None,b,2.3479007000005367,1,0,0.5,None,440.93413059999875,None,440.93413059999875,None,,,,,,,,,,,,,,,,,,,,,,,,CBC_1093,3,2,2,7,22,0.95,2024-05-05_15h13.09.552,MSI_TV_v3,2022.1.1,59.99167315565334,
16,0,16,0,,,,,,,,,,1,3.0,2.0,b,63.0,1.0,4.7533305109883095,2.96653053743745,None,442.73416649999854,None,445.6839142299994,445.6839142299994,445.70076022999984,None,[],['z'],[0.9997143000000506],447.6908048999994,None,z,2.9997143000000506,0,0,0.47058823529411764,None,452.4465010999993,None,452.4465010999993,None,,,,,,,,,,,,,,,,,,,,,,,,CBC_1093,3,2,2,7,22,0.95,2024-05-05_15h13.09.552,MSI_TV_v3,2022.1.1,59.99167315565334,
17,0,17,0,,,,,,,,,,0,2.0,0.0,b,27.0,1.0,3.02234236141277,3.24569326556923,None,454.25080460000027,None,457.48322403000003,457.48322403000003,457.49986852999956,b,['b'],None,,459.51932449999913,None,b,1.3183380999998917,1,1,0.5,None,462.53342539999903,None,462.53342539999903,None,1.3183380999998917,[1.3183380999998917],,,,,,,,,,,,,,,,,,,,,,CBC_1093,3,2,2,7,22,0.95,2024-05-05_15h13.09.552,MSI_TV_v3,2022.1.1,59.99167315565334,
18,0,18,0,,,,,,,,,,3,1.0,0.0,z,63.0,1.0,2.294664843639333,1.52290599571961,None,464.33449719999953,None,465.83428262999934,465.83428262999934,465.85070972999875,None,[],None,,467.8348126000001,None,None,[],0,3,0.47368421052631576,None,470.1166422999995,None,470.1166422999995,None,,,,,,,,,,,,,,,,,,,,,,,,CBC_1093,3,2,2,7,22,0.95,2024-05-05_15h13.09.552,MSI_TV_v3,2022.1.1,59.99167315565334,
19,0,19,0,,,,,,,,,,2,0.0,1.0,z,63.0,1.0,4.12485271162806,1.95130344756745,None,471.91804859999866,None,473.8509892299988,473.8509892299988,473.86756442999996,z,['z'],None,,475.8985689000001,None,z,1.9039785000004485,1,1,0.5,None,480.01398119999976,None,480.01398119999976,None,1.9039785000004485,[1.9039785000004485],,,,,,,,,,,,,,,,,,,,,,CBC_1093,3,2,2,7,22,0.95,2024-05-05_15h13.09.552,MSI_TV_v3,2022.1.1,59.99167315565334,
20,0,20,0,,,,,,,,,,1,3.0,1.0,b,27.0,1.0,3.68371079902891,0.979776149765883,None,481.81779449999885,None,482.78440113000016,482.78440113000016,482.8008972299993,None,[],None,,484.78967679999914,None,None,[],0,3,0.47619047619047616,None,488.46633109999857,['b'],488.46633109999857,None,,,[0.5295980999999301],,,,,,,,,,,,,,,,,,,,,CBC_1093,3,2,2,7,22,0.95,2024-05-05_15h13.09.552,MSI_TV_v3,2022.1.1,59.99167315565334,
21,0,21,0,,,,,,,,,,0,2.0,3.0,b,63.0,1.0,2.92731383428727,1.27538462653558,None,490.2676950999994,None,491.5174865299994,491.5174865299994,491.5340526299986,z,['z'],None,,493.53902240000025,None,z,0.9965786000011576,0,0,0.45454545454545453,None,496.48002110000016,None,496.48002110000016,None,0.9965786000011576,[0.9965786000011576],,,,,,,,,,,,,,,,,,,,,,CBC_1093,3,2,2,7,22,0.95,2024-05-05_15h13.09.552,MSI_TV_v3,2022.1.1,59.99167315565334,
22,0,22,0,,,,,,,,,,3,1.0,0.0,z,63.0,1.0,2.629554641171433,2.49839527409216,None,498.28369120000025,None,500.75100772999923,500.75100772999923,500.7677891299989,b,['b'],None,,502.7973714999989,None,b,1.2817145999997592,0,0,0.43478260869565216,None,505.44552959999965,None,505.44552959999965,None,1.2817145999997592,[1.2817145999997592],,,,,,,,,,,,,,,,,,,,,,CBC_1093,3,2,2,7,22,0.95,2024-05-05_15h13.09.552,MSI_TV_v3,2022.1.1,59.99167315565334,
23,0,23,0,,,,,,,,,,1,3.0,2.0,b,63.0,1.0,3.6438386551209,3.40155979865722,None,507.2511040999998,None,510.63481142999973,510.63481142999973,510.6506134299996,b,['b'],None,,512.6806278999993,None,b,1.70798780000041,1,1,0.4583333333333333,None,516.3165618999992,None,516.3165618999992,None,1.70798780000041,[1.70798780000041],,,,,,,,,,,,,,,,,,,,,,CBC_1093,3,2,2,7,22,0.95,2024-05-05_15h13.09.552,MSI_TV_v3,2022.1.1,59.99167315565334,
24,0,24,0,,,,,,,,,,0,0.0,2.0,z,27.0,1.0,3.35133458220192,1.78643585472448,None,518.1179900999996,None,519.8842031299989,519.8842031299989,519.9012043299988,z,['z'],['b'],[0.047698899999886635],521.9285837999996,None,z,1.2706885000006878,1,1,0.48,None,525.2973225999995,None,525.2973225999995,None,1.2706885000006878,[1.2706885000006878],,,,,,,,,,,,,,,,,,,,,,CBC_1093,3,2,2,7,22,0.95,2024-05-05_15h13.09.552,MSI_TV_v3,2022.1.1,59.99167315565334,
25,0,25,0,,,,,,,,,,3,1.0,0.0,z,63.0,1.0,4.82531807167306,3.1424449555106,None,527.1013153999993,None,530.2178793299988,530.2178793299988,530.2343545299989,None,[],['b'],[0.31904299999951036],532.2248177000001,None,b,2.3190429999995104,0,0,0.46153846153846156,None,537.0534059999991,None,537.0534059999991,None,,,,,,,,,,,,,,,,,,,,,,,,CBC_1093,3,2,2,7,22,0.95,2024-05-05_15h13.09.552,MSI_TV_v3,2022.1.1,59.99167315565334,
26,0,26,0,,,,,,,,,,2,3.0,1.0,z,27.0,1.0,2.792365600763554,1.12425433982333,None,538.8678299999992,None,539.9679093299999,539.9679093299999,539.9846397299987,None,[],['b'],[0.6121507999996538],541.969952899999,None,b,2.612150799999654,0,0,0.4444444444444444,None,544.7652736,None,544.7652736,None,,,,,,,,,,,,,,,,,,,,,,,,CBC_1093,3,2,2,7,22,0.95,2024-05-05_15h13.09.552,MSI_TV_v3,2022.1.1,59.99167315565334,
27,0,27,0,,,,,,,,,,0,2.0,3.0,b,63.0,1.0,4.77723667052879,1.60731937853708,None,546.5680259000001,None,548.1522666299986,548.1522666299986,548.1677352299992,z,['z'],None,,550.1977195,None,z,1.0289126000006945,0,0,0.42857142857142855,None,554.9670905000003,None,554.9670905000003,None,1.0289126000006945,[1.0289126000006945],,,,,,,,,,,,,,,,,,,,,,CBC_1093,3,2,2,7,22,0.95,2024-05-05_15h13.09.552,MSI_TV_v3,2022.1.1,59.99167315565334,
28,0,28,0,,,,,,,,,,1,2.0,3.0,z,63.0,1.0,3.3728785608729996,2.10421507306074,None,556.7682131000001,None,558.8512323299999,558.8512323299999,558.8677804300003,b,['b'],"['z', 'z']","[1.153126400000474, 2.8204235000011977]",560.8974167999986,None,b,1.4054979000011372,0,0,0.41379310344827586,None,564.2801273999994,None,564.2801273999994,None,1.4054979000011372,[1.4054979000011372],,,,,,,,,,,,,,,,,,,,,,CBC_1093,3,2,2,7,22,0.95,2024-05-05_15h13.09.552,MSI_TV_v3,2022.1.1,59.99167315565334,
29,0,29,0,,,,,,,,,,2,1.0,0.0,b,63.0,1.0,3.7500315165247198,1.25920145784721,None,566.0847056000002,None,567.3179053299989,567.3179053299989,567.3346165299988,None,[],['z'],[1.332493700001578],569.3245405999987,None,z,3.332493700001578,0,0,0.4,None,573.0617517999999,None,573.0617517999999,None,,,,,,,,,,,,,,,,,,,,,,,,CBC_1093,3,2,2,7,22,0.95,2024-05-05_15h13.09.552,MSI_TV_v3,2022.1.1,59.99167315565334,
30,0,30,0,,,,,,,,,,3,0.0,2.0,b,27.0,1.0,2.82320408183943,2.15533949826702,None,574.8683306999992,None,577.0018802299999,577.0018802299999,577.01855873,None,[],['z'],[0.5250630999998975],579.0092820999998,None,z,2.5250630999998975,0,0,0.3870967741935484,None,581.8404073000002,None,581.8404073000002,None,,,,,,,,,,,,,,,,,,,,,,,,CBC_1093,3,2,2,7,22,0.95,2024-05-05_15h13.09.552,MSI_TV_v3,2022.1.1,59.99167315565334,
31,0,31,0,,,,,,,,,,1,0.0,3.0,z,9.0,1.0,2.433630701072358,0.761758675042088,None,583.6511548999988,None,584.3847895300003,584.3847895300003,584.4013001299988,b,['b'],None,,586.4291733999999,None,b,1.9967042000007496,0,0,0.375,None,588.8775511999993,None,588.8775511999993,None,1.9967042000007496,[1.9967042000007496],,,,,,,,,,,,,,,,,,,,,,CBC_1093,3,2,2,7,22,0.95,2024-05-05_15h13.09.552,MSI_TV_v3,2022.1.1,59.99167315565334,
32,0,32,0,,,,,,,,,,0,2.0,3.0,b,63.0,1.0,4.53337421950507,3.06992456303453,None,590.6835690999997,None,593.7348039299993,593.7348039299993,593.7514332299995,None,[],None,,595.7378100999995,None,None,[],0,3,0.36363636363636365,None,600.2811131999988,None,600.2811131999988,None,,,,,,,,,,,,,,,,,,,,,,,,CBC_1093,3,2,2,7,22,0.95,2024-05-05_15h13.09.552,MSI_TV_v3,2022.1.1,59.99167315565334,
33,0,33,0,,,,,,,,,,2,1.0,0.0,b,63.0,1.0,4.61004669244928,1.25817747924478,None,602.0848215999995,None,603.3168696299997,603.3168696299997,603.333529629999,b,['b'],None,,605.3524030999997,None,b,1.716697200001363,1,1,0.38235294117647056,None,609.9620415999998,None,609.9620415999998,None,1.716697200001363,[1.716697200001363],,,,,,,,,,,,,,,,,,,,,,CBC_1093,3,2,2,7,22,0.95,2024-05-05_15h13.09.552,MSI_TV_v3,2022.1.1,59.99167315565334,
34,0,34,0,,,,,,,,,,3,1.0,0.0,z,63.0,0.0,2.517541937862754,1.64421109900286,None,611.7682100999991,None,613.3849831299992,613.3849831299992,613.4016934299996,None,[],['b'],[1.8123211999991327],615.392420799999,None,b,3.8123211999991327,0,1,0.37142857142857144,None,617.9168347999985,None,617.9168347999985,None,,,,,,,,,,,,,,,,,,,,,,,,CBC_1093,3,2,2,7,22,0.95,2024-05-05_15h13.09.552,MSI_TV_v3,2022.1.1,59.99167315565334,
35,0,35,0,,,,,,,,,,1,3.0,2.0,b,63.0,1.0,3.73326136168326,0.80788063606262,None,619.718523399999,None,620.5017009299988,620.5017009299988,620.5184496299987,None,[],None,,622.5082786000003,None,None,[],0,3,0.3611111111111111,None,626.2419567999987,None,626.2419567999987,None,,,,,,,,,,,,,,,,,,,,,,,,CBC_1093,3,2,2,7,22,0.95,2024-05-05_15h13.09.552,MSI_TV_v3,2022.1.1,59.99167315565334,
36,0,36,0,,,,,,,,,,2,2.0,1.0,z,9.0,1.0,4.72585056748869,1.94858485820231,None,628.0515954999992,None,629.98509713,629.98509713,630.001646729999,None,[],['b'],[2.585039500001585],631.9909895000001,None,b,4.585039500001585,0,0,0.35135135135135137,None,636.7116078999989,None,636.7116078999989,None,,,,,,,,,,,,,,,,,,,,,,,,CBC_1093,3,2,2,7,22,0.95,2024-05-05_15h13.09.552,MSI_TV_v3,2022.1.1,59.99167315565334,
37,0,37,0,,,,,,,,,,3,0.0,2.0,b,27.0,1.0,4.40017271499661,1.18065738546375,None,638.5185440999994,None,639.6852087299992,639.6852087299992,639.7016274300001,z,['z'],['b'],[0.25261829999908514],641.7056361999985,None,z,1.9411769000016648,0,0,0.34210526315789475,None,646.1113463000002,None,646.1113463000002,None,1.9411769000016648,[1.9411769000016648],,,,,,,,,,,,,,,,,,,,,,CBC_1093,3,2,2,7,22,0.95,2024-05-05_15h13.09.552,MSI_TV_v3,2022.1.1,59.99167315565334,
38,0,38,0,,,,,,,,,,0,3.0,2.0,z,63.0,1.0,2.91303524001082,3.4543169006169,None,647.918494399999,None,651.3518792299999,651.3518792299999,651.3683622299993,None,[],['b'],[0.9827836000004027],653.3579179999997,None,b,2.9827836000004027,0,0,0.3333333333333333,None,656.2660372999999,None,656.2660372999999,None,,,,,,,,,,,,,,,,,,,,,,,,CBC_1093,3,2,2,7,22,0.95,2024-05-05_15h13.09.552,MSI_TV_v3,2022.1.1,59.99167315565334,
39,0,39,0,,,,,,,,,,1,3.0,1.0,b,27.0,1.0,2.496959177995529,0.974903167432984,None,658.0683477000002,None,659.0184149300001,659.0184149300001,659.0352308299987,None,[],['z'],[0.9223683000000165],661.0229313999989,None,z,2.9223683000000165,0,0,0.325,None,663.5091302000001,None,663.5091302000001,None,,,,,,,,,,,,,,,,,,,,,,,,CBC_1093,3,2,2,7,22,0.95,2024-05-05_15h13.09.552,MSI_TV_v3,2022.1.1,59.99167315565334,
40,0,40,0,,,,,,,,,,3,1.0,0.0,z,63.0,1.0,4.11514536789087,2.78346932462847,None,665.3186429999987,None,668.0850339299993,668.0850339299993,668.1019912299996,b,['b'],None,,670.1075528999991,None,b,1.5347249000005831,0,0,0.3170731707317073,None,674.2299203999992,None,674.2299203999992,None,1.5347249000005831,[1.5347249000005831],,,,,,,,,,,,,,,,,,,,,,CBC_1093,3,2,2,7,22,0.95,2024-05-05_15h13.09.552,MSI_TV_v3,2022.1.1,59.99167315565334,
41,0,41,0,,,,,,,,,,0,2.0,0.0,b,27.0,1.0,2.7134565917469198,1.90743690794447,None,676.0354185999986,None,677.9180735299994,677.9180735299994,677.9342464299987,None,[],['z'],[1.09725459999936],679.9202425999993,None,z,3.09725459999936,0,0,0.30952380952380953,None,682.6222352999994,None,682.6222352999994,None,,,,,,,,,,,,,,,,,,,,,,,,CBC_1093,3,2,2,7,22,0.95,2024-05-05_15h13.09.552,MSI_TV_v3,2022.1.1,59.99167315565334,
42,0,42,0,,,,,,,,,,1,2.0,3.0,z,63.0,1.0,3.26539063535182,0.77703640172831,None,684.4354538999996,None,685.1842910299999,685.1842910299999,685.2012635299996,None,[],['b'],[1.8128073000007134],687.1841941000002,None,b,3.8128073000007134,0,0,0.3023255813953488,None,690.4530037999994,None,690.4530037999994,None,,,,,,,,,,,,,,,,,,,,,,,,CBC_1093,3,2,2,7,22,0.95,2024-05-05_15h13.09.552,MSI_TV_v3,2022.1.1,59.99167315565334,
43,0,43,0,,,,,,,,,,2,0.0,1.0,z,63.0,1.0,4.52047235037039,2.09887870490381,None,692.2687480999994,None,694.3520196299994,694.3520196299994,694.3687496299988,None,[],['z'],[0.4600924999995186],696.3583918999993,None,z,2.4600924999995186,1,1,0.3181818181818182,None,700.8745352999995,None,700.8745352999995,None,,,,,,,,,,,,,,,,,,,,,,,,CBC_1093,3,2,2,7,22,0.95,2024-05-05_15h13.09.552,MSI_TV_v3,2022.1.1,59.99167315565334,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,702.6854513999988,None,,,,,,,,,,,,,,,,,,CBC_1093,3,2,2,7,22,0.95,2024-05-05_15h13.09.552,MSI_TV_v3,2022.1.1,59.99167315565334,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707.6689647999992,None,None,707.6689647999992,712.6522872999994,,,,,,,,,,,,,CBC_1093,3,2,2,7,22,0.95,2024-05-05_15h13.09.552,MSI_TV_v3,2022.1.1,59.99167315565334,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z,b,hard,"[0, 1, 2, 3]","[3, 2, 0, 1]",0.5454545454545454,0.36363636363636365,0.18181818181818182,0.18181818181818182,14,4,26,,,,,,,,,,,,
