trials_runs.thisRepN,trials_runs.thisTrialN,trials_runs.thisN,trials_runs.thisIndex,standbild_start.started,standbild_start.stopped,trigger.keys,trigger.rt,trigger.started,trigger.stopped,keys_2.keys,keys_2.started,keys_2.stopped,trials_runs.auditory_stim,trials_runs.visual_stim_left,trials_runs.visual_stim_right,trials_runs.correctKey,trials_runs.presentationFrequncy,trials_runs.FBaccuracy,trials_runs.ISI_s,trials_runs.ITI_s,keys_3.keys,keys_3.started,keys_3.stopped,ImageLeft_4.started,ImageLeft_4.stopped,ImageRight_4.started,ImageRight_4.stopped,sound_4.started,sound_4.stopped,response_4.keys,response_4.started,response_4.stopped,response_5.keys,response_5.rt,response_5.started,response_5.stopped,response_runs.keys,response_runs.rt,trials_runs.correct_answer,trials_runs.feedback_given,trials_runs.running_mean,feedback_6.started,feedback_6.stopped,keys_6.keys,keys_6.started,keys_6.stopped,response_4.rt,keys_6.rt,keys_7.keys,keys_7.started,keys_7.stopped,standbild_end.started,standbild_end.stopped,Stop_exp.keys,Stop_exp.started,Stop_exp.stopped,trials_runs.rightKey,trials_runs.leftKey,ts_difficulty,visualPair,audioPair,trials_runs.mean_acc_1stFourth,trials_runs.mean_acc_2ndFourth,trials_runs.mean_acc_3rdFourth,trials_runs.mean_acc_4thFourth,nbCorrect,nbOmissions,nbIncorrect,participant,session,visual set [1-6],audio set [1-3 / 4-6],trial structure [0-3 / 4-7],pairing [0-23],prob Feedback,date,expName,psychopyVersion,frameRate,
8,0,8,0,,,,,,,,,,1,3.0,2.0,b,63.0,1.0,3.3728785608729996,1.64421109900286,None,419.33672990000014,None,420.9912067999994,None,420.9912067999994,None,420.9869272399996,None,['b'],420.9912067999994,None,None,,422.9846620999997,None,b,1.1358618000012939,1,1,1.0,426.3601767,None,None,426.3601767,None,[1.1358618000012939],,,,,,,,,,,,,,,,,,,,,,CBC_1090,003,4,1,3,19,0.80,2024-03-10_11h41.57.568,MSI_AV_v3,2022.1.1,60.005820564818855,
9,0,9,0,,,,,,,,,,0,3.0,1.0,z,27.0,1.0,4.12485271162806,1.60731937853708,None,428.17010540000047,None,429.7721421999995,None,429.7721421999995,None,429.76909855999986,None,['z'],429.7721421999995,None,None,,431.7702226000001,None,z,1.910120200001984,1,1,1.0,435.8950445999999,None,None,435.8950445999999,None,[1.910120200001984],,,,,,,,,,,,,,,,,,,,,,CBC_1090,003,4,1,3,19,0.80,2024-03-10_11h41.57.568,MSI_AV_v3,2022.1.1,60.005820564818855,
10,0,10,0,,,,,,,,,,2,3.0,2.0,z,63.0,0.0,2.629554641171433,1.52290599571961,None,437.7024609,None,439.23957229999905,None,439.23957229999905,None,439.23666113999974,None,None,439.23957229999905,None,['z'],[1.039474800001699],441.22059479999916,None,z,3.039474800001699,1,0,1.0,443.8339311999989,None,None,443.8339311999989,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1090,003,4,1,3,19,0.80,2024-03-10_11h41.57.568,MSI_AV_v3,2022.1.1,60.005820564818855,
11,0,11,0,,,,,,,,,,0,1.0,3.0,b,27.0,1.0,3.73326136168326,3.33124983260532,None,445.63686459999917,None,448.9906443999989,None,448.9906443999989,None,448.98694323999956,None,['b'],448.9906443999989,None,None,,450.9882942000004,None,b,1.61784820000139,1,1,1.0,454.72722559999966,None,None,454.72722559999966,None,[1.61784820000139],,,,,,,,,,,,,,,,,,,,,,CBC_1090,003,4,1,3,19,0.80,2024-03-10_11h41.57.568,MSI_AV_v3,2022.1.1,60.005820564818855,
12,0,12,0,,,,,,,,,,2,3.0,2.0,z,63.0,1.0,2.496959177995529,2.78346932462847,None,456.53686319999906,None,459.342289799999,None,459.342289799999,None,459.3532598199992,None,None,459.342289799999,None,['z'],[0.9902232000004005],461.3199886000002,None,z,2.9902232000004005,1,1,1.0,463.80246909999914,None,None,463.80246909999914,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1090,003,4,1,3,19,0.80,2024-03-10_11h41.57.568,MSI_AV_v3,2022.1.1,60.005820564818855,
13,0,13,0,,,,,,,,,,1,3.0,2.0,b,63.0,1.0,3.35133458220192,1.53243550275999,None,465.6026818999999,None,467.15784820000044,None,467.15784820000044,None,467.1533493399988,None,None,467.15784820000044,None,['b'],[0.38886770000135584],469.1365446,None,b,2.388867700001356,1,1,1.0,472.4790823000003,None,None,472.4790823000003,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1090,003,4,1,3,19,0.80,2024-03-10_11h41.57.568,MSI_AV_v3,2022.1.1,60.005820564818855,
14,0,14,0,,,,,,,,,,3,0.0,3.0,b,9.0,1.0,3.76873691643126,3.1424449555106,None,474.28686319999906,None,477.4423628000004,None,477.4423628000004,None,477.4533584199991,None,None,477.4423628000004,None,['b'],[0.9956235000008746],479.42037919999893,None,b,2.9956235000008746,1,1,1.0,483.1875633999989,None,None,483.1875633999989,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1090,003,4,1,3,19,0.80,2024-03-10_11h41.57.568,MSI_AV_v3,2022.1.1,60.005820564818855,
15,0,15,0,,,,,,,,,,0,0.0,1.0,z,63.0,0.0,2.792365600763554,2.96653053743745,None,484.9873291999993,None,487.9763272,None,487.9763272,None,487.98702731999873,None,None,487.9763272,None,['z'],[0.20094630000130564],489.9537896999991,None,z,2.2009463000013056,1,0,1.0,492.73611039999923,None,None,492.73611039999923,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1090,003,4,1,3,19,0.80,2024-03-10_11h41.57.568,MSI_AV_v3,2022.1.1,60.005820564818855,
16,0,16,0,,,,,,,,,,1,2.0,3.0,z,63.0,1.0,2.678526077912375,2.10421507306074,None,494.536886599999,None,496.6385188000004,None,496.6385188000004,None,496.63633145999995,None,['z'],496.6385188000004,None,None,,498.6389460999999,None,z,0.9980423000015435,1,1,1.0,501.3246597999987,None,None,501.3246597999987,None,[0.9980423000015435],,,,,,,,,,,,,,,,,,,,,,CBC_1090,003,4,1,3,19,0.80,2024-03-10_11h41.57.568,MSI_AV_v3,2022.1.1,60.005820564818855,
17,0,17,0,,,,,,,,,,2,0.0,2.0,z,27.0,1.0,4.40017271499661,1.38289892513751,None,503.1369044000003,None,504.54351289999977,None,504.54351289999977,None,504.5534418199997,None,None,504.54351289999977,None,['b'],[0.4155062999998336],506.51943349999965,None,b,2.4155062999998336,0,0,0.9444444444444444,510.91306839999925,None,None,510.91306839999925,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1090,003,4,1,3,19,0.80,2024-03-10_11h41.57.568,MSI_AV_v3,2022.1.1,60.005820564818855,
18,0,18,0,,,,,,,,,,3,0.0,1.0,b,63.0,1.0,2.592312596923728,1.43470440954152,None,512.7203479999989,None,514.1692836999991,None,514.1692836999991,None,514.1700932400003,None,None,514.1692836999991,None,['b'],[0.15940150000096764],516.1535012999993,None,b,2.1594015000009676,1,1,0.9473684210526315,518.7308183000005,None,None,518.7308183000005,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1090,003,4,1,3,19,0.80,2024-03-10_11h41.57.568,MSI_AV_v3,2022.1.1,60.005820564818855,
19,0,19,0,,,,,,,,,,0,1.0,0.0,b,63.0,1.0,2.433630701072358,1.96568735158996,None,520.5370017999994,None,522.5258818000002,None,522.5258818000002,None,522.5370207199986,None,None,522.5258818000002,None,['z'],[0.3793271000013192],524.5029981999996,None,z,2.379327100001319,0,0,0.9,526.9297145,None,None,526.9297145,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1090,003,4,1,3,19,0.80,2024-03-10_11h41.57.568,MSI_AV_v3,2022.1.1,60.005820564818855,
20,0,20,0,,,,,,,,,,1,1.0,3.0,z,27.0,0.0,3.2062024266105302,0.77703640172831,None,528.7370054999992,None,529.5245279999999,None,529.5245279999999,None,529.5365887199997,None,None,529.5245279999999,None,['z'],[1.2163504000018293],531.5035241999994,None,z,3.2163504000018293,1,0,0.9047619047619048,534.6946508000001,None,None,534.6946508000001,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1090,003,4,1,3,19,0.80,2024-03-10_11h41.57.568,MSI_AV_v3,2022.1.1,60.005820564818855,
21,0,21,0,,,,,,,,,,2,3.0,2.0,z,63.0,1.0,3.71372710086949,2.09887870490381,None,536.5035836999996,None,538.6240326999996,None,538.6240326999996,None,538.6201328399987,None,['z'],538.6240326999996,None,None,,540.621936399999,None,z,1.8708954000012454,1,1,0.9090909090909091,544.3441175999997,None,None,544.3441175999997,None,[1.8708954000012454],,,,,,,,,,,,,,,,,,,,,,CBC_1090,003,4,1,3,19,0.80,2024-03-10_11h41.57.568,MSI_AV_v3,2022.1.1,60.005820564818855,
22,0,22,0,,,,,,,,,,3,0.0,1.0,b,63.0,0.0,3.31929419319838,2.6299100644723,None,546.1536010999989,None,548.809454799999,None,548.809454799999,None,548.82032102,None,None,548.809454799999,None,['b'],[0.4087667000021611],550.7871591000003,None,b,2.408766700002161,1,0,0.9130434782608695,554.0879046999999,None,None,554.0879046999999,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1090,003,4,1,3,19,0.80,2024-03-10_11h41.57.568,MSI_AV_v3,2022.1.1,60.005820564818855,
23,0,23,0,,,,,,,,,,1,2.0,3.0,z,63.0,1.0,2.92731383428727,0.80788063606262,None,555.8873081000002,None,556.7121007999995,None,556.7121007999995,None,556.7204345199999,None,['z'],556.7121007999995,None,None,,558.7051517999989,None,z,1.3457854999996925,1,1,0.9166666666666666,561.6431811000002,None,None,561.6431811000002,None,[1.3457854999996925],,,,,,,,,,,,,,,,,,,,,,CBC_1090,003,4,1,3,19,0.80,2024-03-10_11h41.57.568,MSI_AV_v3,2022.1.1,60.005820564818855,
24,0,24,0,,,,,,,,,,2,2.0,0.0,b,27.0,1.0,4.190022164497369,1.12425433982333,None,563.4537151000004,None,564.5927601999992,None,564.5927601999992,None,564.6036206199998,None,None,564.5927601999992,None,['z'],[1.4930576000024303],566.5705595999989,None,z,3.4930576000024303,0,0,0.88,570.7464787999997,None,None,570.7464787999997,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1090,003,4,1,3,19,0.80,2024-03-10_11h41.57.568,MSI_AV_v3,2022.1.1,60.005820564818855,
25,0,25,0,,,,,,,,,,3,0.0,1.0,b,63.0,1.0,4.53337421950507,0.979776149765883,None,572.5538067999987,None,573.5562410000002,None,573.5562410000002,None,573.5532289400002,None,None,573.5562410000002,None,['b'],[0.7953059000010398],575.5370716999987,None,b,2.79530590000104,1,1,0.8846153846153846,580.0530773999999,None,None,580.0530773999999,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1090,003,4,1,3,19,0.80,2024-03-10_11h41.57.568,MSI_AV_v3,2022.1.1,60.005820564818855,
26,0,26,0,,,,,,,,,,0,1.0,3.0,b,27.0,1.0,4.46924002178158,2.22427187882546,None,581.8537840999998,None,584.0882279999987,None,584.0882279999987,None,584.0867469400004,None,None,584.0882279999987,None,['b'],[0.5006868000018585],586.0693814999995,None,b,2.5006868000018585,1,1,0.8888888888888888,590.5324440000004,None,None,590.5324440000004,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1090,003,4,1,3,19,0.80,2024-03-10_11h41.57.568,MSI_AV_v3,2022.1.1,60.005820564818855,
27,0,27,0,,,,,,,,,,2,3.0,2.0,z,63.0,1.0,2.6391747348430608,1.1243895841892,None,592.3371582,None,593.4758236999987,None,593.4758236999987,None,593.4872969199997,None,None,593.4758236999987,None,['z'],[1.1503597999999329],595.4538372999996,None,z,3.150359799999933,1,1,0.8928571428571429,598.0867115000001,None,None,598.0867115000001,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1090,003,4,1,3,19,0.80,2024-03-10_11h41.57.568,MSI_AV_v3,2022.1.1,60.005820564818855,
28,0,28,0,,,,,,,,,,1,3.0,2.0,b,63.0,0.0,4.72585056748869,3.40155979865722,None,599.8872030999992,None,603.311119,None,603.311119,None,603.3202997199998,None,['b'],603.311119,None,None,,605.3032084999995,None,b,1.188169500001095,1,0,0.896551724137931,610.0266489999995,None,['z'],610.0266489999995,None,[1.188169500001095],[1.5224754000009852],,,,,,,,,,,,,,,,,,,,,CBC_1090,003,4,1,3,19,0.80,2024-03-10_11h41.57.568,MSI_AV_v3,2022.1.1,60.005820564818855,
29,0,29,0,,,,,,,,,,0,0.0,1.0,z,63.0,1.0,4.61004669244928,1.18065738546375,None,611.8367448999998,None,613.0249623999989,None,613.0249623999989,None,613.0206983399988,None,None,613.0249623999989,None,['z'],[0.5018041000002995],615.0041898,None,z,2.5018041000002995,1,1,0.9,619.5976573999997,None,None,619.5976573999997,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1090,003,4,1,3,19,0.80,2024-03-10_11h41.57.568,MSI_AV_v3,2022.1.1,60.005820564818855,
30,0,30,0,,,,,,,,,,3,2.0,0.0,z,27.0,1.0,2.91303524001082,0.974903167432984,None,621.4038273999995,None,622.3907146000001,None,622.3907146000001,None,622.3870444400003,None,None,622.3907146000001,None,['b'],[1.40242760000001],624.369427399999,None,b,3.40242760000001,0,0,0.8709677419354839,627.271417599999,None,None,627.271417599999,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1090,003,4,1,3,19,0.80,2024-03-10_11h41.57.568,MSI_AV_v3,2022.1.1,60.005820564818855,
31,0,31,0,,,,,,,,,,1,3.0,0.0,b,9.0,1.0,2.526044641065533,0.761758675042088,None,629.070506,None,629.8433449999993,None,629.8433449999993,None,629.853232939999,None,['b'],629.8433449999993,None,None,,631.8536327000002,None,b,1.079691200000525,1,1,0.875,634.3930882000004,None,None,634.3930882000004,None,[1.079691200000525],,,,,,,,,,,,,,,,,,,,,,CBC_1090,003,4,1,3,19,0.80,2024-03-10_11h41.57.568,MSI_AV_v3,2022.1.1,60.005820564818855,
32,0,32,0,,,,,,,,,,2,3.0,2.0,z,63.0,1.0,3.7500315165247198,1.36309078069689,None,636.2039093000003,None,637.5953934999998,None,637.5953934999998,None,637.6036233200003,None,None,637.5953934999998,None,['z'],[0.4672712000010506],639.5706513999994,None,z,2.4672712000010506,1,1,0.8787878787878788,643.3085070999987,None,None,643.3085070999987,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1090,003,4,1,3,19,0.80,2024-03-10_11h41.57.568,MSI_AV_v3,2022.1.1,60.005820564818855,
33,0,33,0,,,,,,,,,,0,0.0,1.0,z,63.0,1.0,2.294664843639333,1.94858485820231,None,645.1199046999991,None,647.0697275000002,None,647.0697275000002,None,647.0706004400002,None,['z'],647.0697275000002,None,None,,649.0659466999987,None,z,1.7801588000002084,1,1,0.8823529411764706,651.3606602999989,None,None,651.3606602999989,None,[1.7801588000002084],,,,,,,,,,,,,,,,,,,,,,CBC_1090,003,4,1,3,19,0.80,2024-03-10_11h41.57.568,MSI_AV_v3,2022.1.1,60.005820564818855,
34,0,34,0,,,,,,,,,,3,0.0,1.0,b,63.0,0.0,4.52047235037039,1.34668860557497,None,653.1705461000001,None,654.5422426000005,None,654.5422426000005,None,654.53726614,None,None,654.5422426000005,None,['b'],[0.9083279000005859],656.5207147000001,None,b,2.908327900000586,1,0,0.8857142857142857,661.0310948999995,None,None,661.0310948999995,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1090,003,4,1,3,19,0.80,2024-03-10_11h41.57.568,MSI_AV_v3,2022.1.1,60.005820564818855,
35,0,35,0,,,,,,,,,,1,2.0,3.0,z,63.0,1.0,2.82320408183943,1.78643585472448,None,662.8370347,None,664.6427091999994,None,664.6427091999994,None,664.6537808200002,None,['z'],664.6427091999994,None,None,,666.6404810999993,None,z,0.8647261999994953,1,1,0.8888888888888888,669.4757063999987,None,None,669.4757063999987,None,[0.8647261999994953],,,,,,,,,,,,,,,,,,,,,,CBC_1090,003,4,1,3,19,0.80,2024-03-10_11h41.57.568,MSI_AV_v3,2022.1.1,60.005820564818855,
36,0,36,0,,,,,,,,,,0,1.0,2.0,b,9.0,1.0,4.7533305109883095,1.25920145784721,None,671.2873937999993,None,672.559311699999,None,672.559311699999,None,672.5705629199994,None,None,672.559311699999,None,['b'],[0.43261730000085663],674.5373495999993,None,b,2.4326173000008566,1,1,0.8918918918918919,679.2811946000002,None,None,679.2811946000002,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1090,003,4,1,3,19,0.80,2024-03-10_11h41.57.568,MSI_AV_v3,2022.1.1,60.005820564818855,
37,0,37,0,,,,,,,,,,3,2.0,0.0,z,27.0,1.0,4.11514536789087,3.4543169006169,None,681.0872848999988,None,684.5561951,None,684.5561951,None,684.5538963399998,None,None,684.5561951,None,['b'],[0.37350750000041444],686.5374039999988,None,b,2.3735075000004144,0,0,0.868421052631579,690.6339530000005,None,None,690.6339530000005,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1090,003,4,1,3,19,0.80,2024-03-10_11h41.57.568,MSI_AV_v3,2022.1.1,60.005820564818855,
38,0,38,0,,,,,,,,,,2,2.0,3.0,b,63.0,0.0,2.2759877950103027,0.917519910446003,None,692.4376230999987,None,693.3723535999998,None,693.3723535999998,None,693.3706236399997,None,['b'],693.3723535999998,None,None,,695.3749527999989,None,b,1.7758558000023186,1,0,0.8717948717948718,697.6425354999992,None,None,697.6425354999992,None,[1.7758558000023186],,,,,,,,,,,,,,,,,,,,,,CBC_1090,003,4,1,3,19,0.80,2024-03-10_11h41.57.568,MSI_AV_v3,2022.1.1,60.005820564818855,
39,0,39,0,,,,,,,,,,1,1.0,3.0,z,27.0,1.0,3.68371079902891,1.21250262048173,None,699.4539124000003,None,700.6755641999989,None,700.6755641999989,None,700.6709853399992,None,None,700.6755641999989,None,['z'],[1.0841569000003801],702.6542016000003,None,z,3.08415690000038,1,1,0.875,706.3177526999989,None,None,706.3177526999989,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1090,003,4,1,3,19,0.80,2024-03-10_11h41.57.568,MSI_AV_v3,2022.1.1,60.005820564818855,
40,0,40,0,,,,,,,,,,3,0.0,1.0,b,63.0,1.0,2.666404967794728,3.24569326556923,None,708.1208871999988,None,711.3743374999995,None,711.3743374999995,None,711.3866726399996,None,None,711.3743374999995,None,['b'],[0.2768480000013369],713.3706717000005,None,b,2.276848000001337,1,1,0.8780487804878049,716.0295829999995,None,None,716.0295829999995,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1090,003,4,1,3,19,0.80,2024-03-10_11h41.57.568,MSI_AV_v3,2022.1.1,60.005820564818855,
41,0,41,0,,,,,,,,,,2,0.0,2.0,z,27.0,1.0,4.77034425507967,1.27538462653558,None,717.8374660999998,None,719.1043990999988,None,719.1043990999988,None,719.1028815599998,None,None,719.1043990999988,None,['z'],[1.6751877000006061],721.0872731999989,None,z,3.675187700000606,1,1,0.8809523809523809,725.8516736999991,None,None,725.8516736999991,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1090,003,4,1,3,19,0.80,2024-03-10_11h41.57.568,MSI_AV_v3,2022.1.1,60.005820564818855,
42,0,42,0,,,,,,,,,,1,3.0,2.0,b,63.0,1.0,2.517541937862754,2.49839527409216,None,727.6540898000003,None,730.1718426999996,None,730.1718426999996,None,730.1705295399992,None,['b'],730.1718426999996,None,None,,732.1543743999991,None,b,1.107925600001181,1,1,0.8837209302325582,734.6697621999992,None,None,734.6697621999992,None,[1.107925600001181],,,,,,,,,,,,,,,,,,,,,,CBC_1090,003,4,1,3,19,0.80,2024-03-10_11h41.57.568,MSI_AV_v3,2022.1.1,60.005820564818855,
43,0,43,0,,,,,,,,,,0,1.0,0.0,b,63.0,1.0,3.02234236141277,2.15533949826702,None,736.4706865999997,None,738.6369940999994,None,738.6369940999994,None,738.63740344,None,None,738.6369940999994,None,None,,740.6205489000004,None,[],[],0,3,0.8636363636363636,743.6245555999994,None,None,743.6245555999994,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1090,003,4,1,3,19,0.80,2024-03-10_11h41.57.568,MSI_AV_v3,2022.1.1,60.005820564818855,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,745.4372666999989,None,,,,,,,,,,,,,,,,,,CBC_1090,003,4,1,3,19,0.80,2024-03-10_11h41.57.568,MSI_AV_v3,2022.1.1,60.005820564818855,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.4373754999997,None,None,750.4373754999997,None,,,,,,,,,,,,,CBC_1090,003,4,1,3,19,0.80,2024-03-10_11h41.57.568,MSI_AV_v3,2022.1.1,60.005820564818855,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z,b,hard,"[0, 1, 2, 3]","[3, 0, 2, 1]",1.0,0.8181818181818182,0.8181818181818182,0.8181818181818182,30,1,13,,,,,,,,,,,,
