trials_runs.thisRepN,trials_runs.thisTrialN,trials_runs.thisN,trials_runs.thisIndex,standbild_start.started,standbild_start.stopped,trigger.keys,trigger.rt,trigger.started,trigger.stopped,keys_2.keys,keys_2.started,keys_2.stopped,trials_runs.tactile_stim,trials_runs.visual_stim_left,trials_runs.visual_stim_right,trials_runs.correctKey,trials_runs.presentationFrequncy,trials_runs.FBaccuracy,trials_runs.ISI_s,trials_runs.ITI_s,keys_3.keys,keys_3.started,keys_3.stopped,image_stim_left.started,image_stim_right.started,tactile.started,response_4.keys,allKeys.keys,response_5.keys,response_5.rt,response_5.started,response_5.stopped,response_runs.keys,response_runs.rt,trials_runs.correct_answer,trials_runs.feedback_given,trials_runs.running_mean,feedback_6.stopped,feedback_6.started,keys_6.keys,keys_6.started,keys_6.stopped,response_4.rt,allKeys.rt,keys_6.rt,keys_7.keys,keys_7.started,keys_7.stopped,standbild_end.started,standbild_end.stopped,Stop_exp.keys,Stop_exp.started,Stop_exp.stopped,trials_runs.rightKey,trials_runs.leftKey,ts_difficulty,visualPair,tactilePair,trials_runs.mean_acc_1stFourth,trials_runs.mean_acc_2ndFourth,trials_runs.mean_acc_3rdFourth,trials_runs.mean_acc_4thFourth,nbCorrect,nbOmissions,nbIncorrect,participant,session,visual set [1-6],tactile set [1-3],trial structure [0-3 / 4-7],pairing [0-23],prob Feedback,date,expName,psychopyVersion,frameRate,
8,0,8,0,,,,,,,,,,0,2,3,z,63,1,4.12485271162806,1.64421109900286,None,423.66349830000036,None,425.2793021500003,425.2793021500003,425.2959052500011,None,[],['z'],[0.9500110000008135],427.26905160000024,None,z,2.9500110000008135,1,1,0.6666666666666666,None,431.39497930000107,None,431.39497930000107,None,,,,,,,,,,,,,,,,,,,,,,,,CBC_1022,003,3,3,1,21,0.95,2023-07-18_15h32.56.687,MSI_TV_v3,2022.1.1,59.9800146592451,
9,0,9,0,,,,,,,,,,2,3,2,z,63,1,4.7533305109883095,2.78346932462847,None,433.1960071000012,None,435.9637363500007,435.9637363500007,435.98020925000145,None,[],['z'],[0.359538299999258],437.9552979,None,z,2.359538299999258,1,1,0.7,None,442.71006450000095,None,442.71006450000095,None,,,,,,,,,,,,,,,,,,,,,,,,CBC_1022,003,3,3,1,21,0.95,2023-07-18_15h32.56.687,MSI_TV_v3,2022.1.1,59.9800146592451,
10,0,10,0,,,,,,,,,,0,3,1,b,27,1,3.73326136168326,0.952147612306987,None,444.5135201000012,None,445.44681665000115,445.44681665000115,445.4634871500004,None,[],['z'],[0.7425623999988602],447.43908030000057,None,z,2.74256239999886,0,0,0.6363636363636364,None,451.1775445000003,None,451.1775445000003,None,,,,,,,,,,,,,,,,,,,,,,,,CBC_1022,003,3,3,1,21,0.95,2023-07-18_15h32.56.687,MSI_TV_v3,2022.1.1,59.9800146592451,
11,0,11,0,,,,,,,,,,3,0,1,b,63,0,3.6438386551209,1.38289892513751,None,452.9801049000016,None,454.34711135000015,454.34711135000015,454.36374515000006,None,[],['z'],[0.3421331999998074],456.3347126000008,None,z,2.3421331999998074,0,1,0.5833333333333334,None,459.99163820000103,None,459.99163820000103,None,,,,,,,,,,,,,,,,,,,,,,,,CBC_1022,003,3,3,1,21,0.95,2023-07-18_15h32.56.687,MSI_TV_v3,2022.1.1,59.9800146592451,
12,0,12,0,,,,,,,,,,2,3,2,z,63,1,3.68371079902891,1.53243550275999,None,461.79686220000076,None,463.31386494999987,463.31386494999987,463.3304873500003,None,[],['z'],[0.3298025999993115],465.3065512000012,None,z,2.3298025999993115,1,1,0.6153846153846154,None,468.98639600000024,None,468.98639600000024,None,,,,,,,,,,,,,,,,,,,,,,,,CBC_1022,003,3,3,1,21,0.95,2023-07-18_15h32.56.687,MSI_TV_v3,2022.1.1,59.9800146592451,
13,0,13,0,,,,,,,,,,3,2,0,z,27,1,4.77723667052879,1.1243895841892,None,470.7969322000008,None,471.8968219500004,471.8968219500004,471.9135568500007,None,[],['z'],[0.2775763999998162],473.884615500001,None,z,2.277576399999816,1,1,0.6428571428571429,None,478.6637604000007,None,478.6637604000007,None,,,,,,,,,,,,,,,,,,,,,,,,CBC_1022,003,3,3,1,21,0.95,2023-07-18_15h32.56.687,MSI_TV_v3,2022.1.1,59.9800146592451,
14,0,14,0,,,,,,,,,,1,1,0,b,63,1,4.61004669244928,2.6299100644723,None,480.4636365000006,None,483.08044145,483.08044145,483.0969781500009,None,[],['z'],[0.395907599999191],485.07186020000154,None,z,2.395907599999191,0,0,0.6,None,489.6728380000004,None,489.6728380000004,None,,,,,,,,,,,,,,,,,,,,,,,,CBC_1022,003,3,3,1,21,0.95,2023-07-18_15h32.56.687,MSI_TV_v3,2022.1.1,59.9800146592451,
15,0,15,0,,,,,,,,,,0,2,3,z,63,1,3.3728785608729996,0.761758675042088,None,491.4802185000008,None,492.22950665000116,492.22950665000116,492.2460902500008,None,[],['b'],[1.3274359999995795],494.2185451000005,None,b,3.3274359999995795,0,0,0.5625,None,497.5895393999999,None,497.5895393999999,None,,,,,,,,,,,,,,,,,,,,,,,,CBC_1022,003,3,3,1,21,0.95,2023-07-18_15h32.56.687,MSI_TV_v3,2022.1.1,59.9800146592451,
16,0,16,0,,,,,,,,,,1,2,1,z,9,1,4.53337421950507,1.52290599571961,None,499.3969412000006,None,500.8969753500007,500.8969753500007,500.91363655000004,None,[],['z'],[1.0901610999990226],502.8907231000012,None,z,3.0901610999990226,1,1,0.5882352941176471,None,507.4244396000013,None,507.4244396000013,None,,,,,,,,,,,,,,,,,,,,,,,,CBC_1022,003,3,3,1,21,0.95,2023-07-18_15h32.56.687,MSI_TV_v3,2022.1.1,59.9800146592451,
17,0,17,0,,,,,,,,,,0,3,1,b,27,1,2.792365600763554,1.78643585472448,None,509.2304385000007,None,510.99696605000116,510.99696605000116,511.01378975000097,None,[],['b'],[0.8502838999993401],513.0096751000001,None,b,2.85028389999934,1,1,0.6111111111111112,None,515.7980971000015,None,515.7980971000015,None,,,,,,,,,,,,,,,,,,,,,,,,CBC_1022,003,3,3,1,21,0.95,2023-07-18_15h32.56.687,MSI_TV_v3,2022.1.1,59.9800146592451,
18,0,18,0,,,,,,,,,,3,1,0,z,63,1,4.77034425507967,0.979776149765883,None,517.6126592,None,518.5637117500012,518.5637117500012,518.5808946500003,None,[],['z'],[0.38036339999962365],520.5561487000014,None,z,2.3803633999996237,1,1,0.631578947368421,None,525.3263212000002,None,525.3263212000002,None,,,,,,,,,,,,,,,,,,,,,,,,CBC_1022,003,3,3,1,21,0.95,2023-07-18_15h32.56.687,MSI_TV_v3,2022.1.1,59.9800146592451,
19,0,19,0,,,,,,,,,,3,0,1,b,63,1,2.666404967794728,2.96653053743745,None,527.1305401000009,None,530.0804007500012,530.0804007500012,530.0970423500005,None,[],['z'],[0.30071379999935743],532.0736427000011,None,z,2.3007137999993574,0,0,0.6,None,534.7311761000001,None,534.7311761000001,None,,,,,,,,,,,,,,,,,,,,,,,,CBC_1022,003,3,3,1,21,0.95,2023-07-18_15h32.56.687,MSI_TV_v3,2022.1.1,59.9800146592451,
20,0,20,0,,,,,,,,,,2,0,2,z,27,1,4.190022164497369,1.90743690794447,None,536.5302974000006,None,538.4136956500008,538.4136956500008,538.4304457500004,None,[],['z'],[0.32545829999799025],540.4017528000004,None,z,2.3254582999979903,1,1,0.6190476190476191,None,544.5921823000008,None,544.5921823000008,None,,,,,,,,,,,,,,,,,,,,,,,,CBC_1022,003,3,3,1,21,0.95,2023-07-18_15h32.56.687,MSI_TV_v3,2022.1.1,59.9800146592451,
21,0,21,0,,,,,,,,,,1,1,0,b,63,1,2.342239579230602,3.4543169006169,None,546.397055200001,None,549.830300150001,549.830300150001,549.8470918500009,None,[],['z'],[0.38590649999787274],551.8230705000005,None,z,2.3859064999978727,0,0,0.5909090909090909,None,554.1765896000015,None,554.1765896000015,None,,,,,,,,,,,,,,,,,,,,,,,,CBC_1022,003,3,3,1,21,0.95,2023-07-18_15h32.56.687,MSI_TV_v3,2022.1.1,59.9800146592451,
22,0,22,0,,,,,,,,,,2,0,2,z,27,1,4.11514536789087,3.24569326556923,None,555.9794125000008,None,559.1971255500014,559.1971255500014,559.2137720500016,None,[],['z'],[0.34757079999872076],561.1851388000014,None,z,2.3475707999987208,1,1,0.6086956521739131,None,565.2937660000007,None,565.2937660000007,None,,,,,,,,,,,,,,,,,,,,,,,,CBC_1022,003,3,3,1,21,0.95,2023-07-18_15h32.56.687,MSI_TV_v3,2022.1.1,59.9800146592451,
23,0,23,0,,,,,,,,,,0,2,3,z,63,1,3.35133458220192,2.49839527409216,None,567.0971129000009,None,569.5809586500002,569.5809586500002,569.59687745,None,[],['z'],[1.4678919999987556],571.5667221000003,None,z,3.4678919999987556,1,1,0.625,None,574.9246751999999,None,574.9246751999999,None,,,,,,,,,,,,,,,,,,,,,,,,CBC_1022,003,3,3,1,21,0.95,2023-07-18_15h32.56.687,MSI_TV_v3,2022.1.1,59.9800146592451,
24,0,24,0,,,,,,,,,,3,0,1,b,63,1,3.76873691643126,3.1424449555106,None,576.7294840000013,None,579.8470629500009,579.8470629500009,579.8637137500011,None,[],['z'],[0.4359519999979966],581.8385253000015,None,z,2.4359519999979966,0,0,0.6,None,585.6104167000012,None,585.6104167000012,None,,,,,,,,,,,,,,,,,,,,,,,,CBC_1022,003,3,3,1,21,0.95,2023-07-18_15h32.56.687,MSI_TV_v3,2022.1.1,59.9800146592451,
25,0,25,0,,,,,,,,,,2,2,3,b,63,1,3.71372710086949,1.60731937853708,None,587.4138327000001,None,588.9971808500015,588.9971808500015,589.0139506500002,None,[],None,,590.9884137000008,None,None,[],0,3,0.5769230769230769,None,594.6963432000011,['b'],594.6963432000011,None,,,[0.5640075999999681],,,,,,,,,,,,,,,,,,,,,CBC_1022,003,3,3,1,21,0.95,2023-07-18_15h32.56.687,MSI_TV_v3,2022.1.1,59.9800146592451,
26,0,26,0,,,,,,,,,,3,0,2,b,27,1,2.678526077912375,3.40155979865722,None,596.4972066000009,None,599.8806101500015,599.8806101500015,599.8972130500008,None,[],['z'],[0.40767740000046615],601.8675373000005,None,z,2.407677400000466,0,0,0.5555555555555556,None,604.5487495000016,None,604.5487495000016,None,,,,,,,,,,,,,,,,,,,,,,,,CBC_1022,003,3,3,1,21,0.95,2023-07-18_15h32.56.687,MSI_TV_v3,2022.1.1,59.9800146592451,
27,0,27,0,,,,,,,,,,0,2,3,z,63,1,2.294664843639333,0.80788063606262,None,606.3638236000006,None,607.1463675500002,607.1463675500002,607.1631154500012,None,[],"['z', 'b']","[0.7506768000002921, 0.7955588999993779]",609.1410016000009,None,z,2.750676800000292,1,1,0.5714285714285714,None,611.4424150000013,None,611.4424150000013,None,,,,,,,,,,,,,,,,,,,,,,,,CBC_1022,003,3,3,1,21,0.95,2023-07-18_15h32.56.687,MSI_TV_v3,2022.1.1,59.9800146592451,
28,0,28,0,,,,,,,,,,0,2,3,z,63,1,2.629554641171433,1.18065738546375,None,613.2475084000016,None,614.4139465500014,614.4139465500014,614.4305384500005,None,[],['z'],[1.0626677999989624],616.4051055,None,z,3.0626677999989624,1,1,0.5862068965517241,None,619.0344198000003,None,619.0344198000003,None,,,,,,,,,,,,,,,,,,,,,,,,CBC_1022,003,3,3,1,21,0.95,2023-07-18_15h32.56.687,MSI_TV_v3,2022.1.1,59.9800146592451,
29,0,29,0,,,,,,,,,,1,1,3,b,27,1,2.91303524001082,1.12425433982333,None,620.8474108999999,None,621.9472684499999,621.9472684499999,621.9642142499999,None,[],['b'],[0.4922452000009798],623.9389988000003,None,b,2.49224520000098,1,1,0.6,None,626.8514865000016,None,626.8514865000016,None,,,,,,,,,,,,,,,,,,,,,,,,CBC_1022,003,3,3,1,21,0.95,2023-07-18_15h32.56.687,MSI_TV_v3,2022.1.1,59.9800146592451,
30,0,30,0,,,,,,,,,,0,3,0,b,9,1,2.433630701072358,1.43470440954152,None,628.6640052000002,None,630.07964595,630.07964595,630.0963297500005,None,[],['z'],[0.5412584999994579],632.0667552000014,None,z,2.541258499999458,0,0,0.5806451612903226,None,634.5075644000008,None,634.5075644000008,None,,,,,,,,,,,,,,,,,,,,,,,,CBC_1022,003,3,3,1,21,0.95,2023-07-18_15h32.56.687,MSI_TV_v3,2022.1.1,59.9800146592451,
31,0,31,0,,,,,,,,,,1,0,1,z,63,1,2.693348633324513,1.53122835510861,None,636.3142349000009,None,637.8297338499999,637.8297338499999,637.8463139500002,None,[],['z'],[0.4051958000000013],639.8174445000004,None,z,2.4051958000000013,1,1,0.59375,None,642.5127852000005,None,642.5127852000005,None,,,,,,,,,,,,,,,,,,,,,,,,CBC_1022,003,3,3,1,21,0.95,2023-07-18_15h32.56.687,MSI_TV_v3,2022.1.1,59.9800146592451,
32,0,32,0,,,,,,,,,,3,0,1,b,63,1,4.46924002178158,3.33124983260532,None,644.3142173000015,None,647.6307685500017,647.6307685500017,647.6472974500014,z,['z'],None,,649.6568544000002,None,z,1.9337390000000596,0,0,0.5757575757575758,None,654.1211099000011,None,654.1211099000011,None,1.9337390000000596,[1.9337390000000596],,,,,,,,,,,,,,,,,,,,,,CBC_1022,003,3,3,1,21,0.95,2023-07-18_15h32.56.687,MSI_TV_v3,2022.1.1,59.9800146592451,
33,0,33,0,,,,,,,,,,1,0,1,z,63,1,3.02234236141277,1.34668860557497,None,655.9298269999999,None,657.2474934500008,657.2474934500008,657.2640739500005,None,[],['z'],[0.32521749999796157],659.2376120000008,None,z,2.3252174999979616,1,1,0.5882352941176471,None,662.2652903000017,None,662.2652903000017,None,,,,,,,,,,,,,,,,,,,,,,,,CBC_1022,003,3,3,1,21,0.95,2023-07-18_15h32.56.687,MSI_TV_v3,2022.1.1,59.9800146592451,
34,0,34,0,,,,,,,,,,2,2,3,b,63,1,3.2062024266105302,0.77703640172831,None,664.0808084,None,664.8307550500015,664.8307550500015,664.8474206500016,None,[],['z'],[0.3949429999993299],666.8218055000016,None,z,2.39494299999933,0,0,0.5714285714285714,None,670.0332922000016,None,670.0332922000016,None,,,,,,,,,,,,,,,,,,,,,,,,CBC_1022,003,3,3,1,21,0.95,2023-07-18_15h32.56.687,MSI_TV_v3,2022.1.1,59.9800146592451,
35,0,35,0,,,,,,,,,,3,2,0,z,27,1,3.7500315165247198,0.974903167432984,None,671.8474838000002,None,672.7973536500015,672.7973536500015,672.814095850001,z,['z'],None,,674.8240955000001,None,z,1.6916448999982094,1,1,0.5833333333333334,None,678.5728856000005,None,678.5728856000005,None,1.6916448999982094,[1.6916448999982094],,,,,,,,,,,,,,,,,,,,,,CBC_1022,003,3,3,1,21,0.95,2023-07-18_15h32.56.687,MSI_TV_v3,2022.1.1,59.9800146592451,
36,0,36,0,,,,,,,,,,1,0,1,z,63,1,3.31929419319838,1.25920145784721,None,680.380766100001,None,681.6132285500009,681.6132285500009,681.6298885500003,None,[],['z'],[0.3784226999996463],683.6006443000006,None,z,2.3784226999996463,1,1,0.5945945945945946,None,686.9138766000015,None,686.9138766000015,None,,,,,,,,,,,,,,,,,,,,,,,,CBC_1022,003,3,3,1,21,0.95,2023-07-18_15h32.56.687,MSI_TV_v3,2022.1.1,59.9800146592451,
37,0,37,0,,,,,,,,,,1,1,3,b,27,1,2.2759877950103027,2.22427187882546,None,688.7142376000011,None,690.9142021500013,690.9142021500013,690.9308448500017,None,[],None,,692.9060290000016,None,None,[],0,3,0.5789473684210527,None,695.1695466000001,['z'],695.1695466000001,None,,,[0.15476789999956964],,,,,,,,,,,,,,,,,,,,,CBC_1022,003,3,3,1,21,0.95,2023-07-18_15h32.56.687,MSI_TV_v3,2022.1.1,59.9800146592451,
38,0,38,0,,,,,,,,,,2,2,3,b,63,1,2.6391747348430608,0.917519910446003,None,696.9798541,None,697.8808724500016,697.8808724500016,697.8975745500013,None,[],['z'],[0.3472851999995328],699.8711757000001,None,z,2.347285199999533,0,0,0.5641025641025641,None,702.5153349000011,None,702.5153349000011,None,,,,,,,,,,,,,,,,,,,,,,,,CBC_1022,003,3,3,1,21,0.95,2023-07-18_15h32.56.687,MSI_TV_v3,2022.1.1,59.9800146592451,
39,0,39,0,,,,,,,,,,0,1,3,z,27,1,2.92731383428727,3.06992456303453,None,704.3300013000007,None,707.3809068500016,707.3809068500016,707.3975153500016,None,[],['z'],[1.0204181999997672],709.3680765000008,None,z,3.0204181999997672,1,1,0.575,None,712.2869716000005,None,712.2869716000005,None,,,,,,,,,,,,,,,,,,,,,,,,CBC_1022,003,3,3,1,21,0.95,2023-07-18_15h32.56.687,MSI_TV_v3,2022.1.1,59.9800146592451,
40,0,40,0,,,,,,,,,,2,2,1,b,9,1,2.517541937862754,1.36309078069689,None,714.0977407000009,None,715.447560750001,715.447560750001,715.4643060500005,None,[],['z'],[0.4454470000000583],717.4585965000006,None,z,2.4454470000000583,0,0,0.5609756097560976,None,719.9777142000003,None,719.9777142000003,None,,,,,,,,,,,,,,,,,,,,,,,,CBC_1022,003,3,3,1,21,0.95,2023-07-18_15h32.56.687,MSI_TV_v3,2022.1.1,59.9800146592451,
41,0,41,0,,,,,,,,,,1,1,0,b,63,0,2.526044641065533,1.95130344756745,None,721.7808665000011,None,723.7142900500005,723.7142900500005,723.7309116500003,None,[],['z'],[0.30880230000002484],725.7057579000011,None,z,2.308802300000025,0,1,0.5476190476190477,None,728.2233749000006,None,728.2233749000006,None,,,,,,,,,,,,,,,,,,,,,,,,CBC_1022,003,3,3,1,21,0.95,2023-07-18_15h32.56.687,MSI_TV_v3,2022.1.1,59.9800146592451,
42,0,42,0,,,,,,,,,,0,2,3,z,63,1,2.496959177995529,2.09887870490381,None,730.0300043000007,None,732.0976339500014,732.0976339500014,732.1144171500002,None,[],['z'],[0.3054934999981924],734.0886096000013,None,z,2.3054934999981924,1,1,0.5581395348837209,None,736.5973623000009,None,736.5973623000009,None,,,,,,,,,,,,,,,,,,,,,,,,CBC_1022,003,3,3,1,21,0.95,2023-07-18_15h32.56.687,MSI_TV_v3,2022.1.1,59.9800146592451,
43,0,43,0,,,,,,,,,,3,1,0,z,63,1,4.72585056748869,1.21250262048173,None,738.3976532000015,None,739.5816496500013,739.5816496500013,739.5975895500017,None,[],['z'],[0.2717422000005172],741.5722776000002,None,z,2.271742200000517,1,1,0.5681818181818182,None,746.2987455000002,None,746.2987455000002,None,,,,,,,,,,,,,,,,,,,,,,,,CBC_1022,003,3,3,1,21,0.95,2023-07-18_15h32.56.687,MSI_TV_v3,2022.1.1,59.9800146592451,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,748.0977547000002,None,,,,,,,,,,,,,,,,,,CBC_1022,003,3,3,1,21,0.95,2023-07-18_15h32.56.687,MSI_TV_v3,2022.1.1,59.9800146592451,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753.0809623000005,None,None,753.0809623000005,758.0643851000004,,,,,,,,,,,,,CBC_1022,003,3,3,1,21,0.95,2023-07-18_15h32.56.687,MSI_TV_v3,2022.1.1,59.9800146592451,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z,b,easy,"[0, 1, 2, 3]","[3, 1, 2, 0]",0.6363636363636364,0.5454545454545454,0.5454545454545454,0.5454545454545454,27,2,15,,,,,,,,,,,,
