trials_runs.thisRepN,trials_runs.thisTrialN,trials_runs.thisN,trials_runs.thisIndex,standbild_start.started,standbild_start.stopped,trigger.keys,trigger.rt,trigger.started,trigger.stopped,keys_2.keys,keys_2.started,keys_2.stopped,trials_runs.auditory_stim,trials_runs.visual_stim_left,trials_runs.visual_stim_right,trials_runs.correctKey,trials_runs.presentationFrequncy,trials_runs.FBaccuracy,trials_runs.ISI_s,trials_runs.ITI_s,keys_3.keys,keys_3.started,keys_3.stopped,ImageLeft_4.started,ImageLeft_4.stopped,ImageRight_4.started,ImageRight_4.stopped,sound_4.started,sound_4.stopped,response_4.keys,response_4.started,response_4.stopped,response_5.keys,response_5.rt,response_5.started,response_5.stopped,response_runs.keys,response_runs.rt,trials_runs.correct_answer,trials_runs.feedback_given,trials_runs.running_mean,feedback_6.started,feedback_6.stopped,keys_6.keys,keys_6.started,keys_6.stopped,response_4.rt,keys_7.keys,keys_7.started,keys_7.stopped,standbild_end.started,standbild_end.stopped,Stop_exp.keys,Stop_exp.started,Stop_exp.stopped,trials_runs.rightKey,trials_runs.leftKey,ts_difficulty,visualPair,audioPair,trials_runs.mean_acc_1stFourth,trials_runs.mean_acc_2ndFourth,trials_runs.mean_acc_3rdFourth,trials_runs.mean_acc_4thFourth,nbCorrect,nbOmissions,nbIncorrect,participant,session,visual set [1-6],audio set [1-3 / 4-6],trial structure [0-3 / 4-7],pairing [0-23],prob Feedback,date,expName,psychopyVersion,frameRate,
8,0,8,0,,,,,,,,,,0,0,1,z,63,1,4.12485271162806,0.917519910446003,None,164.65726039999936,None,165.59288119999837,None,165.59288119999837,None,165.59054670999942,None,None,165.59288119999837,None,['b'],[0.5632005000043137],167.5738902999983,None,b,2.5632005000043137,0,0,0.3333333333333333,171.6801435999987,None,None,171.6801435999987,None,,,,,,,,,,,,,,,,,,,,,,CBC_1051,004,4,2,5,6,0.95,2024-05-03_17h21.50.264,MSI_AV_v3,2022.1.1,59.932492040177046,
9,0,9,0,,,,,,,,,,3,3,1,b,27,1,2.496959177995529,1.1243895841892,None,173.49080519999916,None,174.61152129999755,None,174.61152129999755,None,174.6234395099975,None,None,174.61152129999755,None,['z'],[0.8048488999993424],176.60731339999984,None,z,2.8048488999993424,0,0,0.3,179.09356119999939,None,None,179.09356119999939,None,,,,,,,,,,,,,,,,,,,,,,CBC_1051,004,4,2,5,6,0.95,2024-05-03_17h21.50.264,MSI_AV_v3,2022.1.1,59.932492040177046,
10,0,10,0,,,,,,,,,,2,2,3,b,63,1,4.11514536789087,0.761758675042088,None,180.9073533999981,None,181.69419819999894,None,181.69419819999894,None,181.69045470999956,None,['z'],181.69419819999894,None,None,,183.6880409999976,None,z,1.89868170000409,0,0,0.2727272727272727,187.7972751999987,None,None,187.7972751999987,None,[1.89868170000409],,,,,,,,,,,,,,,,,,,,,CBC_1051,004,4,2,5,6,0.95,2024-05-03_17h21.50.264,MSI_AV_v3,2022.1.1,59.932492040177046,
11,0,11,0,,,,,,,,,,0,0,1,z,63,1,3.68371079902891,2.09887870490381,None,189.6061871999991,None,191.71335759999783,None,191.71335759999783,None,191.72408087999938,None,None,191.71335759999783,None,['b'],[0.1262289000042074],193.69058500000028,None,b,2.1262289000042074,0,0,0.25,197.37039949999962,None,None,197.37039949999962,None,,,,,,,,,,,,,,,,,,,,,,CBC_1051,004,4,2,5,6,0.95,2024-05-03_17h21.50.264,MSI_AV_v3,2022.1.1,59.932492040177046,
12,0,12,0,,,,,,,,,,1,1,0,z,63,1,4.7533305109883095,1.21250262048173,None,199.17455779999727,None,200.40774880000026,None,200.40774880000026,None,200.4073598099978,None,None,200.40774880000026,None,['z'],[0.23199860000386252],202.3896324999987,None,z,2.2319986000038625,1,1,0.3076923076923077,207.13557579999906,None,None,207.13557579999906,None,,,,,,,,,,,,,,,,,,,,,,CBC_1051,004,4,2,5,6,0.95,2024-05-03_17h21.50.264,MSI_AV_v3,2022.1.1,59.932492040177046,
13,0,13,0,,,,,,,,,,2,2,1,b,9,1,2.92731383428727,2.49839527409216,None,208.9411715999995,None,211.46464179999748,None,211.46464179999748,None,211.4741754799994,None,['z'],211.46464179999748,None,None,,213.45489689999886,None,z,1.734039800001483,0,0,0.2857142857142857,216.37565410000025,None,None,216.37565410000025,None,[1.734039800001483],,,,,,,,,,,,,,,,,,,,,CBC_1051,004,4,2,5,6,0.95,2024-05-03_17h21.50.264,MSI_AV_v3,2022.1.1,59.932492040177046,
14,0,14,0,,,,,,,,,,1,0,1,b,63,1,2.82320408183943,1.53243550275999,None,218.1910788999994,None,219.74730629999976,None,219.74730629999976,None,219.75747077999912,None,None,219.74730629999976,None,['b'],[1.2282318000034138],221.72433330000058,None,b,3.228231800003414,1,1,0.3333333333333333,224.5281761999977,None,None,224.5281761999977,None,,,,,,,,,,,,,,,,,,,,,,CBC_1051,004,4,2,5,6,0.95,2024-05-03_17h21.50.264,MSI_AV_v3,2022.1.1,59.932492040177046,
15,0,15,0,,,,,,,,,,3,1,3,z,27,1,2.693348633324513,1.34668860557497,None,226.34105949999866,None,227.7132519000006,None,227.7132519000006,None,227.72418457999956,None,None,227.7132519000006,None,['z'],[0.9156790000015462],229.6909255999999,None,z,2.9156790000015462,1,1,0.375,232.37154869999722,None,None,232.37154869999722,None,,,,,,,,,,,,,,,,,,,,,,CBC_1051,004,4,2,5,6,0.95,2024-05-03_17h21.50.264,MSI_AV_v3,2022.1.1,59.932492040177046,
16,0,16,0,,,,,,,,,,0,1,0,b,63,1,3.6438386551209,1.36309078069689,None,234.17469059999712,None,235.55957800000033,None,235.55957800000033,None,235.5575111099981,None,None,235.55957800000033,None,['z'],[2.290945600001578],237.54095640000014,None,z,4.290945600001578,0,0,0.35294117647058826,241.17763849999756,None,None,241.17763849999756,None,,,,,,,,,,,,,,,,,,,,,,CBC_1051,004,4,2,5,6,0.95,2024-05-03_17h21.50.264,MSI_AV_v3,2022.1.1,59.932492040177046,
17,0,17,0,,,,,,,,,,2,3,2,z,63,0,2.792365600763554,2.6299100644723,None,242.9910146000002,None,245.64736319999793,None,245.64736319999793,None,245.65758757999865,None,None,245.64736319999793,None,['z'],[0.272621900003287],247.62434099999882,None,z,2.272621900003287,1,0,0.3888888888888889,250.40828409999813,None,None,250.40828409999813,None,,,,,,,,,,,,,,,,,,,,,,CBC_1051,004,4,2,5,6,0.95,2024-05-03_17h21.50.264,MSI_AV_v3,2022.1.1,59.932492040177046,
18,0,18,0,,,,,,,,,,1,0,2,b,27,1,4.77034425507967,3.40155979865722,None,252.20768749999843,None,255.62544479999997,None,255.62544479999997,None,255.6242864099997,None,['z'],255.62544479999997,None,None,,257.61960159999944,None,z,0.9439679000024626,0,0,0.3684210526315789,262.3926563999994,None,None,262.3926563999994,None,[0.9439679000024626],,,,,,,,,,,,,,,,,,,,,CBC_1051,004,4,2,5,6,0.95,2024-05-03_17h21.50.264,MSI_AV_v3,2022.1.1,59.932492040177046,
19,0,19,0,,,,,,,,,,3,2,3,z,63,1,4.52047235037039,1.12425433982333,None,264.2078454000002,None,265.3473137000001,None,265.3473137000001,None,265.3580887799995,None,None,265.3473137000001,None,['z'],[0.5571241000034206],267.32493629999954,None,z,2.5571241000034206,1,1,0.4,271.8249644999996,None,None,271.8249644999996,None,,,,,,,,,,,,,,,,,,,,,,CBC_1051,004,4,2,5,6,0.95,2024-05-03_17h21.50.264,MSI_AV_v3,2022.1.1,59.932492040177046,
20,0,20,0,,,,,,,,,,0,1,3,b,27,1,4.77723667052879,3.33124983260532,None,273.6241257999973,None,276.9615225999987,None,276.9615225999987,None,276.9735198099999,None,None,276.9615225999987,None,['b'],[1.427977600000304],278.9416238999984,None,b,3.427977600000304,1,1,0.42857142857142855,283.71539739999935,None,None,283.71539739999935,None,,,,,,,,,,,,,,,,,,,,,,CBC_1051,004,4,2,5,6,0.95,2024-05-03_17h21.50.264,MSI_AV_v3,2022.1.1,59.932492040177046,
21,0,21,0,,,,,,,,,,2,2,3,b,63,1,4.61004669244928,1.96568735158996,None,285.5245192000002,None,287.5139163999993,None,287.5139163999993,None,287.52449927999766,None,['b'],287.5139163999993,None,None,,289.49204199999804,None,b,1.9374605000011798,1,1,0.45454545454545453,294.11278499999753,None,None,294.11278499999753,None,[1.9374605000011798],,,,,,,,,,,,,,,,,,,,,CBC_1051,004,4,2,5,6,0.95,2024-05-03_17h21.50.264,MSI_AV_v3,2022.1.1,59.932492040177046,
22,0,22,0,,,,,,,,,,1,1,0,z,63,1,4.82531807167306,1.25920145784721,None,295.9245048999983,None,297.1791583999984,None,297.1791583999984,None,297.1906833099976,None,None,297.1791583999984,None,['z'],[0.5033867000020109],299.1581318999997,None,z,2.503386700002011,1,1,0.4782608695652174,303.9659920999984,None,None,303.9659920999984,None,,,,,,,,,,,,,,,,,,,,,,CBC_1051,004,4,2,5,6,0.95,2024-05-03_17h21.50.264,MSI_AV_v3,2022.1.1,59.932492040177046,
23,0,23,0,,,,,,,,,,0,1,2,b,9,1,3.3728785608729996,0.80788063606262,None,305.77459239999735,None,306.59682549999707,None,306.59682549999707,None,306.6080160799989,None,None,306.59682549999707,None,['z'],[0.712025500000891],308.5745625999989,None,z,2.712025500000891,0,0,0.4583333333333333,311.9292343999987,None,None,311.9292343999987,None,,,,,,,,,,,,,,,,,,,,,,CBC_1051,004,4,2,5,6,0.95,2024-05-03_17h21.50.264,MSI_AV_v3,2022.1.1,59.932492040177046,
24,0,24,0,,,,,,,,,,2,3,2,z,63,1,4.46924002178158,3.06992456303453,None,313.7413577999978,None,316.8252790999977,None,316.8252790999977,None,316.82430370999754,None,None,316.8252790999977,None,['b'],[0.07118110000374145],318.8080951999982,None,b,2.0711811000037414,0,0,0.44,323.2619350999994,None,None,323.2619350999994,None,,,,,,,,,,,,,,,,,,,,,,CBC_1051,004,4,2,5,6,0.95,2024-05-03_17h21.50.264,MSI_AV_v3,2022.1.1,59.932492040177046,
25,0,25,0,,,,,,,,,,3,3,2,b,63,1,4.53337421950507,2.96653053743745,None,325.07494329999827,None,328.04647399999885,None,328.04647399999885,None,328.0573476099973,None,None,328.04647399999885,None,['z'],[0.7690447000022687],330.04143589999876,None,z,2.7690447000022687,0,0,0.4230769230769231,334.5692646999996,None,None,334.5692646999996,None,,,,,,,,,,,,,,,,,,,,,,CBC_1051,004,4,2,5,6,0.95,2024-05-03_17h21.50.264,MSI_AV_v3,2022.1.1,59.932492040177046,
26,0,26,0,,,,,,,,,,0,1,0,b,63,1,3.26539063535182,1.60731937853708,None,336.3744912999973,None,337.98087699999815,None,337.98087699999815,None,337.990777709999,None,None,337.98087699999815,None,['b'],[0.4350291000009747],339.95840789999784,None,b,2.4350291000009747,1,1,0.4444444444444444,343.22106239999994,None,None,343.22106239999994,None,,,,,,,,,,,,,,,,,,,,,,CBC_1051,004,4,2,5,6,0.95,2024-05-03_17h21.50.264,MSI_AV_v3,2022.1.1,59.932492040177046,
27,0,27,0,,,,,,,,,,1,2,0,z,27,1,3.35133458220192,2.78346932462847,None,345.02491290000034,None,347.8272036999988,None,347.8272036999988,None,347.8244974099991,None,None,347.8272036999988,None,['z'],[0.43842729999960284],349.80811919999906,None,z,2.438427299999603,1,1,0.4642857142857143,353.1448569999993,None,None,353.1448569999993,None,,,,,,,,,,,,,,,,,,,,,,CBC_1051,004,4,2,5,6,0.95,2024-05-03_17h21.50.264,MSI_AV_v3,2022.1.1,59.932492040177046,
28,0,28,0,,,,,,,,,,3,3,1,b,27,1,2.678526077912375,3.4543169006169,None,354.95820230000027,None,358.4231030999981,None,358.4231030999981,None,358.4244466100001,None,None,358.4231030999981,None,['b'],[0.4902699000049324],360.40806800000064,None,b,2.4902699000049324,1,1,0.4827586206896552,363.0750678999975,None,None,363.0750678999975,None,,,,,,,,,,,,,,,,,,,,,,CBC_1051,004,4,2,5,6,0.95,2024-05-03_17h21.50.264,MSI_AV_v3,2022.1.1,59.932492040177046,
29,0,29,0,,,,,,,,,,1,0,1,b,63,1,4.190022164497369,0.974903167432984,None,364.87498029999915,None,365.8662211999981,None,365.8662211999981,None,365.8748601799976,None,None,365.8662211999981,None,['b'],[1.8321379000044544],367.84160129999873,None,b,3.8321379000044544,1,1,0.5,372.02665519999937,None,None,372.02665519999937,None,,,,,,,,,,,,,,,,,,,,,,CBC_1051,004,4,2,5,6,0.95,2024-05-03_17h21.50.264,MSI_AV_v3,2022.1.1,59.932492040177046,
30,0,30,0,,,,,,,,,,2,0,2,z,27,1,2.91303524001082,3.1963008326951,None,373.8415972999974,None,377.0662979999979,None,377.0662979999979,None,377.0749853799985,None,['z'],377.0662979999979,None,None,,379.0463893999986,None,z,1.6615744000046107,1,1,0.5161290322580645,381.9402848999998,None,None,381.9402848999998,None,[1.6615744000046107],,,,,,,,,,,,,,,,,,,,,CBC_1051,004,4,2,5,6,0.95,2024-05-03_17h21.50.264,MSI_AV_v3,2022.1.1,59.932492040177046,
31,0,31,0,,,,,,,,,,3,3,2,b,63,1,3.7500315165247198,2.22427187882546,None,383.74177549999877,None,385.9772094999971,None,385.9772094999971,None,385.9747260099986,None,None,385.9772094999971,None,['b'],[0.6223468000025605],387.95850710000013,None,b,2.6223468000025605,1,1,0.53125,391.70242529999814,None,None,391.70242529999814,None,,,,,,,,,,,,,,,,,,,,,,CBC_1051,004,4,2,5,6,0.95,2024-05-03_17h21.50.264,MSI_AV_v3,2022.1.1,59.932492040177046,
32,0,32,0,,,,,,,,,,0,0,1,z,63,1,4.40017271499661,1.90743690794447,None,393.5083240999993,None,395.4301648999972,None,395.4301648999972,None,395.44153628000055,None,None,395.4301648999972,None,['z'],[0.16207930000382476],397.40808259999903,None,z,2.1620793000038248,1,1,0.5454545454545454,401.8084654999984,None,None,401.8084654999984,None,,,,,,,,,,,,,,,,,,,,,,CBC_1051,004,4,2,5,6,0.95,2024-05-03_17h21.50.264,MSI_AV_v3,2022.1.1,59.932492040177046,
33,0,33,0,,,,,,,,,,1,1,0,z,63,1,4.72585056748869,1.95130344756745,None,403.6084007999998,None,405.58048620000045,None,405.58048620000045,None,405.59153458,None,None,405.58048620000045,None,['b'],[0.5130322000004526],407.55904349999764,None,b,2.5130322000004526,0,0,0.5294117647058824,412.26664549999987,None,None,412.26664549999987,None,,,,,,,,,,,,,,,,,,,,,,CBC_1051,004,4,2,5,6,0.95,2024-05-03_17h21.50.264,MSI_AV_v3,2022.1.1,59.932492040177046,
34,0,34,0,,,,,,,,,,3,3,2,b,63,0,3.02234236141277,0.952147612306987,None,414.07508249999955,None,415.045393299999,None,415.045393299999,None,415.0418280099995,None,None,415.045393299999,None,['z'],[1.4023850000012317],417.02500839999993,None,z,3.4023850000012317,0,1,0.5142857142857142,420.04824329999974,None,None,420.04824329999974,None,,,,,,,,,,,,,,,,,,,,,,CBC_1051,004,4,2,5,6,0.95,2024-05-03_17h21.50.264,MSI_AV_v3,2022.1.1,59.932492040177046,
35,0,35,0,,,,,,,,,,2,0,2,z,27,1,2.517541937862754,0.77703640172831,None,421.8586095999999,None,422.6463029000006,None,422.6463029000006,None,422.6416842099981,None,None,422.6463029000006,None,['z'],[0.5253395000036107],424.62513019999824,None,z,2.5253395000036107,1,1,0.5277777777777778,427.13911820000067,None,None,427.13911820000067,None,,,,,,,,,,,,,,,,,,,,,,CBC_1051,004,4,2,5,6,0.95,2024-05-03_17h21.50.264,MSI_AV_v3,2022.1.1,59.932492040177046,
36,0,36,0,,,,,,,,,,1,1,0,z,63,1,3.76873691643126,1.94858485820231,None,428.94221859999743,None,430.9091257,None,430.9091257,None,430.90815450999906,None,['z'],430.9091257,None,None,,432.9105445999994,None,z,1.8226102000007813,1,1,0.5405405405405406,436.6816973999994,None,None,436.6816973999994,None,[1.8226102000007813],,,,,,,,,,,,,,,,,,,,,CBC_1051,004,4,2,5,6,0.95,2024-05-03_17h21.50.264,MSI_AV_v3,2022.1.1,59.932492040177046,
37,0,37,0,,,,,,,,,,0,3,1,z,27,1,2.526044641065533,1.78643585472448,None,438.49159659999714,None,440.29383439999947,None,440.29383439999947,None,440.29182861000044,None,None,440.29383439999947,None,['b'],[0.1301223000009486],442.2754679999998,None,b,2.1301223000009486,0,0,0.5263157894736842,444.78289029999723,None,None,444.78289029999723,None,,,,,,,,,,,,,,,,,,,,,,CBC_1051,004,4,2,5,6,0.95,2024-05-03_17h21.50.264,MSI_AV_v3,2022.1.1,59.932492040177046,
38,0,38,0,,,,,,,,,,2,2,3,b,63,1,2.592312596923728,1.53122835510861,None,446.59166429999823,None,448.14580679999926,None,448.14580679999926,None,448.1420413099997,None,None,448.14580679999926,None,['z'],[0.10156750000169268],450.12533619999886,None,z,2.1015675000016927,0,0,0.5128205128205128,452.7107741,None,None,452.7107741,None,,,,,,,,,,,,,,,,,,,,,,CBC_1051,004,4,2,5,6,0.95,2024-05-03_17h21.50.264,MSI_AV_v3,2022.1.1,59.932492040177046,
39,0,39,0,,,,,,,,,,3,2,3,z,63,1,3.31929419319838,2.15533949826702,None,454.5253898999981,None,456.6964788000005,None,456.6964788000005,None,456.6917349099978,None,None,456.6964788000005,None,None,,458.6751246999993,None,[],[],0,3,0.5,461.98236349999934,None,None,461.98236349999934,None,,,,,,,,,,,,,,,,,,,,,,CBC_1051,004,4,2,5,6,0.95,2024-05-03_17h21.50.264,MSI_AV_v3,2022.1.1,59.932492040177046,
40,0,40,0,,,,,,,,,,0,1,0,b,63,1,2.6391747348430608,1.64421109900286,None,463.792052599998,None,465.448361499999,None,465.448361499999,None,465.45851098000054,None,None,465.448361499999,None,['z'],[0.21568889999980456],467.42504559999725,None,z,2.2156888999998046,0,0,0.4878048780487805,470.0630358999988,None,None,470.0630358999988,None,,,,,,,,,,,,,,,,,,,,,,CBC_1051,004,4,2,5,6,0.95,2024-05-03_17h21.50.264,MSI_AV_v3,2022.1.1,59.932492040177046,
41,0,41,0,,,,,,,,,,1,0,2,b,27,1,2.342239579230602,1.27538462653558,None,471.87525989999995,None,473.17033749999973,None,473.17033749999973,None,473.17537447999854,None,None,473.17033749999973,None,['b'],[1.2953320000015083],475.14247070000056,None,b,3.2953320000015083,1,1,0.5,477.4699557999993,None,None,477.4699557999993,None,,,,,,,,,,,,,,,,,,,,,,CBC_1051,004,4,2,5,6,0.95,2024-05-03_17h21.50.264,MSI_AV_v3,2022.1.1,59.932492040177046,
42,0,42,0,,,,,,,,,,3,0,3,z,9,1,2.433630701072358,1.38289892513751,None,479.2753634999972,None,480.6816824999987,None,480.6816824999987,None,480.6920672799984,None,None,480.6816824999987,None,['z'],[0.7655790000026172],482.6586267999992,None,z,2.7655790000026172,1,1,0.5116279069767442,485.0929338999995,None,None,485.0929338999995,None,,,,,,,,,,,,,,,,,,,,,,CBC_1051,004,4,2,5,6,0.95,2024-05-03_17h21.50.264,MSI_AV_v3,2022.1.1,59.932492040177046,
43,0,43,0,,,,,,,,,,2,2,3,b,63,1,2.2759877950103027,3.24569326556923,None,486.89219819999926,None,490.16133499999705,None,490.16133499999705,None,490.15876621000024,None,['z'],490.16133499999705,None,None,,492.1591107999993,None,z,1.5756819000016549,0,0,0.5,494.43206350000037,None,None,494.43206350000037,None,[1.5756819000016549],,,,,,,,,,,,,,,,,,,,,CBC_1051,004,4,2,5,6,0.95,2024-05-03_17h21.50.264,MSI_AV_v3,2022.1.1,59.932492040177046,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,496.24245299999893,None,,,,,,,,,,,,,,,,,,CBC_1051,004,4,2,5,6,0.95,2024-05-03_17h21.50.264,MSI_AV_v3,2022.1.1,59.932492040177046,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.24276349999855,None,None,501.24276349999855,None,,,,,,,,,,,,,CBC_1051,004,4,2,5,6,0.95,2024-05-03_17h21.50.264,MSI_AV_v3,2022.1.1,59.932492040177046,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z,b,hard,"[0, 1, 2, 3]","[1, 0, 2, 3]",0.2727272727272727,0.6363636363636364,0.7272727272727273,0.36363636363636365,22,1,21,,,,,,,,,,,,
