trials_runs.thisRepN,trials_runs.thisTrialN,trials_runs.thisN,trials_runs.thisIndex,standbild_start.started,standbild_start.stopped,trigger.keys,trigger.rt,trigger.started,trigger.stopped,keys_2.keys,keys_2.started,keys_2.stopped,trials_runs.tactile_stim,trials_runs.visual_stim_left,trials_runs.visual_stim_right,trials_runs.correctKey,trials_runs.presentationFrequncy,trials_runs.FBaccuracy,trials_runs.ISI_s,trials_runs.ITI_s,keys_3.keys,keys_3.started,keys_3.stopped,image_stim_left.started,image_stim_right.started,tactile.started,response_4.keys,allKeys.keys,response_5.keys,response_5.rt,response_5.started,response_5.stopped,response_runs.keys,response_runs.rt,trials_runs.correct_answer,trials_runs.feedback_given,trials_runs.running_mean,feedback_6.stopped,feedback_6.started,keys_6.keys,keys_6.started,keys_6.stopped,response_4.rt,allKeys.rt,keys_7.keys,keys_7.started,keys_7.stopped,standbild_end.started,standbild_end.stopped,Stop_exp.keys,Stop_exp.started,Stop_exp.stopped,trials_runs.rightKey,trials_runs.leftKey,ts_difficulty,visualPair,tactilePair,trials_runs.mean_acc_1stFourth,trials_runs.mean_acc_2ndFourth,trials_runs.mean_acc_3rdFourth,trials_runs.mean_acc_4thFourth,nbCorrect,nbOmissions,nbIncorrect,participant,session,visual set [1-6],tactile set [1-3],trial structure [0-3 / 4-7],pairing [0-23],prob Feedback,date,expName,psychopyVersion,frameRate,
8,0,8,0,,,,,,,,,,2,2,0,z,27,1,4.11514536789087,0.917519910446003,None,429.5475405999996,None,430.4475125899996,430.4475125899996,430.4642529899999,None,[],['b'],[0.5435575999999855],432.4511585,None,b,2.5435575999999855,0,0,0.6666666666666666,None,436.5581433999996,None,436.5581433999996,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1064,001,4,1,2,17,0.95,2024-01-28_09h51.20.752,MSI_TV_v3,2022.1.1,59.98184949237442,
9,0,9,0,,,,,,,,,,0,3,0,b,9,1,3.71372710086949,0.952147612306987,None,438.36417379999966,None,439.29683278999954,439.29683278999954,439.3135083899994,None,[],['z'],[0.2504235000005792],441.2927721999995,None,z,2.2504235000005792,0,0,0.6,None,444.99356589999934,None,444.99356589999934,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1064,001,4,1,2,17,0.95,2024-01-28_09h51.20.752,MSI_TV_v3,2022.1.1,59.98184949237442,
10,0,10,0,,,,,,,,,,1,2,3,b,63,1,3.31929419319838,2.22427187882546,None,446.7976521999999,None,448.9981038899993,448.9981038899993,449.0147847899995,None,[],['b'],[0.9285538000003726],451.0022392999999,None,b,2.9285538000003726,1,1,0.6363636363636364,None,454.3254774999996,None,454.3254774999996,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1064,001,4,1,2,17,0.95,2024-01-28_09h51.20.752,MSI_TV_v3,2022.1.1,59.98184949237442,
11,0,11,0,,,,,,,,,,3,0,1,z,63,1,3.26539063535182,1.52290599571961,None,456.1312203999996,None,457.6309509899999,457.6309509899999,457.6475916899996,None,[],['z'],[0.2948355000007723],459.6347968,None,z,2.2948355000007723,1,1,0.6666666666666666,None,462.9383373999999,None,462.9383373999999,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1064,001,4,1,2,17,0.95,2024-01-28_09h51.20.752,MSI_TV_v3,2022.1.1,59.98184949237442,
12,0,12,0,,,,,,,,,,0,2,3,z,63,1,2.2759877950103027,3.40155979865722,None,464.74779409999974,None,468.1312490899997,468.1312490899997,468.14788878999997,None,[],['z'],[0.7071230999999898],470.13390699999945,None,z,2.70712309999999,1,1,0.6923076923076923,None,472.41036409999924,None,472.41036409999924,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1064,001,4,1,2,17,0.95,2024-01-28_09h51.20.752,MSI_TV_v3,2022.1.1,59.98184949237442,
13,0,13,0,,,,,,,,,,1,2,3,b,63,1,2.92731383428727,1.43470440954152,None,474.21435139999994,None,475.63103108999957,475.63103108999957,475.6476351899998,None,[],['b'],[0.7338737000000037],477.62919089999923,None,b,2.7338737000000037,1,1,0.7142857142857143,None,480.5559856,None,480.5559856,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1064,001,4,1,2,17,0.95,2024-01-28_09h51.20.752,MSI_TV_v3,2022.1.1,59.98184949237442,
14,0,14,0,,,,,,,,,,3,3,1,z,27,1,4.46924002178158,0.979776149765883,None,482.3642065999993,None,483.3310159899999,483.3310159899999,483.34770189,None,[],['z'],[0.20909630000005563],485.3356365999998,None,z,2.2090963000000556,1,1,0.7333333333333333,None,489.80312869999943,None,489.80312869999943,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1064,001,4,1,2,17,0.95,2024-01-28_09h51.20.752,MSI_TV_v3,2022.1.1,59.98184949237442,
15,0,15,0,,,,,,,,,,2,0,3,b,9,1,2.678526077912375,3.33124983260532,None,491.61431099999936,None,494.93128438999946,494.93128438999946,494.9480681899992,None,[],['z'],[0.9133015000006708],496.93658629999936,None,z,2.913301500000671,0,0,0.6875,None,499.6145125999992,None,499.6145125999992,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1064,001,4,1,2,17,0.95,2024-01-28_09h51.20.752,MSI_TV_v3,2022.1.1,59.98184949237442,
16,0,16,0,,,,,,,,,,0,2,3,z,63,1,3.35133458220192,0.761758675042088,None,501.4144555999992,None,502.1649796899998,502.1649796899998,502.1816973899992,None,[],['z'],[0.15158210000117833],504.1681615999996,None,z,2.1515821000011783,1,1,0.7058823529411765,None,507.5249535999992,None,507.5249535999992,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1064,001,4,1,2,17,0.95,2024-01-28_09h51.20.752,MSI_TV_v3,2022.1.1,59.98184949237442,
17,0,17,0,,,,,,,,,,1,0,2,z,27,1,2.82320408183943,2.96653053743745,None,509.33113719999983,None,512.28111719,512.28111719,512.29783509,None,[],['b'],[0.8959912000009354],514.2855278999996,None,b,2.8959912000009354,0,0,0.6666666666666666,None,517.1182749,None,517.1182749,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1064,001,4,1,2,17,0.95,2024-01-28_09h51.20.752,MSI_TV_v3,2022.1.1,59.98184949237442,
18,0,18,0,,,,,,,,,,2,0,1,b,63,1,4.52047235037039,1.64421109900286,None,518.9312419999997,None,520.5477202899999,520.5477202899999,520.5644644900001,None,[],['z'],[0.3418784000004962],522.5510642999998,None,z,2.341878400000496,0,0,0.631578947368421,None,527.0667383,None,527.0667383,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1064,001,4,1,2,17,0.95,2024-01-28_09h51.20.752,MSI_TV_v3,2022.1.1,59.98184949237442,
19,0,19,0,,,,,,,,,,3,1,0,b,63,0,2.629554641171433,1.53122835510861,None,528.8811952999995,None,530.3981840899994,530.3981840899994,530.4146683899996,b,['b'],None,,532.4404328,None,b,1.6785060000001977,1,0,0.65,None,535.0758867999994,None,535.0758867999994,None,1.6785060000001977,[1.6785060000001977],,,,,,,,,,,,,,,,,,,,,CBC_1064,001,4,1,2,17,0.95,2024-01-28_09h51.20.752,MSI_TV_v3,2022.1.1,59.98184949237442,
20,0,20,0,,,,,,,,,,0,3,1,b,27,1,3.68371079902891,1.34668860557497,None,536.8815501999998,None,538.2148614899995,538.2148614899995,538.2315880899994,None,[],['z'],[0.6585923000011462],540.2188614999995,None,z,2.658592300001146,0,0,0.6190476190476191,None,543.8991596999995,None,543.8991596999995,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1064,001,4,1,2,17,0.95,2024-01-28_09h51.20.752,MSI_TV_v3,2022.1.1,59.98184949237442,
21,0,21,0,,,,,,,,,,1,3,2,z,63,1,2.342239579230602,1.53243550275999,None,545.7147360999998,None,547.2317127899994,547.2317127899994,547.24816549,None,[],['b'],[1.3054137000008268],549.2370322999996,None,b,3.305413700000827,0,0,0.5909090909090909,None,551.5716250999994,None,551.5716250999994,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1064,001,4,1,2,17,0.95,2024-01-28_09h51.20.752,MSI_TV_v3,2022.1.1,59.98184949237442,
22,0,22,0,,,,,,,,,,3,0,1,z,63,1,2.294664843639333,3.4543169006169,None,553.3814939999993,None,556.8145463899998,556.8145463899998,556.8313221899996,None,[],['b'],[0.4448929999998654],558.8190123999993,None,b,2.4448929999998654,0,0,0.5652173913043478,None,561.1218805999997,None,561.1218805999997,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1064,001,4,1,2,17,0.95,2024-01-28_09h51.20.752,MSI_TV_v3,2022.1.1,59.98184949237442,
23,0,23,0,,,,,,,,,,2,0,2,b,27,1,2.526044641065533,1.90743690794447,None,562.9311524999994,None,564.8146265899993,564.8146265899993,564.8314690899995,None,[],['z'],[0.6517617999998038],566.8191414999992,None,z,2.6517617999998038,0,0,0.5416666666666666,None,569.3444696999995,None,569.3444696999995,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1064,001,4,1,2,17,0.95,2024-01-28_09h51.20.752,MSI_TV_v3,2022.1.1,59.98184949237442,
24,0,24,0,,,,,,,,,,0,3,2,b,63,1,4.61004669244928,1.96568735158996,None,571.1480659999997,None,573.09811229,573.09811229,573.1147357899997,None,[],['z'],[0.6740667000003668],575.1022075999999,None,z,2.674066700000367,0,0,0.52,None,579.7083768999992,None,579.7083768999992,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1064,001,4,1,2,17,0.95,2024-01-28_09h51.20.752,MSI_TV_v3,2022.1.1,59.98184949237442,
25,0,25,0,,,,,,,,,,1,0,2,z,27,1,2.693348633324513,2.6299100644723,None,581.5147057999993,None,584.1314080899999,584.1314080899999,584.1480390899994,None,[],['b'],[0.9337058999999499],586.1350752999997,None,b,2.93370589999995,0,0,0.5,None,588.8275288999994,None,588.8275288999994,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1064,001,4,1,2,17,0.95,2024-01-28_09h51.20.752,MSI_TV_v3,2022.1.1,59.98184949237442,
26,0,26,0,,,,,,,,,,3,0,1,z,63,1,3.2062024266105302,1.38289892513751,None,590.6314626999992,None,591.9982130899996,591.9982130899996,592.0147296899993,None,[],['z'],[0.7778603000006115],594.0025708999992,None,z,2.7778603000006115,1,1,0.5185185185185185,None,597.2092649999995,None,597.2092649999995,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1064,001,4,1,2,17,0.95,2024-01-28_09h51.20.752,MSI_TV_v3,2022.1.1,59.98184949237442,
27,0,27,0,,,,,,,,,,2,1,0,z,63,1,2.6391747348430608,1.21250262048173,None,599.0148230999994,None,600.21494719,600.21494719,600.2318496899995,None,[],['b'],[0.5534414000012475],602.2200358999999,None,b,2.5534414000012475,0,0,0.5,None,604.8565107999993,None,604.8565107999993,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1064,001,4,1,2,17,0.95,2024-01-28_09h51.20.752,MSI_TV_v3,2022.1.1,59.98184949237442,
28,0,28,0,,,,,,,,,,1,2,3,b,63,1,2.433630701072358,0.77703640172831,None,606.6648184999995,None,607.4151148899998,607.4151148899998,607.43198379,None,[],['z'],[1.1115269000001717],609.4238460999995,None,z,3.1115269000001717,0,0,0.4827586206896552,None,611.8686209999996,None,611.8686209999996,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1064,001,4,1,2,17,0.95,2024-01-28_09h51.20.752,MSI_TV_v3,2022.1.1,59.98184949237442,
29,0,29,0,,,,,,,,,,0,1,3,z,27,1,3.6438386551209,1.78643585472448,None,613.6815494999992,None,615.4484870899994,615.4484870899994,615.4652667899998,None,[],['z'],[1.711141900000257],617.4546407999997,None,z,3.711141900000257,1,1,0.5,None,621.1077240999994,None,621.1077240999994,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1064,001,4,1,2,17,0.95,2024-01-28_09h51.20.752,MSI_TV_v3,2022.1.1,59.98184949237442,
30,0,30,0,,,,,,,,,,2,0,1,b,63,1,4.40017271499661,3.06992456303453,None,622.9151351999999,None,625.96497239,625.96497239,625.9814667899998,None,[],['b'],[0.442584700000225],627.9657842999995,None,b,2.442584700000225,1,1,0.5161290322580645,None,632.3605748,None,632.3605748,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1064,001,4,1,2,17,0.95,2024-01-28_09h51.20.752,MSI_TV_v3,2022.1.1,59.98184949237442,
31,0,31,0,,,,,,,,,,0,2,3,z,63,1,3.3728785608729996,2.40378712856304,None,634.1650087999997,None,636.5487195899993,636.5487195899993,636.5652837899995,None,[],['z'],[0.22334680000039953],638.5519464999998,None,z,2.2233468000003995,1,1,0.53125,None,641.9286294999993,None,641.9286294999993,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1064,001,4,1,2,17,0.95,2024-01-28_09h51.20.752,MSI_TV_v3,2022.1.1,59.98184949237442,
32,0,32,0,,,,,,,,,,3,1,2,b,9,1,3.76873691643126,1.25817747924478,None,643.7316382999998,None,644.9650198899997,644.9650198899997,644.98212279,None,[],['z'],[0.7947484000005716],646.9699242999995,None,z,2.7947484000005716,0,0,0.5151515151515151,None,650.7459393999998,None,650.7459393999998,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1064,001,4,1,2,17,0.95,2024-01-28_09h51.20.752,MSI_TV_v3,2022.1.1,59.98184949237442,
33,0,33,0,,,,,,,,,,2,0,1,b,63,1,2.91303524001082,0.974903167432984,None,652.5488127999997,None,653.4986762899996,653.4986762899996,653.5151565899994,None,[],['b'],[0.43990630000007513],655.5017040999992,None,b,2.439906300000075,1,1,0.5294117647058824,None,658.4208642999993,None,658.4208642999993,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1064,001,4,1,2,17,0.95,2024-01-28_09h51.20.752,MSI_TV_v3,2022.1.1,59.98184949237442,
34,0,34,0,,,,,,,,,,1,1,2,z,9,1,4.77723667052879,1.1243895841892,None,660.2320055999999,None,661.3318103899999,661.3318103899999,661.3485702899995,None,[],['b'],[0.5845324000010805],663.3371149999994,None,b,2.5845324000010805,0,0,0.5142857142857142,None,668.1181291999992,None,668.1181291999992,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1064,001,4,1,2,17,0.95,2024-01-28_09h51.20.752,MSI_TV_v3,2022.1.1,59.98184949237442,
35,0,35,0,,,,,,,,,,3,0,1,z,63,1,3.73326136168326,2.09887870490381,None,669.9318524999999,None,672.01530849,672.01530849,672.0316826899996,None,[],['z'],[0.4937911000006352],674.0187937000001,None,z,2.493791100000635,1,1,0.5277777777777778,None,677.7448568,None,677.7448568,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1064,001,4,1,2,17,0.95,2024-01-28_09h51.20.752,MSI_TV_v3,2022.1.1,59.98184949237442,
36,0,36,0,,,,,,,,,,2,1,0,z,63,0,4.72585056748869,2.78346932462847,None,679.5488909999995,None,682.31537379,682.31537379,682.3318020899994,None,[],['z'],[0.23780490000081045],684.3201399,None,z,2.2378049000008104,1,0,0.5405405405405406,None,689.0500900999996,None,689.0500900999996,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1064,001,4,1,2,17,0.95,2024-01-28_09h51.20.752,MSI_TV_v3,2022.1.1,59.98184949237442,
37,0,37,0,,,,,,,,,,3,1,0,b,63,1,4.77034425507967,1.12425433982333,None,690.8652298999996,None,691.9651826899997,691.9651826899997,691.9816997899995,None,[],['b'],[1.0791864000011628],693.9700424999992,None,b,3.079186400001163,1,1,0.5526315789473685,None,698.7507163,None,698.7507163,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1064,001,4,1,2,17,0.95,2024-01-28_09h51.20.752,MSI_TV_v3,2022.1.1,59.98184949237442,
38,0,38,0,,,,,,,,,,0,3,1,b,27,1,4.12485271162806,1.18065738546375,None,700.5654044999992,None,701.7322697899997,701.7322697899997,701.7490365900001,None,[],['z'],[3.1459734000000026],703.7355484999998,None,z,5.145973400000003,0,0,0.5384615384615384,None,707.8657742999994,None,707.8657742999994,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1064,001,4,1,2,17,0.95,2024-01-28_09h51.20.752,MSI_TV_v3,2022.1.1,59.98184949237442,
39,0,39,0,,,,,,,,,,1,2,3,b,63,1,2.792365600763554,1.94858485820231,None,709.6654660999993,None,711.5986248899997,711.5986248899997,711.6151690899994,None,[],['b'],[0.43776700000034907],713.6011519999993,None,b,2.437767000000349,1,1,0.55,None,716.3964467999995,None,716.3964467999995,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1064,001,4,1,2,17,0.95,2024-01-28_09h51.20.752,MSI_TV_v3,2022.1.1,59.98184949237442,
40,0,40,0,,,,,,,,,,2,2,0,z,27,1,2.666404967794728,2.10421507306074,None,718.1987095999993,None,720.2819358899994,720.2819358899994,720.2986648899994,None,[],['z'],[0.26854110000112996],722.2858031999995,None,z,2.26854110000113,1,1,0.5609756097560976,None,724.9543835999993,None,724.9543835999993,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1064,001,4,1,2,17,0.95,2024-01-28_09h51.20.752,MSI_TV_v3,2022.1.1,59.98184949237442,
41,0,41,0,,,,,,,,,,0,3,2,b,63,1,4.01714354611405,1.36309078069689,None,726.7652990999995,None,728.1154409899998,728.1154409899998,728.1320987899996,None,[],['b'],[0.6579579999997804],730.1192418,None,b,2.6579579999997804,1,1,0.5714285714285714,None,734.1295526999993,None,734.1295526999993,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1064,001,4,1,2,17,0.95,2024-01-28_09h51.20.752,MSI_TV_v3,2022.1.1,59.98184949237442,
42,0,42,0,,,,,,,,,,3,3,1,z,27,1,4.82531807167306,1.95130344756745,None,735.9320056999995,None,737.8658203899993,737.8658203899993,737.8821498899995,None,[],['z'],[0.760187699999733],739.8695171999998,None,z,2.760187699999733,1,1,0.5813953488372093,None,744.6941844999992,None,744.6941844999992,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1064,001,4,1,2,17,0.95,2024-01-28_09h51.20.752,MSI_TV_v3,2022.1.1,59.98184949237442,
43,0,43,0,,,,,,,,,,1,2,3,b,63,1,2.517541937862754,3.1963008326951,None,746.4987413999997,None,749.6826415899993,749.6826415899993,749.6989478899993,None,[],['z'],[0.9866222000009657],751.6871950999994,None,z,2.9866222000009657,0,0,0.5681818181818182,None,754.2054828,None,754.2054828,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1064,001,4,1,2,17,0.95,2024-01-28_09h51.20.752,MSI_TV_v3,2022.1.1,59.98184949237442,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,756.0155545999996,None,,,,,,,,,,,,,,,,,,CBC_1064,001,4,1,2,17,0.95,2024-01-28_09h51.20.752,MSI_TV_v3,2022.1.1,59.98184949237442,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,760.9989499999992,None,None,760.9989499999992,765.9823661999999,,,,,,,,,,,,,CBC_1064,001,4,1,2,17,0.95,2024-01-28_09h51.20.752,MSI_TV_v3,2022.1.1,59.98184949237442,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z,b,hard,"[0, 1, 2, 3]","[2, 3, 1, 0]",0.6363636363636364,0.5454545454545454,0.36363636363636365,0.7272727272727273,23,0,21,,,,,,,,,,,,
