trials_runs.thisRepN,trials_runs.thisTrialN,trials_runs.thisN,trials_runs.thisIndex,standbild_start.started,standbild_start.stopped,trigger.keys,trigger.rt,trigger.started,trigger.stopped,keys_2.keys,keys_2.started,keys_2.stopped,trials_runs.auditory_stim,trials_runs.visual_stim_left,trials_runs.visual_stim_right,trials_runs.correctKey,trials_runs.presentationFrequncy,trials_runs.FBaccuracy,trials_runs.ISI_s,trials_runs.ITI_s,keys_3.keys,keys_3.started,keys_3.stopped,ImageLeft_4.started,ImageLeft_4.stopped,ImageRight_4.started,ImageRight_4.stopped,sound_4.started,sound_4.stopped,response_4.keys,response_4.started,response_4.stopped,response_5.keys,response_5.rt,response_5.started,response_5.stopped,response_runs.keys,response_runs.rt,trials_runs.correct_answer,trials_runs.feedback_given,trials_runs.running_mean,feedback_6.started,feedback_6.stopped,keys_6.keys,keys_6.started,keys_6.stopped,response_4.rt,keys_7.keys,keys_7.started,keys_7.stopped,standbild_end.started,standbild_end.stopped,Stop_exp.keys,Stop_exp.started,Stop_exp.stopped,trials_runs.rightKey,trials_runs.leftKey,ts_difficulty,visualPair,audioPair,trials_runs.mean_acc_1stFourth,trials_runs.mean_acc_2ndFourth,trials_runs.mean_acc_3rdFourth,trials_runs.mean_acc_4thFourth,nbCorrect,nbOmissions,nbIncorrect,participant,session,visual set [1-6],audio set [1-3],trial structure [0-3 / 4-7],pairing [0-23],prob Feedback,date,expName,psychopyVersion,frameRate,
8,0,8,0,,,,,,,,,,0,0.0,2.0,z,27.0,1.0,2.666404967794728,1.38289892513751,None,176.2191225000006,None,177.61936010000045,None,177.61936010000045,None,177.61866495000075,None,['z'],177.61936010000045,None,None,,179.6040364999999,None,z,1.8540538999995988,1,1,0.5555555555555556,182.2680715000006,None,None,182.2680715000006,None,[1.8540538999995988],,,,,,,,,,,,,,,,,,,,,CBC_1033,004,6,2,4,10,0.90,2023-12-13_15h10.11.385,MSI_AV_v3,2022.1.1,60.29286657014587,
9,0,9,0,,,,,,,,,,2,3.0,2.0,b,63.0,1.0,2.678526077912375,1.64421109900286,None,184.06891590000032,None,185.72371660000044,None,185.72371660000044,None,185.73537520000028,None,None,185.72371660000044,None,['b'],[0.6586276999987604],187.70207550000032,None,b,2.6586276999987604,1,1,0.6,190.37285790000078,None,None,190.37285790000078,None,,,,,,,,,,,,,,,,,,,,,,CBC_1033,004,6,2,4,10,0.90,2023-12-13_15h10.11.385,MSI_AV_v3,2022.1.1,60.29286657014587,
10,0,10,0,,,,,,,,,,3,0.0,1.0,z,63.0,0.0,3.3728785608729996,2.78346932462847,None,192.18491960000028,None,194.97160210000038,None,194.97160210000038,None,194.9682054000006,None,['z'],194.97160210000038,None,None,,196.9822039999999,None,z,1.804210299999795,1,0,0.6363636363636364,200.35863510000036,None,None,200.35863510000036,None,[1.804210299999795],,,,,,,,,,,,,,,,,,,,,CBC_1033,004,6,2,4,10,0.90,2023-12-13_15h10.11.385,MSI_AV_v3,2022.1.1,60.29286657014587,
11,0,11,0,,,,,,,,,,1,1.0,0.0,z,63.0,1.0,3.26539063535182,0.979776149765883,None,202.16888700000072,None,203.17626780000046,None,203.17626780000046,None,203.18596570000082,None,None,203.17626780000046,None,['z'],[2.11677569999938],205.15135400000054,None,z,4.11677569999938,1,1,0.6666666666666666,208.4029040000005,None,None,208.4029040000005,None,,,,,,,,,,,,,,,,,,,,,,CBC_1033,004,6,2,4,10,0.90,2023-12-13_15h10.11.385,MSI_AV_v3,2022.1.1,60.29286657014587,
12,0,12,0,,,,,,,,,,2,3.0,2.0,b,63.0,1.0,2.92731383428727,1.52290599571961,None,210.21835809999993,None,211.7560897000003,None,211.7560897000003,None,211.76875670000064,None,None,211.7560897000003,None,['b'],[0.3186590999994223],213.73612589999993,None,b,2.3186590999994223,1,1,0.6923076923076923,216.65460910000002,None,None,216.65460910000002,None,,,,,,,,,,,,,,,,,,,,,,CBC_1033,004,6,2,4,10,0.90,2023-12-13_15h10.11.385,MSI_AV_v3,2022.1.1,60.29286657014587,
13,0,13,0,,,,,,,,,,0,0.0,2.0,z,27.0,1.0,3.31929419319838,3.06992456303453,None,218.46900470000037,None,221.55587670000023,None,221.55587670000023,None,221.55219225000045,None,None,221.55587670000023,None,['z'],[0.3791096999993897],223.53544750000037,None,z,2.3791096999993897,1,1,0.7142857142857143,226.85206110000036,None,None,226.85206110000036,None,,,,,,,,,,,,,,,,,,,,,,CBC_1033,004,6,2,4,10,0.90,2023-12-13_15h10.11.385,MSI_AV_v3,2022.1.1,60.29286657014587,
14,0,14,0,,,,,,,,,,1,1.0,0.0,z,63.0,1.0,4.53337421950507,3.40155979865722,None,228.65241670000069,None,232.07374230000005,None,232.07374230000005,None,232.08584720000036,None,None,232.07374230000005,None,['z'],[0.6866306999991139],234.05249559999993,None,z,2.686630699999114,1,1,0.7333333333333333,238.57642540000052,None,None,238.57642540000052,None,,,,,,,,,,,,,,,,,,,,,,CBC_1033,004,6,2,4,10,0.90,2023-12-13_15h10.11.385,MSI_AV_v3,2022.1.1,60.29286657014587,
15,0,15,0,,,,,,,,,,3,3.0,1.0,z,27.0,1.0,2.294664843639333,0.77703640172831,None,240.38570530000015,None,241.15447010000025,None,241.15447010000025,None,241.15165730000007,None,None,241.15447010000025,None,['z'],[0.19591219999983878],243.1359575000006,None,z,2.1959121999998388,1,1,0.75,245.42600350000066,None,None,245.42600350000066,None,,,,,,,,,,,,,,,,,,,,,,CBC_1033,004,6,2,4,10,0.90,2023-12-13_15h10.11.385,MSI_AV_v3,2022.1.1,60.29286657014587,
16,0,16,0,,,,,,,,,,0,2.0,3.0,b,63.0,1.0,2.592312596923728,1.25920145784721,None,247.23593150000033,None,248.48927420000018,None,248.48927420000018,None,248.5014201500001,None,None,248.48927420000018,None,['b'],[0.8515866999996433],250.48573250000027,None,b,2.8515866999996433,1,1,0.7647058823529411,253.06288360000053,None,None,253.06288360000053,None,,,,,,,,,,,,,,,,,,,,,,CBC_1033,004,6,2,4,10,0.90,2023-12-13_15h10.11.385,MSI_AV_v3,2022.1.1,60.29286657014587,
17,0,17,0,,,,,,,,,,2,3.0,2.0,b,63.0,0.0,2.693348633324513,2.15533949826702,None,254.86919320000015,None,257.0415894000007,None,257.0415894000007,None,257.05260310000034,None,None,257.0415894000007,None,['b'],[0.018606599999657192],259.01843460000055,None,b,2.018606599999657,1,0,0.7777777777777778,261.7034315000001,None,None,261.7034315000001,None,,,,,,,,,,,,,,,,,,,,,,CBC_1033,004,6,2,4,10,0.90,2023-12-13_15h10.11.385,MSI_AV_v3,2022.1.1,60.29286657014587,
18,0,18,0,,,,,,,,,,3,0.0,1.0,z,63.0,1.0,4.40017271499661,3.24569326556923,None,263.5024207000006,None,266.75466120000056,None,266.75466120000056,None,266.7522265000009,None,None,266.75466120000056,None,['z'],[0.21402649999890855],268.7524185000002,None,z,2.2140264999989085,1,1,0.7894736842105263,273.1397321000004,None,None,273.1397321000004,None,,,,,,,,,,,,,,,,,,,,,,CBC_1033,004,6,2,4,10,0.90,2023-12-13_15h10.11.385,MSI_AV_v3,2022.1.1,60.29286657014587,
19,0,19,0,,,,,,,,,,1,0.0,2.0,b,27.0,1.0,3.73326136168326,1.43470440954152,None,274.9523734000004,None,276.40278600000056,None,276.40278600000056,None,276.40263245000034,None,None,276.40278600000056,None,['z'],[1.078382299999248],278.3856716,None,z,3.078382299999248,0,0,0.75,282.1048653000007,None,None,282.1048653000007,None,,,,,,,,,,,,,,,,,,,,,,CBC_1033,004,6,2,4,10,0.90,2023-12-13_15h10.11.385,MSI_AV_v3,2022.1.1,60.29286657014587,
20,0,20,0,,,,,,,,,,2,3.0,0.0,b,9.0,1.0,3.76873691643126,1.12425433982333,None,283.9192829000003,None,285.05535260000033,None,285.05535260000033,None,285.0525403500008,None,['b'],285.05535260000033,None,None,,287.03714020000007,None,b,1.5450951999991958,1,1,0.7619047619047619,290.80982660000063,None,None,290.80982660000063,None,[1.5450951999991958],,,,,,,,,,,,,,,,,,,,,CBC_1033,004,6,2,4,10,0.90,2023-12-13_15h10.11.385,MSI_AV_v3,2022.1.1,60.29286657014587,
21,0,21,0,,,,,,,,,,0,3.0,2.0,z,63.0,1.0,2.82320408183943,0.917519910446003,None,292.61931110000023,None,293.55530420000014,None,293.55530420000014,None,293.5525816500006,None,['z'],293.55530420000014,None,None,,295.55410530000063,None,z,1.9155977999998868,1,1,0.7727272727272727,298.3939848,None,None,298.3939848,None,[1.9155977999998868],,,,,,,,,,,,,,,,,,,,,CBC_1033,004,6,2,4,10,0.90,2023-12-13_15h10.11.385,MSI_AV_v3,2022.1.1,60.29286657014587,
22,0,22,0,,,,,,,,,,3,1.0,3.0,b,27.0,1.0,2.91303524001082,2.49839527409216,None,300.2028608999999,None,302.70187800000076,None,302.70187800000076,None,302.70209140000065,None,['b'],302.70187800000076,None,None,,304.7046764000006,None,b,1.8709571999997934,1,1,0.782608695652174,307.61818910000056,None,None,307.61818910000056,None,[1.8709571999997934],,,,,,,,,,,,,,,,,,,,,CBC_1033,004,6,2,4,10,0.90,2023-12-13_15h10.11.385,MSI_AV_v3,2022.1.1,60.29286657014587,
23,0,23,0,,,,,,,,,,0,2.0,3.0,b,63.0,1.0,2.629554641171433,2.09887870490381,None,309.4192423000004,None,311.5383823000002,None,311.5383823000002,None,311.53590605000073,None,['b'],311.5383823000002,None,None,,313.5343130000001,None,b,1.352322899999308,1,1,0.7916666666666666,316.1847398,None,None,316.1847398,None,[1.352322899999308],,,,,,,,,,,,,,,,,,,,,CBC_1033,004,6,2,4,10,0.90,2023-12-13_15h10.11.385,MSI_AV_v3,2022.1.1,60.29286657014587,
24,0,24,0,,,,,,,,,,2,3.0,2.0,b,63.0,1.0,4.72585056748869,1.95130344756745,None,317.9859311,None,319.9555358000007,None,319.9555358000007,None,319.9526412500002,None,['b'],319.9555358000007,None,None,,321.95351720000053,None,b,1.8830198999994536,1,1,0.8,326.69167300000026,None,None,326.69167300000026,None,[1.8830198999994536],,,,,,,,,,,,,,,,,,,,,CBC_1033,004,6,2,4,10,0.90,2023-12-13_15h10.11.385,MSI_AV_v3,2022.1.1,60.29286657014587,
25,0,25,0,,,,,,,,,,3,0.0,1.0,z,63.0,1.0,4.7533305109883095,1.53243550275999,None,328.50259300000016,None,330.0579109,None,330.0579109,None,330.0694189000009,None,['z'],330.0579109,None,None,,332.0524056000004,None,z,1.6937733999993725,1,1,0.8076923076923077,336.8092254000003,None,None,336.8092254000003,None,[1.6937733999993725],,,,,,,,,,,,,,,,,,,,,CBC_1033,004,6,2,4,10,0.90,2023-12-13_15h10.11.385,MSI_AV_v3,2022.1.1,60.29286657014587,
26,0,26,0,,,,,,,,,,1,3.0,0.0,z,9.0,1.0,2.6391747348430608,2.40378712856304,None,338.6194596000005,None,341.0203214000003,None,341.0203214000003,None,341.01862670000014,None,None,341.0203214000003,None,['z'],[1.8110523999994257],343.01949010000044,None,z,3.8110523999994257,1,1,0.8148148148148148,345.64013220000015,None,None,345.64013220000015,None,,,,,,,,,,,,,,,,,,,,,,CBC_1033,004,6,2,4,10,0.90,2023-12-13_15h10.11.385,MSI_AV_v3,2022.1.1,60.29286657014587,
27,0,27,0,,,,,,,,,,2,3.0,2.0,b,63.0,1.0,2.517541937862754,0.952147612306987,None,347.4527734000003,None,348.4044778000007,None,348.4044778000007,None,348.40201600000023,None,['b'],348.4044778000007,None,None,,350.3998743000002,None,b,1.459630699999252,1,1,0.8214285714285714,352.92748850000044,None,None,352.92748850000044,None,[1.459630699999252],,,,,,,,,,,,,,,,,,,,,CBC_1033,004,6,2,4,10,0.90,2023-12-13_15h10.11.385,MSI_AV_v3,2022.1.1,60.29286657014587,
28,0,28,0,,,,,,,,,,0,0.0,2.0,z,27.0,1.0,4.46924002178158,1.94858485820231,None,354.7365569000003,None,356.7058672000003,None,356.7058672000003,None,356.70275235000037,None,['z'],356.7058672000003,None,None,,358.68789950000064,None,z,1.5367319999986648,1,1,0.8275862068965517,363.1576935000003,None,None,363.1576935000003,None,[1.5367319999986648],,,,,,,,,,,,,,,,,,,,,CBC_1033,004,6,2,4,10,0.90,2023-12-13_15h10.11.385,MSI_AV_v3,2022.1.1,60.29286657014587,
29,0,29,0,,,,,,,,,,1,0.0,1.0,b,63.0,0.0,2.792365600763554,1.1243895841892,None,364.9698003000003,None,366.10557300000073,None,366.10557300000073,None,366.1029824500004,None,['b'],366.10557300000073,None,None,,368.1030675000002,None,b,1.7964563999994425,1,0,0.8333333333333334,370.8912780999999,None,None,370.8912780999999,None,[1.7964563999994425],,,,,,,,,,,,,,,,,,,,,CBC_1033,004,6,2,4,10,0.90,2023-12-13_15h10.11.385,MSI_AV_v3,2022.1.1,60.29286657014587,
30,0,30,0,,,,,,,,,,3,0.0,1.0,z,63.0,1.0,2.7134565917469198,1.21250262048173,None,372.70277460000034,None,373.92278800000076,None,373.92278800000076,None,373.91883410000014,None,['z'],373.92278800000076,None,None,,375.91840070000035,None,z,1.2916574000000764,1,1,0.8387096774193549,378.64293480000015,None,None,378.64293480000015,None,[1.2916574000000764],,,,,,,,,,,,,,,,,,,,,CBC_1033,004,6,2,4,10,0.90,2023-12-13_15h10.11.385,MSI_AV_v3,2022.1.1,60.29286657014587,
31,0,31,0,,,,,,,,,,2,1.0,3.0,z,27.0,1.0,4.61004669244928,1.18065738546375,None,380.4527812000006,None,381.6361958000007,None,381.6361958000007,None,381.6353593000006,None,None,381.6361958000007,None,['z'],[0.4782318999987183],383.61949340000047,None,z,2.4782318999987183,1,1,0.84375,388.2251390000001,None,None,388.2251390000001,None,,,,,,,,,,,,,,,,,,,,,,CBC_1033,004,6,2,4,10,0.90,2023-12-13_15h10.11.385,MSI_AV_v3,2022.1.1,60.29286657014587,
32,0,32,0,,,,,,,,,,0,2.0,3.0,b,63.0,1.0,3.35133458220192,1.96568735158996,None,390.0366866000004,None,392.0049931000003,None,392.0049931000003,None,392.00242900000035,None,['b'],392.0049931000003,None,None,,394.0042782999999,None,b,1.3230926999995063,1,1,0.8484848484848485,397.3526554,None,None,397.3526554,None,[1.3230926999995063],,,,,,,,,,,,,,,,,,,,,CBC_1033,004,6,2,4,10,0.90,2023-12-13_15h10.11.385,MSI_AV_v3,2022.1.1,60.29286657014587,
33,0,33,0,,,,,,,,,,3,0.0,1.0,z,63.0,1.0,4.77723667052879,1.53122835510861,None,399.15334600000006,None,400.70635910000055,None,400.70635910000055,None,400.70302485000076,None,['z'],400.70635910000055,None,None,,402.70558640000036,None,z,1.6192580999995698,1,1,0.8529411764705882,407.48601600000075,None,None,407.48601600000075,None,[1.6192580999995698],,,,,,,,,,,,,,,,,,,,,CBC_1033,004,6,2,4,10,0.90,2023-12-13_15h10.11.385,MSI_AV_v3,2022.1.1,60.29286657014587,
34,0,34,0,,,,,,,,,,1,1.0,0.0,z,63.0,1.0,2.526044641065533,0.974903167432984,None,409.2869633,None,410.2768388000004,None,410.2768388000004,None,410.28691960000054,None,['z'],410.2768388000004,None,None,,412.25814140000057,None,z,1.8342171999993298,1,1,0.8571428571428571,414.77499400000033,None,None,414.77499400000033,None,[1.8342171999993298],,,,,,,,,,,,,,,,,,,,,CBC_1033,004,6,2,4,10,0.90,2023-12-13_15h10.11.385,MSI_AV_v3,2022.1.1,60.29286657014587,
35,0,35,0,,,,,,,,,,0,2.0,1.0,b,9.0,1.0,3.2062024266105302,1.60731937853708,None,416.5864807000007,None,418.20623120000073,None,418.20623120000073,None,418.2035733500009,None,None,418.20623120000073,None,['b'],[1.174551999999494],420.1859783,None,b,3.174551999999494,1,1,0.8611111111111112,423.3725811000004,None,None,423.3725811000004,None,,,,,,,,,,,,,,,,,,,,,,CBC_1033,004,6,2,4,10,0.90,2023-12-13_15h10.11.385,MSI_AV_v3,2022.1.1,60.29286657014587,
36,0,36,0,,,,,,,,,,1,0.0,1.0,b,63.0,1.0,3.6438386551209,2.6299100644723,None,425.1858791000004,None,427.80516010000065,None,427.80516010000065,None,427.8024785000009,None,None,427.80516010000065,None,['b'],[1.205532699998912],429.80300179999995,None,b,3.205532699998912,1,1,0.8648648648648649,433.4303036000001,None,None,433.4303036000001,None,,,,,,,,,,,,,,,,,,,,,,CBC_1033,004,6,2,4,10,0.90,2023-12-13_15h10.11.385,MSI_AV_v3,2022.1.1,60.29286657014587,
37,0,37,0,,,,,,,,,,2,1.0,3.0,z,27.0,1.0,4.82531807167306,1.25817747924478,None,435.2369656999999,None,436.5055534000003,None,436.5055534000003,None,436.50316315000083,None,['z'],436.5055534000003,None,None,,438.50209970000105,None,z,1.8710130999998,1,1,0.868421052631579,443.31882380000025,None,None,443.31882380000025,None,[1.8710130999998],,,,,,,,,,,,,,,,,,,,,CBC_1033,004,6,2,4,10,0.90,2023-12-13_15h10.11.385,MSI_AV_v3,2022.1.1,60.29286657014587,
38,0,38,0,,,,,,,,,,3,1.0,0.0,b,63.0,1.0,4.77034425507967,2.22427187882546,None,445.12042459999975,None,447.35702479999964,None,447.35702479999964,None,447.35374104999966,None,['b'],447.35702479999964,None,None,,449.3509879000012,None,b,1.7749812999982169,1,1,0.8717948717948718,454.1273652,None,None,454.1273652,None,[1.7749812999982169],,,,,,,,,,,,,,,,,,,,,CBC_1033,004,6,2,4,10,0.90,2023-12-13_15h10.11.385,MSI_AV_v3,2022.1.1,60.29286657014587,
39,0,39,0,,,,,,,,,,0,3.0,2.0,z,63.0,0.0,3.02234236141277,3.1963008326951,None,455.9362148,None,459.14105050000035,None,459.14105050000035,None,459.13703755000125,None,['z'],459.14105050000035,None,None,,461.1226370000004,None,z,0.9962614999994912,1,0,0.875,464.14272580000033,None,None,464.14272580000033,None,[0.9962614999994912],,,,,,,,,,,,,,,,,,,,,CBC_1033,004,6,2,4,10,0.90,2023-12-13_15h10.11.385,MSI_AV_v3,2022.1.1,60.29286657014587,
40,0,40,0,,,,,,,,,,1,0.0,2.0,b,27.0,1.0,4.11514536789087,0.761758675042088,None,465.9535183000007,None,466.725540200001,None,466.725540200001,None,466.73723450000074,None,None,466.725540200001,None,['b'],[0.135620399999425],468.7026614000006,None,b,2.135620399999425,1,1,0.8780487804878049,472.7982124000009,None,None,472.7982124000009,None,,,,,,,,,,,,,,,,,,,,,,CBC_1033,004,6,2,4,10,0.90,2023-12-13_15h10.11.385,MSI_AV_v3,2022.1.1,60.29286657014587,
41,0,41,0,,,,,,,,,,2,2.0,3.0,z,63.0,1.0,4.12485271162806,1.90743690794447,None,474.6033179999995,None,476.5049835000009,None,476.5049835000009,None,476.50251460000095,None,['z'],476.5049835000009,None,None,,478.50847559999966,None,z,1.3996264999996129,1,1,0.8809523809523809,482.6274401999999,None,None,482.6274401999999,None,[1.3996264999996129],,,,,,,,,,,,,,,,,,,,,CBC_1033,004,6,2,4,10,0.90,2023-12-13_15h10.11.385,MSI_AV_v3,2022.1.1,60.29286657014587,
42,0,42,0,,,,,,,,,,3,1.0,3.0,b,27.0,1.0,2.433630701072358,1.34668860557497,None,484.4366351000008,None,485.80565340000066,None,485.80565340000066,None,485.8034145500008,None,['b'],485.80565340000066,None,None,,487.805069,None,b,1.4806405999979688,1,1,0.8837209302325582,490.2445313999997,None,None,490.2445313999997,None,[1.4806405999979688],,,,,,,,,,,,,,,,,,,,,CBC_1033,004,6,2,4,10,0.90,2023-12-13_15h10.11.385,MSI_AV_v3,2022.1.1,60.29286657014587,
43,0,43,0,,,,,,,,,,0,3.0,2.0,z,63.0,1.0,4.52047235037039,3.33124983260532,None,492.05283710000003,None,495.3887501999998,None,495.3887501999998,None,495.38683454999983,None,['z'],495.3887501999998,None,None,,497.38356620000013,None,z,1.311351499999546,1,1,0.8863636363636364,501.90312260000064,None,None,501.90312260000064,None,[1.311351499999546],,,,,,,,,,,,,,,,,,,,,CBC_1033,004,6,2,4,10,0.90,2023-12-13_15h10.11.385,MSI_AV_v3,2022.1.1,60.29286657014587,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,503.70363759999964,None,,,,,,,,,,,,,,,,,,CBC_1033,004,6,2,4,10,0.90,2023-12-13_15h10.11.385,MSI_AV_v3,2022.1.1,60.29286657014587,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508.70361050000065,None,None,508.70361050000065,None,,,,,,,,,,,,,CBC_1033,004,6,2,4,10,0.90,2023-12-13_15h10.11.385,MSI_AV_v3,2022.1.1,60.29286657014587,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z,b,hard,"[0, 1, 2, 3]","[1, 3, 0, 2]",0.6363636363636364,0.9090909090909091,1.0,1.0,35,0,9,,,,,,,,,,,,
