trials_runs.thisRepN,trials_runs.thisTrialN,trials_runs.thisN,trials_runs.thisIndex,standbild_start.started,standbild_start.stopped,trigger.keys,trigger.rt,trigger.started,trigger.stopped,keys_2.keys,keys_2.started,keys_2.stopped,trials_runs.auditory_stim,trials_runs.visual_stim_left,trials_runs.visual_stim_right,trials_runs.correctKey,trials_runs.presentationFrequncy,trials_runs.FBaccuracy,trials_runs.ISI_s,trials_runs.ITI_s,keys_3.keys,keys_3.started,keys_3.stopped,ImageLeft_4.started,ImageLeft_4.stopped,ImageRight_4.started,ImageRight_4.stopped,sound_4.started,sound_4.stopped,response_4.keys,response_4.started,response_4.stopped,response_5.keys,response_5.rt,response_5.started,response_5.stopped,response_runs.keys,response_runs.rt,trials_runs.correct_answer,trials_runs.feedback_given,trials_runs.running_mean,feedback_6.started,feedback_6.stopped,keys_6.keys,keys_6.started,keys_6.stopped,response_4.rt,keys_7.keys,keys_7.started,keys_7.stopped,standbild_end.started,standbild_end.stopped,Stop_exp.keys,Stop_exp.started,Stop_exp.stopped,trials_runs.rightKey,trials_runs.leftKey,ts_difficulty,visualPair,audioPair,trials_runs.mean_acc_1stFourth,trials_runs.mean_acc_2ndFourth,trials_runs.mean_acc_3rdFourth,trials_runs.mean_acc_4thFourth,nbCorrect,nbOmissions,nbIncorrect,participant,session,visual set [1-6],audio set [1-3 / 4-6],trial structure [0-3 / 4-7],pairing [0-23],prob Feedback,date,expName,psychopyVersion,frameRate,
25,0,25,0,,,,,,,,,,0,3,2,b,63,1,2.92731383428727,1.52290599571961,None,529.7650301999997,None,531.296718,None,531.296718,None,531.29832145,None,None,531.296718,None,None,,533.2811755999996,None,[],[],0,3,0.4230769230769231,536.1836785999999,None,None,536.1836785999999,None,,,,,,,,,,,,,,,,,,,,,,CBC_1038,001,4,1,5,15,0.95,2024-05-04_09h31.10.662,MSI_AV_v3,2022.1.1,59.92161054905012,
26,0,26,0,,,,,,,,,,1,1,0,b,63,1,2.592312596923728,2.49839527409216,None,537.9983833000001,None,540.5076302000002,None,540.5076302000002,None,540.5144842499994,None,['b'],540.5076302000002,None,None,,542.5166705999995,None,b,1.1535231000002568,1,1,0.4444444444444444,545.1210556000001,None,None,545.1210556000001,None,[1.1535231000002568],,,,,,,,,,,,,,,,,,,,,CBC_1038,001,4,1,5,15,0.95,2024-05-04_09h31.10.662,MSI_AV_v3,2022.1.1,59.92161054905012,
27,0,27,0,,,,,,,,,,2,2,0,z,27,1,3.35133458220192,2.09887870490381,None,546.9319097000002,None,549.0531417999996,None,549.0531417999996,None,549.0483066500001,None,None,549.0531417999996,None,['z'],[0.0585507000000689],551.0328360999997,None,z,2.058550700000069,1,1,0.4642857142857143,554.3686191000002,None,None,554.3686191000002,None,,,,,,,,,,,,,,,,,,,,,,CBC_1038,001,4,1,5,15,0.95,2024-05-04_09h31.10.662,MSI_AV_v3,2022.1.1,59.92161054905012,
28,0,28,0,,,,,,,,,,0,3,1,b,27,1,4.61004669244928,2.6299100644723,None,556.1819712000001,None,558.8354383000001,None,558.8354383000001,None,558.8320771499993,None,['z'],558.8354383000001,None,None,,560.8255986999998,None,z,1.5415673000002243,0,0,0.4482758620689655,565.4380042999996,None,None,565.4380042999996,None,[1.5415673000002243],,,,,,,,,,,,,,,,,,,,,CBC_1038,001,4,1,5,15,0.95,2024-05-04_09h31.10.662,MSI_AV_v3,2022.1.1,59.92161054905012,
29,0,29,0,,,,,,,,,,2,0,1,b,63,1,3.68371079902891,1.64421109900286,None,567.2486659000001,None,568.8979389000001,None,568.8979389000001,None,568.8982349500002,None,None,568.8979389000001,None,['b'],[0.057669999999689026],570.8820168999996,None,b,2.057669999999689,1,1,0.4666666666666667,574.5587332999999,None,None,574.5587332999999,None,,,,,,,,,,,,,,,,,,,,,,CBC_1038,001,4,1,5,15,0.95,2024-05-04_09h31.10.662,MSI_AV_v3,2022.1.1,59.92161054905012,
30,0,30,0,,,,,,,,,,3,0,2,z,27,1,4.77723667052879,3.06992456303453,None,576.3654317999994,None,579.4535369999999,None,579.4535369999999,None,579.4485326499998,None,['z'],579.4535369999999,None,None,,581.4504530999998,None,z,1.4433106999999836,1,1,0.4838709677419355,586.2365930999999,None,None,586.2365930999999,None,[1.4433106999999836],,,,,,,,,,,,,,,,,,,,,CBC_1038,001,4,1,5,15,0.95,2024-05-04_09h31.10.662,MSI_AV_v3,2022.1.1,59.92161054905012,
31,0,31,0,,,,,,,,,,0,3,2,b,63,1,4.190022164497369,1.25817747924478,None,588.0481654,None,589.3170801000001,None,589.3170801000001,None,589.3150312500002,None,['b'],589.3170801000001,None,None,,591.3175994999997,None,b,0.9270742000003338,1,1,0.5,595.5203778999999,None,None,595.5203778999999,None,[0.9270742000003338],,,,,,,,,,,,,,,,,,,,,CBC_1038,001,4,1,5,15,0.95,2024-05-04_09h31.10.662,MSI_AV_v3,2022.1.1,59.92161054905012,
32,0,32,0,,,,,,,,,,1,0,1,z,63,1,2.7134565917469198,2.96653053743745,None,597.3317346999997,None,600.3184780999995,None,600.3184780999995,None,600.3151028499997,None,['b'],600.3184780999995,None,['b'],[0.1291392000007363],602.3195447000003,None,b,0.8095291000004181,0,0,0.48484848484848486,605.0387236000001,None,None,605.0387236000001,None,[0.8095291000004181],,,,,,,,,,,,,,,,,,,,,CBC_1038,001,4,1,5,15,0.95,2024-05-04_09h31.10.662,MSI_AV_v3,2022.1.1,59.92161054905012,
33,0,33,0,,,,,,,,,,2,1,0,z,63,1,2.792365600763554,2.78346932462847,None,606.8481718999997,None,609.6565493000003,None,609.6565493000003,None,609.6654870999996,None,['b'],609.6565493000003,None,None,,611.6445434000002,None,b,1.2947453000001587,0,0,0.47058823529411764,614.4377208000001,None,None,614.4377208000001,None,[1.2947453000001587],,,,,,,,,,,,,,,,,,,,,CBC_1038,001,4,1,5,15,0.95,2024-05-04_09h31.10.662,MSI_AV_v3,2022.1.1,59.92161054905012,
34,0,34,0,,,,,,,,,,0,3,2,b,63,0,4.52047235037039,1.43470440954152,None,616.2493403000003,None,617.7039111999998,None,617.7039111999998,None,617.6986946500001,None,None,617.7039111999998,None,['z'],[0.6176891000000069],619.6818533000001,None,z,2.617689100000007,0,1,0.45714285714285713,624.1896664000001,None,None,624.1896664000001,None,,,,,,,,,,,,,,,,,,,,,,CBC_1038,001,4,1,5,15,0.95,2024-05-04_09h31.10.662,MSI_AV_v3,2022.1.1,59.92161054905012,
35,0,35,0,,,,,,,,,,3,0,2,z,27,1,4.40017271499661,2.22427187882546,None,625.9985869999996,None,628.2369506,None,628.2369506,None,628.2321647499994,None,['b'],628.2369506,None,None,,630.2311400000003,None,b,1.202429100000245,0,0,0.4444444444444444,634.6370019000001,None,None,634.6370019000001,None,[1.202429100000245],,,,,,,,,,,,,,,,,,,,,CBC_1038,001,4,1,5,15,0.95,2024-05-04_09h31.10.662,MSI_AV_v3,2022.1.1,59.92161054905012,
36,0,36,0,,,,,,,,,,2,1,0,z,63,1,3.3728785608729996,2.15533949826702,None,636.4490768000001,None,638.6172114999995,None,638.6172114999995,None,638.6152416499999,None,['z'],638.6172114999995,None,None,,640.6153386000001,None,z,1.2274523999999474,1,1,0.4594594594594595,643.9900572000001,None,None,643.9900572000001,None,[1.2274523999999474],,,,,,,,,,,,,,,,,,,,,CBC_1038,001,4,1,5,15,0.95,2024-05-04_09h31.10.662,MSI_AV_v3,2022.1.1,59.92161054905012,
37,0,37,0,,,,,,,,,,1,3,1,z,27,1,2.629554641171433,1.53243550275999,None,645.7988017000002,None,647.3504735000001,None,647.3504735000001,None,647.3486099499996,None,['z'],647.3504735000001,None,None,,649.3454350999996,None,z,1.5313602999999603,1,1,0.47368421052631576,651.9738972999999,None,None,651.9738972999999,None,[1.5313602999999603],,,,,,,,,,,,,,,,,,,,,CBC_1038,001,4,1,5,15,0.95,2024-05-04_09h31.10.662,MSI_AV_v3,2022.1.1,59.92161054905012,
38,0,38,0,,,,,,,,,,3,2,3,b,63,1,3.76873691643126,3.4543169006169,None,653.7822408999996,None,657.2538,None,657.2538,None,657.2484502500001,None,['z'],657.2538,None,None,,659.2526548999999,None,z,1.4196120999999948,0,0,0.46153846153846156,663.0252231999998,None,None,663.0252231999998,None,[1.4196120999999948],,,,,,,,,,,,,,,,,,,,,CBC_1038,001,4,1,5,15,0.95,2024-05-04_09h31.10.662,MSI_AV_v3,2022.1.1,59.92161054905012,
39,0,39,0,,,,,,,,,,0,2,3,z,63,1,2.678526077912375,1.38289892513751,None,664.8323058999999,None,666.2348608999996,None,666.2348608999996,None,666.2319008499999,None,None,666.2348608999996,None,None,,668.2155072,None,[],[],0,3,0.45,670.8824068999998,None,None,670.8824068999998,None,,,,,,,,,,,,,,,,,,,,,,CBC_1038,001,4,1,5,15,0.95,2024-05-04_09h31.10.662,MSI_AV_v3,2022.1.1,59.92161054905012,
40,0,40,0,,,,,,,,,,1,1,0,b,63,1,2.517541937862754,3.33124983260532,None,672.6822053999999,None,676.0381137999998,None,676.0381137999998,None,676.0489733999998,None,['z'],676.0381137999998,None,None,,678.0353396999994,None,z,0.8250910000001568,0,0,0.43902439024390244,680.5533448000001,None,None,680.5533448000001,None,[0.8250910000001568],,,,,,,,,,,,,,,,,,,,,CBC_1038,001,4,1,5,15,0.95,2024-05-04_09h31.10.662,MSI_AV_v3,2022.1.1,59.92161054905012,
41,0,41,0,,,,,,,,,,2,0,2,b,27,1,2.666404967794728,1.12425433982333,None,682.3655019000003,None,683.5041040000001,None,683.5041040000001,None,683.4991164499997,None,None,683.5041040000001,None,None,,685.4823998999996,None,[],[],0,3,0.42857142857142855,688.1396644000001,None,None,688.1396644000001,None,,,,,,,,,,,,,,,,,,,,,,CBC_1038,001,4,1,5,15,0.95,2024-05-04_09h31.10.662,MSI_AV_v3,2022.1.1,59.92161054905012,
42,0,42,0,,,,,,,,,,0,0,3,z,9,1,2.91303524001082,0.77703640172831,None,689.9487604000001,None,690.7379177999997,None,690.7379177999997,None,690.7491526999997,None,None,690.7379177999997,None,None,,692.7153057999999,None,[],[],0,3,0.4186046511627907,695.6187439,None,None,695.6187439,None,,,,,,,,,,,,,,,,,,,,,,CBC_1038,001,4,1,5,15,0.95,2024-05-04_09h31.10.662,MSI_AV_v3,2022.1.1,59.92161054905012,
43,0,43,0,,,,,,,,,,3,2,3,b,63,1,4.46924002178158,3.40155979865722,None,697.4324707000001,None,700.8555679999995,None,700.8555679999995,None,700.8655531999998,None,None,700.8555679999995,None,['b'],[0.8382195999997748],702.8326565000002,None,b,2.838219599999775,1,1,0.4318181818181818,707.3024178999999,None,None,707.3024178999999,None,,,,,,,,,,,,,,,,,,,,,,CBC_1038,001,4,1,5,15,0.95,2024-05-04_09h31.10.662,MSI_AV_v3,2022.1.1,59.92161054905012,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,709.1154067000002,None,,,,,,,,,,,,,,,,,,CBC_1038,001,4,1,5,15,0.95,2024-05-04_09h31.10.662,MSI_AV_v3,2022.1.1,59.92161054905012,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714.1155856999999,None,None,714.1155856999999,None,,,,,,,,,,,,,CBC_1038,001,4,1,5,15,0.95,2024-05-04_09h31.10.662,MSI_AV_v3,2022.1.1,59.92161054905012,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z,b,hard,"[0, 1, 2, 3]","[2, 1, 3, 0]",0.5454545454545454,0.36363636363636365,0.5454545454545454,0.2727272727272727,19,7,18,,,,,,,,,,,,
