trials_runs.thisRepN,trials_runs.thisTrialN,trials_runs.thisN,trials_runs.thisIndex,standbild_start.started,standbild_start.stopped,trigger.keys,trigger.rt,trigger.started,trigger.stopped,keys_2.keys,keys_2.started,keys_2.stopped,trials_runs.auditory_stim,trials_runs.visual_stim_left,trials_runs.visual_stim_right,trials_runs.correctKey,trials_runs.presentationFrequncy,trials_runs.FBaccuracy,trials_runs.ISI_s,trials_runs.ITI_s,keys_3.keys,keys_3.started,keys_3.stopped,ImageLeft_4.started,ImageLeft_4.stopped,ImageRight_4.started,ImageRight_4.stopped,sound_4.started,sound_4.stopped,response_4.keys,response_4.started,response_4.stopped,response_5.keys,response_5.rt,response_5.started,response_5.stopped,response_runs.keys,response_runs.rt,trials_runs.correct_answer,trials_runs.feedback_given,trials_runs.running_mean,feedback_6.started,feedback_6.stopped,keys_6.keys,keys_6.started,keys_6.stopped,response_4.rt,keys_6.rt,keys_7.keys,keys_7.started,keys_7.stopped,standbild_end.started,standbild_end.stopped,Stop_exp.keys,Stop_exp.started,Stop_exp.stopped,trials_runs.rightKey,trials_runs.leftKey,ts_difficulty,visualPair,audioPair,trials_runs.mean_acc_1stFourth,trials_runs.mean_acc_2ndFourth,trials_runs.mean_acc_3rdFourth,trials_runs.mean_acc_4thFourth,nbCorrect,nbOmissions,nbIncorrect,participant,session,visual set [1-6],audio set [1-3],trial structure [0-3 / 4-7],pairing [0-23],prob Feedback,date,expName,psychopyVersion,frameRate,
20,0,20,0,,,,,,,,,,0,3.0,0.0,b,9.0,1.0,2.496959177995529,1.18065738546375,None,290.28825670000015,None,291.49368970000023,None,291.49368970000023,None,291.48852365999977,None,None,291.49368970000023,None,['b'],[0.00761350000038874],293.47142440000016,None,b,2.0076135000003887,1,1,0.42857142857142855,295.9601054,None,None,295.9601054,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1034,002,2,3,4,11,0.95,2023-12-13_14h05.28.139,MSI_AV_v3,2022.1.1,59.94618031933206,
21,0,21,0,,,,,,,,,,2,3.0,2.0,z,63.0,1.0,4.01714354611405,1.21250262048173,None,297.77199840000003,None,299.0076812000002,None,299.0076812000002,None,299.00526805999965,None,None,299.0076812000002,None,['b'],[0.1823378000003686],300.9883947000003,None,b,2.1823378000003686,0,0,0.4090909090909091,304.9913161999998,None,None,304.9913161999998,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1034,002,2,3,4,11,0.95,2023-12-13_14h05.28.139,MSI_AV_v3,2022.1.1,59.94618031933206,
22,0,22,0,,,,,,,,,,3,1.0,3.0,b,27.0,1.0,4.52047235037039,2.09887870490381,None,306.80510019999974,None,308.9275405000003,None,308.9275405000003,None,308.9387668799997,None,['z'],308.9275405000003,None,None,,310.9203583000003,None,z,1.8813264000004892,0,0,0.391304347826087,315.44352500000014,None,None,315.44352500000014,None,[1.8813264000004892],,,,,,,,,,,,,,,,,,,,,,CBC_1034,002,2,3,4,11,0.95,2023-12-13_14h05.28.139,MSI_AV_v3,2022.1.1,59.94618031933206,
23,0,23,0,,,,,,,,,,2,2.0,3.0,b,63.0,1.0,2.678526077912375,0.979776149765883,None,317.2550895999998,None,318.26216969999996,None,318.26216969999996,None,318.27194407999986,None,None,318.26216969999996,None,['z'],[0.22063869999919916],320.23854079999956,None,z,2.220638699999199,0,0,0.375,322.90137989999994,None,None,322.90137989999994,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1034,002,2,3,4,11,0.95,2023-12-13_14h05.28.139,MSI_AV_v3,2022.1.1,59.94618031933206,
24,0,24,0,,,,,,,,,,0,3.0,2.0,b,63.0,1.0,4.11514536789087,1.43470440954152,None,324.7051773999997,None,326.16071390000025,None,326.16071390000025,None,326.17212587999956,None,None,326.16071390000025,None,['b'],[0.2736739999995734],328.13857750000034,None,b,2.2736739999995734,1,1,0.4,332.2478164999998,None,None,332.2478164999998,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1034,002,2,3,4,11,0.95,2023-12-13_14h05.28.139,MSI_AV_v3,2022.1.1,59.94618031933206,
25,0,25,0,,,,,,,,,,3,0.0,1.0,z,63.0,1.0,4.46924002178158,3.4543169006169,None,334.0551221999999,None,337.5289415000002,None,337.5289415000002,None,337.53887108000043,None,None,337.5289415000002,None,['b'],[0.4187125000003107],339.50517290000016,None,b,2.4187125000003107,0,0,0.38461538461538464,343.9638275000002,None,None,343.9638275000002,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1034,002,2,3,4,11,0.95,2023-12-13_14h05.28.139,MSI_AV_v3,2022.1.1,59.94618031933206,
26,0,26,0,,,,,,,,,,1,3.0,0.0,z,9.0,1.0,4.190022164497369,2.15533949826702,None,345.7725223000002,None,347.94270860000006,None,347.94270860000006,None,347.9387068600003,None,['z'],347.94270860000006,None,None,,349.9416844000002,None,z,1.6688787999996748,1,1,0.4074074074074074,354.14559619999955,None,None,354.14559619999955,None,[1.6688787999996748],,,,,,,,,,,,,,,,,,,,,,CBC_1034,002,2,3,4,11,0.95,2023-12-13_14h05.28.139,MSI_AV_v3,2022.1.1,59.94618031933206,
27,0,27,0,,,,,,,,,,0,3.0,2.0,b,63.0,1.0,2.792365600763554,1.52290599571961,None,355.9552828000001,None,357.4902841999997,None,357.4902841999997,None,357.4886866600004,None,None,357.4902841999997,None,['b'],[0.6746308999995563],359.4717542000003,None,b,2.6746308999995563,1,1,0.42857142857142855,362.2498221999999,None,None,362.2498221999999,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1034,002,2,3,4,11,0.95,2023-12-13_14h05.28.139,MSI_AV_v3,2022.1.1,59.94618031933206,
28,0,28,0,,,,,,,,,,2,0.0,2.0,z,27.0,1.0,2.526044641065533,1.53243550275999,None,364.0553726000003,None,365.61011199999984,None,365.61011199999984,None,365.6222322800001,None,['z'],365.61011199999984,None,None,,367.60818640000025,None,z,1.9424919999996746,1,1,0.4482758620689655,370.1445312000001,None,None,370.1445312000001,None,[1.9424919999996746],,,,,,,,,,,,,,,,,,,,,,CBC_1034,002,2,3,4,11,0.95,2023-12-13_14h05.28.139,MSI_AV_v3,2022.1.1,59.94618031933206,
29,0,29,0,,,,,,,,,,1,0.0,1.0,b,63.0,1.0,2.294664843639333,0.761758675042088,None,371.95534309999994,None,372.72705799999994,None,372.72705799999994,None,372.7389870800004,None,['b'],372.72705799999994,None,None,,374.7306929000001,None,b,1.0959392999998272,1,1,0.4666666666666667,377.01186780000035,None,None,377.01186780000035,None,[1.0959392999998272],,,,,,,,,,,,,,,,,,,,,,CBC_1034,002,2,3,4,11,0.95,2023-12-13_14h05.28.139,MSI_AV_v3,2022.1.1,59.94618031933206,
30,0,30,0,,,,,,,,,,3,0.0,1.0,z,63.0,1.0,3.31929419319838,3.06992456303453,None,378.82184689999985,None,381.9088692999999,None,381.9088692999999,None,381.9055867600004,None,None,381.9088692999999,None,['z'],[0.3732089999998607],383.8889455000003,None,z,2.3732089999998607,1,1,0.4838709677419355,387.2036241999999,None,None,387.2036241999999,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1034,002,2,3,4,11,0.95,2023-12-13_14h05.28.139,MSI_AV_v3,2022.1.1,59.94618031933206,
31,0,31,0,,,,,,,,,,0,1.0,3.0,z,27.0,1.0,3.02234236141277,2.96653053743745,None,389.0054704999998,None,391.99251849999973,None,391.99251849999973,None,391.98894776000037,None,None,391.99251849999973,None,['b'],[0.17365550000022267],393.9725050000002,None,b,2.1736555000002227,0,0,0.46875,396.9787815000004,None,None,396.9787815000004,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1034,002,2,3,4,11,0.95,2023-12-13_14h05.28.139,MSI_AV_v3,2022.1.1,59.94618031933206,
32,0,32,0,,,,,,,,,,2,2.0,3.0,b,63.0,1.0,2.592312596923728,3.40155979865722,None,398.7889043,None,402.2088526000002,None,402.2088526000002,None,402.20594146000025,None,None,402.2088526000002,None,['z'],[0.17807439999933194],404.18875530000014,None,z,2.178074399999332,0,0,0.45454545454545453,406.7772546000001,None,None,406.7772546000001,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1034,002,2,3,4,11,0.95,2023-12-13_14h05.28.139,MSI_AV_v3,2022.1.1,59.94618031933206,
33,0,33,0,,,,,,,,,,3,0.0,1.0,z,63.0,1.0,4.61004669244928,1.53122835510861,None,408.5885394000002,None,410.1453081000004,None,410.1453081000004,None,410.1558799800002,None,['z'],410.1453081000004,None,None,,412.1438739,None,z,1.301874599999337,1,1,0.47058823529411764,416.7382534000003,None,None,416.7382534000003,None,[1.301874599999337],,,,,,,,,,,,,,,,,,,,,,CBC_1034,002,2,3,4,11,0.95,2023-12-13_14h05.28.139,MSI_AV_v3,2022.1.1,59.94618031933206,
34,0,34,0,,,,,,,,,,1,1.0,0.0,z,63.0,1.0,4.72585056748869,0.952147612306987,None,418.5389517999997,None,419.5127991000004,None,419.5127991000004,None,419.52244518000015,None,None,419.5127991000004,None,['b'],[0.5600190000000111],421.4887497000004,None,b,2.560019000000011,0,0,0.45714285714285713,426.20427940000036,None,None,426.20427940000036,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1034,002,2,3,4,11,0.95,2023-12-13_14h05.28.139,MSI_AV_v3,2022.1.1,59.94618031933206,
35,0,35,0,,,,,,,,,,2,2.0,1.0,b,9.0,1.0,2.6391747348430608,1.60731937853708,None,428.0056417999999,None,429.62354339999956,None,429.62354339999956,None,429.62274996000036,None,None,429.62354339999956,None,['z'],[1.4707544999996571],431.60566080000035,None,z,3.470754499999657,0,0,0.4444444444444444,434.22560589999966,None,None,434.22560589999966,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1034,002,2,3,4,11,0.95,2023-12-13_14h05.28.139,MSI_AV_v3,2022.1.1,59.94618031933206,
36,0,36,0,,,,,,,,,,1,0.0,1.0,b,63.0,1.0,3.76873691643126,1.27538462653558,None,436.03903390000005,None,437.32782559999987,None,437.32782559999987,None,437.33921137999977,None,None,437.32782559999987,None,['b'],[0.6067223999993985],439.3055241999996,None,b,2.6067223999993985,1,1,0.4594594594594595,443.0614982000002,None,None,443.0614982000002,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1034,002,2,3,4,11,0.95,2023-12-13_14h05.28.139,MSI_AV_v3,2022.1.1,59.94618031933206,
37,0,37,0,,,,,,,,,,0,1.0,3.0,z,27.0,1.0,3.2062024266105302,1.38289892513751,None,444.87239,None,446.2756396,None,446.2756396,None,446.2725654600003,None,None,446.2756396,None,['b'],[1.7279751000000942],448.2554487000002,None,b,3.7279751000000942,0,0,0.4473684210526316,451.4529058000003,None,None,451.4529058000003,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1034,002,2,3,4,11,0.95,2023-12-13_14h05.28.139,MSI_AV_v3,2022.1.1,59.94618031933206,
38,0,38,0,,,,,,,,,,3,1.0,0.0,b,63.0,1.0,2.629554641171433,1.36309078069689,None,453.25581720000037,None,454.63904630000025,None,454.63904630000025,None,454.6390826600004,None,None,454.63904630000025,None,['z'],[2.004114599999866],456.62230059999956,None,z,4.004114599999866,0,0,0.4358974358974359,459.2440926000004,None,None,459.2440926000004,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1034,002,2,3,4,11,0.95,2023-12-13_14h05.28.139,MSI_AV_v3,2022.1.1,59.94618031933206,
39,0,39,0,,,,,,,,,,2,3.0,2.0,z,63.0,0.0,2.82320408183943,3.1963008326951,None,461.0556596000001,None,464.2782542,None,464.2782542,None,464.2893212799997,None,['z'],464.2782542,None,None,,466.27293059999965,None,z,1.4528405999994902,1,0,0.45,469.08821169999965,None,None,469.08821169999965,None,[1.4528405999994902],,,,,,,,,,,,,,,,,,,,,,CBC_1034,002,2,3,4,11,0.95,2023-12-13_14h05.28.139,MSI_AV_v3,2022.1.1,59.94618031933206,
40,0,40,0,,,,,,,,,,1,0.0,2.0,b,27.0,1.0,3.35133458220192,2.78346932462847,None,470.8892148,None,473.69547920000014,None,473.69547920000014,None,473.70611077999973,None,None,473.69547920000014,None,['b'],[1.098377600000731],475.6726114999997,None,b,3.098377600000731,1,1,0.4634146341463415,479.00953439999967,None,None,479.00953439999967,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1034,002,2,3,4,11,0.95,2023-12-13_14h05.28.139,MSI_AV_v3,2022.1.1,59.94618031933206,
41,0,41,0,,,,,,,,,,0,2.0,3.0,z,63.0,1.0,4.77034425507967,3.24569326556923,None,480.8224951999996,None,484.0956031999999,None,484.0956031999999,None,484.1062206800004,None,['z'],484.0956031999999,None,None,,486.09268349999957,None,z,1.6217830999999023,1,1,0.47619047619047616,490.8795624999998,None,None,490.8795624999998,None,[1.6217830999999023],,,,,,,,,,,,,,,,,,,,,,CBC_1034,002,2,3,4,11,0.95,2023-12-13_14h05.28.139,MSI_AV_v3,2022.1.1,59.94618031933206,
42,0,42,0,,,,,,,,,,3,1.0,3.0,b,27.0,1.0,4.7533305109883095,2.6299100644723,None,492.6892122000004,None,495.34588099999974,None,495.34588099999974,None,495.35651828,None,['b'],495.34588099999974,None,None,,497.3259782,None,b,1.4641823000006298,1,1,0.4883720930232558,502.0793421000003,None,None,502.0793421000003,None,[1.4641823000006298],,,,,,,,,,,,,,,,,,,,,,CBC_1034,002,2,3,4,11,0.95,2023-12-13_14h05.28.139,MSI_AV_v3,2022.1.1,59.94618031933206,
43,0,43,0,,,,,,,,,,2,3.0,2.0,z,63.0,1.0,2.7134565917469198,1.1243895841892,None,503.8893172000003,None,505.00959399999965,None,505.00959399999965,None,505.02206866,None,['b'],505.00959399999965,None,None,,507.0071912999997,None,b,1.6935638999998446,0,0,0.4772727272727273,509.72855949999985,None,None,509.72855949999985,None,[1.6935638999998446],,,,,,,,,,,,,,,,,,,,,,CBC_1034,002,2,3,4,11,0.95,2023-12-13_14h05.28.139,MSI_AV_v3,2022.1.1,59.94618031933206,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,511.5393651999998,None,,,,,,,,,,,,,,,,,,CBC_1034,002,2,3,4,11,0.95,2023-12-13_14h05.28.139,MSI_AV_v3,2022.1.1,59.94618031933206,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.5402712,None,None,516.5402712,None,,,,,,,,,,,,,CBC_1034,002,2,3,4,11,0.95,2023-12-13_14h05.28.139,MSI_AV_v3,2022.1.1,59.94618031933206,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z,b,hard,"[0, 1, 2, 3]","[1, 3, 2, 0]",0.36363636363636365,0.45454545454545453,0.5454545454545454,0.5454545454545454,21,0,23,,,,,,,,,,,,
