trials_runs.thisRepN,trials_runs.thisTrialN,trials_runs.thisN,trials_runs.thisIndex,standbild_start.started,standbild_start.stopped,trigger.keys,trigger.rt,trigger.started,trigger.stopped,keys_2.keys,keys_2.started,keys_2.stopped,trials_runs.auditory_stim,trials_runs.visual_stim_left,trials_runs.visual_stim_right,trials_runs.correctKey,trials_runs.presentationFrequncy,trials_runs.FBaccuracy,trials_runs.ISI_s,trials_runs.ITI_s,keys_3.keys,keys_3.started,keys_3.stopped,ImageLeft_4.started,ImageLeft_4.stopped,ImageRight_4.started,ImageRight_4.stopped,sound_4.started,sound_4.stopped,response_4.keys,response_4.started,response_4.stopped,response_5.keys,response_5.rt,response_5.started,response_5.stopped,response_runs.keys,response_runs.rt,trials_runs.correct_answer,trials_runs.feedback_given,trials_runs.running_mean,feedback_6.started,feedback_6.stopped,keys_6.keys,keys_6.started,keys_6.stopped,response_4.rt,keys_6.rt,keys_7.keys,keys_7.started,keys_7.stopped,standbild_end.started,standbild_end.stopped,Stop_exp.keys,Stop_exp.started,Stop_exp.stopped,trials_runs.rightKey,trials_runs.leftKey,ts_difficulty,visualPair,audioPair,trials_runs.mean_acc_1stFourth,trials_runs.mean_acc_2ndFourth,trials_runs.mean_acc_3rdFourth,trials_runs.mean_acc_4thFourth,nbCorrect,nbOmissions,nbIncorrect,participant,session,visual set [1-6],audio set [1-3 / 4-6],trial structure [0-3 / 4-7],pairing [0-23],prob Feedback,date,expName,psychopyVersion,frameRate,
11,0,11,0,,,,,,,,,,2,0,1,z,63,1,2.342239579230602,1.96568735158996,None,183.64093010000033,None,185.62605750000057,None,185.62605750000057,None,185.62403180000047,None,['z'],185.62605750000057,None,None,,187.6213932999999,None,z,1.3547386999998707,1,1,0.75,189.96185500000047,None,None,189.96185500000047,None,[1.3547386999998707],,,,,,,,,,,,,,,,,,,,,,CBC_1093,2,3,3,5,22,0.95,2024-05-05_14h06.59.630,MSI_AV_v3,2022.1.1,60.03247757044058,
12,0,12,0,,,,,,,,,,3,1,0,z,63,1,4.72585056748869,0.77703640172831,None,191.77264319999995,None,192.5606587000002,None,192.5606587000002,None,192.55764409999983,None,None,192.5606587000002,None,['z'],[0.5297354999993331],194.53926500000034,None,z,2.529735499999333,1,1,0.7692307692307693,199.24937370000043,None,None,199.24937370000043,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1093,2,3,3,5,22,0.95,2024-05-05_14h06.59.630,MSI_AV_v3,2022.1.1,60.03247757044058,
13,0,13,0,,,,,,,,,,0,2,1,b,9,1,3.31929419319838,2.78346932462847,None,201.05739040000026,None,203.86440289999973,None,203.86440289999973,None,203.87404549999974,None,None,203.86440289999973,None,['b'],[0.7915304999996806],205.8406004999997,None,b,2.7915304999996806,1,1,0.7857142857142857,209.15731870000036,None,None,209.15731870000036,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1093,2,3,3,5,22,0.95,2024-05-05_14h06.59.630,MSI_AV_v3,2022.1.1,60.03247757044058,
14,0,14,0,,,,,,,,,,3,0,1,b,63,1,4.61004669244928,1.38289892513751,None,210.95734080000057,None,212.36495800000012,None,212.36495800000012,None,212.37430550000045,None,None,212.36495800000012,None,['b'],[2.4522995999996056],214.3410273999998,None,b,4.452299599999606,1,1,0.8,218.9476278000002,None,None,218.9476278000002,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1093,2,3,3,5,22,0.95,2024-05-05_14h06.59.630,MSI_AV_v3,2022.1.1,60.03247757044058,
15,0,15,0,,,,,,,,,,1,1,3,z,27,1,2.82320408183943,1.21250262048173,None,220.75733050000053,None,221.9787941000004,None,221.9787941000004,None,221.97411860000057,None,None,221.9787941000004,None,['z'],[0.5116157000002204],223.95740750000004,None,z,2.5116157000002204,1,1,0.8125,226.77079010000034,None,None,226.77079010000034,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1093,2,3,3,5,22,0.95,2024-05-05_14h06.59.630,MSI_AV_v3,2022.1.1,60.03247757044058,
16,0,16,0,,,,,,,,,,2,1,0,b,63,1,2.517541937862754,0.979776149765883,None,228.57437879999998,None,229.56958980000036,None,229.56958980000036,None,229.5746052000004,None,None,229.56958980000036,None,['b'],[0.4117372999999134],231.5409939000001,None,b,2.4117372999999134,1,1,0.8235294117647058,234.05481599999985,None,None,234.05481599999985,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1093,2,3,3,5,22,0.95,2024-05-05_14h06.59.630,MSI_AV_v3,2022.1.1,60.03247757044058,
17,0,17,0,,,,,,,,,,0,3,2,z,63,0,3.02234236141277,3.06992456303453,None,235.8574166999997,None,238.94559670000035,None,238.94559670000035,None,238.94155170000022,None,None,238.94559670000035,None,['z'],[0.807647800000268],240.9242678999999,None,z,2.807647800000268,1,0,0.8333333333333334,243.94427240000005,None,None,243.94427240000005,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1093,2,3,3,5,22,0.95,2024-05-05_14h06.59.630,MSI_AV_v3,2022.1.1,60.03247757044058,
18,0,18,0,,,,,,,,,,3,0,2,b,27,1,3.6438386551209,1.94858485820231,None,245.7573422000005,None,247.72586890000002,None,247.72586890000002,None,247.7244015000001,None,None,247.72586890000002,None,['z'],[0.7837297999994917],249.70723249999992,None,z,2.7837297999994917,0,0,0.7894736842105263,253.34798279999995,None,None,253.34798279999995,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1093,2,3,3,5,22,0.95,2024-05-05_14h06.59.630,MSI_AV_v3,2022.1.1,60.03247757044058,
19,0,19,0,,,,,,,,,,1,2,3,z,63,1,4.7533305109883095,1.34668860557497,None,255.15763140000035,None,256.508605,None,256.508605,None,256.5077518000003,None,None,256.508605,None,['z'],[0.41775760000018636],258.4913544000001,None,z,2.4177576000001864,1,1,0.8,263.2267929999998,None,None,263.2267929999998,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1093,2,3,3,5,22,0.95,2024-05-05_14h06.59.630,MSI_AV_v3,2022.1.1,60.03247757044058,
20,0,20,0,,,,,,,,,,2,1,3,b,27,1,3.71372710086949,1.78643585472448,None,265.0407715000001,None,266.844523400001,None,266.844523400001,None,266.84104460000026,None,['b'],266.844523400001,None,None,,268.837749100001,None,b,1.873225000000275,1,1,0.8095238095238095,272.54604629999994,None,None,272.54604629999994,None,[1.873225000000275],,,,,,,,,,,,,,,,,,,,,,CBC_1093,2,3,3,5,22,0.95,2024-05-05_14h06.59.630,MSI_AV_v3,2022.1.1,60.03247757044058,
21,0,21,0,,,,,,,,,,0,2,3,b,63,1,2.294664843639333,3.4543169006169,None,274.3578730999998,None,277.8288422000005,None,277.8288422000005,None,277.824365500001,None,None,277.8288422000005,None,"['b', 'z']","[0.483371299999817, 0.6604137000003902]",279.80758720000085,None,b,2.483371299999817,1,1,0.8181818181818182,282.0907191999995,None,None,282.0907191999995,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1093,2,3,3,5,22,0.95,2024-05-05_14h06.59.630,MSI_AV_v3,2022.1.1,60.03247757044058,
22,0,22,0,,,,,,,,,,3,1,0,z,63,1,4.82531807167306,2.22427187882546,None,283.89195819999986,None,286.1259886000007,None,286.1259886000007,None,286.1243567000006,None,['z'],286.1259886000007,None,None,,288.1289171999997,None,z,1.5436055000000124,1,1,0.8260869565217391,292.9659104000002,None,None,292.9659104000002,None,[1.5436055000000124],,,,,,,,,,,,,,,,,,,,,,CBC_1093,2,3,3,5,22,0.95,2024-05-05_14h06.59.630,MSI_AV_v3,2022.1.1,60.03247757044058,
23,0,23,0,,,,,,,,,,2,1,2,b,9,1,4.46924002178158,3.40155979865722,None,294.7745317000008,None,298.19616010000027,None,298.19616010000027,None,298.1911444000002,None,None,298.19616010000027,None,"['z', 'b', 'z', 'z', 'z']","[0.9568900999993275, 1.8400658000000476, 3.39017049999984, 3.8918447999994896, 4.358173999999963]",300.174620400001,None,z,2.9568900999993275,0,0,0.7916666666666666,304.6283239000004,None,['b'],304.6283239000004,None,,[0.5700994000007995],,,,,,,,,,,,,,,,,,,,,CBC_1093,2,3,3,5,22,0.95,2024-05-05_14h06.59.630,MSI_AV_v3,2022.1.1,60.03247757044058,
24,0,24,0,,,,,,,,,,0,3,2,z,63,1,4.53337421950507,1.53243550275999,None,306.4416086000001,None,307.9924487999997,None,307.9924487999997,None,307.99124920000077,None,None,307.9924487999997,None,['z'],[0.8241122000008545],309.97431809999944,None,z,2.8241122000008545,1,1,0.8,314.5081351000008,None,None,314.5081351000008,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1093,2,3,3,5,22,0.95,2024-05-05_14h06.59.630,MSI_AV_v3,2022.1.1,60.03247757044058,
25,0,25,0,,,,,,,,,,1,3,2,b,63,1,4.11514536789087,2.10421507306074,None,316.30804910000006,None,318.42746649999935,None,318.42746649999935,None,318.4245586000002,None,None,318.42746649999935,None,['b'],[0.3027431999989858],320.4079605000006,None,b,2.302743199998986,1,1,0.8076923076923077,324.51970059999985,None,None,324.51970059999985,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1093,2,3,3,5,22,0.95,2024-05-05_14h06.59.630,MSI_AV_v3,2022.1.1,60.03247757044058,
26,0,26,0,,,,,,,,,,2,1,0,b,63,1,3.35133458220192,0.974903167432984,None,326.3244181000009,None,327.3085176000004,None,327.3085176000004,None,327.3078410000003,None,['b'],327.3085176000004,None,None,,329.3071436000009,None,b,1.7428798999999344,1,1,0.8148148148148148,332.6664289,None,None,332.6664289,None,[1.7428798999999344],,,,,,,,,,,,,,,,,,,,,,CBC_1093,2,3,3,5,22,0.95,2024-05-05_14h06.59.630,MSI_AV_v3,2022.1.1,60.03247757044058,
27,0,27,0,,,,,,,,,,3,2,0,z,27,1,2.92731383428727,0.952147612306987,None,334.47501100000045,None,335.4489561999999,None,335.4489561999999,None,335.4579926000006,None,None,335.4489561999999,None,['z'],[1.5335158999996565],337.42494290000104,None,z,3.5335158999996565,1,1,0.8214285714285714,340.34030580000035,None,None,340.34030580000035,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1093,2,3,3,5,22,0.95,2024-05-05_14h06.59.630,MSI_AV_v3,2022.1.1,60.03247757044058,
28,0,28,0,,,,,,,,,,1,3,1,b,27,1,2.91303524001082,3.24569326556923,None,342.14155260000007,None,345.41322779999973,None,345.41322779999973,None,345.4248659999994,None,None,345.41322779999973,None,['b'],[0.355530899999394],347.3916224000004,None,b,2.355530899999394,1,1,0.8275862068965517,350.29768460000014,None,None,350.29768460000014,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1093,2,3,3,5,22,0.95,2024-05-05_14h06.59.630,MSI_AV_v3,2022.1.1,60.03247757044058,
29,0,29,0,,,,,,,,,,3,0,1,b,63,1,2.526044641065533,1.60731937853708,None,352.10884590000023,None,353.73094239999955,None,353.73094239999955,None,353.74185430000034,None,['b'],353.73094239999955,None,None,,355.7243940999997,None,b,1.5416448999994827,1,1,0.8333333333333334,358.2463267000003,None,None,358.2463267000003,None,[1.5416448999994827],,,,,,,,,,,,,,,,,,,,,,CBC_1093,2,3,3,5,22,0.95,2024-05-05_14h06.59.630,MSI_AV_v3,2022.1.1,60.03247757044058,
30,0,30,0,,,,,,,,,,0,0,2,z,27,1,4.12485271162806,0.917519910446003,None,360.05816330000016,None,360.9994671000004,None,360.9994671000004,None,361.00819279999996,None,['z'],360.9994671000004,None,None,,362.98880330000065,None,z,1.2369433000012577,1,1,0.8387096774193549,367.1155739000005,None,None,367.1155739000005,None,[1.2369433000012577],,,,,,,,,,,,,,,,,,,,,,CBC_1093,2,3,3,5,22,0.95,2024-05-05_14h06.59.630,MSI_AV_v3,2022.1.1,60.03247757044058,
31,0,31,0,,,,,,,,,,1,3,2,b,63,1,4.77034425507967,1.36309078069689,None,368.92508889999954,None,370.2964871000004,None,370.2964871000004,None,370.3083010999999,None,None,370.2964871000004,None,['b'],[0.4026282999993782],372.2749722999997,None,b,2.402628299999378,1,1,0.84375,377.0320819999997,None,None,377.0320819999997,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1093,2,3,3,5,22,0.95,2024-05-05_14h06.59.630,MSI_AV_v3,2022.1.1,60.03247757044058,
32,0,32,0,,,,,,,,,,2,0,1,z,63,1,2.666404967794728,3.1424449555106,None,378.84170559999984,None,381.99209130000054,None,381.99209130000054,None,381.9915693000007,None,['z'],381.99209130000054,None,None,,383.98987210000087,None,z,1.2041574999993827,1,1,0.8484848484848485,386.66565140000057,None,None,386.66565140000057,None,[1.2041574999993827],,,,,,,,,,,,,,,,,,,,,,CBC_1093,2,3,3,5,22,0.95,2024-05-05_14h06.59.630,MSI_AV_v3,2022.1.1,60.03247757044058,
33,0,33,0,,,,,,,,,,3,1,0,z,63,1,2.592312596923728,1.1243895841892,None,388.47540730000037,None,389.61600240000007,None,389.61600240000007,None,389.6252234000003,None,None,389.61600240000007,None,['z'],[0.6509010999989187],391.59185590000016,None,z,2.6509010999989187,1,1,0.8529411764705882,394.1704451000005,None,None,394.1704451000005,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1093,2,3,3,5,22,0.95,2024-05-05_14h06.59.630,MSI_AV_v3,2022.1.1,60.03247757044058,
34,0,34,0,,,,,,,,,,1,3,2,b,63,0,2.6391747348430608,1.52290599571961,None,395.97512989999996,None,397.5118939999993,None,397.5118939999993,None,397.5085234000003,None,None,397.5118939999993,None,['b'],[0.5082809000005],399.49210590000075,None,b,2.5082809000005,1,0,0.8571428571428571,402.1220272999999,None,None,402.1220272999999,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1093,2,3,3,5,22,0.95,2024-05-05_14h06.59.630,MSI_AV_v3,2022.1.1,60.03247757044058,
35,0,35,0,,,,,,,,,,0,0,2,z,27,1,3.73326136168326,1.64421109900286,None,403.9251844999999,None,405.5825268999997,None,405.5825268999997,None,405.59187740000016,None,None,405.5825268999997,None,['z'],[0.62864510000054],407.5587331000006,None,z,2.62864510000054,1,1,0.8611111111111112,411.28879059999963,None,None,411.28879059999963,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1093,2,3,3,5,22,0.95,2024-05-05_14h06.59.630,MSI_AV_v3,2022.1.1,60.03247757044058,
36,0,36,0,,,,,,,,,,3,1,0,z,63,1,2.2759877950103027,1.43470440954152,None,413.09189909999986,None,414.5457112999993,None,414.5457112999993,None,414.5422512000009,None,None,414.5457112999993,None,None,,416.52555480000046,None,[],[],0,3,0.8378378378378378,418.7792812000007,None,None,418.7792812000007,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1093,2,3,3,5,22,0.95,2024-05-05_14h06.59.630,MSI_AV_v3,2022.1.1,60.03247757044058,
37,0,37,0,,,,,,,,,,2,3,1,z,27,1,2.496959177995529,0.80788063606262,None,420.5922405000001,None,421.4139806000003,None,421.4139806000003,None,421.4255747999996,None,['z'],421.4139806000003,None,None,,423.41134670000065,None,z,1.272704399999384,1,1,0.8421052631578947,425.91565360000095,None,None,425.91565360000095,None,[1.272704399999384],,,,,,,,,,,,,,,,,,,,,,CBC_1093,2,3,3,5,22,0.95,2024-05-05_14h06.59.630,MSI_AV_v3,2022.1.1,60.03247757044058,
38,0,38,0,,,,,,,,,,0,2,3,b,63,1,2.433630701072358,1.95130344756745,None,427.7253483000004,None,429.69812939999974,None,429.69812939999974,None,429.70883719999983,None,None,429.69812939999974,None,['b'],[0.2406146000002991],431.67533860000003,None,b,2.240614600000299,1,1,0.8461538461538461,434.1074888000003,None,None,434.1074888000003,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1093,2,3,3,5,22,0.95,2024-05-05_14h06.59.630,MSI_AV_v3,2022.1.1,60.03247757044058,
39,0,39,0,,,,,,,,,,1,2,3,z,63,1,4.01714354611405,2.15533949826702,None,435.90913980000005,None,438.07440619999943,None,438.07440619999943,None,438.07518310000023,None,None,438.07440619999943,None,['z'],[0.2914522000000943],440.0585919999994,None,z,2.2914522000000943,1,1,0.85,444.0642521999998,None,None,444.0642521999998,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1093,2,3,3,5,22,0.95,2024-05-05_14h06.59.630,MSI_AV_v3,2022.1.1,60.03247757044058,
40,0,40,0,,,,,,,,,,2,1,0,b,63,1,3.3728785608729996,2.09887870490381,None,445.8752445000009,None,447.9946935000007,None,447.9946935000007,None,447.9918767000004,None,None,447.9946935000007,None,None,,449.9753633,None,[],[],0,3,0.8292682926829268,453.32815479999954,None,None,453.32815479999954,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1093,2,3,3,5,22,0.95,2024-05-05_14h06.59.630,MSI_AV_v3,2022.1.1,60.03247757044058,
41,0,41,0,,,,,,,,,,3,0,2,b,27,1,2.7134565917469198,1.25920145784721,None,455.1422378999996,None,456.4156745,None,456.4156745,None,456.4254913999994,None,None,456.4156745,None,['b'],[1.1131599999998798],458.39218380000057,None,b,3.11315999999988,1,1,0.8333333333333334,461.09549460000017,None,None,461.09549460000017,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1093,2,3,3,5,22,0.95,2024-05-05_14h06.59.630,MSI_AV_v3,2022.1.1,60.03247757044058,
42,0,42,0,,,,,,,,,,1,0,3,z,9,1,4.40017271499661,3.1963008326951,None,462.9088049000002,None,466.1318121000004,None,466.1318121000004,None,466.14210210000056,None,None,466.1318121000004,None,None,,468.10852460000024,None,[],[],0,3,0.813953488372093,472.49797539999963,None,None,472.49797539999963,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1093,2,3,3,5,22,0.95,2024-05-05_14h06.59.630,MSI_AV_v3,2022.1.1,60.03247757044058,
43,0,43,0,,,,,,,,,,0,2,3,b,63,1,2.629554641171433,1.27538462653558,None,474.3089237000004,None,475.5999935,None,475.5999935,None,475.6091811999995,None,['b'],475.5999935,None,None,,477.5955821999996,None,b,1.577331999999842,1,1,0.8181818181818182,480.233400000001,None,None,480.233400000001,None,[1.577331999999842],,,,,,,,,,,,,,,,,,,,,,CBC_1093,2,3,3,5,22,0.95,2024-05-05_14h06.59.630,MSI_AV_v3,2022.1.1,60.03247757044058,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,482.04201230000035,None,,,,,,,,,,,,,,,,,,CBC_1093,2,3,3,5,22,0.95,2024-05-05_14h06.59.630,MSI_AV_v3,2022.1.1,60.03247757044058,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.04241300000103,None,None,487.04241300000103,None,,,,,,,,,,,,,CBC_1093,2,3,3,5,22,0.95,2024-05-05_14h06.59.630,MSI_AV_v3,2022.1.1,60.03247757044058,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z,b,hard,"[0, 1, 2, 3]","[3, 2, 0, 1]",0.7272727272727273,0.9090909090909091,0.9090909090909091,0.7272727272727273,34,3,7,,,,,,,,,,,,
