trials_runs.thisRepN,trials_runs.thisTrialN,trials_runs.thisN,trials_runs.thisIndex,standbild_start.started,standbild_start.stopped,trigger.keys,trigger.rt,trigger.started,trigger.stopped,keys_2.keys,keys_2.started,keys_2.stopped,trials_runs.tactile_stim,trials_runs.visual_stim_left,trials_runs.visual_stim_right,trials_runs.correctKey,trials_runs.presentationFrequncy,trials_runs.FBaccuracy,trials_runs.ISI_s,trials_runs.ITI_s,keys_3.keys,keys_3.started,keys_3.stopped,image_stim_left.started,image_stim_right.started,tactile.started,response_4.keys,allKeys.keys,response_5.keys,response_5.rt,response_5.started,response_5.stopped,response_runs.keys,response_runs.rt,trials_runs.correct_answer,trials_runs.feedback_given,trials_runs.running_mean,feedback_6.stopped,feedback_6.started,keys_6.keys,keys_6.started,keys_6.stopped,response_4.rt,allKeys.rt,keys_7.keys,keys_7.started,keys_7.stopped,standbild_end.started,standbild_end.stopped,Stop_exp.keys,Stop_exp.started,Stop_exp.stopped,trials_runs.rightKey,trials_runs.leftKey,ts_difficulty,visualPair,tactilePair,trials_runs.mean_acc_1stFourth,trials_runs.mean_acc_2ndFourth,trials_runs.mean_acc_3rdFourth,trials_runs.mean_acc_4thFourth,nbCorrect,nbOmissions,nbIncorrect,participant,session,visual set [1-6],tactile set [1-3],trial structure [0-3 / 4-7],pairing [0-23],prob Feedback,date,expName,psychopyVersion,frameRate,
22,0,22,0,,,,,,,,,,1,1.0,3.0,b,27.0,1.0,2.526044641065533,1.25817747924478,None,272.7964480999999,None,274.0300572499993,274.0300572499993,274.0466925499997,None,[],['b'],[0.08315020000009099],276.0356501999995,None,b,2.083150200000091,1,1,1.0,None,278.56018380000023,None,278.56018380000023,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1143,2,2,2,4,0,0.9,2024-09-27_16h22.40.071,MSI_TV_v3,2022.1.1,59.97253258016127,
23,0,23,0,,,,,,,,,,2,2.0,3.0,b,63.0,1.0,2.7134565917469198,3.1424449555106,None,280.3634406000001,None,283.4801207499997,283.4801207499997,283.4968792499996,b,['b'],None,,285.5184375000008,None,b,1.578065499999866,1,1,1.0,None,288.2430822000006,None,288.2430822000006,None,1.578065499999866,[1.578065499999866],,,,,,,,,,,,,,,,,,,,,CBC_1143,2,2,2,4,0,0.9,2024-09-27_16h22.40.071,MSI_TV_v3,2022.1.1,59.97253258016127,
24,0,24,0,,,,,,,,,,3,3.0,2.0,b,63.0,1.0,4.46924002178158,1.53122835510861,None,290.0466333000004,None,291.56339355000017,291.56339355000017,291.5801301500007,None,[],['b'],[0.5565327999993315],293.56922979999945,None,b,2.5565327999993315,1,1,1.0,None,298.0443047000008,None,298.0443047000008,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1143,2,2,2,4,0,0.9,2024-09-27_16h22.40.071,MSI_TV_v3,2022.1.1,59.97253258016127,
25,0,25,0,,,,,,,,,,1,0.0,1.0,z,63.0,1.0,2.693348633324513,1.36309078069689,None,299.8468978000001,None,301.19691555000026,301.19691555000026,301.2133322500005,z,['z'],None,,303.2413139,None,z,1.8904113999997207,1,1,1.0,None,305.927924900001,None,305.927924900001,None,1.8904113999997207,[1.8904113999997207],,,,,,,,,,,,,,,,,,,,,CBC_1143,2,2,2,4,0,0.9,2024-09-27_16h22.40.071,MSI_TV_v3,2022.1.1,59.97253258016127,
26,0,26,0,,,,,,,,,,0,3.0,0.0,z,9.0,1.0,4.61004669244928,1.78643585472448,None,307.73016690000077,None,309.4972696500001,309.4972696500001,309.51390844999986,z,['z'],None,,311.54216950000045,None,z,1.9969964000010805,1,1,1.0,None,316.14449179999974,None,316.14449179999974,None,1.9969964000010805,[1.9969964000010805],,,,,,,,,,,,,,,,,,,,,CBC_1143,2,2,2,4,0,0.9,2024-09-27_16h22.40.071,MSI_TV_v3,2022.1.1,59.97253258016127,
27,0,27,0,,,,,,,,,,3,3.0,2.0,b,63.0,1.0,3.3728785608729996,3.24569326556923,None,317.946973600001,None,321.18025054999924,321.18025054999924,321.1968188500006,b,['b'],None,,323.2245237999996,None,b,1.890568799999528,1,1,1.0,None,326.5907755999997,None,326.5907755999997,None,1.890568799999528,[1.890568799999528],,,,,,,,,,,,,,,,,,,,,CBC_1143,2,2,2,4,0,0.9,2024-09-27_16h22.40.071,MSI_TV_v3,2022.1.1,59.97253258016127,
28,0,28,0,,,,,,,,,,2,0.0,2.0,z,27.0,1.0,4.40017271499661,1.1243895841892,None,328.3970771000004,None,329.49694734999974,329.49694734999974,329.51397305000063,None,[],['z'],[0.7656917000003887],331.5046213000005,None,z,2.7656917000003887,1,1,1.0,None,335.9045456999993,None,335.9045456999993,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1143,2,2,2,4,0,0.9,2024-09-27_16h22.40.071,MSI_TV_v3,2022.1.1,59.97253258016127,
29,0,29,0,,,,,,,,,,0,0.0,1.0,b,63.0,0.0,3.6438386551209,2.09887870490381,None,337.7138395000002,None,339.79716275000027,339.79716275000027,339.81339735,None,[],['b'],[1.0041701999998622],341.8021000000008,None,b,3.0041701999998622,1,0,1.0,None,345.43984120000096,None,345.43984120000096,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1143,2,2,2,4,0,0.9,2024-09-27_16h22.40.071,MSI_TV_v3,2022.1.1,59.97253258016127,
30,0,30,0,,,,,,,,,,1,0.0,1.0,z,63.0,1.0,3.68371079902891,1.64421109900286,None,347.24699970000074,None,348.8636495500006,348.8636495500006,348.8805455499998,z,['z'],None,,350.9091253000006,None,z,1.409148600001572,1,1,1.0,None,354.59502600000087,None,354.59502600000087,None,1.409148600001572,[1.409148600001572],,,,,,,,,,,,,,,,,,,,,CBC_1143,2,2,2,4,0,0.9,2024-09-27_16h22.40.071,MSI_TV_v3,2022.1.1,59.97253258016127,
31,0,31,0,,,,,,,,,,3,1.0,3.0,z,27.0,1.0,3.02234236141277,0.80788063606262,None,356.39683440000044,None,357.1802813499991,357.1802813499991,357.1976500499997,None,[],['z'],[0.24039169999923615],359.18742270000075,None,z,2.240391699999236,1,1,1.0,None,362.2094720999994,None,362.2094720999994,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1143,2,2,2,4,0,0.9,2024-09-27_16h22.40.071,MSI_TV_v3,2022.1.1,59.97253258016127,
32,0,32,0,,,,,,,,,,2,2.0,3.0,b,63.0,1.0,2.678526077912375,2.78346932462847,None,364.0136813000008,None,366.7806484500008,366.7806484500008,366.7976271500003,None,[],['b'],[0.782053700000688],368.78051290000076,None,b,2.782053700000688,1,1,1.0,None,371.46220360000007,None,371.46220360000007,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1143,2,2,2,4,0,0.9,2024-09-27_16h22.40.071,MSI_TV_v3,2022.1.1,59.97253258016127,
33,0,33,0,,,,,,,,,,1,0.0,1.0,z,63.0,1.0,2.2759877950103027,0.952147612306987,None,373.2637052000009,None,374.19712974999965,374.19712974999965,374.2138372500005,z,['z'],None,,376.23914420000074,None,z,1.4028003999992507,1,1,1.0,None,378.52591740000025,None,378.52591740000025,None,1.4028003999992507,[1.4028003999992507],,,,,,,,,,,,,,,,,,,,,CBC_1143,2,2,2,4,0,0.9,2024-09-27_16h22.40.071,MSI_TV_v3,2022.1.1,59.97253258016127,
34,0,34,0,,,,,,,,,,0,1.0,0.0,z,63.0,1.0,3.71372710086949,1.43470440954152,None,380.33054529999936,None,381.7462884499993,381.7462884499993,381.7631352500004,z,['z'],None,,383.77975569999944,None,z,1.3755711000012525,1,1,1.0,None,387.4941643000002,None,387.4941643000002,None,1.3755711000012525,[1.3755711000012525],,,,,,,,,,,,,,,,,,,,,CBC_1143,2,2,2,4,0,0.9,2024-09-27_16h22.40.071,MSI_TV_v3,2022.1.1,59.97253258016127,
35,0,35,0,,,,,,,,,,2,2.0,1.0,b,9.0,1.0,2.496959177995529,2.15533949826702,None,389.29633289999947,None,391.43073425000074,391.43073425000074,391.44776285000006,None,[],['b'],[0.8286004999990837],393.4393490000002,None,b,2.8286004999990837,1,1,1.0,None,395.9462918999998,None,395.9462918999998,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1143,2,2,2,4,0,0.9,2024-09-27_16h22.40.071,MSI_TV_v3,2022.1.1,59.97253258016127,
36,0,36,0,,,,,,,,,,0,0.0,1.0,b,63.0,1.0,2.666404967794728,2.49839527409216,None,397.74717469999996,None,400.23071565000026,400.23071565000026,400.24741124999963,b,['b'],None,,402.2515789000008,None,b,0.9691201000005094,1,1,1.0,None,404.9172230999993,None,404.9172230999993,None,0.9691201000005094,[0.9691201000005094],,,,,,,,,,,,,,,,,,,,,CBC_1143,2,2,2,4,0,0.9,2024-09-27_16h22.40.071,MSI_TV_v3,2022.1.1,59.97253258016127,
37,0,37,0,,,,,,,,,,3,1.0,3.0,z,27.0,1.0,4.52047235037039,1.95130344756745,None,406.73044930000106,None,408.6642118499996,408.6642118499996,408.68068794999925,None,[],['z'],[0.4491550000002462],410.66933659999995,None,z,2.449155000000246,1,1,1.0,None,415.1917016999996,None,415.1917016999996,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1143,2,2,2,4,0,0.9,2024-09-27_16h22.40.071,MSI_TV_v3,2022.1.1,59.97253258016127,
38,0,38,0,,,,,,,,,,1,1.0,0.0,b,63.0,1.0,4.82531807167306,3.1963008326951,None,416.9973267999994,None,420.18010715000054,420.18010715000054,420.19704055000074,b,['b'],None,,422.2158660999994,None,b,1.2624620000005962,1,1,1.0,None,427.043045800001,None,427.043045800001,None,1.2624620000005962,[1.2624620000005962],,,,,,,,,,,,,,,,,,,,,CBC_1143,2,2,2,4,0,0.9,2024-09-27_16h22.40.071,MSI_TV_v3,2022.1.1,59.97253258016127,
39,0,39,0,,,,,,,,,,2,3.0,2.0,z,63.0,0.0,2.92731383428727,3.40155979865722,None,428.84750039999926,None,432.2314127500005,432.2314127500005,432.24754375000083,z,['z'],None,,434.27466450000065,None,z,1.4137253999997483,1,0,1.0,None,437.2100936000006,None,437.2100936000006,None,1.4137253999997483,[1.4137253999997483],,,,,,,,,,,,,,,,,,,,,CBC_1143,2,2,2,4,0,0.9,2024-09-27_16h22.40.071,MSI_TV_v3,2022.1.1,59.97253258016127,
40,0,40,0,,,,,,,,,,0,0.0,2.0,b,27.0,1.0,2.6391747348430608,2.96653053743745,None,439.01462580000043,None,441.9641525500003,441.9641525500003,441.9809917499999,None,[],['b'],[0.2814214999998512],443.9701471999997,None,b,2.281421499999851,1,1,1.0,None,446.6017666000007,None,446.6017666000007,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1143,2,2,2,4,0,0.9,2024-09-27_16h22.40.071,MSI_TV_v3,2022.1.1,59.97253258016127,
41,0,41,0,,,,,,,,,,3,2.0,3.0,z,63.0,1.0,2.342239579230602,1.34668860557497,None,448.4134739000001,None,449.7309084500004,449.7309084500004,449.74738494999946,None,[],['z'],[0.9088590999999724],451.73714330000075,None,z,2.9088590999999724,1,1,1.0,None,454.07858680000027,None,454.07858680000027,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1143,2,2,2,4,0,0.9,2024-09-27_16h22.40.071,MSI_TV_v3,2022.1.1,59.97253258016127,
42,0,42,0,,,,,,,,,,1,1.0,3.0,b,27.0,1.0,4.190022164497369,0.77703640172831,None,455.87941839999985,None,456.63135034999976,456.63135034999976,456.6476774499999,None,[],['b'],[0.22574109999914072],458.63467950000086,None,b,2.2257410999991407,1,1,1.0,None,462.83659850000004,None,462.83659850000004,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1143,2,2,2,4,0,0.9,2024-09-27_16h22.40.071,MSI_TV_v3,2022.1.1,59.97253258016127,
43,0,43,0,,,,,,,,,,2,3.0,2.0,z,63.0,1.0,2.294664843639333,2.6299100644723,None,464.64841010000055,None,467.26451715,467.26451715,467.28112224999967,None,[],['z'],[0.7838885000001028],469.270992400001,None,z,2.783888500000103,1,1,1.0,None,471.5730251999994,None,471.5730251999994,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1143,2,2,2,4,0,0.9,2024-09-27_16h22.40.071,MSI_TV_v3,2022.1.1,59.97253258016127,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,473.38100380000105,None,,,,,,,,,,,,,,,,,,CBC_1143,2,2,2,4,0,0.9,2024-09-27_16h22.40.071,MSI_TV_v3,2022.1.1,59.97253258016127,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.36447640000006,None,None,478.36447640000006,483.34792879999986,,,,,,,,,,,,,CBC_1143,2,2,2,4,0,0.9,2024-09-27_16h22.40.071,MSI_TV_v3,2022.1.1,59.97253258016127,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z,b,hard,"[0, 1, 2, 3]","[0, 1, 2, 3]",1.0,1.0,1.0,1.0,40,0,4,,,,,,,,,,,,
