trials_runs.thisRepN,trials_runs.thisTrialN,trials_runs.thisN,trials_runs.thisIndex,standbild_start.started,standbild_start.stopped,trigger.keys,trigger.rt,trigger.started,trigger.stopped,keys_2.keys,keys_2.started,keys_2.stopped,trials_runs.tactile_stim,trials_runs.visual_stim_left,trials_runs.visual_stim_right,trials_runs.correctKey,trials_runs.presentationFrequncy,trials_runs.FBaccuracy,trials_runs.ISI_s,trials_runs.ITI_s,keys_3.keys,keys_3.started,keys_3.stopped,image_stim_left.started,image_stim_right.started,tactile.started,response_4.keys,allKeys.keys,response_5.keys,response_5.rt,response_5.started,response_5.stopped,response_runs.keys,response_runs.rt,trials_runs.correct_answer,trials_runs.feedback_given,trials_runs.running_mean,feedback_6.stopped,feedback_6.started,keys_6.keys,keys_6.started,keys_6.stopped,response_4.rt,allKeys.rt,keys_7.keys,keys_7.started,keys_7.stopped,standbild_end.started,standbild_end.stopped,Stop_exp.keys,Stop_exp.started,Stop_exp.stopped,trials_runs.rightKey,trials_runs.leftKey,ts_difficulty,visualPair,tactilePair,trials_runs.mean_acc_1stFourth,trials_runs.mean_acc_2ndFourth,trials_runs.mean_acc_3rdFourth,trials_runs.mean_acc_4thFourth,nbCorrect,nbOmissions,nbIncorrect,participant,session,visual set [1-6],tactile set [1-3],trial structure [0-3 / 4-7],pairing [0-23],prob Feedback,date,expName,psychopyVersion,frameRate,
22,0,22,0,,,,,,,,,,2,3.0,1.0,z,27.0,1.0,3.26539063535182,1.53122835510861,None,272.8138226000001,None,274.3303804100004,274.3303804100004,274.3472172099999,None,[],None,,276.3362810999997,None,None,[],0,3,0.43478260869565216,None,279.59200770000007,None,279.59200770000007,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1146,2,6,1,0,3,0.95,2024-09-11_14h45.07.369,MSI_TV_v3,2022.1.1,60.053856298558514,
23,0,23,0,,,,,,,,,,3,3.0,2.0,z,63.0,1.0,4.82531807167306,3.1963008326951,None,281.3973106000003,None,284.56416651,284.56416651,284.5809074100005,None,[],['b'],[0.4259887999996863],286.56972080000014,None,b,2.4259887999996863,0,0,0.4166666666666667,None,291.3816544000001,None,291.3816544000001,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1146,2,6,1,0,3,0.95,2024-09-11_14h45.07.369,MSI_TV_v3,2022.1.1,60.053856298558514,
24,0,24,0,,,,,,,,,,1,2.0,3.0,z,63.0,1.0,4.53337421950507,1.90743690794447,None,293.1814873000003,None,295.0641756100002,295.0641756100002,295.0807515100003,None,[],['z'],[0.48318360000030225],297.0721629999998,None,z,2.4831836000003022,1,1,0.44,None,301.5995051,None,301.5995051,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1146,2,6,1,0,3,0.95,2024-09-11_14h45.07.369,MSI_TV_v3,2022.1.1,60.053856298558514,
25,0,25,0,,,,,,,,,,2,1.0,0.0,b,63.0,1.0,2.82320408183943,3.4543169006169,None,303.4141163000004,None,306.84714350999985,306.84714350999985,306.86388701000016,None,[],['b'],[0.6916611999995439],308.85144990000026,None,b,2.691661199999544,1,1,0.46153846153846156,None,311.6771797000001,None,311.6771797000001,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1146,2,6,1,0,3,0.95,2024-09-11_14h45.07.369,MSI_TV_v3,2022.1.1,60.053856298558514,
26,0,26,0,,,,,,,,,,0,0.0,3.0,b,9.0,1.0,4.72585056748869,2.49839527409216,None,313.4807472000002,None,315.9640092100006,315.9640092100006,315.9807322100003,None,[],['b'],[1.9919522999998662],317.9702183999998,None,b,3.9919522999998662,1,1,0.48148148148148145,None,322.69516699999986,None,322.69516699999986,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1146,2,6,1,0,3,0.95,2024-09-11_14h45.07.369,MSI_TV_v3,2022.1.1,60.053856298558514,
27,0,27,0,,,,,,,,,,1,2.0,3.0,z,63.0,1.0,2.517541937862754,1.12425433982333,None,324.4972469000004,None,325.5979337100005,325.5979337100005,325.61421150999996,None,[],['z'],[0.8451969999996436],327.6038165,None,z,2.8451969999996436,1,1,0.5,None,330.1151682999998,None,330.1151682999998,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1146,2,6,1,0,3,0.95,2024-09-11_14h45.07.369,MSI_TV_v3,2022.1.1,60.053856298558514,
28,0,28,0,,,,,,,,,,3,2.0,0.0,b,27.0,1.0,2.7134565917469198,1.21250262048173,None,331.93074220000017,None,333.1306661100005,333.1306661100005,333.14729590999997,None,[],None,,335.1367478000002,None,None,[],0,3,0.4827586206896552,None,337.8398358000004,None,337.8398358000004,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1146,2,6,1,0,3,0.95,2024-09-11_14h45.07.369,MSI_TV_v3,2022.1.1,60.053856298558514,
29,0,29,0,,,,,,,,,,0,1.0,0.0,z,63.0,1.0,4.11514536789087,1.94858485820231,None,339.64705049999975,None,341.5797162100005,341.5797162100005,341.59670221000016,None,[],['z'],[0.4825804000001881],343.57742899999994,None,z,2.482580400000188,1,1,0.5,None,347.6940245000005,None,347.6940245000005,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1146,2,6,1,0,3,0.95,2024-09-11_14h45.07.369,MSI_TV_v3,2022.1.1,60.053856298558514,
30,0,30,0,,,,,,,,,,2,1.0,0.0,b,63.0,1.0,2.792365600763554,0.952147612306987,None,349.4960738,None,350.43083391000056,350.43083391000056,350.44736281000024,None,[],['b'],[0.8009417000002941],352.4371110000002,None,b,2.800941700000294,1,1,0.5161290322580645,None,355.21983679999994,None,355.21983679999994,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1146,2,6,1,0,3,0.95,2024-09-11_14h45.07.369,MSI_TV_v3,2022.1.1,60.053856298558514,
31,0,31,0,,,,,,,,,,1,3.0,1.0,b,27.0,1.0,3.6438386551209,1.96568735158996,None,357.02978280000025,None,358.96418501000045,358.96418501000045,358.98080500999987,None,[],['z'],[3.527237899999818],360.97221790000003,None,z,5.527237899999818,0,0,0.5,None,364.6194966000003,None,364.6194966000003,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1146,2,6,1,0,3,0.95,2024-09-11_14h45.07.369,MSI_TV_v3,2022.1.1,60.053856298558514,
32,0,32,0,,,,,,,,,,3,3.0,2.0,z,63.0,1.0,2.526044641065533,1.64421109900286,None,366.43098850000024,None,368.0477265100006,368.0477265100006,368.06408151000034,None,[],['b'],[1.5006949999997232],370.0467107000004,None,b,3.5006949999997232,0,0,0.48484848484848486,None,372.58856190000006,None,372.58856190000006,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1146,2,6,1,0,3,0.95,2024-09-11_14h45.07.369,MSI_TV_v3,2022.1.1,60.053856298558514,
33,0,33,0,,,,,,,,,,2,1.0,0.0,b,63.0,1.0,3.35133458220192,0.80788063606262,None,374.3975859000002,None,375.17962230999984,375.17962230999984,375.19695251000013,None,[],['b'],[0.4402756999988924],377.1768517999999,None,b,2.4402756999988924,1,1,0.5,None,380.52204359999996,None,380.52204359999996,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1146,2,6,1,0,3,0.95,2024-09-11_14h45.07.369,MSI_TV_v3,2022.1.1,60.053856298558514,
34,0,34,0,,,,,,,,,,0,0.0,1.0,b,63.0,1.0,3.71372710086949,2.96653053743745,None,382.33083309999984,None,385.2802995099999,385.2802995099999,385.29657001000015,None,[],['b'],[0.9278529000002891],387.2761119000006,None,b,2.927852900000289,1,1,0.5142857142857142,None,390.98965300000054,None,390.98965300000054,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1146,2,6,1,0,3,0.95,2024-09-11_14h45.07.369,MSI_TV_v3,2022.1.1,60.053856298558514,
35,0,35,0,,,,,,,,,,3,1.0,2.0,z,9.0,1.0,4.190022164497369,1.78643585472448,None,392.7969042000004,None,394.56381760999994,394.56381760999994,394.58054801000054,None,[],['z'],[1.009274899999582],396.5687327000005,None,z,3.009274899999582,1,1,0.5277777777777778,None,400.7736924000001,None,400.7736924000001,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1146,2,6,1,0,3,0.95,2024-09-11_14h45.07.369,MSI_TV_v3,2022.1.1,60.053856298558514,
36,0,36,0,,,,,,,,,,0,1.0,0.0,z,63.0,1.0,3.3728785608729996,1.25817747924478,None,402.5813820000003,None,403.8141386100004,403.8141386100004,403.83017511000054,None,[],None,,405.80878180000036,None,None,[],0,3,0.5135135135135135,None,409.19307630000003,None,409.19307630000003,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1146,2,6,1,0,3,0.95,2024-09-11_14h45.07.369,MSI_TV_v3,2022.1.1,60.053856298558514,
37,0,37,0,,,,,,,,,,1,3.0,1.0,b,27.0,1.0,4.01714354611405,1.53243550275999,None,410.9966237999997,None,412.4976686099997,412.4976686099997,412.5142618099997,None,[],['z'],[0.46923830000014277],414.5019443000001,None,z,2.4692383000001428,0,0,0.5,None,418.5278911000005,None,418.5278911000005,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1146,2,6,1,0,3,0.95,2024-09-11_14h45.07.369,MSI_TV_v3,2022.1.1,60.053856298558514,
38,0,38,0,,,,,,,,,,2,0.0,1.0,z,63.0,1.0,2.496959177995529,2.78346932462847,None,420.3307859000006,None,423.0977200100004,423.0977200100004,423.11439201000013,None,[],['z'],[0.3559824000003573],425.10515920000034,None,z,2.3559824000003573,1,1,0.5128205128205128,None,427.59657049999987,None,427.59657049999987,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1146,2,6,1,0,3,0.95,2024-09-11_14h45.07.369,MSI_TV_v3,2022.1.1,60.053856298558514,
39,0,39,0,,,,,,,,,,3,2.0,3.0,b,63.0,0.0,4.52047235037039,1.52290599571961,None,429.3977326000004,None,430.89764791,430.89764791,430.9144123100003,None,[],['z'],[1.9278464999997595],432.9050440000001,None,z,3.9278464999997595,0,1,0.5,None,437.4114176000003,None,437.4114176000003,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1146,2,6,1,0,3,0.95,2024-09-11_14h45.07.369,MSI_TV_v3,2022.1.1,60.053856298558514,
40,0,40,0,,,,,,,,,,0,2.0,0.0,z,27.0,1.0,3.68371079902891,2.09887870490381,None,439.2130366000001,None,441.2810165099998,441.2810165099998,441.29762740999996,z,['z'],None,,443.32521590000033,None,z,1.8987578999995094,1,1,0.5121951219512195,None,447.00979759999973,None,447.00979759999973,None,1.8987578999995094,[1.8987578999995094],,,,,,,,,,,,,,,,,,,,,CBC_1146,2,6,1,0,3,0.95,2024-09-11_14h45.07.369,MSI_TV_v3,2022.1.1,60.053856298558514,
41,0,41,0,,,,,,,,,,1,3.0,2.0,b,63.0,1.0,2.342239579230602,0.917519910446003,None,448.8142822,None,449.7146857100004,449.7146857100004,449.7313456099999,None,[],['z'],[1.5544208000001163],451.7146821000006,None,z,3.5544208000001163,0,0,0.5,None,454.0752575000006,None,454.0752575000006,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1146,2,6,1,0,3,0.95,2024-09-11_14h45.07.369,MSI_TV_v3,2022.1.1,60.053856298558514,
42,0,42,0,,,,,,,,,,2,3.0,1.0,z,27.0,1.0,2.92731383428727,1.18065738546375,None,455.8812142000006,None,457.04713801000054,457.04713801000054,457.06362161,None,[],['z'],[1.412432699999954],459.0435432000004,None,z,3.412432699999954,1,1,0.5116279069767442,None,461.9623947,None,461.9623947,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1146,2,6,1,0,3,0.95,2024-09-11_14h45.07.369,MSI_TV_v3,2022.1.1,60.053856298558514,
43,0,43,0,,,,,,,,,,3,2.0,3.0,b,63.0,1.0,2.629554641171433,1.1243895841892,None,463.76453349999974,None,464.86332101000045,464.86332101000045,464.8803057100002,None,[],['z'],[2.511665500000163],466.86142480000035,None,z,4.511665500000163,0,0,0.5,None,469.4950620999998,None,469.4950620999998,None,,,,,,,,,,,,,,,,,,,,,,,CBC_1146,2,6,1,0,3,0.95,2024-09-11_14h45.07.369,MSI_TV_v3,2022.1.1,60.053856298558514,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,471.2975741,None,,,,,,,,,,,,,,,,,,CBC_1146,2,6,1,0,3,0.95,2024-09-11_14h45.07.369,MSI_TV_v3,2022.1.1,60.053856298558514,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476.28119700000025,None,None,476.28119700000025,481.2644822000002,,,,,,,,,,,,,CBC_1146,2,6,1,0,3,0.95,2024-09-11_14h45.07.369,MSI_TV_v3,2022.1.1,60.053856298558514,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z,b,hard,"[0, 1, 2, 3]","[0, 2, 3, 1]",0.5454545454545454,0.36363636363636365,0.5454545454545454,0.5454545454545454,22,3,19,,,,,,,,,,,,
