trials_runs.thisRepN,trials_runs.thisTrialN,trials_runs.thisN,trials_runs.thisIndex,standbild_start.started,standbild_start.stopped,trigger.keys,trigger.rt,trigger.started,trigger.stopped,keys_2.keys,keys_2.started,keys_2.stopped,trials_runs.tactile_stim,trials_runs.visual_stim_left,trials_runs.visual_stim_right,trials_runs.correctKey,trials_runs.presentationFrequncy,trials_runs.FBaccuracy,trials_runs.ISI_s,trials_runs.ITI_s,keys_3.keys,keys_3.started,keys_3.stopped,image_stim_left.started,image_stim_right.started,tactile.started,response_4.keys,allKeys.keys,response_4.rt,allKeys.rt,response_5.keys,response_5.started,response_5.stopped,response_runs.keys,response_runs.rt,trials_runs.correct_answer,trials_runs.feedback_given,trials_runs.running_mean,feedback_6.stopped,feedback_6.started,keys_6.keys,keys_6.started,keys_6.stopped,response_5.rt,keys_7.keys,keys_7.started,keys_7.stopped,standbild_end.started,standbild_end.stopped,Stop_exp.keys,Stop_exp.started,Stop_exp.stopped,trials_runs.rightKey,trials_runs.leftKey,ts_difficulty,visualPair,tactilePair,trials_runs.mean_acc_1stFourth,trials_runs.mean_acc_2ndFourth,trials_runs.mean_acc_3rdFourth,trials_runs.mean_acc_4thFourth,nbCorrect,nbOmissions,nbIncorrect,participant,session,visual set [1-6],tactile set [1-3],trial structure [0-3 / 4-7],pairing [0-23],prob Feedback,date,expName,psychopyVersion,frameRate,
8,0,8,0,,,,,,,,,,1,2.0,0.0,b,27.0,1.0,3.76873691643126,2.96653053743745,None,193.63037489999988,None,196.58046991999953,196.58046991999953,196.5974509200002,None,[],,,['b'],198.57926469999984,None,b,3.974093499999981,1,1,0.4444444444444444,None,202.3509028999997,None,202.3509028999997,None,[1.9740934999999808],,,,,,,,,,,,,,,,,,,,,CBC_1o24,001,3,1,0,23,0.95,2023-07-05_15h02.58.307,MSI_TV_v3,2022.1.1,60.16235412881282,
9,0,9,0,,,,,,,,,,0,2.0,3.0,z,63.0,1.0,3.31929419319838,1.64421109900286,None,204.1640269999998,None,205.77981082000014,205.77981082000014,205.7966365199997,None,[],,,['z'],207.77572390000023,None,z,3.8609976999996434,1,1,0.5,None,211.09462359999998,None,211.09462359999998,None,[1.8609976999996434],,,,,,,,,,,,,,,,,,,,,CBC_1o24,001,3,1,0,23,0.95,2023-07-05_15h02.58.307,MSI_TV_v3,2022.1.1,60.16235412881282,
10,0,10,0,,,,,,,,,,2,1.0,0.0,b,63.0,1.0,2.342239579230602,1.96568735158996,None,212.89735409999957,None,214.84723832000026,214.84723832000026,214.86402411999978,None,[],,,"['b', 'z']",216.85100369999964,None,b,3.7620575999999346,1,1,0.5454545454545454,None,219.2030606999997,None,219.2030606999997,None,"[1.7620575999999346, 1.8198481999997966]",,,,,,,,,,,,,,,,,,,,,CBC_1o24,001,3,1,0,23,0.95,2023-07-05_15h02.58.307,MSI_TV_v3,2022.1.1,60.16235412881282,
11,0,11,0,,,,,,,,,,3,0.0,1.0,b,63.0,1.0,3.6438386551209,0.80788063606262,None,221.0141911999999,None,221.79724971999957,221.79724971999957,221.81402041999962,None,[],,,['b'],223.7961967000001,None,b,2.6977720999993835,1,1,0.5833333333333334,None,227.44406340000023,None,227.44406340000023,None,[0.6977720999993835],,,,,,,,,,,,,,,,,,,,,CBC_1o24,001,3,1,0,23,0.95,2023-07-05_15h02.58.307,MSI_TV_v3,2022.1.1,60.16235412881282,
12,0,12,0,,,,,,,,,,0,2.0,3.0,z,63.0,1.0,4.82531807167306,1.34668860557497,None,229.2468584999997,None,230.58058231999956,230.58058231999956,230.59751492000004,None,[],,,['z'],232.58453389999977,None,z,3.3053657000000385,1,1,0.6153846153846154,None,237.4191490000003,None,237.4191490000003,None,[1.3053657000000385],,,,,,,,,,,,,,,,,,,,,CBC_1o24,001,3,1,0,23,0.95,2023-07-05_15h02.58.307,MSI_TV_v3,2022.1.1,60.16235412881282,
13,0,13,0,,,,,,,,,,1,2.0,0.0,b,27.0,1.0,2.92731383428727,1.60731937853708,None,239.23018969999976,None,240.8140039200004,240.8140039200004,240.83047531999972,None,[],,,['z'],242.8156683999996,None,z,4.11698030000025,0,0,0.5714285714285714,None,245.74738929999967,None,245.74738929999967,None,[2.1169803000002503],,,,,,,,,,,,,,,,,,,,,CBC_1o24,001,3,1,0,23,0.95,2023-07-05_15h02.58.307,MSI_TV_v3,2022.1.1,60.16235412881282,
14,0,14,0,,,,,,,,,,3,0.0,1.0,b,63.0,1.0,2.517541937862754,2.78346932462847,None,247.54723190000004,None,250.31368051999988,250.31368051999988,250.33043942000012,None,[],,,['b'],252.3195979000002,None,b,2.39689079999971,1,1,0.6,None,254.8498711000002,None,254.8498711000002,None,[0.39689079999971],,,,,,,,,,,,,,,,,,,,,CBC_1o24,001,3,1,0,23,0.95,2023-07-05_15h02.58.307,MSI_TV_v3,2022.1.1,60.16235412881282,
15,0,15,0,,,,,,,,,,2,1.0,3.0,b,27.0,1.0,2.91303524001082,1.52290599571961,None,256.66370970000025,None,258.1642591200004,258.1642591200004,258.1807980199998,None,[],,,"['b', 'z']",260.1649662,None,b,3.1677391999992324,1,1,0.625,None,263.0808864999999,None,263.0808864999999,None,"[1.1677391999992324, 1.5008269999998447]",,,,,,,,,,,,,,,,,,,,,CBC_1o24,001,3,1,0,23,0.95,2023-07-05_15h02.58.307,MSI_TV_v3,2022.1.1,60.16235412881282,
16,0,16,0,,,,,,,,,,1,3.0,2.0,z,63.0,1.0,2.592312596923728,0.952147612306987,None,264.88071779999973,None,265.8139463200002,265.8139463200002,265.8304212199998,None,[],,,"['b', 'z']",267.81710959999964,None,b,2.645553299999847,0,0,0.5882352941176471,None,270.40961210000023,None,270.40961210000023,None,"[0.6455532999998468, 1.4240844999994806]",,,,,,,,,,,,,,,,,,,,,CBC_1o24,001,3,1,0,23,0.95,2023-07-05_15h02.58.307,MSI_TV_v3,2022.1.1,60.16235412881282,
17,0,17,0,,,,,,,,,,0,2.0,3.0,z,63.0,0.0,4.46924002178158,3.33124983260532,None,272.21402769999986,None,275.5305513199998,275.5305513199998,275.5472069200002,z,['z'],1.8974030999997922,[1.8974030999997922],None,277.59199269999954,None,z,1.8974030999997922,1,0,0.6111111111111112,None,282.0580153000001,None,282.0580153000001,None,,,,,,,,,,,,,,,,,,,,,,CBC_1o24,001,3,1,0,23,0.95,2023-07-05_15h02.58.307,MSI_TV_v3,2022.1.1,60.16235412881282,
18,0,18,0,,,,,,,,,,2,1.0,0.0,b,63.0,1.0,2.2759877950103027,1.12425433982333,None,283.86368109999967,None,284.9639065199996,284.9639065199996,284.9803634200004,None,[],,,['b'],286.96595309999975,None,b,2.4965758000007554,1,1,0.631578947368421,None,289.24239359999956,None,289.24239359999956,None,[0.4965758000007554],,,,,,,,,,,,,,,,,,,,,CBC_1o24,001,3,1,0,23,0.95,2023-07-05_15h02.58.307,MSI_TV_v3,2022.1.1,60.16235412881282,
19,0,19,0,,,,,,,,,,3,2.0,0.0,z,27.0,1.0,4.7533305109883095,1.94858485820231,None,291.0476017000001,None,292.98084392000027,292.98084392000027,292.99730492000043,None,[],,,['z'],295.0011549999999,None,z,2.0585971999998947,1,1,0.65,None,299.75025470000037,None,299.75025470000037,None,[0.058597199999894656],,,,,,,,,,,,,,,,,,,,,CBC_1o24,001,3,1,0,23,0.95,2023-07-05_15h02.58.307,MSI_TV_v3,2022.1.1,60.16235412881282,
20,0,20,0,,,,,,,,,,0,0.0,3.0,z,9.0,1.0,2.7134565917469198,1.38289892513751,None,301.56393469999966,None,302.9306682200001,302.9306682200001,302.9475725199997,None,[],,,['z'],304.9338018999997,None,z,2.4765863000002355,1,1,0.6666666666666666,None,307.6508266999999,None,307.6508266999999,None,[0.4765863000002355],,,,,,,,,,,,,,,,,,,,,CBC_1o24,001,3,1,0,23,0.95,2023-07-05_15h02.58.307,MSI_TV_v3,2022.1.1,60.16235412881282,
21,0,21,0,,,,,,,,,,1,2.0,3.0,b,63.0,1.0,4.77723667052879,2.09887870490381,None,309.46401909999986,None,311.5473068199996,311.5473068199996,311.5646160200001,None,[],,,"['b', 'z']",313.55328050000026,None,b,3.5749200999989625,1,1,0.6818181818181818,None,318.3431080999999,None,318.3431080999999,None,"[1.5749200999989625, 2.1155370999995284]",,,,,,,,,,,,,,,,,,,,,CBC_1o24,001,3,1,0,23,0.95,2023-07-05_15h02.58.307,MSI_TV_v3,2022.1.1,60.16235412881282,
22,0,22,0,,,,,,,,,,2,3.0,1.0,z,27.0,1.0,2.629554641171433,0.761758675042088,None,320.14775850000024,None,320.88063651999954,320.88063651999954,320.8973655200004,None,[],,,['z'],322.8823500999997,None,z,2.9683028999997987,1,1,0.6956521739130435,None,325.5211369999997,None,325.5211369999997,None,[0.9683028999997987],,,,,,,,,,,,,,,,,,,,,CBC_1o24,001,3,1,0,23,0.95,2023-07-05_15h02.58.307,MSI_TV_v3,2022.1.1,60.16235412881282,
23,0,23,0,,,,,,,,,,1,3.0,2.0,z,63.0,1.0,4.12485271162806,1.78643585472448,None,327.33096879999994,None,329.09753572000017,329.09753572000017,329.1140680200003,None,[],,,['z'],331.0989407999996,None,z,4.719479799999135,1,1,0.7083333333333334,None,335.23712780000005,None,335.23712780000005,None,[2.719479799999135],,,,,,,,,,,,,,,,,,,,,CBC_1o24,001,3,1,0,23,0.95,2023-07-05_15h02.58.307,MSI_TV_v3,2022.1.1,60.16235412881282,
24,0,24,0,,,,,,,,,,0,2.0,3.0,z,63.0,1.0,2.693348633324513,2.49839527409216,None,337.0474052999998,None,339.5307048199999,339.5307048199999,339.54736292000024,None,[],,,['z'],341.53376130000015,None,z,3.036787799999729,1,1,0.72,None,344.22152619999997,None,344.22152619999997,None,[1.036787799999729],,,,,,,,,,,,,,,,,,,,,CBC_1o24,001,3,1,0,23,0.95,2023-07-05_15h02.58.307,MSI_TV_v3,2022.1.1,60.16235412881282,
25,0,25,0,,,,,,,,,,2,1.0,0.0,b,63.0,1.0,3.2062024266105302,1.36309078069689,None,346.0304035999998,None,347.36429952000043,347.36429952000043,347.3807974199996,None,[],,,['z'],349.3671069000002,None,z,3.6252285999999003,0,0,0.6923076923076923,None,352.5751422000003,None,352.5751422000003,None,[1.6252285999999003],,,,,,,,,,,,,,,,,,,,,CBC_1o24,001,3,1,0,23,0.95,2023-07-05_15h02.58.307,MSI_TV_v3,2022.1.1,60.16235412881282,
26,0,26,0,,,,,,,,,,3,0.0,3.0,b,9.0,1.0,2.678526077912375,0.77703640172831,None,354.3808361000001,None,355.1312846199996,355.1312846199996,355.14760321999955,None,[],,,"['z', 'b']",357.1324647000001,None,z,3.0958928999998534,0,0,0.6666666666666666,None,359.81469149999975,None,359.81469149999975,None,"[1.0958928999998534, 1.430333399999654]",,,,,,,,,,,,,,,,,,,,,CBC_1o24,001,3,1,0,23,0.95,2023-07-05_15h02.58.307,MSI_TV_v3,2022.1.1,60.16235412881282,
27,0,27,0,,,,,,,,,,0,2.0,3.0,z,63.0,1.0,4.72585056748869,1.90743690794447,None,361.61381489999985,None,363.4973335199999,363.4973335199999,363.51414321999954,z,['z'],1.705059099999744,[1.705059099999744],None,365.53871230000004,None,z,1.705059099999744,1,1,0.6785714285714286,None,370.2904920000001,None,370.2904920000001,None,,,,,,,,,,,,,,,,,,,,,,CBC_1o24,001,3,1,0,23,0.95,2023-07-05_15h02.58.307,MSI_TV_v3,2022.1.1,60.16235412881282,
28,0,28,0,,,,,,,,,,1,2.0,0.0,b,27.0,1.0,2.294664843639333,1.25920145784721,None,372.08057459999964,None,373.31451781999993,373.31451781999993,373.3308696199999,None,[],,,['b'],375.3177939999996,None,b,2.5960762999993676,1,1,0.6896551724137931,None,377.62218219999977,None,377.62218219999977,None,[0.5960762999993676],,,,,,,,,,,,,,,,,,,,,CBC_1o24,001,3,1,0,23,0.95,2023-07-05_15h02.58.307,MSI_TV_v3,2022.1.1,60.16235412881282,
29,0,29,0,,,,,,,,,,3,1.0,0.0,z,63.0,1.0,4.11514536789087,1.1243895841892,None,379.4307927,None,380.5307698200001,380.5307698200001,380.5473839200001,None,[],,,['b'],382.53322370000024,None,b,3.05066319999969,0,0,0.6666666666666666,None,386.6508181999998,None,386.6508181999998,None,[1.0506631999996898],,,,,,,,,,,,,,,,,,,,,CBC_1o24,001,3,1,0,23,0.95,2023-07-05_15h02.58.307,MSI_TV_v3,2022.1.1,60.16235412881282,
30,0,30,0,,,,,,,,,,2,1.0,0.0,b,63.0,1.0,2.666404967794728,0.974903167432984,None,388.4640790000003,None,389.4143384200003,389.4143384200003,389.43101621999966,None,[],,,['b'],391.4151275000004,None,b,2.1160337000001164,1,1,0.6774193548387096,None,394.07786380000016,None,394.07786380000016,None,[0.11603370000011637],,,,,,,,,,,,,,,,,,,,,CBC_1o24,001,3,1,0,23,0.95,2023-07-05_15h02.58.307,MSI_TV_v3,2022.1.1,60.16235412881282,
31,0,31,0,,,,,,,,,,0,3.0,1.0,b,27.0,1.0,3.7500315165247198,3.4543169006169,None,395.88074289999986,None,399.31420591999967,399.31420591999967,399.33088232000017,None,[],,,"['b', 'z']",401.31697280000026,None,b,4.794613899999604,1,1,0.6875,None,405.0663446999997,None,405.0663446999997,None,"[2.7946138999996037, 3.268949199999952]",,,,,,,,,,,,,,,,,,,,,CBC_1o24,001,3,1,0,23,0.95,2023-07-05_15h02.58.307,MSI_TV_v3,2022.1.1,60.16235412881282,
32,0,32,0,,,,,,,,,,1,3.0,2.0,z,63.0,1.0,4.01714354611405,2.15533949826702,None,406.88092140000026,None,409.01422992000033,409.01422992000033,409.03078541999975,None,[],,,['b'],411.01561539999966,None,b,2.808666799999628,0,0,0.6666666666666666,None,415.0488177999996,None,415.0488177999996,None,[0.808666799999628],,,,,,,,,,,,,,,,,,,,,CBC_1o24,001,3,1,0,23,0.95,2023-07-05_15h02.58.307,MSI_TV_v3,2022.1.1,60.16235412881282,
33,0,33,0,,,,,,,,,,2,1.0,0.0,b,63.0,1.0,3.73326136168326,1.27538462653558,None,416.8642050999997,None,418.1144025199998,418.1144025199998,418.13108942000025,b,['b'],1.9315640999993775,[1.9315640999993775],None,420.15599440000005,None,b,1.9315640999993775,1,1,0.6764705882352942,None,423.89233160000003,None,423.89233160000003,None,,,,,,,,,,,,,,,,,,,,,,CBC_1o24,001,3,1,0,23,0.95,2023-07-05_15h02.58.307,MSI_TV_v3,2022.1.1,60.16235412881282,
34,0,34,0,,,,,,,,,,3,0.0,1.0,b,63.0,1.0,4.190022164497369,1.25817747924478,None,425.6975745,None,426.9314082199996,426.9314082199996,426.9474882199999,None,[],,,['b'],428.9329338999996,None,b,3.2165712999994867,1,1,0.6857142857142857,None,433.1225346000001,None,433.1225346000001,None,[1.2165712999994867],,,,,,,,,,,,,,,,,,,,,CBC_1o24,001,3,1,0,23,0.95,2023-07-05_15h02.58.307,MSI_TV_v3,2022.1.1,60.16235412881282,
35,0,35,0,,,,,,,,,,1,1.0,2.0,z,9.0,1.0,4.40017271499661,1.21250262048173,None,434.93126980000034,None,436.11429612,436.11429612,436.13107522000035,None,[],,,['b'],438.12017430000014,None,b,4.1435864000004585,0,0,0.6666666666666666,None,442.5192890999997,None,442.5192890999997,None,[2.1435864000004585],,,,,,,,,,,,,,,,,,,,,CBC_1o24,001,3,1,0,23,0.95,2023-07-05_15h02.58.307,MSI_TV_v3,2022.1.1,60.16235412881282,
36,0,36,0,,,,,,,,,,3,1.0,0.0,z,63.0,1.0,2.792365600763554,2.40378712856304,None,444.3314323000004,None,446.71445441999975,446.71445441999975,446.73073342000015,None,[],,,['b'],448.7164977000002,None,b,3.052630900000622,0,0,0.6486486486486487,None,451.5070089000001,None,451.5070089000001,None,[1.0526309000006222],,,,,,,,,,,,,,,,,,,,,CBC_1o24,001,3,1,0,23,0.95,2023-07-05_15h02.58.307,MSI_TV_v3,2022.1.1,60.16235412881282,
37,0,37,0,,,,,,,,,,0,3.0,1.0,b,27.0,1.0,2.496959177995529,3.06992456303453,None,453.31437449999976,None,456.36458121999993,456.36458121999993,456.38128511999975,None,[],,,['b'],458.3679304999996,None,b,2.6181133999998565,1,1,0.6578947368421053,None,460.8708164999998,None,460.8708164999998,None,[0.6181133999998565],,,,,,,,,,,,,,,,,,,,,CBC_1o24,001,3,1,0,23,0.95,2023-07-05_15h02.58.307,MSI_TV_v3,2022.1.1,60.16235412881282,
38,0,38,0,,,,,,,,,,2,0.0,1.0,z,63.0,1.0,2.526044641065533,0.917519910446003,None,462.6810396000001,None,463.5812706200001,463.5812706200001,463.59787722000027,None,[],,,['z'],465.58126639999955,None,z,2.1909422999997332,1,1,0.6666666666666666,None,468.09804150000036,None,468.09804150000036,None,[0.19094229999973322],,,,,,,,,,,,,,,,,,,,,CBC_1o24,001,3,1,0,23,0.95,2023-07-05_15h02.58.307,MSI_TV_v3,2022.1.1,60.16235412881282,
39,0,39,0,,,,,,,,,,1,2.0,3.0,b,63.0,0.0,3.35133458220192,3.1424449555106,None,469.8976429000004,None,473.01434321999994,473.01434321999994,473.0309733199999,None,[],,,['b'],475.01752469999974,None,b,2.825666800000363,1,0,0.675,None,478.38096229999974,None,478.38096229999974,None,[0.8256668000003629],,,,,,,,,,,,,,,,,,,,,CBC_1o24,001,3,1,0,23,0.95,2023-07-05_15h02.58.307,MSI_TV_v3,2022.1.1,60.16235412881282,
40,0,40,0,,,,,,,,,,3,2.0,0.0,z,27.0,1.0,3.02234236141277,1.95130344756745,None,480.1808672999996,None,482.1143565199997,482.1143565199997,482.1311659199998,None,[],,,['z'],484.11858889999985,None,z,2.559773399999358,1,1,0.6829268292682927,None,487.15416129999994,None,487.15416129999994,None,[0.5597733999993579],,,,,,,,,,,,,,,,,,,,,CBC_1o24,001,3,1,0,23,0.95,2023-07-05_15h02.58.307,MSI_TV_v3,2022.1.1,60.16235412881282,
41,0,41,0,,,,,,,,,,0,3.0,2.0,b,63.0,1.0,4.52047235037039,1.43470440954152,None,488.96407929999987,None,490.38111561999966,490.38111561999966,490.39773722000035,None,[],,,['b'],492.3842447999996,None,b,2.157585599999038,1,1,0.6904761904761905,None,496.91267679999964,None,496.91267679999964,None,[0.1575855999990381],,,,,,,,,,,,,,,,,,,,,CBC_1o24,001,3,1,0,23,0.95,2023-07-05_15h02.58.307,MSI_TV_v3,2022.1.1,60.16235412881282,
42,0,42,0,,,,,,,,,,2,3.0,1.0,z,27.0,1.0,2.433630701072358,1.53122835510861,None,498.71405479999976,None,500.23102102,500.23102102,500.24773032,None,[],,,"['b', 'z']",502.2377587000001,None,b,2.9446460999997726,0,0,0.6744186046511628,None,504.68287059999966,None,504.68287059999966,None,"[0.9446460999997726, 1.5958875999995144]",,,,,,,,,,,,,,,,,,,,,CBC_1o24,001,3,1,0,23,0.95,2023-07-05_15h02.58.307,MSI_TV_v3,2022.1.1,60.16235412881282,
43,0,43,0,,,,,,,,,,1,2.0,3.0,b,63.0,1.0,2.82320408183943,3.40155979865722,None,506.49807599999986,None,509.8814516199997,509.8814516199997,509.89758992000014,None,[],,,"['b', 'z']",511.90260450000005,None,b,3.0966500999993514,1,1,0.6818181818181818,None,514.7349228000003,None,514.7349228000003,None,"[1.0966500999993514, 2.4794959999999264]",,,,,,,,,,,,,,,,,,,,,CBC_1o24,001,3,1,0,23,0.95,2023-07-05_15h02.58.307,MSI_TV_v3,2022.1.1,60.16235412881282,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,516.5478897000003,None,,,,,,,,,,,,,,,,,,CBC_1o24,001,3,1,0,23,0.95,2023-07-05_15h02.58.307,MSI_TV_v3,2022.1.1,60.16235412881282,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521.5313580000002,None,None,521.5313580000002,526.5146191000003,,,,,,,,,,,,,CBC_1o24,001,3,1,0,23,0.95,2023-07-05_15h02.58.307,MSI_TV_v3,2022.1.1,60.16235412881282,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,z,b,hard,"[0, 1, 2, 3]","[3, 2, 1, 0]",0.5454545454545454,0.8181818181818182,0.6363636363636364,0.7272727272727273,28,0,16,,,,,,,,,,,,
